Autosomal recessive cerebellar ataxia due to STUB1 deficiency	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
59	GO:CC	GO:0005737	cytoplasm	5.249315572460712e-07	True	"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]"	11219	99	89	17376	0.898989898989899	0.0079329708530172	query_1	['GO:0005622', 'GO:0110165']	['UBE2I', 'STIP1', 'HSPA1A', 'LRRK2', 'AKAP5', 'DPP3', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'CDK5RAP2', 'PRKAR1B', 'SELENOI', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'OSBPL11', 'STUB1', 'RNF128', 'CLINT1', 'DNAJA2', 'PPAT', 'FKBP5', 'SOS1', 'GAB1', 'UBE2G1', 'UBE2D3', 'PIR', 'PRKACB', 'UBE4B', 'CEP68', 'AKAP11', 'ANXA11', 'KCNH2', 'ENDOG', 'SH3D19', 'UQCRQ', 'KCNB1', 'GFRA3', 'GRB2', 'KCNE2', 'HSPB8', 'FTL', 'EGFR', 'AKAP10', 'PRKACG', 'PRKAR2A', 'DNAJA4', 'HSP90AA1', 'OTUB1', 'FTH1', 'GPR161', 'PLCG1', 'PUM1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'OSBPL9', 'GTF2IRD2', 'UBE2D2', 'KCNQ1', 'ESR1', 'PRKACA', 'GAB2', 'NPEPL1', 'AKAP3', 'SHC3', 'GTF2IRD1', 'SIRT5', 'DNAJA1', 'TOM1L2', 'HSPA8', 'PTGES3', 'UBL7', 'DNAJC7', 'MYCBP', 'BAG3', 'HELZ', 'ECHDC1', 'CBL', 'KCNE1', 'PDCD6', 'CCDC117', 'UBE2N', 'AKAP1', 'GRAP2', 'CDC37']
60	GO:BP	GO:0099623	regulation of cardiac muscle cell membrane repolarization	7.126146069640939e-07	True	"""Any process that modulates the establishment or extent of a change in membrane potential in the polarizing direction towards the resting potential in a cardiomyocyte."" [GOC:BHF, GOC:dos, GOC:rl]"	23	99	6	17376	0.0606060606060606	0.2608695652173913	query_1	['GO:0060306', 'GO:0099622']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
61	GO:BP	GO:0099625	ventricular cardiac muscle cell membrane repolarization	8.669795054256271e-07	True	"""The process in which ions are transported across the plasma membrane of a ventricular cardiac muscle cell such that the membrane potential changes in the repolarizing direction, toward the steady state potential. For example, the repolarization during an action potential is from a positive membrane potential towards a negative resting potential."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]"	24	99	6	17376	0.0606060606060606	0.25	query_1	['GO:0099622']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
62	REAC	REAC:R-HSA-162582	Signal Transduction	9.696889079685852e-07	True	Signal Transduction	2436	99	35	17376	0.3535353535353535	0.014367816091954	query_1	['REAC:0000000']	['STIP1', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'OSBPL11', 'STUB1', 'FKBP5', 'SOS1', 'GAB1', 'UBE2D3', 'ANKRD26', 'PRKACB', 'GFRA3', 'EGFR', 'PRKACG', 'PRKAR2A', 'HSP90AA1', 'GPR161', 'PLCG1', 'USP8', 'ERBB2', 'ESR1', 'PRKACA', 'GAB2', 'SHC3', 'PTGES3', 'ARTN', 'CBL', 'GRAP2', 'CDC37']
63	GO:BP	GO:0006986	response to unfolded protein	1.0158943405005426e-06	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an unfolded protein stimulus."" [GOC:jl]"	134	99	10	17376	0.101010101010101	0.0746268656716417	query_1	['GO:0035966']	['HSPA1A', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'STUB1', 'HSPB8', 'HSP90AA1', 'DNAJA1', 'HSPA8', 'BAG3']
64	GO:BP	GO:0030163	protein catabolic process	1.1934652979002297e-06	True	"""The chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:mah]"	992	99	23	17376	0.2323232323232323	0.0231854838709677	query_1	['GO:0009057', 'GO:0019538', 'GO:1901565']	['UBE2I', 'HSPA1A', 'LRRK2', 'DPP3', 'HSP90AB1', 'PTPN23', 'STUB1', 'RNF128', 'UBE2G1', 'UBE2D3', 'UBE4B', 'SH3D19', 'KCNE2', 'EGFR', 'HSP90AA1', 'USP8', 'UBE2D2', 'PRKACA', 'HSPA8', 'UBL7', 'BAG3', 'CBL', 'UBE2N']
65	GO:BP	GO:0098915	membrane repolarization during ventricular cardiac muscle cell action potential	1.284065890130333e-06	True	"""The process in which ions are transported across a membrane such that the ventricular cardiomyocyte membrane potential changes in the direction from the positive membrane potential at the peak of the action potential towards the negative resting potential."" [GOC:BHF, GOC:dph, GOC:mtg_cardiac_conduct_nov11, GOC:tb]"	13	99	5	17376	0.0505050505050505	0.3846153846153846	query_1	['GO:0086005', 'GO:0086013', 'GO:0099625']	['KCNE5', 'KCNH2', 'KCNE2', 'KCNQ1', 'KCNE1']
66	GO:BP	GO:0042026	protein refolding	1.4104467729845243e-06	True	"""The process carried out by a cell that restores the biological activity of an unfolded or misfolded protein, using helper proteins such as chaperones."" [GOC:mb]"	27	99	6	17376	0.0606060606060606	0.2222222222222222	query_1	['GO:0006457']	['HSPA1A', 'DNAJA2', 'DNAJA4', 'HSP90AA1', 'DNAJA1', 'HSPA8']
67	REAC	REAC:R-HSA-5655291	Signaling by FGFR4 in disease	1.4951245564068145e-06	True	Signaling by FGFR4 in disease	9	99	4	17376	0.0404040404040404	0.4444444444444444	query_1	['REAC:R-HSA-1226099']	['PIK3R1', 'SOS1', 'GAB1', 'PLCG1']
68	GO:BP	GO:0051716	cellular response to stimulus	1.5177213005139322e-06	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]"	6647	99	66	17376	0.6666666666666666	0.0099292914096584	query_1	['GO:0009987', 'GO:0050896']	['SCARA5', 'UBE2I', 'STIP1', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'STUB1', 'SOS1', 'GAB1', 'UBE2D3', 'PRKACB', 'UBE4B', 'AKAP11', 'KCNH2', 'ENDOG', 'KCNB1', 'GFRA3', 'GRB2', 'KCNE2', 'HSPB8', 'EGFR', 'AKAP10', 'PRKACG', 'PRKAR2A', 'HSP90AA1', 'RADX', 'OTUB1', 'GPR161', 'PLCG1', 'PUM1', 'CHORDC1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'KCNQ1', 'ESR1', 'PRKACA', 'GAB2', 'AKAP3', 'SHC3', 'DNAJA1', 'TOM1L2', 'HSPA8', 'PTGES3', 'ARTN', 'UBL7', 'DNAJC7', 'GAREM1', 'BAG3', 'CBL', 'KCNE1', 'PDCD6', 'CCDC117', 'UBE2N', 'GRAP2', 'CDC37']
69	GO:CC	GO:0140535	intracellular protein-containing complex	1.6066880154684503e-06	True	"""A protein-containing complex located intracellularly."" [GOC:pg]"	896	99	21	17376	0.2121212121212121	0.0234375	query_1	['GO:0032991']	['STIP1', 'HSP90AB1', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'STUB1', 'PRKACB', 'UBE4B', 'HSPB8', 'FTL', 'PRKAR2A', 'FTH1', 'UBE2V2', 'UBE2D2', 'PRKACA', 'HSPA8', 'PTGES3', 'BAG3', 'PDCD6', 'UBE2N', 'CDC37']
70	REAC	REAC:R-HSA-5683057	MAPK family signaling cascades	1.6344836473851946e-06	True	MAPK family signaling cascades	300	99	12	17376	0.1212121212121212	0.04	query_1	['REAC:R-HSA-162582']	['PIK3R1', 'RET', 'SHC1', 'SOS1', 'PRKACB', 'GFRA3', 'EGFR', 'PRKACG', 'ERBB2', 'PRKACA', 'SHC3', 'ARTN']
71	GO:BP	GO:0043549	regulation of kinase activity	1.817735215990224e-06	True	"""Any process that modulates the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [GOC:bf]"	695	99	19	17376	0.1919191919191919	0.0273381294964028	query_1	['GO:0042325', 'GO:0051338']	['DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'SOS1', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'CHORDC1', 'ERBB2', 'DNAJA1', 'CBL', 'CDC37']
72	REAC	REAC:R-HSA-9006335	Signaling by Erythropoietin	1.9736300052990364e-06	True	Signaling by Erythropoietin	23	99	5	17376	0.0505050505050505	0.217391304347826	query_1	['REAC:R-HSA-162582']	['PIK3R1', 'SHC1', 'SOS1', 'GAB1', 'PLCG1']
73	REAC	REAC:R-HSA-438064	Post NMDA receptor activation events	2.3818819337832933e-06	True	Post NMDA receptor activation events	74	99	7	17376	0.0707070707070707	0.0945945945945946	query_1	['REAC:R-HSA-442755']	['PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'PRKACG', 'PRKAR2A', 'PRKACA']
74	GO:BP	GO:0035966	response to topologically incorrect protein	2.8627938812277994e-06	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a protein that is not folded in its correct three-dimensional structure."" [GOC:bf]"	156	99	10	17376	0.101010101010101	0.0641025641025641	query_1	['GO:0006950', 'GO:0010033']	['HSPA1A', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'STUB1', 'HSPB8', 'HSP90AA1', 'DNAJA1', 'HSPA8', 'BAG3']
75	GO:BP	GO:0060306	regulation of membrane repolarization	2.8627938812277994e-06	True	"""Any process that modulates the establishment or extent of a membrane potential in the polarizing direction towards the resting potential, usually from positive to negative."" [GOC:BHF, GOC:dph, GOC:mtg_cardiac_conduct_nov11, GOC:tb]"	31	99	6	17376	0.0606060606060606	0.1935483870967742	query_1	['GO:0042391', 'GO:0050789', 'GO:0086009']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
76	REAC	REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	2.885201168151547e-06	True	Interleukin-3, Interleukin-5 and GM-CSF signaling	47	99	6	17376	0.0606060606060606	0.1276595744680851	query_1	['REAC:R-HSA-449147']	['PIK3R1', 'SHC1', 'SOS1', 'PRKACA', 'GAB2', 'CBL']
77	REAC	REAC:R-HSA-5610787	Hedgehog 'off' state	2.885201168151547e-06	True	Hedgehog 'off' state	113	99	8	17376	0.0808080808080808	0.0707964601769911	query_1	['REAC:R-HSA-5358351']	['PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'PRKACG', 'PRKAR2A', 'GPR161', 'PRKACA']
78	REAC	REAC:R-HSA-983231	Factors involved in megakaryocyte development and platelet production	3.906050943361166e-06	True	Factors involved in megakaryocyte development and platelet production	162	99	9	17376	0.0909090909090909	0.0555555555555555	query_1	['REAC:R-HSA-109582']	['PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'AKAP10', 'PRKACG', 'PRKAR2A', 'PRKACA', 'AKAP1']
79	REAC	REAC:R-HSA-9682385	FLT3 signaling in disease	4.219800823644851e-06	True	FLT3 signaling in disease	27	99	5	17376	0.0505050505050505	0.1851851851851851	query_1	['REAC:R-HSA-5663202']	['PIK3R1', 'SOS1', 'GRB2', 'GAB2', 'CBL']
80	GO:BP	GO:0009628	response to abiotic stimulus	4.311461359155868e-06	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (not derived from living organisms) stimulus."" [GOC:hb]"	1086	99	23	17376	0.2323232323232323	0.0211786372007366	query_1	['GO:0050896']	['SCARA5', 'HSPA1A', 'DDR2', 'PIK3R1', 'HSP90AB1', 'STUB1', 'DNAJA2', 'UBE4B', 'ENDOG', 'GRB2', 'EGFR', 'DNAJA4', 'HSP90AA1', 'CHORDC1', 'AKAP9', 'KCNQ1', 'PRKACA', 'DNAJA1', 'DNAJC7', 'BAG3', 'CBL', 'KCNE1', 'PDCD6']
81	GO:BP	GO:0071495	cellular response to endogenous stimulus	4.460150700547169e-06	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]"	1384	99	26	17376	0.2626262626262626	0.01878612716763	query_1	['GO:0009719']	['HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'SHC1', 'STUB1', 'SOS1', 'GAB1', 'UBE2D3', 'GRB2', 'EGFR', 'PLCG1', 'USP8', 'AKAP9', 'ERBB2', 'KCNQ1', 'ESR1', 'PRKACA', 'DNAJA1', 'HSPA8', 'PTGES3', 'GAREM1', 'CBL', 'KCNE1', 'PDCD6']
82	GO:BP	GO:0045859	regulation of protein kinase activity	4.460150700547169e-06	True	"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]"	591	99	17	17376	0.1717171717171717	0.0287648054145516	query_1	['GO:0001932', 'GO:0043549']	['DDR2', 'LRRK2', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'SHC1', 'SOS1', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'CHORDC1', 'ERBB2', 'DNAJA1', 'CBL', 'CDC37']
83	GO:BP	GO:0099622	cardiac muscle cell membrane repolarization	4.460150700547169e-06	True	"""The process in which ions are transported across the plasma membrane of a cardiac muscle cell such that the membrane potential changes in the repolarizing direction, toward the steady state potential. For example, the repolarization during an action potential is from a positive membrane potential towards a negative resting potential."" [GOC:BHF]"	34	99	6	17376	0.0606060606060606	0.1764705882352941	query_1	['GO:0086009']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
84	REAC	REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	4.953810920360462e-06	True	PI3K events in ERBB2 signaling	12	99	4	17376	0.0404040404040404	0.3333333333333333	query_1	['REAC:R-HSA-1227986']	['PIK3R1', 'GAB1', 'EGFR', 'ERBB2']
85	GO:BP	GO:0007167	enzyme-linked receptor protein signaling pathway	5.191648942304955e-06	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell, where the receptor possesses catalytic activity or is closely associated with an enzyme such as a protein kinase, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, ISBN:0815316194]"	927	99	21	17376	0.2121212121212121	0.0226537216828478	query_1	['GO:0007166']	['HSPA1A', 'DDR2', 'PIK3R1', 'HSP90AB1', 'RET', 'SHC1', 'STUB1', 'SOS1', 'GAB1', 'UBE2D3', 'GFRA3', 'GRB2', 'EGFR', 'PLCG1', 'ERBB2', 'GAB2', 'AKAP3', 'SHC3', 'GAREM1', 'CBL', 'PDCD6']
86	GO:BP	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	5.546757996078344e-06	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb, GOC:signaling]"	605	99	17	17376	0.1717171717171717	0.028099173553719	query_1	['GO:0007167']	['DDR2', 'PIK3R1', 'RET', 'SHC1', 'STUB1', 'SOS1', 'GAB1', 'GFRA3', 'GRB2', 'EGFR', 'PLCG1', 'ERBB2', 'GAB2', 'SHC3', 'GAREM1', 'CBL', 'PDCD6']
87	REAC	REAC:R-HSA-1251932	PLCG1 events in ERBB2 signaling	5.870630528823148e-06	True	PLCG1 events in ERBB2 signaling	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-1227986']	['EGFR', 'PLCG1', 'ERBB2']
88	REAC	REAC:R-HSA-9665230	Drug resistance in ERBB2 KD mutants	5.870630528823148e-06	True	Drug resistance in ERBB2 KD mutants	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-1227990']	['HSP90AA1', 'ERBB2', 'CDC37']
89	REAC	REAC:R-HSA-9665737	Drug resistance in ERBB2 TMD/JMD mutants	5.870630528823148e-06	True	Drug resistance in ERBB2 TMD/JMD mutants	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-1227990']	['HSP90AA1', 'ERBB2', 'CDC37']
90	REAC	REAC:R-HSA-9652282	Drug-mediated inhibition of ERBB2 signaling	5.870630528823148e-06	True	Drug-mediated inhibition of ERBB2 signaling	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-1227986']	['HSP90AA1', 'ERBB2', 'CDC37']
91	REAC	REAC:R-HSA-9665250	Resistance of ERBB2 KD mutants to AEE788	5.870630528823148e-06	True	Resistance of ERBB2 KD mutants to AEE788	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
92	REAC	REAC:R-HSA-442755	Activation of NMDA receptors and postsynaptic events	5.870630528823148e-06	True	Activation of NMDA receptors and postsynaptic events	87	99	7	17376	0.0707070707070707	0.0804597701149425	query_1	['REAC:R-HSA-112314']	['PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'PRKACG', 'PRKAR2A', 'PRKACA']
93	REAC	REAC:R-HSA-9665249	Resistance of ERBB2 KD mutants to afatinib	5.870630528823148e-06	True	Resistance of ERBB2 KD mutants to afatinib	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
94	REAC	REAC:R-HSA-432722	Golgi Associated Vesicle Biogenesis	5.870630528823148e-06	True	Golgi Associated Vesicle Biogenesis	54	99	6	17376	0.0606060606060606	0.1111111111111111	query_1	['REAC:R-HSA-199992']	['CLINT1', 'SH3D19', 'FTL', 'FTH1', 'PUM1', 'HSPA8']
95	REAC	REAC:R-HSA-9665246	Resistance of ERBB2 KD mutants to neratinib	5.870630528823148e-06	True	Resistance of ERBB2 KD mutants to neratinib	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
96	REAC	REAC:R-HSA-9665247	Resistance of ERBB2 KD mutants to osimertinib	5.870630528823148e-06	True	Resistance of ERBB2 KD mutants to osimertinib	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
97	REAC	REAC:R-HSA-9665244	Resistance of ERBB2 KD mutants to sapitinib	5.870630528823148e-06	True	Resistance of ERBB2 KD mutants to sapitinib	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
98	REAC	REAC:R-HSA-9665245	Resistance of ERBB2 KD mutants to tesevatinib	5.870630528823148e-06	True	Resistance of ERBB2 KD mutants to tesevatinib	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
99	REAC	REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	5.870630528823148e-06	True	Signaling by CSF3 (G-CSF)	30	99	5	17376	0.0505050505050505	0.1666666666666666	query_1	['REAC:R-HSA-1280215']	['SHC1', 'UBE2D3', 'GRB2', 'UBE2D2', 'GAB2']
100	REAC	REAC:R-HSA-9665233	Resistance of ERBB2 KD mutants to trastuzumab	5.870630528823148e-06	True	Resistance of ERBB2 KD mutants to trastuzumab	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
101	REAC	REAC:R-HSA-9665251	Resistance of ERBB2 KD mutants to lapatinib	5.870630528823148e-06	True	Resistance of ERBB2 KD mutants to lapatinib	4	99	3	17376	0.0303030303030303	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
102	REAC	REAC:R-HSA-111885	Opioid Signalling	5.99089835435496e-06	True	Opioid Signalling	89	99	7	17376	0.0707070707070707	0.0786516853932584	query_1	['REAC:R-HSA-418594']	['PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'PRKACG', 'PRKAR2A', 'PRKACA']
103	REAC	REAC:R-HSA-5655302	Signaling by FGFR1 in disease	6.452278697599529e-06	True	Signaling by FGFR1 in disease	31	99	5	17376	0.0505050505050505	0.1612903225806451	query_1	['REAC:R-HSA-1226099']	['PIK3R1', 'SOS1', 'GAB1', 'PLCG1', 'GAB2']
104	REAC	REAC:R-HSA-5654741	Signaling by FGFR3	6.452278697599529e-06	True	Signaling by FGFR3	31	99	5	17376	0.0505050505050505	0.1612903225806451	query_1	['REAC:R-HSA-190236']	['PIK3R1', 'SOS1', 'GAB1', 'PLCG1', 'CBL']
105	GO:CC	GO:0005768	endosome	6.50294098748301e-06	True	"""A vacuole to which materials ingested by endocytosis are delivered."" [ISBN:0198506732, PMID:19696797]"	989	99	21	17376	0.2121212121212121	0.0212335692618806	query_1	['GO:0012505', 'GO:0031410']	['LRRK2', 'AKAP5', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'RET', 'OSBPL11', 'RNF128', 'CLINT1', 'UBE2D3', 'GRB2', 'EGFR', 'GPR161', 'USP8', 'ERBB2', 'OSBPL9', 'KCNQ1', 'TOM1L2', 'HSPA8', 'PDCD6', 'GRAP2']
106	GO:CC	GO:0031982	vesicle	6.50294098748301e-06	True	"""Any small, fluid-filled, spherical organelle enclosed by membrane."" [GOC:mah, GOC:pz, GOC:vesicles]"	3792	99	45	17376	0.4545454545454545	0.0118670886075949	query_1	['GO:0043227']	['HSPA1A', 'LRRK2', 'AKAP5', 'DPP3', 'HSP90AB1', 'HSPH1', 'CDK5RAP2', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'OSBPL11', 'RNF128', 'CLINT1', 'DNAJA2', 'FKBP5', 'UBE2G1', 'UBE2D3', 'PRKACB', 'ANXA11', 'GRB2', 'FTL', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'OTUB1', 'FTH1', 'GPR161', 'USP8', 'ERBB2', 'UBE2V2', 'OSBPL9', 'UBE2D2', 'KCNQ1', 'PRKACA', 'AKAP3', 'DNAJA1', 'TOM1L2', 'HSPA8', 'DNAJC7', 'PDCD6', 'UBE2N', 'GRAP2', 'CDC37']
107	REAC	REAC:R-HSA-8983432	Interleukin-15 signaling	7.380663363672306e-06	True	Interleukin-15 signaling	14	99	4	17376	0.0404040404040404	0.2857142857142857	query_1	['REAC:R-HSA-451927']	['SHC1', 'SOS1', 'GRB2', 'GAB2']
108	GO:BP	GO:0009057	macromolecule catabolic process	7.695464360319092e-06	True	"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]"	1330	99	25	17376	0.2525252525252525	0.018796992481203	query_1	['GO:0043170', 'GO:1901575']	['UBE2I', 'HSPA1A', 'LRRK2', 'DPP3', 'HSP90AB1', 'PTPN23', 'STUB1', 'RNF128', 'UBE2G1', 'UBE2D3', 'UBE4B', 'ENDOG', 'SH3D19', 'KCNE2', 'EGFR', 'HSP90AA1', 'PUM1', 'USP8', 'UBE2D2', 'PRKACA', 'HSPA8', 'UBL7', 'BAG3', 'CBL', 'UBE2N']
109	GO:BP	GO:0086091	regulation of heart rate by cardiac conduction	8.117034171118623e-06	True	"""A cardiac conduction process that modulates the frequency or rate of heart contraction."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]"	39	99	6	17376	0.0606060606060606	0.1538461538461538	query_1	['GO:0002027', 'GO:0061337']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
110	GO:BP	GO:0031399	regulation of protein modification process	8.117034171118623e-06	True	"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]"	1437	99	26	17376	0.2626262626262626	0.0180932498260264	query_1	['GO:0036211', 'GO:0051246']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'STUB1', 'SOS1', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'OTUB1', 'CHORDC1', 'AKAP9', 'ERBB2', 'UBE2V2', 'DNAJA1', 'CBL', 'PDCD6', 'UBE2N', 'CDC37']
111	GO:BP	GO:0086013	membrane repolarization during cardiac muscle cell action potential	9.791149545105643e-06	True	"""The process in which ions are transported across a membrane such that the cardiac muscle cell plasma membrane potential changes in the direction from the positive membrane potential at the peak of the action potential towards the negative resting potential."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]"	21	99	5	17376	0.0505050505050505	0.238095238095238	query_1	['GO:0086001', 'GO:0086011', 'GO:0099622']	['KCNE5', 'KCNH2', 'KCNE2', 'KCNQ1', 'KCNE1']
112	REAC	REAC:R-HSA-9703648	Signaling by FLT3 ITD and TKD mutants	9.886962370035448e-06	True	Signaling by FLT3 ITD and TKD mutants	15	99	4	17376	0.0404040404040404	0.2666666666666666	query_1	['REAC:R-HSA-9682385']	['PIK3R1', 'SOS1', 'GRB2', 'GAB2']
113	REAC	REAC:R-HSA-5654743	Signaling by FGFR4	1.0013132186514834e-05	True	Signaling by FGFR4	34	99	5	17376	0.0505050505050505	0.1470588235294117	query_1	['REAC:R-HSA-190236']	['PIK3R1', 'SOS1', 'GAB1', 'PLCG1', 'CBL']
114	GO:BP	GO:0051050	positive regulation of transport	1.0197633301656772e-05	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	888	99	20	17376	0.202020202020202	0.0225225225225225	query_1	['GO:0006810', 'GO:0048518', 'GO:0051049']	['KCNE5', 'LRRK2', 'AKAP5', 'PIK3R1', 'PTPN23', 'PRKAR1A', 'UBE2D3', 'KCNH2', 'KCNB1', 'KCNE2', 'HSP90AA1', 'PLCG1', 'AKAP9', 'ERBB2', 'KCNQ1', 'PRKACA', 'GAB2', 'BAG3', 'CBL', 'KCNE1']
115	GO:BP	GO:0061077	chaperone-mediated protein folding	1.026075769381342e-05	True	"""The process of inhibiting aggregation and assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure that is dependent on interaction with a chaperone."" [GOC:dph, GOC:vw]"	68	99	7	17376	0.0707070707070707	0.1029411764705882	query_1	['GO:0006457']	['HSPA1A', 'HSPH1', 'FKBP5', 'CHORDC1', 'HSPA8', 'PTGES3', 'DNAJC7']
