Waardenburg syndrome type 1	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
196	GO:BP	GO:0043412	macromolecule modification	1.2065016067622463e-10	True	"""The covalent alteration of one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule, resulting in a change in its properties."" [GOC:go_curators]"	3600	101	55	15719	0.5445544554455446	0.0152777777777777	query_1	['GO:0043170']	['SMAD1', 'MAML1', 'UBE2I', 'NCOA3', 'AKT1', 'WDR77', 'CREBBP', 'CDK8', 'SMURF2', 'CBFB', 'MDM2', 'HDAC10', 'PPARG', 'COPRS', 'CDK7', 'CTNNB1', 'RB1', 'HDAC1', 'TBL1X', 'SIN3A', 'CDKN1A', 'WWTR1', 'SUMO1', 'SMAD2', 'DAXX', 'SMARCB1', 'SMAD4', 'USP7', 'EP300', 'MECP2', 'CCND2', 'PRMT5', 'SUMO2', 'GPS2', 'HDAC3', 'SNW1', 'RCOR1', 'CDK2', 'KAT2B', 'FOXO1', 'PDE8A', 'CCND3', 'RARA', 'CDK4', 'CDKN1B', 'CLNS1A', 'TBL1XR1', 'TP53', 'PML', 'HDAC2', 'KDM1A', 'CDK6', 'NCOA1', 'HIPK2', 'CCND1']
195	GO:BP	GO:0072331	signal transduction by p53 class mediator	1.2065016067622463e-10	True	"""An intracellular signaling process that is induced by the cell cycle regulator phosphoprotein p53 or an equivalent protein."" [GOC:mah]"	175	101	14	15719	0.1386138613861386	0.08	query_1	['GO:0035556']	['AKT1', 'MDM2', 'CDKN1A', 'E2F2', 'USP7', 'EP300', 'E2F1', 'PRMT5', 'SNW1', 'CDKN1B', 'TP53', 'PML', 'KDM1A', 'HIPK2']
197	GO:BP	GO:0030855	epithelial cell differentiation	1.326555204994435e-10	True	"""The process in which a relatively unspecialized cell acquires specialized features of an epithelial cell, any of the cells making up an epithelium."" [GOC:ecd, PMID:11839751]"	685	101	24	15719	0.2376237623762376	0.0350364963503649	query_1	['GO:0030154', 'GO:0060429']	['NCOA3', 'AKT1', 'WDR77', 'E2F4', 'PPARG', 'CTNNB1', 'HDAC1', 'AR', 'WWTR1', 'SMARCB1', 'SMAD4', 'NOTCH1', 'RBPJ', 'NOTCH2', 'ESR1', 'RARA', 'CDKN1B', 'SMAD3', 'HDAC2', 'THRB', 'SKIL', 'CDK6', 'CCND1', 'VDR']
198	GO:BP	GO:0010648	negative regulation of cell communication	1.8894161238998655e-10	True	"""Any process that decreases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]"	1287	101	32	15719	0.3168316831683168	0.0248640248640248	query_1	['GO:0007154', 'GO:0010646', 'GO:0048523']	['REST', 'AKT1', 'SMURF2', 'MDM2', 'PPARG', 'NR1H2', 'CTNNB1', 'RB1', 'HDAC1', 'PPARA', 'SMARCA4', 'NCOR2', 'SIN3A', 'NR1H3', 'AR', 'WWTR1', 'SMAD4', 'NOTCH1', 'GPS2', 'NCOR1', 'HDAC3', 'SKI', 'NR1H4', 'ESR1', 'FOXO1', 'FOXH1', 'TP53', 'HDAC2', 'KDM1A', 'SKIL', 'HIPK2', 'CCNC']
201	GO:BP	GO:0023057	negative regulation of signaling	1.9000122126066818e-10	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]"	1288	101	32	15719	0.3168316831683168	0.0248447204968944	query_1	['GO:0023051', 'GO:0023052', 'GO:0048519']	['REST', 'AKT1', 'SMURF2', 'MDM2', 'PPARG', 'NR1H2', 'CTNNB1', 'RB1', 'HDAC1', 'PPARA', 'SMARCA4', 'NCOR2', 'SIN3A', 'NR1H3', 'AR', 'WWTR1', 'SMAD4', 'NOTCH1', 'GPS2', 'NCOR1', 'HDAC3', 'SKI', 'NR1H4', 'ESR1', 'FOXO1', 'FOXH1', 'TP53', 'HDAC2', 'KDM1A', 'SKIL', 'HIPK2', 'CCNC']
199	GO:BP	GO:1902459	positive regulation of stem cell population maintenance	1.9000122126066818e-10	True	"""Any process that activates or increases the frequency, rate or extent of stem cell population maintenance."" [GOC:hjd, GOC:TermGenie, PMID:22969033]"	45	101	9	15719	0.0891089108910891	0.2	query_1	['GO:0019827', 'GO:0051094', 'GO:0051240', 'GO:2000036']	['REST', 'NCOA3', 'HDAC1', 'SMARCA4', 'SMARCA2', 'SIN3A', 'SMARCB1', 'HDAC2', 'SMARCC1']
200	GO:BP	GO:0006950	response to stress	1.9000122126066818e-10	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]"	3764	101	56	15719	0.5544554455445545	0.0148777895855472	query_1	['GO:0050896']	['SMAD1', 'REST', 'AKT1', 'CREBBP', 'MDM2', 'HDAC10', 'STAT3', 'PPARG', 'CDK7', 'RBL1', 'FOXO3', 'NR1H2', 'CTNNB1', 'RB1', 'PPARA', 'SMARCA4', 'SMARCA2', 'SIN3A', 'NR1H3', 'CDKN1A', 'SUMO1', 'SMAD2', 'DAXX', 'SMARCB1', 'SMAD4', 'NOTCH1', 'USP7', 'EP300', 'RBPJ', 'MECP2', 'E2F1', 'NOTCH2', 'GPS2', 'NCOR1', 'HDAC3', 'FABP1', 'SMARCC2', 'SNW1', 'CDK2', 'SP1', 'NR1H4', 'KAT2B', 'ESR1', 'FOXO1', 'PDE8A', 'CDKN1B', 'TP53', 'SMAD3', 'PML', 'HDAC2', 'KDM1A', 'SMARCC1', 'SKIL', 'CDK6', 'HIPK2', 'CCND1']
202	GO:BP	GO:0006476	protein deacetylation	1.9966538220903436e-10	True	"""The removal of an acetyl group from a protein amino acid. An acetyl group is CH3CO-, derived from acetic [ethanoic] acid."" [GOC:ai]"	116	101	12	15719	0.1188118811881188	0.1034482758620689	query_1	['GO:0035601']	['HDAC10', 'HDAC1', 'TBL1X', 'SIN3A', 'EP300', 'HDAC3', 'RCOR1', 'KAT2B', 'TBL1XR1', 'TP53', 'PML', 'HDAC2']
203	GO:BP	GO:0045165	cell fate commitment	2.0061031041918014e-10	True	"""The cellular developmental process by which a cell establishes the intrinsic character of a cell or tissue region irreversibly committing it to a particular fate."" [ISBN:0716731185]"	262	101	16	15719	0.1584158415841584	0.0610687022900763	query_1	['GO:0030154', 'GO:0048869']	['SMAD1', 'STAT3', 'PPARG', 'CTNNB1', 'HDAC1', 'FOXG1', 'AR', 'SMAD2', 'SMAD4', 'NOTCH1', 'RBPJ', 'NOTCH2', 'RARA', 'TP53', 'PML', 'HDAC2']
71	REAC	REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	2.243752802721733e-10	True	RUNX3 regulates NOTCH signaling	14	100	7	10022	0.07	0.5	query_1	['REAC:R-HSA-8878159']	['MAML1', 'CREBBP', 'NOTCH1', 'EP300', 'RBPJ', 'SNW1', 'KAT2B']
204	GO:BP	GO:0030521	androgen receptor signaling pathway	2.3136178763061944e-10	True	"""The series of molecular signals initiated by androgen binding to its receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah]"	46	101	9	15719	0.0891089108910891	0.1956521739130435	query_1	['GO:0030518']	['HDAC1', 'SMARCA4', 'NCOR2', 'AR', 'DAXX', 'EP300', 'NCOR1', 'FOXH1', 'KDM1A']
205	GO:BP	GO:0009967	positive regulation of signal transduction	2.3408993179376987e-10	True	"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]"	1468	101	34	15719	0.3366336633663366	0.0231607629427792	query_1	['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']	['UBE2I', 'RXRA', 'CREBBP', 'SMURF2', 'STAT3', 'PPARG', 'CTNNB1', 'SMARCA4', 'TBL1X', 'RXRB', 'NR1H3', 'AR', 'SMAD2', 'SMARCB1', 'SMAD4', 'NOTCH1', 'EP300', 'RBPJ', 'PRMT5', 'NOTCH2', 'GPS2', 'HDAC3', 'SKI', 'SNW1', 'NR1H4', 'PDE8A', 'TBL1XR1', 'TP53', 'SMAD3', 'PML', 'THRB', 'SKIL', 'HIPK2', 'VDR']
206	GO:BP	GO:0051098	regulation of binding	2.6600293543330146e-10	True	"""Any process that modulates the frequency, rate or extent of binding, the selective interaction of a molecule with one or more specific sites on another molecule."" [GOC:ai]"	361	101	18	15719	0.1782178217821782	0.0498614958448753	query_1	['GO:0065009']	['AKT1', 'PPARG', 'CTNNB1', 'RB1', 'PPARA', 'SIN3A', 'CDKN1A', 'SUMO1', 'SMAD2', 'SMAD4', 'EP300', 'E2F1', 'SKI', 'RARA', 'SMAD3', 'HDAC2', 'KDM1A', 'HIPK2']
207	GO:BP	GO:0062012	regulation of small molecule metabolic process	2.7056971055779263e-10	True	"""Any process that modulates the rate, frequency or extent of a small molecule metabolic process."" [GOC:vw]"	313	101	17	15719	0.1683168316831683	0.0543130990415335	query_1	['GO:0019222', 'GO:0044281']	['REST', 'AKT1', 'STAT3', 'PPARG', 'NR1H2', 'NCOA2', 'PPARA', 'NCOR2', 'NR1H3', 'USP7', 'EP300', 'NCOR1', 'FABP1', 'NR1H4', 'KAT2B', 'FOXO1', 'TP53']
72	REAC	REAC:R-HSA-1257604	PIP3 activates AKT signaling	3.0129291711758744e-10	True	PIP3 activates AKT signaling	249	100	18	10022	0.18	0.072289156626506	query_1	['REAC:R-HSA-9006925']	['REST', 'AKT1', 'MDM2', 'PPARG', 'FOXO3', 'HDAC1', 'CDKN1A', 'USP7', 'HDAC3', 'ESR2', 'RCOR1', 'ESR1', 'FOXO1', 'CDKN1B', 'TP53', 'PML', 'HDAC2', 'KDM1A']
73	REAC	REAC:R-HSA-9711123	Cellular response to chemical stress	3.2856103466501766e-10	True	Cellular response to chemical stress	187	100	16	10022	0.16	0.0855614973262032	query_1	['REAC:R-HSA-2262752']	['RXRA', 'AKT1', 'CREBBP', 'STAT3', 'NCOA2', 'PPARA', 'TBL1X', 'NCOR2', 'SIN3A', 'NOTCH1', 'EP300', 'NCOR1', 'HDAC3', 'FABP1', 'TBL1XR1', 'NCOA1']
74	REAC	REAC:R-HSA-400253	Circadian Clock	3.7622012629222725e-10	True	Circadian Clock	67	100	11	10022	0.11	0.1641791044776119	query_1	['REAC:0000000']	['NRIP1', 'RXRA', 'CREBBP', 'NCOA2', 'PPARA', 'TBL1X', 'EP300', 'NCOR1', 'HDAC3', 'TBL1XR1', 'NCOA1']
208	GO:BP	GO:0014013	regulation of gliogenesis	3.7878120277086664e-10	True	"""Any process that modulates the frequency, rate or extent of gliogenesis, the formation of mature glia."" [GOC:ef]"	94	101	11	15719	0.1089108910891089	0.1170212765957446	query_1	['GO:0042063', 'GO:0050767']	['PPARG', 'CTNNB1', 'RB1', 'HDAC1', 'NOTCH1', 'MECP2', 'E2F1', 'PRMT5', 'SKI', 'TP53', 'HDAC2']
20	GO:CC	GO:0016605	PML body	3.9105398682466244e-10	True	"""A class of nuclear body; they react against SP100 auto-antibodies (PML, promyelocytic leukemia); cells typically contain 10-30 PML bodies per nucleus; alterations in the localization of PML bodies occurs after viral infection."" [GOC:ma, PMID:10944585]"	101	101	11	16420	0.1089108910891089	0.1089108910891089	query_1	['GO:0016604']	['UBE2I', 'RB1', 'SUMO1', 'DAXX', 'USP7', 'SUMO2', 'SKI', 'TP53', 'PML', 'SKIL', 'HIPK2']
75	REAC	REAC:R-HSA-8939243	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	4.219239647131081e-10	True	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	36	100	9	10022	0.09	0.25	query_1	['REAC:R-HSA-8878171']	['CBFB', 'SMARCA4', 'SMARCA2', 'SMARCB1', 'RUNX1', 'EP300', 'SMARCC2', 'SMARCC1', 'HIPK2']
76	REAC	REAC:R-HSA-9616222	Transcriptional regulation of granulopoiesis	4.4295966914573213e-10	True	Transcriptional regulation of granulopoiesis	88	100	12	10022	0.12	0.1363636363636363	query_1	['REAC:R-HSA-1266738']	['RXRA', 'CBFB', 'STAT3', 'TFDP1', 'CDKN1A', 'RUNX1', 'EP300', 'E2F1', 'CDK2', 'RARA', 'CDK4', 'TFDP2']
209	GO:BP	GO:0016575	histone deacetylation	4.764641641454879e-10	True	"""The modification of histones by removal of acetyl groups."" [GOC:ai]"	96	101	11	15719	0.1089108910891089	0.1145833333333333	query_1	['GO:0006476', 'GO:0016570']	['HDAC10', 'HDAC1', 'TBL1X', 'SIN3A', 'HDAC3', 'RCOR1', 'KAT2B', 'TBL1XR1', 'TP53', 'PML', 'HDAC2']
210	GO:BP	GO:0035601	protein deacylation	5.159151464405813e-10	True	"""The removal of an acyl group, any group or radical of the form RCO- where R is an organic group, from a protein amino acid."" [GOC:se, PMID:12080046]"	126	101	12	15719	0.1188118811881188	0.0952380952380952	query_1	['GO:0036211', 'GO:0098732']	['HDAC10', 'HDAC1', 'TBL1X', 'SIN3A', 'EP300', 'HDAC3', 'RCOR1', 'KAT2B', 'TBL1XR1', 'TP53', 'PML', 'HDAC2']
77	REAC	REAC:R-HSA-186712	Regulation of beta-cell development	5.388023232303932e-10	True	Regulation of beta-cell development	37	100	9	10022	0.09	0.2432432432432432	query_1	['REAC:R-HSA-1266738']	['MAML1', 'AKT1', 'CREBBP', 'NOTCH1', 'EP300', 'RBPJ', 'SNW1', 'KAT2B', 'FOXO1']
21	GO:CC	GO:0043226	organelle	5.60284332787123e-10	True	"""Organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton, and prokaryotic structures such as anammoxosomes and pirellulosomes. Excludes the plasma membrane."" [GOC:go_curators]"	12969	101	101	16420	1.0	0.0077878016809314	query_1	['GO:0110165']	['SMAD1', 'REST', 'MAML1', 'UBE2I', 'NRIP1', 'RXRA', 'NCOA3', 'TGIF1', 'AKT1', 'WDR77', 'CREBBP', 'CDK8', 'SMURF2', 'CBFB', 'MDM2', 'HDAC10', 'E2F4', 'STAT3', 'PPARG', 'COPRS', 'CDK7', 'RBL1', 'FOXO3', 'RBL2', 'NR1H2', 'TFDP1', 'NCOA2', 'CTNNB1', 'RB1', 'HDAC1', 'PPARA', 'SMARCA4', 'SMARCA2', 'FOXG1', 'TBL1X', 'NCOR2', 'SIN3A', 'PAX3', 'RXRB', 'NR1H3', 'E2F5', 'CDKN1A', 'AR', 'E2F2', 'WWTR1', 'SUMO1', 'SMAD2', 'DAXX', 'SMARCB1', 'SMAD9', 'SMAD4', 'NOTCH1', 'RUNX1', 'USP7', 'EP300', 'RBPJ', 'MECP2', 'CCND2', 'E2F1', 'PRMT5', 'NOTCH2', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'ESR2', 'FABP1', 'SMARCC2', 'SKI', 'SNW1', 'RCOR1', 'CDK2', 'SP1', 'NR1H4', 'KAT2B', 'ESR1', 'FOXO1', 'PDE8A', 'CCND3', 'DRAP1', 'RARA', 'FOXH1', 'CDK4', 'CDKN1B', 'CLNS1A', 'TBL1XR1', 'TP53', 'TFDP2', 'SMAD3', 'PML', 'HDAC2', 'KDM1A', 'THRB', 'SMARCC1', 'SKIL', 'CDK6', 'NCOA1', 'HIPK2', 'CCND1', 'CCNC', 'VDR']
211	GO:BP	GO:0048732	gland development	5.800833842444097e-10	True	"""The process whose specific outcome is the progression of a gland over time, from its formation to the mature structure. A gland is an organ specialised for secretion."" [GOC:jid]"	432	101	19	15719	0.1881188118811881	0.0439814814814814	query_1	['GO:0048513']	['AKT1', 'WDR77', 'CTNNB1', 'NCOR2', 'AR', 'SMAD2', 'SMARCB1', 'SMAD4', 'NOTCH1', 'RBPJ', 'PRMT5', 'NOTCH2', 'ESR1', 'RARA', 'CDKN1B', 'SMAD3', 'PML', 'CCND1', 'VDR']
78	REAC	REAC:R-HSA-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	6.706177149724125e-10	True	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	16	100	7	10022	0.07	0.4375	query_1	['REAC:R-HSA-186712']	['MAML1', 'CREBBP', 'NOTCH1', 'EP300', 'RBPJ', 'SNW1', 'KAT2B']
212	GO:BP	GO:0098732	macromolecule deacylation	6.759110806861676e-10	True	"""The removal of an acyl group, any group or radical of the form RCO- where R is an organic group, from a macromolecule."" [GOC:dos]"	129	101	12	15719	0.1188118811881188	0.0930232558139534	query_1	['GO:0043412']	['HDAC10', 'HDAC1', 'TBL1X', 'SIN3A', 'EP300', 'HDAC3', 'RCOR1', 'KAT2B', 'TBL1XR1', 'TP53', 'PML', 'HDAC2']
79	REAC	REAC:R-HSA-9754119	Drug-mediated inhibition of CDK4/CDK6 activity	6.999225693603255e-10	True	Drug-mediated inhibition of CDK4/CDK6 activity	5	100	5	10022	0.05	1.0	query_1	['REAC:R-HSA-69231']	['CCND2', 'CCND3', 'CDK4', 'CDK6', 'CCND1']
213	GO:BP	GO:0048468	cell development	7.057021790718087e-10	True	"""The cellular developmental process in which a specific cell progresses from an immature to a mature state. Cell development start once cell commitment has taken place."" [GOC:go_curators]"	2609	101	45	15719	0.4455445544554455	0.0172479877347642	query_1	['GO:0030154', 'GO:0048856', 'GO:0048869']	['REST', 'MAML1', 'AKT1', 'WDR77', 'CBFB', 'E2F4', 'STAT3', 'PPARG', 'FOXO3', 'CTNNB1', 'RB1', 'HDAC1', 'PPARA', 'SMARCA4', 'SMARCA2', 'FOXG1', 'SIN3A', 'AR', 'SMARCB1', 'SMAD4', 'NOTCH1', 'RUNX1', 'EP300', 'RBPJ', 'MECP2', 'E2F1', 'PRMT5', 'NOTCH2', 'GPS2', 'SMARCC2', 'SKI', 'SNW1', 'RCOR1', 'ESR1', 'RARA', 'TP53', 'SMAD3', 'PML', 'HDAC2', 'KDM1A', 'THRB', 'SMARCC1', 'SKIL', 'CDK6', 'HIPK2']
214	GO:BP	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	7.304957747156826e-10	True	"""Any signalling pathway that decreases or inhibits the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G1 phase to S phase of the mitotic cell cycle."" [GOC:mtg_cell_cycle]"	74	101	10	15719	0.099009900990099	0.1351351351351351	query_1	['GO:0000082', 'GO:1901991', 'GO:1902807', 'GO:2000045']	['MDM2', 'RBL1', 'RBL2', 'RB1', 'CDKN1A', 'CDK2', 'CDKN1B', 'TP53', 'PML', 'CCND1']
215	GO:BP	GO:1902894	negative regulation of miRNA transcription	7.393775068275824e-10	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of microRNA (miRNA) gene transcription."" [GO_REF:0000058, GOC:dph, GOC:kmv, GOC:TermGenie, PMID:24699545]"	21	101	7	15719	0.0693069306930693	0.3333333333333333	query_1	['GO:0045892', 'GO:0061614', 'GO:1902893', 'GO:2000629']	['REST', 'PPARG', 'PPARA', 'NCOR2', 'NCOR1', 'ESR1', 'RARA']
80	REAC	REAC:R-HSA-3214815	HDACs deacetylate histones	8.199286379100671e-10	True	HDACs deacetylate histones	93	100	12	10022	0.12	0.1290322580645161	query_1	['REAC:R-HSA-3247509']	['REST', 'HDAC10', 'HDAC1', 'TBL1X', 'NCOR2', 'GPS2', 'NCOR1', 'HDAC3', 'RCOR1', 'TBL1XR1', 'HDAC2', 'KDM1A']
81	REAC	REAC:R-HSA-8878166	Transcriptional regulation by RUNX2	9.813028372677852e-10	True	Transcriptional regulation by RUNX2	118	100	13	10022	0.13	0.1101694915254237	query_1	['REAC:R-HSA-212436']	['SMAD1', 'AKT1', 'CBFB', 'RB1', 'CDKN1A', 'AR', 'WWTR1', 'SMAD4', 'RUNX1', 'HDAC3', 'ESR1', 'CDK4', 'CCND1']
216	GO:BP	GO:0023056	positive regulation of signaling	1.00846773716377e-09	True	"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]"	1641	101	35	15719	0.3465346534653465	0.0213284582571602	query_1	['GO:0023051', 'GO:0023052', 'GO:0048518']	['UBE2I', 'RXRA', 'CREBBP', 'SMURF2', 'STAT3', 'PPARG', 'CTNNB1', 'SMARCA4', 'TBL1X', 'RXRB', 'NR1H3', 'AR', 'SMAD2', 'SMARCB1', 'SMAD4', 'NOTCH1', 'EP300', 'RBPJ', 'MECP2', 'PRMT5', 'NOTCH2', 'GPS2', 'HDAC3', 'SKI', 'SNW1', 'NR1H4', 'PDE8A', 'TBL1XR1', 'TP53', 'SMAD3', 'PML', 'THRB', 'SKIL', 'HIPK2', 'VDR']
23	GO:CC	GO:0000118	histone deacetylase complex	1.027982741459629e-09	True	"""A protein complex that possesses histone deacetylase activity."" [GOC:mah]"	83	101	10	16420	0.099009900990099	0.1204819277108433	query_1	['GO:0005654', 'GO:0140513', 'GO:1902494']	['NRIP1', 'HDAC10', 'HDAC1', 'TBL1X', 'SIN3A', 'NCOR1', 'HDAC3', 'RCOR1', 'TBL1XR1', 'HDAC2']
22	GO:CC	GO:0016604	nuclear body	1.027982741459629e-09	True	"""Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."" [GOC:ma, PMID:10330182]"	808	101	24	16420	0.2376237623762376	0.0297029702970297	query_1	['GO:0005654', 'GO:0110165']	['MAML1', 'UBE2I', 'NRIP1', 'CREBBP', 'SMURF2', 'MDM2', 'NCOA2', 'RB1', 'NCOR2', 'CDKN1A', 'AR', 'WWTR1', 'SUMO1', 'DAXX', 'USP7', 'SUMO2', 'SKI', 'SNW1', 'CDK2', 'TP53', 'PML', 'THRB', 'SKIL', 'HIPK2']
217	GO:BP	GO:0010647	positive regulation of cell communication	1.0386001020415028e-09	True	"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]"	1643	101	35	15719	0.3465346534653465	0.0213024954351795	query_1	['GO:0007154', 'GO:0010646', 'GO:0048522']	['UBE2I', 'RXRA', 'CREBBP', 'SMURF2', 'STAT3', 'PPARG', 'CTNNB1', 'SMARCA4', 'TBL1X', 'RXRB', 'NR1H3', 'AR', 'SMAD2', 'SMARCB1', 'SMAD4', 'NOTCH1', 'EP300', 'RBPJ', 'MECP2', 'PRMT5', 'NOTCH2', 'GPS2', 'HDAC3', 'SKI', 'SNW1', 'NR1H4', 'PDE8A', 'TBL1XR1', 'TP53', 'SMAD3', 'PML', 'THRB', 'SKIL', 'HIPK2', 'VDR']
82	REAC	REAC:R-HSA-69205	G1/S-Specific Transcription	1.0593210349486232e-09	True	G1/S-Specific Transcription	27	100	8	10022	0.08	0.2962962962962963	query_1	['REAC:R-HSA-69206']	['E2F4', 'RBL1', 'RBL2', 'TFDP1', 'HDAC1', 'E2F5', 'E2F1', 'TFDP2']
83	REAC	REAC:R-HSA-8934593	Regulation of RUNX1 Expression and Activity	1.063481427099209e-09	True	Regulation of RUNX1 Expression and Activity	17	100	7	10022	0.07	0.4117647058823529	query_1	['REAC:R-HSA-8878171']	['CBFB', 'RUNX1', 'CCND2', 'CCND3', 'PML', 'CDK6', 'CCND1']
218	GO:BP	GO:2000629	negative regulation of miRNA metabolic process	1.0639684182946803e-09	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of miRNA metabolic process."" [GOC:dph]"	22	101	7	15719	0.0693069306930693	0.3181818181818182	query_1	['GO:0010586', 'GO:0051253', 'GO:2000628']	['REST', 'PPARG', 'PPARA', 'NCOR2', 'NCOR1', 'ESR1', 'RARA']
219	GO:BP	GO:0080134	regulation of response to stress	1.0651293161996007e-09	True	"""Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]"	1380	101	32	15719	0.3168316831683168	0.0231884057971014	query_1	['GO:0006950', 'GO:0048583']	['REST', 'AKT1', 'CREBBP', 'MDM2', 'HDAC10', 'PPARG', 'NR1H2', 'CTNNB1', 'RB1', 'PPARA', 'SMARCA4', 'SMARCA2', 'SIN3A', 'NR1H3', 'SMARCB1', 'EP300', 'GPS2', 'NCOR1', 'HDAC3', 'SMARCC2', 'NR1H4', 'KAT2B', 'ESR1', 'FOXO1', 'PDE8A', 'TP53', 'SMAD3', 'PML', 'KDM1A', 'SMARCC1', 'SKIL', 'HIPK2']
220	GO:BP	GO:0051241	negative regulation of multicellular organismal process	1.1180790398878484e-09	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]"	1056	101	28	15719	0.2772277227722772	0.0265151515151515	query_1	['GO:0032501', 'GO:0048519', 'GO:0051239']	['REST', 'WDR77', 'CBFB', 'PPARG', 'NR1H2', 'CTNNB1', 'RB1', 'HDAC1', 'PPARA', 'SIN3A', 'NR1H3', 'E2F2', 'SMAD4', 'NOTCH1', 'RUNX1', 'RBPJ', 'MECP2', 'HDAC3', 'SKI', 'NR1H4', 'FOXO1', 'RARA', 'CDKN1B', 'TP53', 'SMAD3', 'PML', 'HDAC2', 'CDK6']
85	REAC	REAC:R-HSA-9018519	Estrogen-dependent gene expression	1.2555026939174067e-09	True	Estrogen-dependent gene expression	147	100	14	10022	0.14	0.0952380952380952	query_1	['REAC:R-HSA-8939211']	['NRIP1', 'NCOA3', 'CREBBP', 'CBFB', 'NCOA2', 'HDAC1', 'RUNX1', 'EP300', 'SP1', 'KAT2B', 'ESR1', 'KDM1A', 'NCOA1', 'CCND1']
84	REAC	REAC:R-HSA-9701898	STAT3 nuclear events downstream of ALK signaling	1.2555026939174067e-09	True	STAT3 nuclear events downstream of ALK signaling	10	100	6	10022	0.06	0.6	query_1	['REAC:R-HSA-201556']	['STAT3', 'HDAC1', 'SIN3A', 'EP300', 'HDAC3', 'HDAC2']
86	REAC	REAC:R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	1.666587342844607e-09	True	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	18	100	7	10022	0.07	0.3888888888888889	query_1	['REAC:R-HSA-6791312']	['E2F4', 'RBL1', 'RBL2', 'TFDP1', 'EP300', 'TP53', 'TFDP2']
221	GO:BP	GO:1902807	negative regulation of cell cycle G1/S phase transition	1.7825968895705494e-09	True	"""Any signalling pathway that decreases or inhibits the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G1 phase to S phase of the cell cycle."" [GO_REF:0000058, GOC:mtg_cell_cycle, GOC:TermGenie]"	81	101	10	15719	0.099009900990099	0.1234567901234567	query_1	['GO:0044843', 'GO:1901988', 'GO:1902806']	['MDM2', 'RBL1', 'RBL2', 'RB1', 'CDKN1A', 'CDK2', 'CDKN1B', 'TP53', 'PML', 'CCND1']
87	REAC	REAC:R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	1.900244519029108e-09	True	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	29	100	8	10022	0.08	0.2758620689655172	query_1	['REAC:R-HSA-9614085']	['FOXO3', 'HDAC1', 'SIN3A', 'SMAD2', 'SMAD4', 'FOXO1', 'SMAD3', 'HDAC2']
