Aquagenic palmoplantar keratoderma	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
12	REAC	REAC:R-HSA-3928662	EPHB-mediated forward signaling	1.7399020156125142e-17	True	EPHB-mediated forward signaling	40	96	14	10022	0.1458333333333333	0.35	query_1	['REAC:R-HSA-2682334']	['EPHB4', 'TIAM1', 'WASL', 'GRIN1', 'FYN', 'GRIN2B', 'RHOA', 'LYN', 'EFNB2', 'ITSN1', 'EPHB3', 'PTK2', 'EFNB1', 'YES1']
13	REAC	REAC:R-HSA-4420097	VEGFA-VEGFR2 Pathway	1.82211330884155e-17	True	VEGFA-VEGFR2 Pathway	94	96	18	10022	0.1875	0.1914893617021276	query_1	['REAC:R-HSA-194138']	['NCK1', 'ITGAV', 'BCAR1', 'DOCK1', 'ITGB3', 'PIK3R1', 'CRK', 'PXN', 'FYN', 'RHOA', 'SHB', 'VAV1', 'PLCG1', 'PTK2B', 'PTK2', 'ELMO1', 'NCK2', 'ELMO2']
4	GO:CC	GO:0016020	membrane	8.554455300436013e-17	True	"""A lipid bilayer along with all the proteins and protein complexes embedded in it and attached to it."" [GOC:dos, GOC:mah, ISBN:0815316194]"	8365	99	91	16420	0.9191919191919192	0.0108786610878661	query_1	['GO:0110165']	['DLG4', 'MET', 'RAPGEF1', 'GRIN2A', 'ITGB1', 'NCK1', 'GOPC', 'ITGAV', 'FN1', 'PREX1', 'BCAR1', 'DOCK1', 'EPHB4', 'SRC', 'EPHA5', 'TIAM1', 'ITGB3', 'KIF5A', 'PIK3R1', 'CRK', 'DLG3', 'RHOQ', 'HGF', 'SHC1', 'ITK', 'SYTL3', 'PLCG2', 'DLG2', 'DYNLL2', 'DLGAP1', 'WASL', 'SOS1', 'USP4', 'DLG1', 'GRIN1', 'KIF5B', 'ITGA2B', 'PXN', 'FYN', 'DIP2B', 'GRIN2B', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'RHOA', 'CFTR', 'DLC1', 'RHOG', 'LYN', 'SHB', 'GRB2', 'LCP2', 'EGFR', 'KLC2', 'KTN1', 'VCL', 'CHRNA7', 'VAV1', 'SYK', 'MYO5A', 'PLCG1', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'PTK2B', 'SH3GL2', 'EFNB2', 'CRKL', 'ITSN1', 'DOCK3', 'EPHB3', 'TLN1', 'SDC3', 'PTK2', 'ITGB6', 'DOCK2', 'LCK', 'EFNB1', 'SIPA1L1', 'DOCK5', 'KLC1', 'ELMO1', 'CBL', 'NCK2', 'PDGFRA', 'ELMO2', 'DYNLL1', 'SHANK3', 'RAB27A', 'YES1']
5	GO:CC	GO:0042995	cell projection	9.646943619265028e-17	True	"""A prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, http://www.cogsci.princeton.edu/~wn/]"	2233	99	50	16420	0.5050505050505051	0.0223914017017465	query_1	['GO:0110165']	['MYRIP', 'DLG4', 'GRIN2A', 'ITGB1', 'GOPC', 'ITGAV', 'BCAR1', 'EPHB4', 'SRC', 'SPP1', 'EPHA5', 'ITGB3', 'KIF5A', 'PLCG2', 'DLG2', 'DYNLL2', 'WASL', 'WIPF1', 'DLG1', 'GRIN1', 'KIF5B', 'PXN', 'FYN', 'DIP2B', 'GRIN2B', 'DOCK4', 'RHOA', 'DLC1', 'RHOG', 'EGFR', 'CHRNA7', 'MYO5A', 'PLCG1', 'ERBB2', 'SH3KBP1', 'PTK2B', 'SH3GL2', 'EFNB2', 'ITSN1', 'EPHB3', 'TLN1', 'SDC3', 'PTK2', 'SIPA1L1', 'KLC1', 'CBL', 'PDGFRA', 'DYNLL1', 'SHANK3', 'RAB27A']
14	REAC	REAC:R-HSA-186763	Downstream signal transduction	9.875321622130058e-17	True	Downstream signal transduction	26	96	12	10022	0.125	0.4615384615384615	query_1	['REAC:R-HSA-186797']	['RAPGEF1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'CRK', 'SOS1', 'PLCG1', 'CRKL', 'PTPN11', 'NCK2', 'PDGFRA']
15	GO:BP	GO:0023052	signaling	1.0137169114656395e-16	True	"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]"	5663	99	79	15719	0.797979797979798	0.0139502030725763	query_1	['GO:0050789']	['MYRIP', 'DLG4', 'MET', 'RAPGEF1', 'GRIN2A', 'ITGB1', 'NCK1', 'ITGAV', 'FN1', 'PREX1', 'BCAR1', 'DOCK1', 'EPHB4', 'SRC', 'SPP1', 'EPHA5', 'TIAM1', 'ITGB3', 'KIF5A', 'PIK3R1', 'CRK', 'RHOQ', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'DLG2', 'DLGAP1', 'SOS1', 'DLG1', 'GRIN1', 'KIF5B', 'ITGA2B', 'PXN', 'FYN', 'GRIN2B', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'RHOA', 'CFTR', 'DLC1', 'RHOG', 'LYN', 'SHB', 'GRB2', 'LCP2', 'EGFR', 'CHRNA7', 'VAV1', 'SYK', 'MYO5A', 'PLCG1', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'PTK2B', 'SH3GL2', 'EFNB2', 'CRKL', 'ITSN1', 'DOCK3', 'EPHB3', 'TLN1', 'PTK2', 'ITGB6', 'DOCK2', 'LCK', 'EFNB1', 'SIPA1L1', 'DOCK5', 'ELMO1', 'CBL', 'PTPN11', 'NCK2', 'PDGFRA', 'SHANK3', 'YES1']
15	REAC	REAC:R-HSA-194138	Signaling by VEGF	1.0907786996694226e-16	True	Signaling by VEGF	104	96	18	10022	0.1875	0.173076923076923	query_1	['REAC:R-HSA-9006934']	['NCK1', 'ITGAV', 'BCAR1', 'DOCK1', 'ITGB3', 'PIK3R1', 'CRK', 'PXN', 'FYN', 'RHOA', 'SHB', 'VAV1', 'PLCG1', 'PTK2B', 'PTK2', 'ELMO1', 'NCK2', 'ELMO2']
16	GO:BP	GO:0001775	cell activation	1.8373061896843506e-16	True	"""A multicellular organismal process by which exposure to an activating factor such as a cellular or soluble ligand results in a change in the morphology or behavior of a cell."" [GOC:mgi_curators]"	1059	99	37	15719	0.3737373737373737	0.0349386213408876	query_1	['GO:0009987', 'GO:0032501']	['ITGB1', 'NCK1', 'FN1', 'PREX1', 'SRC', 'ITGB3', 'PIK3R1', 'ITK', 'PLCG2', 'SOS1', 'DLG1', 'FYN', 'WAS', 'LAT', 'ZAP70', 'RHOA', 'LYN', 'SHB', 'LCP2', 'VCL', 'VAV1', 'SYK', 'ERBB2', 'SH3KBP1', 'PTK2B', 'EFNB2', 'TLN1', 'ITGB6', 'DOCK2', 'LCK', 'EFNB1', 'CBL', 'PTPN11', 'NCK2', 'PDGFRA', 'RAB27A', 'YES1']
17	GO:BP	GO:0007264	small GTPase mediated signal transduction	2.0635743085202003e-16	True	"""The series of molecular signals in which a small monomeric GTPase relays a signal."" [GOC:mah]"	481	99	27	15719	0.2727272727272727	0.0561330561330561	query_1	['GO:0035556']	['MET', 'RAPGEF1', 'ITGB1', 'ITGAV', 'PREX1', 'DOCK1', 'SRC', 'TIAM1', 'CRK', 'RHOQ', 'SOS1', 'WAS', 'LAT', 'DOCK4', 'RHOA', 'DLC1', 'RHOG', 'GRB2', 'VAV1', 'CRKL', 'ITSN1', 'DOCK3', 'DOCK2', 'SIPA1L1', 'DOCK5', 'ELMO1', 'CBL']
18	GO:BP	GO:0042325	regulation of phosphorylation	2.0635743085202003e-16	True	"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."" [GOC:jl]"	1135	99	38	15719	0.3838383838383838	0.0334801762114537	query_1	['GO:0016310', 'GO:0019220']	['DLG4', 'MET', 'NCK1', 'FN1', 'EPHB4', 'SRC', 'EPHA5', 'ITGB3', 'PIK3R1', 'DLG3', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'DLG1', 'FYN', 'LAT', 'RHOA', 'LYN', 'SHB', 'LCP2', 'EGFR', 'CHRNA7', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'DOCK3', 'EPHB3', 'PTK2', 'CBL', 'PTPN11', 'NCK2', 'PDGFRA', 'DYNLL1', 'YES1']
19	GO:BP	GO:0098609	cell-cell adhesion	2.269249261119733e-16	True	"""The attachment of one cell to another cell via adhesion molecules."" [GOC:dos]"	873	99	34	15719	0.3434343434343434	0.0389461626575028	query_1	['GO:0007155']	['DLG4', 'RAPGEF1', 'ITGB1', 'NCK1', 'ITGAV', 'FN1', 'SRC', 'ITGB3', 'DLG3', 'SHC1', 'DLG2', 'DLG1', 'ITGA2B', 'FYN', 'ZAP70', 'RHOA', 'LYN', 'SHB', 'EGFR', 'VCL', 'VAV1', 'SYK', 'ERBB2', 'EFNB2', 'EPHB3', 'TLN1', 'PTK2', 'LCK', 'EFNB1', 'PTPN11', 'NCK2', 'PDGFRA', 'ELMO2', 'YES1']
20	GO:BP	GO:0030155	regulation of cell adhesion	2.31908892422904e-16	True	"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix."" [GOC:mah]"	753	99	32	15719	0.3232323232323232	0.0424966799468791	query_1	['GO:0007155', 'GO:0050794']	['NCK1', 'ITGAV', 'FN1', 'PREX1', 'DOCK1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'DLG1', 'FYN', 'ZAP70', 'RHOA', 'DLC1', 'LYN', 'SHB', 'VCL', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'EFNB2', 'CRKL', 'EPHB3', 'TLN1', 'PTK2', 'LCK', 'EFNB1', 'DOCK5', 'PTPN11', 'NCK2', 'YES1']
16	REAC	REAC:R-HSA-76002	Platelet activation, signaling and aggregation	2.453420807442976e-16	True	Platelet activation, signaling and aggregation	252	96	24	10022	0.25	0.0952380952380952	query_1	['REAC:R-HSA-109582']	['FN1', 'BCAR1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'ITGA2B', 'FYN', 'LAT', 'RHOA', 'RHOG', 'LYN', 'LCP2', 'VCL', 'VAV1', 'SYK', 'TLN1', 'PTK2', 'LCK', 'PTPN11']
21	GO:BP	GO:0007154	cell communication	2.588491950347549e-16	True	"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]"	5768	99	79	15719	0.797979797979798	0.0136962552011095	query_1	['GO:0009987']	['MYRIP', 'DLG4', 'MET', 'RAPGEF1', 'GRIN2A', 'ITGB1', 'NCK1', 'ITGAV', 'FN1', 'PREX1', 'BCAR1', 'DOCK1', 'EPHB4', 'SRC', 'SPP1', 'EPHA5', 'TIAM1', 'ITGB3', 'KIF5A', 'PIK3R1', 'CRK', 'RHOQ', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'DLG2', 'DLGAP1', 'SOS1', 'DLG1', 'GRIN1', 'KIF5B', 'ITGA2B', 'PXN', 'FYN', 'GRIN2B', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'RHOA', 'CFTR', 'DLC1', 'RHOG', 'LYN', 'SHB', 'GRB2', 'LCP2', 'EGFR', 'CHRNA7', 'VAV1', 'SYK', 'MYO5A', 'PLCG1', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'PTK2B', 'SH3GL2', 'EFNB2', 'CRKL', 'ITSN1', 'DOCK3', 'EPHB3', 'TLN1', 'PTK2', 'ITGB6', 'DOCK2', 'LCK', 'EFNB1', 'SIPA1L1', 'DOCK5', 'ELMO1', 'CBL', 'PTPN11', 'NCK2', 'PDGFRA', 'SHANK3', 'YES1']
22	GO:BP	GO:0006935	chemotaxis	2.9533606630207167e-16	True	"""The directed movement of a motile cell or organism, or the directed growth of a cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [ISBN:0198506732]"	593	99	29	15719	0.2929292929292929	0.0489038785834738	query_1	['GO:0042221', 'GO:0042330']	['MET', 'ITGAV', 'PREX1', 'BCAR1', 'EPHB4', 'EPHA5', 'ITGB3', 'KIF5A', 'CRK', 'HGF', 'SOS1', 'KIF5B', 'FYN', 'DOCK4', 'RHOA', 'RHOG', 'LYN', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'EFNB2', 'CRKL', 'EPHB3', 'PTK2', 'DOCK2', 'EFNB1', 'PDGFRA', 'ELMO2']
23	GO:BP	GO:0042330	taxis	3.100231208547793e-16	True	"""The directed movement of a motile cell or organism in response to an external stimulus."" [GOC:jl, ISBN:0192801023]"	595	99	29	15719	0.2929292929292929	0.0487394957983193	query_1	['GO:0009605', 'GO:0040011']	['MET', 'ITGAV', 'PREX1', 'BCAR1', 'EPHB4', 'EPHA5', 'ITGB3', 'KIF5A', 'CRK', 'HGF', 'SOS1', 'KIF5B', 'FYN', 'DOCK4', 'RHOA', 'RHOG', 'LYN', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'EFNB2', 'CRKL', 'EPHB3', 'PTK2', 'DOCK2', 'EFNB1', 'PDGFRA', 'ELMO2']
24	GO:BP	GO:0044093	positive regulation of molecular function	3.757303659168291e-16	True	"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]"	1469	99	42	15719	0.4242424242424242	0.0285908781484002	query_1	['GO:0065009']	['DLG4', 'MET', 'RAPGEF1', 'GRIN2A', 'ITGB1', 'PREX1', 'EPHB4', 'SRC', 'EPHA5', 'TIAM1', 'ITGB3', 'CRK', 'DLG3', 'ITK', 'PLCG2', 'SOS1', 'DLG1', 'GRIN1', 'FYN', 'GRIN2B', 'LAT', 'RHOA', 'CFTR', 'DLC1', 'RHOG', 'LYN', 'LCP2', 'EGFR', 'CHRNA7', 'VAV1', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'CRKL', 'DOCK3', 'EPHB3', 'PTK2', 'LCK', 'SIPA1L1', 'PDGFRA', 'SHANK3']
17	REAC	REAC:R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	9.852191538871784e-16	True	Regulation of actin dynamics for phagocytic cup formation	66	96	15	10022	0.15625	0.2272727272727272	query_1	['REAC:R-HSA-2029480']	['NCK1', 'DOCK1', 'WIPF3', 'CRK', 'WASL', 'WIPF1', 'WIPF2', 'WAS', 'VAV1', 'SYK', 'MYO5A', 'FCGR1A', 'PTK2', 'ELMO1', 'ELMO2']
25	GO:BP	GO:0019220	regulation of phosphate metabolic process	1.068493050293915e-15	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]"	1280	99	39	15719	0.3939393939393939	0.03046875	query_1	['GO:0006796', 'GO:0051174']	['DLG4', 'MET', 'NCK1', 'FN1', 'EPHB4', 'SRC', 'EPHA5', 'ITGB3', 'PIK3R1', 'DLG3', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'DLG1', 'FYN', 'LAT', 'RHOA', 'DLC1', 'LYN', 'SHB', 'LCP2', 'EGFR', 'CHRNA7', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'DOCK3', 'EPHB3', 'PTK2', 'CBL', 'PTPN11', 'NCK2', 'PDGFRA', 'DYNLL1', 'YES1']
28	GO:BP	GO:0031175	neuron projection development	1.068493050293915e-15	True	"""The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:mah]"	928	99	34	15719	0.3434343434343434	0.0366379310344827	query_1	['GO:0048666', 'GO:0120036']	['DLG4', 'RAPGEF1', 'ITGB1', 'NCK1', 'FN1', 'EPHB4', 'SPP1', 'EPHA5', 'TIAM1', 'KIF5A', 'CRK', 'HGF', 'WASL', 'SOS1', 'KIF5B', 'FYN', 'DIP2B', 'RHOA', 'RHOG', 'LYN', 'VCL', 'CHRNA7', 'ERBB2', 'PTK2B', 'SH3GL2', 'EFNB2', 'CRKL', 'EPHB3', 'PTK2', 'EFNB1', 'SIPA1L1', 'PTPN11', 'NCK2', 'SHANK3']
27	GO:BP	GO:0050790	regulation of catalytic activity	1.068493050293915e-15	True	"""Any process that modulates the activity of an enzyme."" [GOC:ai, GOC:ebc, GOC:vw]"	1770	99	45	15719	0.4545454545454545	0.0254237288135593	query_1	['GO:0065009']	['DLG4', 'MET', 'RAPGEF1', 'GRIN2A', 'ITGB1', 'PREX1', 'EPHB4', 'SRC', 'EPHA5', 'TIAM1', 'ITGB3', 'PIK3R1', 'CRK', 'DLG3', 'HGF', 'SHC1', 'ITK', 'SOS1', 'DLG1', 'GRIN1', 'FYN', 'GRIN2B', 'LAT', 'RHOA', 'DLC1', 'RHOG', 'LYN', 'SHB', 'LCP2', 'EGFR', 'CHRNA7', 'VAV1', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'CRKL', 'DOCK3', 'EPHB3', 'PTK2', 'LCK', 'SIPA1L1', 'CBL', 'NCK2', 'PDGFRA']
26	GO:BP	GO:0051174	regulation of phosphorus metabolic process	1.068493050293915e-15	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:ai]"	1281	99	39	15719	0.3939393939393939	0.0304449648711943	query_1	['GO:0006793', 'GO:0031323']	['DLG4', 'MET', 'NCK1', 'FN1', 'EPHB4', 'SRC', 'EPHA5', 'ITGB3', 'PIK3R1', 'DLG3', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'DLG1', 'FYN', 'LAT', 'RHOA', 'DLC1', 'LYN', 'SHB', 'LCP2', 'EGFR', 'CHRNA7', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'DOCK3', 'EPHB3', 'PTK2', 'CBL', 'PTPN11', 'NCK2', 'PDGFRA', 'DYNLL1', 'YES1']
29	GO:BP	GO:0007229	integrin-mediated signaling pathway	1.327876093082549e-15	True	"""The series of molecular signals initiated by an extracellular ligand binding to an integrin on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]"	113	99	16	15719	0.1616161616161616	0.1415929203539823	query_1	['GO:0007166']	['ITGB1', 'ITGAV', 'FN1', 'BCAR1', 'DOCK1', 'SRC', 'ITGB3', 'ITGA2B', 'LAT', 'VAV1', 'SYK', 'PTK2B', 'TLN1', 'PTK2', 'ITGB6', 'PTPN11']
30	GO:BP	GO:0006897	endocytosis	1.7871568465326867e-15	True	"""A vesicle-mediated transport process in which cells take up external materials or membrane constituents by the invagination of a part of the plasma membrane to form a new membrane-bounded vesicle."" [GOC:mah, ISBN:0198506732, ISBN:0716731363, Wikipedia:Endocytosis]"	698	99	30	15719	0.303030303030303	0.0429799426934097	query_1	['GO:0016192']	['DLG4', 'MET', 'RAPGEF1', 'ITGB1', 'ITGAV', 'DOCK1', 'SRC', 'ITGB3', 'RHOQ', 'PLCG2', 'WASL', 'FYN', 'RHOG', 'LYN', 'GRB2', 'EGFR', 'VAV1', 'SYK', 'FCGR1A', 'SH3KBP1', 'SH3GL2', 'EFNB2', 'ITSN1', 'PTK2', 'DOCK2', 'ELMO1', 'CBL', 'ELMO2', 'RAB27A', 'YES1']
31	GO:BP	GO:0038093	Fc receptor signaling pathway	2.2499771159754435e-15	True	"""The series of molecular signals initiated by the binding of the Fc portion of an immunoglobulin to an Fc receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:phg, Wikipedia:Fc_receptor]"	57	99	13	15719	0.1313131313131313	0.2280701754385964	query_1	['GO:0002768']	['RAPGEF1', 'SRC', 'PLCG2', 'SOS1', 'FYN', 'LYN', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'PTK2', 'LCK', 'YES1']
6	GO:CC	GO:0120025	plasma membrane bounded cell projection	2.829781157081176e-15	True	"""A prolongation or process extending from a cell and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon."" [GOC:krc]"	2125	99	47	16420	0.4747474747474747	0.0221176470588235	query_1	['GO:0042995']	['MYRIP', 'DLG4', 'GRIN2A', 'ITGB1', 'GOPC', 'ITGAV', 'BCAR1', 'EPHB4', 'SRC', 'EPHA5', 'ITGB3', 'KIF5A', 'PLCG2', 'DLG2', 'DYNLL2', 'WASL', 'WIPF1', 'DLG1', 'GRIN1', 'KIF5B', 'PXN', 'FYN', 'DIP2B', 'GRIN2B', 'DOCK4', 'RHOA', 'DLC1', 'EGFR', 'CHRNA7', 'MYO5A', 'PLCG1', 'ERBB2', 'SH3KBP1', 'PTK2B', 'EFNB2', 'ITSN1', 'EPHB3', 'TLN1', 'SDC3', 'PTK2', 'SIPA1L1', 'KLC1', 'CBL', 'PDGFRA', 'DYNLL1', 'SHANK3', 'RAB27A']
32	GO:BP	GO:0006909	phagocytosis	3.820713640075787e-15	True	"""A vesicle-mediated transport process that results in the engulfment of external particulate material by phagocytes and their delivery to the lysosome. The particles are initially contained within phagocytic vacuoles (phagosomes), which then fuse with primary lysosomes to effect digestion of the particles."" [ISBN:0198506732]"	242	99	20	15719	0.202020202020202	0.0826446280991735	query_1	['GO:0006897']	['MET', 'RAPGEF1', 'ITGB1', 'ITGAV', 'DOCK1', 'SRC', 'ITGB3', 'PLCG2', 'FYN', 'RHOG', 'LYN', 'VAV1', 'SYK', 'FCGR1A', 'PTK2', 'DOCK2', 'ELMO1', 'ELMO2', 'RAB27A', 'YES1']
18	REAC	REAC:R-HSA-2682334	EPH-Ephrin signaling	4.218832967672658e-15	True	EPH-Ephrin signaling	89	96	16	10022	0.1666666666666666	0.1797752808988764	query_1	['REAC:R-HSA-422475']	['EPHB4', 'EPHA5', 'TIAM1', 'WASL', 'GRIN1', 'FYN', 'GRIN2B', 'RHOA', 'LYN', 'EFNB2', 'ITSN1', 'EPHB3', 'PTK2', 'EFNB1', 'NCK2', 'YES1']
33	GO:BP	GO:0045321	leukocyte activation	5.787763987725847e-15	True	"""A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor."" [GOC:add]"	920	99	33	15719	0.3333333333333333	0.0358695652173913	query_1	['GO:0001775', 'GO:0002376']	['ITGB1', 'NCK1', 'FN1', 'PREX1', 'SRC', 'PIK3R1', 'ITK', 'PLCG2', 'SOS1', 'DLG1', 'FYN', 'WAS', 'LAT', 'ZAP70', 'RHOA', 'LYN', 'SHB', 'LCP2', 'VAV1', 'SYK', 'ERBB2', 'SH3KBP1', 'PTK2B', 'EFNB2', 'ITGB6', 'DOCK2', 'LCK', 'EFNB1', 'CBL', 'PTPN11', 'NCK2', 'RAB27A', 'YES1']
19	REAC	REAC:R-HSA-114604	GPVI-mediated activation cascade	5.9665081153894255e-15	True	GPVI-mediated activation cascade	35	96	12	10022	0.125	0.3428571428571428	query_1	['REAC:R-HSA-76002']	['PIK3R1', 'PLCG2', 'FYN', 'LAT', 'RHOA', 'RHOG', 'LYN', 'LCP2', 'VAV1', 'SYK', 'LCK', 'PTPN11']
34	GO:BP	GO:0120036	plasma membrane bounded cell projection organization	5.9919925394042776e-15	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon."" [GOC:krc]"	1435	99	40	15719	0.404040404040404	0.0278745644599303	query_1	['GO:0030030']	['DLG4', 'RAPGEF1', 'ITGB1', 'NCK1', 'FN1', 'EPHB4', 'SRC', 'SPP1', 'EPHA5', 'TIAM1', 'KIF5A', 'PIK3R1', 'CRK', 'RHOQ', 'HGF', 'WASL', 'SOS1', 'KIF5B', 'FYN', 'DIP2B', 'GRIN2B', 'WAS', 'RHOA', 'RHOG', 'LYN', 'VCL', 'CHRNA7', 'ERBB2', 'PTK2B', 'SH3GL2', 'EFNB2', 'CRKL', 'EPHB3', 'PTK2', 'EFNB1', 'SIPA1L1', 'PTPN11', 'NCK2', 'DYNLL1', 'SHANK3']
20	REAC	REAC:R-HSA-5684996	MAPK1/MAPK3 signaling	6.055539977007388e-15	True	MAPK1/MAPK3 signaling	261	96	23	10022	0.2395833333333333	0.0881226053639846	query_1	['REAC:R-HSA-5683057']	['DLG4', 'MET', 'FN1', 'SRC', 'ITGB3', 'PIK3R1', 'DLG3', 'HGF', 'SHC1', 'DLG2', 'SOS1', 'DLG1', 'GRIN1', 'ITGA2B', 'FYN', 'GRIN2B', 'EGFR', 'VCL', 'ERBB2', 'TLN1', 'PTK2', 'PTPN11', 'PDGFRA']
21	REAC	REAC:R-HSA-354192	Integrin signaling	6.1151534933005516e-15	True	Integrin signaling	26	96	11	10022	0.1145833333333333	0.4230769230769231	query_1	['REAC:R-HSA-162582', 'REAC:R-HSA-76009']	['FN1', 'BCAR1', 'SRC', 'ITGB3', 'CRK', 'SHC1', 'SOS1', 'ITGA2B', 'SYK', 'TLN1', 'PTK2']
22	REAC	REAC:R-HSA-6806834	Signaling by MET	6.1151534933005516e-15	True	Signaling by MET	75	96	15	10022	0.15625	0.2	query_1	['REAC:R-HSA-9006934']	['MET', 'RAPGEF1', 'ITGB1', 'FN1', 'SRC', 'PIK3R1', 'CRK', 'HGF', 'SOS1', 'SH3KBP1', 'SH3GL2', 'CRKL', 'PTK2', 'CBL', 'PTPN11']
35	GO:BP	GO:0009653	anatomical structure morphogenesis	6.424547260590015e-15	True	"""The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form."" [GOC:go_curators, ISBN:0521436125]"	2539	99	52	15719	0.5252525252525253	0.0204805041354864	query_1	['GO:0032502', 'GO:0048856']	['DLG4', 'MET', 'ITGB1', 'ITGAV', 'FN1', 'DOCK1', 'EPHB4', 'SRC', 'SPP1', 'EPHA5', 'TIAM1', 'ITGB3', 'KIF5A', 'CRK', 'DLG3', 'RHOQ', 'HGF', 'SHC1', 'WASL', 'SOS1', 'DLG1', 'KIF5B', 'ITGA2B', 'FYN', 'DIP2B', 'RHOA', 'CFTR', 'DLC1', 'RHOG', 'SHB', 'GRB2', 'EGFR', 'VCL', 'CHRNA7', 'SYK', 'PLCG1', 'ERBB2', 'SH3KBP1', 'PTK2B', 'SH3GL2', 'EFNB2', 'CRKL', 'EPHB3', 'PTK2', 'ITGB6', 'DOCK2', 'EFNB1', 'SIPA1L1', 'DOCK5', 'PTPN11', 'PDGFRA', 'SHANK3']
23	REAC	REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	6.46663819257239e-15	True	Interleukin-3, Interleukin-5 and GM-CSF signaling	47	96	13	10022	0.1354166666666666	0.2765957446808511	query_1	['REAC:R-HSA-449147']	['RAPGEF1', 'PIK3R1', 'CRK', 'SHC1', 'SOS1', 'FYN', 'LYN', 'VAV1', 'SYK', 'CRKL', 'CBL', 'PTPN11', 'YES1']
36	GO:BP	GO:0045785	positive regulation of cell adhesion	7.304960467360961e-15	True	"""Any process that activates or increases the frequency, rate or extent of cell adhesion."" [GOC:go_curators]"	466	99	25	15719	0.2525252525252525	0.0536480686695279	query_1	['GO:0007155', 'GO:0030155', 'GO:0048522']	['NCK1', 'ITGAV', 'FN1', 'PREX1', 'DOCK1', 'SRC', 'ITGB3', 'CRK', 'FYN', 'ZAP70', 'RHOA', 'LYN', 'SHB', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'EFNB2', 'CRKL', 'LCK', 'EFNB1', 'DOCK5', 'PTPN11', 'NCK2', 'YES1']
