Wiedemann-Rautenstrauch syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
20	GO:BP	GO:0045785	positive regulation of cell adhesion	1.0969899519971976e-16	True	"""Any process that activates or increases the frequency, rate or extent of cell adhesion."" [GOC:go_curators]"	466	100	27	15719	0.27	0.0579399141630901	query_1	['GO:0007155', 'GO:0030155', 'GO:0048522']	['FN1', 'ITGAV', 'SRC', 'FGA', 'ITGB3', 'CRK', 'ITGA5', 'FYN', 'ITGA4', 'ADAM19', 'LYN', 'FBLN2', 'APOA1', 'FGB', 'VAV1', 'SYK', 'FGG', 'ERBB2', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'VCAM1', 'LCK', 'EMILIN1', 'ITGA3', 'PTPN11']
10	REAC	REAC:R-HSA-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 	1.5312482182760712e-16	True	GRB2:SOS provides linkage to MAPK signaling for Integrins 	14	93	10	10022	0.1075268817204301	0.7142857142857143	query_1	['REAC:R-HSA-354192']	['FN1', 'SRC', 'FGA', 'ITGB3', 'SOS1', 'ITGA2B', 'FGB', 'FGG', 'TLN1', 'PTK2']
4	GO:CC	GO:0062023	collagen-containing extracellular matrix	6.047744221382742e-16	True	"""An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells."" [GOC:BHF, GOC:rph, PMID:21123617]"	387	101	24	16420	0.2376237623762376	0.0620155038759689	query_1	['GO:0031012']	['FN1', 'FGA', 'TGFB3', 'LTBP1', 'LOX', 'ADAM19', 'FBLN5', 'TNC', 'FBLN2', 'LOXL1', 'APOA1', 'FBN1', 'HSP90AA1', 'FGB', 'FBN2', 'FGG', 'AGRN', 'MFAP2', 'MFAP5', 'VTN', 'EMILIN1', 'THBS1', 'ELN', 'MFAP4']
23	GO:BP	GO:0002376	immune system process	1.3129209686450589e-15	True	"""Any process involved in the development or functioning of the immune system, an organismal system for calibrated responses to potential internal or invasive threats."" [GO_REF:0000022, GOC:add]"	2394	100	52	15719	0.52	0.0217209690893901	query_1	['GO:0008150']	['RAPGEF1', 'ITGB1', 'ITGA9', 'FN1', 'BCAR1', 'SRC', 'FGA', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'POLR3E', 'ITK', 'PLCG2', 'SOS1', 'LOX', 'POLR3D', 'FYN', 'ITGA4', 'LAT', 'MADCAM1', 'LYN', 'GRB2', 'LCP2', 'JAM3', 'APOA1', 'FBN1', 'HSP90AA1', 'FGB', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'VCAM1', 'PTK2', 'ITGB6', 'LCK', 'EMILIN1', 'POLR3A', 'THBS1', 'ITGB7', 'ADAM15', 'ITGA3', 'CBL', 'JAM2', 'PTPN11', 'MFAP4']
24	GO:BP	GO:0002682	regulation of immune system process	3.51033917868062e-15	True	"""Any process that modulates the frequency, rate, or extent of an immune system process."" [GOC:add]"	1382	100	40	15719	0.4	0.0289435600578871	query_1	['GO:0002376', 'GO:0050789']	['RAPGEF1', 'FN1', 'BCAR1', 'SRC', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'ITK', 'PLCG2', 'SOS1', 'LOX', 'POLR3D', 'FYN', 'ITGA4', 'LAT', 'MADCAM1', 'LYN', 'GRB2', 'LCP2', 'JAM3', 'APOA1', 'FBN1', 'HSP90AA1', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'PTK2B', 'VEGFA', 'CRKL', 'VCAM1', 'PTK2', 'LCK', 'EMILIN1', 'THBS1', 'JAM2', 'PTPN11', 'MFAP4']
25	GO:BP	GO:0071495	cellular response to endogenous stimulus	3.641068557510365e-15	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]"	1385	100	40	15719	0.4	0.0288808664259927	query_1	['GO:0009719']	['RAPGEF1', 'ITGB5', 'BCAR1', 'SRC', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'SHC1', 'LTBP1', 'SOS1', 'LOX', 'ITGA5', 'PXN', 'FYN', 'ITGA4', 'IQGAP1', 'LYN', 'GRB2', 'EGFR', 'URI1', 'FBN1', 'FGB', 'FBN2', 'PLCG1', 'ERBB2', 'CDH1', 'VEGFA', 'AGRN', 'CRKL', 'VTN', 'VCAM1', 'PTK2', 'ITGB6', 'EMILIN1', 'THBS1', 'ITGA3', 'CBL', 'PTPN11', 'PDGFRA']
26	GO:BP	GO:0018108	peptidyl-tyrosine phosphorylation	6.819957260405363e-15	True	"""The phosphorylation of peptidyl-tyrosine to form peptidyl-O4'-phospho-L-tyrosine."" [RESID:AA0039]"	362	100	23	15719	0.23	0.0635359116022099	query_1	['GO:0006468', 'GO:0018212']	['MET', 'SRC', 'ITGB3', 'SHC1', 'ITK', 'PLCG2', 'LRP4', 'ITGA5', 'FYN', 'LYN', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'MUSK', 'PTK2B', 'VEGFA', 'VTN', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA']
27	GO:BP	GO:0018212	peptidyl-tyrosine modification	7.423264012980123e-15	True	"""The modification of peptidyl-tyrosine."" [GOC:go_curators]"	364	100	23	15719	0.23	0.0631868131868131	query_1	['GO:0018193']	['MET', 'SRC', 'ITGB3', 'SHC1', 'ITK', 'PLCG2', 'LRP4', 'ITGA5', 'FYN', 'LYN', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'MUSK', 'PTK2B', 'VEGFA', 'VTN', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA']
8	GO:CC	GO:1990062	RPAP3/R2TP/prefoldin-like complex	1.0698388348024913e-14	True	"""A protein complex first characterized in human and comprised of a R2TP module (R2TP complex), a prefoldin-like module (containing both prefoldin-like proteins and canonical prefoldins), WD40 repeat protein Monad/WDR92 and DNA-dependent RNA polymerase subunit RPB5. This complex might have chaperone activity."" [GOC:pr, PMID:20453924, PMID:21925213, PMID:22418846]"	11	101	8	16420	0.0792079207920792	0.7272727272727273	query_1	['GO:0032991']	['PDRG1', 'URI1', 'PFDN2', 'PFDN6', 'UXT', 'RPAP3', 'DNAAF10', 'PIH1D1']
7	GO:CC	GO:0016272	prefoldin complex	1.0698388348024913e-14	True	"""A multisubunit chaperone that is capable of delivering unfolded proteins to cytosolic chaperonin, which it acts as a cofactor for. In humans, the complex is a heterohexamer of two PFD-alpha and four PFD-beta type subunits. In Saccharomyces cerevisiae, it also acts in the nucleus to regulate the rate of elongation by RNA polymerase II via a direct effect on histone dynamics."" [GOC:jl, PMID:17384227, PMID:24068951, PMID:9630229]"	7	101	7	16420	0.0693069306930693	1.0	query_1	['GO:0032991']	['PFDN1', 'PDRG1', 'VBP1', 'PFDN5', 'PFDN4', 'PFDN2', 'PFDN6']
6	GO:CC	GO:0030312	external encapsulating structure	1.0698388348024913e-14	True	"""A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space."" [GOC:go_curators]"	499	101	25	16420	0.2475247524752475	0.0501002004008016	query_1	['GO:0071944', 'GO:0110165']	['FN1', 'FGA', 'TGFB3', 'LTBP1', 'LOX', 'ADAM19', 'FBLN5', 'TNC', 'FBLN2', 'LOXL1', 'APOA1', 'FBN1', 'HSP90AA1', 'FGB', 'FBN2', 'FGG', 'VEGFA', 'AGRN', 'MFAP2', 'MFAP5', 'VTN', 'EMILIN1', 'THBS1', 'ELN', 'MFAP4']
5	GO:CC	GO:0031012	extracellular matrix	1.0698388348024913e-14	True	"""A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues."" [GOC:BHF, GOC:mah, GOC:rph, NIF_Subcellular:nlx_subcell_20090513, PMID:21123617, PMID:28089324]"	499	101	25	16420	0.2475247524752475	0.0501002004008016	query_1	['GO:0030312']	['FN1', 'FGA', 'TGFB3', 'LTBP1', 'LOX', 'ADAM19', 'FBLN5', 'TNC', 'FBLN2', 'LOXL1', 'APOA1', 'FBN1', 'HSP90AA1', 'FGB', 'FBN2', 'FGG', 'VEGFA', 'AGRN', 'MFAP2', 'MFAP5', 'VTN', 'EMILIN1', 'THBS1', 'ELN', 'MFAP4']
28	GO:BP	GO:0030335	positive regulation of cell migration	1.128666761596674e-14	True	"""Any process that activates or increases the frequency, rate or extent of cell migration."" [GOC:go_curators]"	514	100	26	15719	0.26	0.0505836575875486	query_1	['GO:0016477', 'GO:0030334', 'GO:2000147']	['MET', 'ITGB1', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'PLCG2', 'ITGA5', 'ITGA4', 'MADCAM1', 'LYN', 'JAM3', 'EGFR', 'PLCG1', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'PTK2', 'THBS1', 'ITGA3', 'JAM2', 'PDGFRA']
29	GO:BP	GO:0009653	anatomical structure morphogenesis	1.38288460911159e-14	True	"""The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form."" [GOC:go_curators, ISBN:0521436125]"	2539	100	52	15719	0.52	0.0204805041354864	query_1	['GO:0032502', 'GO:0048856']	['MET', 'ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'SRC', 'SPP1', 'ITGB3', 'TGFB3', 'CRK', 'SHC1', 'LRP4', 'SOS1', 'LOX', 'ITGA2B', 'ITGA5', 'FYN', 'ITGA4', 'IQGAP1', 'SH3PXD2A', 'GRB2', 'TNC', 'JAM3', 'EGFR', 'APOA1', 'FBN1', 'HSP90AA1', 'VCL', 'FBN2', 'SYK', 'PLCG1', 'ERBB2', 'MUSK', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'MFAP2', 'ADAM12', 'MFAP5', 'CRKL', 'VTN', 'PTK2', 'ITGB6', 'EMILIN1', 'THBS1', 'ADAM15', 'ITGA3', 'ELN', 'JAM2', 'PTPN11', 'PDGFRA']
30	GO:BP	GO:2000147	positive regulation of cell motility	2.540891466215361e-14	True	"""Any process that activates or increases the frequency, rate or extent of cell motility."" [GOC:mah]"	533	100	26	15719	0.26	0.048780487804878	query_1	['GO:0040017', 'GO:0048522', 'GO:0048870', 'GO:2000145']	['MET', 'ITGB1', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'PLCG2', 'ITGA5', 'ITGA4', 'MADCAM1', 'LYN', 'JAM3', 'EGFR', 'PLCG1', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'PTK2', 'THBS1', 'ITGA3', 'JAM2', 'PDGFRA']
31	GO:BP	GO:0034446	substrate adhesion-dependent cell spreading	2.962749961423491e-14	True	"""The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate."" [GOC:mah, GOC:pf, PMID:17050732]"	110	100	15	15719	0.15	0.1363636363636363	query_1	['GO:0031589']	['FN1', 'ITGAV', 'SRC', 'FGA', 'ITGB3', 'PIK3R1', 'CRK', 'PXN', 'ITGA4', 'APOA1', 'FGB', 'FGG', 'CRKL', 'PTK2', 'ITGB7']
32	GO:BP	GO:1902533	positive regulation of intracellular signal transduction	3.193733391665405e-14	True	"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]"	962	100	33	15719	0.33	0.0343035343035343	query_1	['GO:0009967', 'GO:0035556', 'GO:1902531']	['MET', 'RAPGEF1', 'ITGB1', 'FN1', 'ITGAV', 'SRC', 'FGA', 'ITGB3', 'TGFB3', 'CRK', 'SHC1', 'PLCG2', 'SOS1', 'FYN', 'IQGAP1', 'LYN', 'EGFR', 'APOA1', 'HSP90AA1', 'FGB', 'SYK', 'FGG', 'ERBB2', 'PTK2B', 'VEGFA', 'CRKL', 'PTK2', 'LCK', 'THBS1', 'CBL', 'PTPN11', 'PDGFRA', 'PIH1D1']
33	GO:BP	GO:0051239	regulation of multicellular organismal process	3.3727924341478796e-14	True	"""Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai, GOC:dph, GOC:tb]"	2810	100	54	15719	0.54	0.0192170818505338	query_1	['GO:0032501', 'GO:0050789']	['MET', 'ITGB1', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'TGFB3', 'PIK3R1', 'SHC1', 'ITK', 'PLCG2', 'LRP4', 'LTBP1', 'SOS1', 'LOX', 'POLR3D', 'ITGA5', 'FYN', 'IQGAP1', 'LAT', 'LYN', 'EGFR', 'APOA1', 'FBN1', 'HSP90AA1', 'FGB', 'VCL', 'VAV1', 'FBN2', 'SYK', 'PLCG1', 'FGG', 'ERBB2', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'MFAP2', 'ADAM12', 'VTN', 'VCAM1', 'PTK2', 'ITGB6', 'LCK', 'EMILIN1', 'POLR3A', 'THBS1', 'ITGA3', 'JAM2', 'PTPN11', 'PDGFRA']
34	GO:BP	GO:0040017	positive regulation of locomotion	4.5886484024513e-14	True	"""Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism."" [GOC:go_curators]"	549	100	26	15719	0.26	0.0473588342440801	query_1	['GO:0040011', 'GO:0040012', 'GO:0048518']	['MET', 'ITGB1', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'PLCG2', 'ITGA5', 'ITGA4', 'MADCAM1', 'LYN', 'JAM3', 'EGFR', 'PLCG1', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'PTK2', 'THBS1', 'ITGA3', 'JAM2', 'PDGFRA']
9	GO:CC	GO:0098552	side of membrane	4.897153780207949e-14	True	"""A cellular component consisting of one leaflet of a membrane bilayer and any proteins embedded or anchored in it or attached to its surface."" [GOC:dos]"	593	101	26	16420	0.2574257425742574	0.0438448566610455	query_1	['GO:0016020', 'GO:0110165']	['ITGB1', 'ITGA9', 'ITGAV', 'SRC', 'FGA', 'ITGB3', 'ITGA2B', 'ITGA5', 'FYN', 'ITGA4', 'IQGAP1', 'LYN', 'ITGAE', 'FGB', 'SYK', 'FCGR1A', 'FGG', 'CDH1', 'PTK2B', 'VCAM1', 'PTK2', 'ITGB6', 'LCK', 'THBS1', 'ITGA3', 'PDGFRA']
10	GO:CC	GO:0030054	cell junction	6.97856127340673e-14	True	"""A cellular component that forms a specialized region of connection between two or more cells, or between a cell and the extracellular matrix, or between two membrane-bound components of a cell, such as flagella."" [GOC:aruk, GOC:bc, GOC:mah, http://www.vivo.colostate.edu/hbooks/cmb/cells/pmemb/junctions_a.html, ISBN:0198506732, PMID:26820516, PMID:28096264]"	2080	101	45	16420	0.4455445544554455	0.0216346153846153	query_1	['GO:0110165']	['ITGB1', 'ITGB5', 'ITGAV', 'BCAR1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'ITK', 'LRP4', 'SOS1', 'ITGA2B', 'ITGA5', 'PXN', 'FYN', 'ITGA4', 'IQGAP1', 'LAT', 'SH3PXD2A', 'LYN', 'GRB2', 'TNC', 'LCP2', 'JAM3', 'EGFR', 'FGB', 'VCL', 'VAV1', 'PLCG1', 'ERBB2', 'MUSK', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'CRKL', 'TLN1', 'PTK2', 'ITGB6', 'ITGB7', 'ADAM15', 'ITGA3', 'CBL', 'JAM2', 'PDGFRA']
35	GO:BP	GO:0042325	regulation of phosphorylation	7.345049074914913e-14	True	"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."" [GOC:jl]"	1135	100	35	15719	0.35	0.0308370044052863	query_1	['GO:0016310', 'GO:0019220']	['MET', 'FN1', 'SRC', 'ITGB3', 'TGFB3', 'PIK3R1', 'SHC1', 'PLCG2', 'LRP4', 'SOS1', 'LOX', 'ITGA5', 'FYN', 'IQGAP1', 'LAT', 'LYN', 'LCP2', 'EGFR', 'APOA1', 'HSP90AA1', 'SYK', 'FCGR1A', 'ERBB2', 'MUSK', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'PTK2', 'EMILIN1', 'THBS1', 'CBL', 'PTPN11', 'PDGFRA', 'PIH1D1']
36	GO:BP	GO:0010811	positive regulation of cell-substrate adhesion	9.796102114352477e-14	True	"""Any process that increases the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:dph, GOC:pf, GOC:tb]"	120	100	15	15719	0.15	0.125	query_1	['GO:0010810', 'GO:0031589', 'GO:0045785']	['FN1', 'FGA', 'ITGB3', 'CRK', 'ITGA5', 'FBLN2', 'APOA1', 'FGB', 'FGG', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'EMILIN1', 'ITGA3']
37	GO:BP	GO:0038093	Fc receptor signaling pathway	1.1348036818097208e-13	True	"""The series of molecular signals initiated by the binding of the Fc portion of an immunoglobulin to an Fc receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:phg, Wikipedia:Fc_receptor]"	57	100	12	15719	0.12	0.2105263157894736	query_1	['GO:0002768']	['RAPGEF1', 'SRC', 'PLCG2', 'SOS1', 'FYN', 'LYN', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'PTK2', 'LCK']
11	REAC	REAC:R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	1.169055063614266e-13	True	Diseases of signal transduction by growth factor receptors and second messengers	410	93	26	10022	0.2795698924731182	0.0634146341463414	query_1	['REAC:R-HSA-1643685']	['MET', 'FN1', 'SRC', 'FGA', 'ITGB3', 'PIK3R1', 'SHC1', 'SOS1', 'ITGA2B', 'FYN', 'IQGAP1', 'LYN', 'GRB2', 'EGFR', 'HSP90AA1', 'FGB', 'VCL', 'VAV1', 'PLCG1', 'FGG', 'ERBB2', 'TLN1', 'LCK', 'CBL', 'PTPN11', 'PDGFRA']
12	REAC	REAC:R-HSA-3000178	ECM proteoglycans	1.3993471869231452e-13	True	ECM proteoglycans	73	93	14	10022	0.1505376344086021	0.1917808219178082	query_1	['REAC:R-HSA-1474244']	['ITGB1', 'ITGA9', 'ITGB5', 'FN1', 'ITGAV', 'ITGB3', 'TGFB3', 'LRP4', 'ITGA2B', 'TNC', 'MUSK', 'AGRN', 'VTN', 'ITGB6']
38	GO:BP	GO:0030334	regulation of cell migration	1.6167340981377744e-13	True	"""Any process that modulates the frequency, rate or extent of cell migration."" [GOC:go_curators]"	886	100	31	15719	0.31	0.0349887133182844	query_1	['GO:0016477', 'GO:2000145']	['MET', 'ITGB1', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'PLCG2', 'ITGA5', 'ITGA4', 'MADCAM1', 'LYN', 'TNC', 'JAM3', 'EGFR', 'VCL', 'PLCG1', 'CDH1', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'PTK2', 'EMILIN1', 'THBS1', 'ADAM15', 'ITGA3', 'JAM2', 'PDGFRA']
39	GO:BP	GO:0048584	positive regulation of response to stimulus	1.942770836068221e-13	True	"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]"	2113	100	46	15719	0.46	0.0217699952673923	query_1	['GO:0048518', 'GO:0048583', 'GO:0050896']	['MET', 'RAPGEF1', 'ITGB1', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'FGA', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'SHC1', 'ITK', 'PLCG2', 'SOS1', 'POLR3D', 'ITGA5', 'FYN', 'IQGAP1', 'LYN', 'GRB2', 'LCP2', 'EGFR', 'APOA1', 'HSP90AA1', 'FGB', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'FGG', 'ERBB2', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'PTK2', 'LCK', 'EMILIN1', 'THBS1', 'CBL', 'PTPN11', 'PDGFRA', 'PIH1D1', 'MFAP4']
40	GO:BP	GO:0007596	blood coagulation	2.1542875436553225e-13	True	"""The sequential process in which the multiple coagulation factors of the blood interact, ultimately resulting in the formation of an insoluble fibrin clot; it may be divided into three stages: stage 1, the formation of intrinsic and extrinsic prothrombin converting principle; stage 2, the formation of thrombin; stage 3, the formation of stable fibrin polymers."" [http://www.graylab.ac.uk/omd/, ISBN:0198506732]"	221	100	18	15719	0.18	0.0814479638009049	query_1	['GO:0007599', 'GO:0042060', 'GO:0050817']	['FN1', 'SRC', 'FGA', 'ITGB3', 'PLCG2', 'LYN', 'PAPSS2', 'FGB', 'VCL', 'VAV1', 'SYK', 'FGG', 'VTN', 'TLN1', 'LCK', 'EMILIN1', 'THBS1', 'PDGFRA']
41	GO:BP	GO:0050817	coagulation	2.884077341908236e-13	True	"""The process in which a fluid solution, or part of it, changes into a solid or semisolid mass."" [ISBN:0198506732]"	225	100	18	15719	0.18	0.08	query_1	['GO:0032501']	['FN1', 'SRC', 'FGA', 'ITGB3', 'PLCG2', 'LYN', 'PAPSS2', 'FGB', 'VCL', 'VAV1', 'SYK', 'FGG', 'VTN', 'TLN1', 'LCK', 'EMILIN1', 'THBS1', 'PDGFRA']
13	REAC	REAC:R-HSA-202733	Cell surface interactions at the vascular wall	3.15493523027446e-13	True	Cell surface interactions at the vascular wall	140	93	17	10022	0.1827956989247312	0.1214285714285714	query_1	['REAC:R-HSA-109582']	['ITGB1', 'FN1', 'ITGAV', 'ITGB3', 'PIK3R1', 'SHC1', 'SOS1', 'ITGA5', 'FYN', 'ITGA4', 'LYN', 'JAM3', 'PLCG1', 'LCK', 'ITGA3', 'JAM2', 'PTPN11']
14	REAC	REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	3.15493523027446e-13	True	Interleukin-3, Interleukin-5 and GM-CSF signaling	47	93	12	10022	0.1290322580645161	0.2553191489361702	query_1	['REAC:R-HSA-449147']	['RAPGEF1', 'PIK3R1', 'CRK', 'SHC1', 'SOS1', 'FYN', 'LYN', 'VAV1', 'SYK', 'CRKL', 'CBL', 'PTPN11']
42	GO:BP	GO:0030168	platelet activation	3.216147752569641e-13	True	"""A series of progressive, overlapping events triggered by exposure of the platelets to subendothelial tissue. These events include shape change, adhesiveness, aggregation, and release reactions. When carried through to completion, these events lead to the formation of a stable hemostatic plug."" [http://www.graylab.ac.uk/omd/]"	131	100	15	15719	0.15	0.1145038167938931	query_1	['GO:0001775', 'GO:0007596']	['FN1', 'SRC', 'FGA', 'ITGB3', 'PLCG2', 'LYN', 'FGB', 'VCL', 'VAV1', 'SYK', 'FGG', 'TLN1', 'LCK', 'EMILIN1', 'PDGFRA']
43	GO:BP	GO:0007599	hemostasis	3.216462868281751e-13	True	"""The stopping of bleeding (loss of body fluid) or the arrest of the circulation to an organ or part."" [ISBN:0198506732]"	227	100	18	15719	0.18	0.079295154185022	query_1	['GO:0050878']	['FN1', 'SRC', 'FGA', 'ITGB3', 'PLCG2', 'LYN', 'PAPSS2', 'FGB', 'VCL', 'VAV1', 'SYK', 'FGG', 'VTN', 'TLN1', 'LCK', 'EMILIN1', 'THBS1', 'PDGFRA']
44	GO:BP	GO:0019220	regulation of phosphate metabolic process	3.473678036774238e-13	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]"	1280	100	36	15719	0.36	0.028125	query_1	['GO:0006796', 'GO:0051174']	['MET', 'FN1', 'SRC', 'ITGB3', 'TGFB3', 'PIK3R1', 'SHC1', 'PLCG2', 'LRP4', 'SOS1', 'LOX', 'ITGA5', 'FYN', 'IQGAP1', 'LAT', 'LYN', 'LCP2', 'EGFR', 'URI1', 'APOA1', 'HSP90AA1', 'SYK', 'FCGR1A', 'ERBB2', 'MUSK', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'PTK2', 'EMILIN1', 'THBS1', 'CBL', 'PTPN11', 'PDGFRA', 'PIH1D1']
45	GO:BP	GO:0051174	regulation of phosphorus metabolic process	3.481452085794449e-13	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:ai]"	1281	100	36	15719	0.36	0.0281030444964871	query_1	['GO:0006793', 'GO:0031323']	['MET', 'FN1', 'SRC', 'ITGB3', 'TGFB3', 'PIK3R1', 'SHC1', 'PLCG2', 'LRP4', 'SOS1', 'LOX', 'ITGA5', 'FYN', 'IQGAP1', 'LAT', 'LYN', 'LCP2', 'EGFR', 'URI1', 'APOA1', 'HSP90AA1', 'SYK', 'FCGR1A', 'ERBB2', 'MUSK', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'PTK2', 'EMILIN1', 'THBS1', 'CBL', 'PTPN11', 'PDGFRA', 'PIH1D1']
15	REAC	REAC:R-HSA-186763	Downstream signal transduction	5.101350408285562e-13	True	Downstream signal transduction	26	93	10	10022	0.1075268817204301	0.3846153846153846	query_1	['REAC:R-HSA-186797']	['RAPGEF1', 'BCAR1', 'SRC', 'PIK3R1', 'CRK', 'SOS1', 'PLCG1', 'CRKL', 'PTPN11', 'PDGFRA']
46	GO:BP	GO:2000145	regulation of cell motility	6.409930323247682e-13	True	"""Any process that modulates the frequency, rate or extent of cell motility."" [GOC:mah]"	938	100	31	15719	0.31	0.033049040511727	query_1	['GO:0040012', 'GO:0048870', 'GO:0050794']	['MET', 'ITGB1', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'PLCG2', 'ITGA5', 'ITGA4', 'MADCAM1', 'LYN', 'TNC', 'JAM3', 'EGFR', 'VCL', 'PLCG1', 'CDH1', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'PTK2', 'EMILIN1', 'THBS1', 'ADAM15', 'ITGA3', 'JAM2', 'PDGFRA']
47	GO:BP	GO:0001932	regulation of protein phosphorylation	1.183998783411592e-12	True	"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into an amino acid in a protein."" [GOC:hjd]"	1031	100	32	15719	0.32	0.0310378273520853	query_1	['GO:0006468', 'GO:0031399', 'GO:0042325']	['FN1', 'SRC', 'ITGB3', 'TGFB3', 'SHC1', 'PLCG2', 'LRP4', 'SOS1', 'LOX', 'ITGA5', 'FYN', 'IQGAP1', 'LAT', 'LYN', 'LCP2', 'EGFR', 'APOA1', 'HSP90AA1', 'SYK', 'FCGR1A', 'ERBB2', 'MUSK', 'PTK2B', 'VEGFA', 'CRKL', 'VTN', 'PTK2', 'EMILIN1', 'THBS1', 'CBL', 'PTPN11', 'PIH1D1']
48	GO:BP	GO:0002684	positive regulation of immune system process	1.2939347363276149e-12	True	"""Any process that activates or increases the frequency, rate, or extent of an immune system process."" [GOC:add]"	964	100	31	15719	0.31	0.0321576763485477	query_1	['GO:0002376', 'GO:0002682', 'GO:0048518']	['RAPGEF1', 'BCAR1', 'SRC', 'ITGB3', 'PIK3R1', 'ITK', 'PLCG2', 'SOS1', 'POLR3D', 'FYN', 'ITGA4', 'MADCAM1', 'LYN', 'GRB2', 'LCP2', 'JAM3', 'HSP90AA1', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'PTK2B', 'VEGFA', 'CRKL', 'VCAM1', 'PTK2', 'LCK', 'THBS1', 'JAM2', 'PTPN11', 'MFAP4']
