Autosomal recessive cerebellar ataxia due to STUB1 deficiency	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
44	REAC	REAC:R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	5.021102451836338e-06	True	Diseases of signal transduction by growth factor receptors and second messengers	410	77	15	10022	0.1948051948051948	0.0365853658536585	query_1	['REAC:R-HSA-1643685']	['PIK3R1', 'PRKAR1A', 'SHC1', 'SOS1', 'GAB1', 'GRB2', 'EGFR', 'HSP90AA1', 'PLCG1', 'AKAP9', 'ERBB2', 'ESR1', 'GAB2', 'CBL', 'CDC37']
14	GO:BP	GO:0060306	regulation of membrane repolarization	6.623015491222759e-06	True	"""Any process that modulates the establishment or extent of a membrane potential in the polarizing direction towards the resting potential, usually from positive to negative."" [GOC:BHF, GOC:dph, GOC:mtg_cardiac_conduct_nov11, GOC:tb]"	31	99	6	15719	0.0606060606060606	0.1935483870967742	query_1	['GO:0042391', 'GO:0050789', 'GO:0086009']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
15	GO:BP	GO:0030163	protein catabolic process	6.668619871429267e-06	True	"""The chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:mah]"	992	99	23	15719	0.2323232323232323	0.0231854838709677	query_1	['GO:0009057', 'GO:0019538', 'GO:1901565']	['UBE2I', 'HSPA1A', 'LRRK2', 'DPP3', 'HSP90AB1', 'PTPN23', 'STUB1', 'RNF128', 'UBE2G1', 'UBE2D3', 'UBE4B', 'SH3D19', 'KCNE2', 'EGFR', 'HSP90AA1', 'USP8', 'UBE2D2', 'PRKACA', 'HSPA8', 'UBL7', 'BAG3', 'CBL', 'UBE2N']
5	GO:CC	GO:0005737	cytoplasm	7.838434678196307e-06	True	"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]"	11233	98	89	16420	0.9081632653061223	0.0079230837710317	query_1	['GO:0005622', 'GO:0110165']	['UBE2I', 'STIP1', 'HSPA1A', 'LRRK2', 'AKAP5', 'DPP3', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'CDK5RAP2', 'PRKAR1B', 'SELENOI', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'OSBPL11', 'STUB1', 'RNF128', 'CLINT1', 'DNAJA2', 'PPAT', 'FKBP5', 'SOS1', 'GAB1', 'UBE2G1', 'UBE2D3', 'PIR', 'PRKACB', 'UBE4B', 'CEP68', 'AKAP11', 'ANXA11', 'KCNH2', 'ENDOG', 'SH3D19', 'UQCRQ', 'KCNB1', 'GFRA3', 'GRB2', 'KCNE2', 'HSPB8', 'FTL', 'EGFR', 'AKAP10', 'PRKACG', 'PRKAR2A', 'DNAJA4', 'HSP90AA1', 'OTUB1', 'FTH1', 'GPR161', 'PLCG1', 'PUM1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'OSBPL9', 'GTF2IRD2', 'UBE2D2', 'KCNQ1', 'ESR1', 'PRKACA', 'GAB2', 'NPEPL1', 'AKAP3', 'SHC3', 'GTF2IRD1', 'SIRT5', 'DNAJA1', 'TOM1L2', 'HSPA8', 'PTGES3', 'UBL7', 'DNAJC7', 'MYCBP', 'BAG3', 'HELZ', 'ECHDC1', 'CBL', 'KCNE1', 'PDCD6', 'CCDC117', 'UBE2N', 'AKAP1', 'GRAP2', 'CDC37']
16	GO:BP	GO:0035966	response to topologically incorrect protein	8.538291573478613e-06	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a protein that is not folded in its correct three-dimensional structure."" [GOC:bf]"	156	99	10	15719	0.101010101010101	0.0641025641025641	query_1	['GO:0006950', 'GO:0010033']	['HSPA1A', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'STUB1', 'HSPB8', 'HSP90AA1', 'DNAJA1', 'HSPA8', 'BAG3']
46	REAC	REAC:R-HSA-9006335	Signaling by Erythropoietin	8.673492678858573e-06	True	Signaling by Erythropoietin	23	77	5	10022	0.0649350649350649	0.217391304347826	query_1	['REAC:R-HSA-162582']	['PIK3R1', 'SHC1', 'SOS1', 'GAB1', 'PLCG1']
17	GO:BP	GO:0043549	regulation of kinase activity	9.250761302489075e-06	True	"""Any process that modulates the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [GOC:bf]"	697	99	19	15719	0.1919191919191919	0.0272596843615494	query_1	['GO:0042325', 'GO:0051338']	['DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'SOS1', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'CHORDC1', 'ERBB2', 'DNAJA1', 'CBL', 'CDC37']
18	GO:BP	GO:0099622	cardiac muscle cell membrane repolarization	9.406403326382417e-06	True	"""The process in which ions are transported across the plasma membrane of a cardiac muscle cell such that the membrane potential changes in the repolarizing direction, toward the steady state potential. For example, the repolarization during an action potential is from a positive membrane potential towards a negative resting potential."" [GOC:BHF]"	34	99	6	15719	0.0606060606060606	0.1764705882352941	query_1	['GO:0086009']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
6	GO:CC	GO:0005768	endosome	1.569811909166746e-05	True	"""A vacuole to which materials ingested by endocytosis are delivered."" [ISBN:0198506732, PMID:19696797]"	989	98	21	16420	0.2142857142857142	0.0212335692618806	query_1	['GO:0012505', 'GO:0031410']	['LRRK2', 'AKAP5', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'RET', 'OSBPL11', 'RNF128', 'CLINT1', 'UBE2D3', 'GRB2', 'EGFR', 'GPR161', 'USP8', 'ERBB2', 'OSBPL9', 'KCNQ1', 'TOM1L2', 'HSPA8', 'PDCD6', 'GRAP2']
58	REAC	REAC:R-HSA-9665246	Resistance of ERBB2 KD mutants to neratinib	1.5834604987744165e-05	True	Resistance of ERBB2 KD mutants to neratinib	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
47	REAC	REAC:R-HSA-1251932	PLCG1 events in ERBB2 signaling	1.5834604987744165e-05	True	PLCG1 events in ERBB2 signaling	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-1227986']	['EGFR', 'PLCG1', 'ERBB2']
48	REAC	REAC:R-HSA-438064	Post NMDA receptor activation events	1.5834604987744165e-05	True	Post NMDA receptor activation events	74	77	7	10022	0.0909090909090909	0.0945945945945946	query_1	['REAC:R-HSA-442755']	['PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'PRKACG', 'PRKAR2A', 'PRKACA']
49	REAC	REAC:R-HSA-9682385	FLT3 signaling in disease	1.5834604987744165e-05	True	FLT3 signaling in disease	27	77	5	10022	0.0649350649350649	0.1851851851851851	query_1	['REAC:R-HSA-5663202']	['PIK3R1', 'SOS1', 'GRB2', 'GAB2', 'CBL']
50	REAC	REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	1.5834604987744165e-05	True	PI3K events in ERBB2 signaling	12	77	4	10022	0.0519480519480519	0.3333333333333333	query_1	['REAC:R-HSA-1227986']	['PIK3R1', 'GAB1', 'EGFR', 'ERBB2']
51	REAC	REAC:R-HSA-9652282	Drug-mediated inhibition of ERBB2 signaling	1.5834604987744165e-05	True	Drug-mediated inhibition of ERBB2 signaling	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-1227986']	['HSP90AA1', 'ERBB2', 'CDC37']
52	REAC	REAC:R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	1.5834604987744165e-05	True	Interleukin-3, Interleukin-5 and GM-CSF signaling	47	77	6	10022	0.0779220779220779	0.1276595744680851	query_1	['REAC:R-HSA-449147']	['PIK3R1', 'SHC1', 'SOS1', 'PRKACA', 'GAB2', 'CBL']
53	REAC	REAC:R-HSA-9665230	Drug resistance in ERBB2 KD mutants	1.5834604987744165e-05	True	Drug resistance in ERBB2 KD mutants	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-1227990']	['HSP90AA1', 'ERBB2', 'CDC37']
54	REAC	REAC:R-HSA-9665233	Resistance of ERBB2 KD mutants to trastuzumab	1.5834604987744165e-05	True	Resistance of ERBB2 KD mutants to trastuzumab	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
55	REAC	REAC:R-HSA-9665245	Resistance of ERBB2 KD mutants to tesevatinib	1.5834604987744165e-05	True	Resistance of ERBB2 KD mutants to tesevatinib	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
62	REAC	REAC:R-HSA-9665251	Resistance of ERBB2 KD mutants to lapatinib	1.5834604987744165e-05	True	Resistance of ERBB2 KD mutants to lapatinib	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
61	REAC	REAC:R-HSA-9665250	Resistance of ERBB2 KD mutants to AEE788	1.5834604987744165e-05	True	Resistance of ERBB2 KD mutants to AEE788	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
56	REAC	REAC:R-HSA-9665244	Resistance of ERBB2 KD mutants to sapitinib	1.5834604987744165e-05	True	Resistance of ERBB2 KD mutants to sapitinib	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
59	REAC	REAC:R-HSA-9665737	Drug resistance in ERBB2 TMD/JMD mutants	1.5834604987744165e-05	True	Drug resistance in ERBB2 TMD/JMD mutants	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-1227990']	['HSP90AA1', 'ERBB2', 'CDC37']
57	REAC	REAC:R-HSA-9665247	Resistance of ERBB2 KD mutants to osimertinib	1.5834604987744165e-05	True	Resistance of ERBB2 KD mutants to osimertinib	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
60	REAC	REAC:R-HSA-9665249	Resistance of ERBB2 KD mutants to afatinib	1.5834604987744165e-05	True	Resistance of ERBB2 KD mutants to afatinib	4	77	3	10022	0.0389610389610389	0.75	query_1	['REAC:R-HSA-9665230']	['HSP90AA1', 'ERBB2', 'CDC37']
63	REAC	REAC:R-HSA-5610787	Hedgehog 'off' state	2.0156611382615217e-05	True	Hedgehog 'off' state	113	77	8	10022	0.1038961038961039	0.0707964601769911	query_1	['REAC:R-HSA-5358351']	['PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'PRKACG', 'PRKAR2A', 'GPR161', 'PRKACA']
19	GO:BP	GO:0086091	regulation of heart rate by cardiac conduction	2.1134695717083977e-05	True	"""A cardiac conduction process that modulates the frequency or rate of heart contraction."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]"	39	99	6	15719	0.0606060606060606	0.1538461538461538	query_1	['GO:0002027', 'GO:0061337']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
20	GO:BP	GO:0045859	regulation of protein kinase activity	2.137302117100056e-05	True	"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]"	593	99	17	15719	0.1717171717171717	0.0286677908937605	query_1	['GO:0001932', 'GO:0043549']	['DDR2', 'LRRK2', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'SHC1', 'SOS1', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'CHORDC1', 'ERBB2', 'DNAJA1', 'CBL', 'CDC37']
21	GO:BP	GO:0086013	membrane repolarization during cardiac muscle cell action potential	2.1870939517814315e-05	True	"""The process in which ions are transported across a membrane such that the cardiac muscle cell plasma membrane potential changes in the direction from the positive membrane potential at the peak of the action potential towards the negative resting potential."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]"	21	99	5	15719	0.0505050505050505	0.238095238095238	query_1	['GO:0086001', 'GO:0086011', 'GO:0099622']	['KCNE5', 'KCNH2', 'KCNE2', 'KCNQ1', 'KCNE1']
8	GO:CC	GO:0031982	vesicle	2.2663650075269077e-05	True	"""Any small, fluid-filled, spherical organelle enclosed by membrane."" [GOC:mah, GOC:pz, GOC:vesicles]"	3794	98	45	16420	0.4591836734693877	0.0118608328940432	query_1	['GO:0043227']	['HSPA1A', 'LRRK2', 'AKAP5', 'DPP3', 'HSP90AB1', 'HSPH1', 'CDK5RAP2', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'OSBPL11', 'RNF128', 'CLINT1', 'DNAJA2', 'FKBP5', 'UBE2G1', 'UBE2D3', 'PRKACB', 'ANXA11', 'GRB2', 'FTL', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'OTUB1', 'FTH1', 'GPR161', 'USP8', 'ERBB2', 'UBE2V2', 'OSBPL9', 'UBE2D2', 'KCNQ1', 'PRKACA', 'AKAP3', 'DNAJA1', 'TOM1L2', 'HSPA8', 'DNAJC7', 'PDCD6', 'UBE2N', 'GRAP2', 'CDC37']
7	GO:CC	GO:0008076	voltage-gated potassium channel complex	2.2663650075269077e-05	True	"""A protein complex that forms a transmembrane channel through which potassium ions may cross a cell membrane in response to changes in membrane potential."" [GOC:mah]"	81	98	7	16420	0.0714285714285714	0.0864197530864197	query_1	['GO:0034705', 'GO:0098797']	['KCNE5', 'KCNH2', 'KCNB1', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
64	REAC	REAC:R-HSA-5683057	MAPK family signaling cascades	2.3675042522479515e-05	True	MAPK family signaling cascades	300	77	12	10022	0.1558441558441558	0.04	query_1	['REAC:R-HSA-162582']	['PIK3R1', 'RET', 'SHC1', 'SOS1', 'PRKACB', 'GFRA3', 'EGFR', 'PRKACG', 'ERBB2', 'PRKACA', 'SHC3', 'ARTN']
22	GO:BP	GO:0009628	response to abiotic stimulus	2.400471460724081e-05	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (not derived from living organisms) stimulus."" [GOC:hb]"	1086	99	23	15719	0.2323232323232323	0.0211786372007366	query_1	['GO:0050896']	['SCARA5', 'HSPA1A', 'DDR2', 'PIK3R1', 'HSP90AB1', 'STUB1', 'DNAJA2', 'UBE4B', 'ENDOG', 'GRB2', 'EGFR', 'DNAJA4', 'HSP90AA1', 'CHORDC1', 'AKAP9', 'KCNQ1', 'PRKACA', 'DNAJA1', 'DNAJC7', 'BAG3', 'CBL', 'KCNE1', 'PDCD6']
23	GO:BP	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	2.4853470574919425e-05	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb, GOC:signaling]"	605	99	17	15719	0.1717171717171717	0.028099173553719	query_1	['GO:0007167']	['DDR2', 'PIK3R1', 'RET', 'SHC1', 'STUB1', 'SOS1', 'GAB1', 'GFRA3', 'GRB2', 'EGFR', 'PLCG1', 'ERBB2', 'GAB2', 'SHC3', 'GAREM1', 'CBL', 'PDCD6']
65	REAC	REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	2.5082982180435596e-05	True	Signaling by CSF3 (G-CSF)	30	77	5	10022	0.0649350649350649	0.1666666666666666	query_1	['REAC:R-HSA-1280215']	['SHC1', 'UBE2D3', 'GRB2', 'UBE2D2', 'GAB2']
24	GO:BP	GO:0061077	chaperone-mediated protein folding	2.5711516654166604e-05	True	"""The process of inhibiting aggregation and assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure that is dependent on interaction with a chaperone."" [GOC:dph, GOC:vw]"	68	99	7	15719	0.0707070707070707	0.1029411764705882	query_1	['GO:0006457']	['HSPA1A', 'HSPH1', 'FKBP5', 'CHORDC1', 'HSPA8', 'PTGES3', 'DNAJC7']
66	REAC	REAC:R-HSA-8983432	Interleukin-15 signaling	2.6103224180800585e-05	True	Interleukin-15 signaling	14	77	4	10022	0.0519480519480519	0.2857142857142857	query_1	['REAC:R-HSA-451927']	['SHC1', 'SOS1', 'GRB2', 'GAB2']
25	GO:BP	GO:0007167	enzyme-linked receptor protein signaling pathway	2.667238387669068e-05	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell, where the receptor possesses catalytic activity or is closely associated with an enzyme such as a protein kinase, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, ISBN:0815316194]"	927	99	21	15719	0.2121212121212121	0.0226537216828478	query_1	['GO:0007166']	['HSPA1A', 'DDR2', 'PIK3R1', 'HSP90AB1', 'RET', 'SHC1', 'STUB1', 'SOS1', 'GAB1', 'UBE2D3', 'GFRA3', 'GRB2', 'EGFR', 'PLCG1', 'ERBB2', 'GAB2', 'AKAP3', 'SHC3', 'GAREM1', 'CBL', 'PDCD6']
26	GO:BP	GO:0051131	chaperone-mediated protein complex assembly	2.7163578715973943e-05	True	"""The aggregation, arrangement and bonding together of a set of components to form a protein complex, mediated by chaperone molecules that do not form part of the finished complex."" [GOC:ai]"	23	99	5	15719	0.0505050505050505	0.217391304347826	query_1	['GO:0065003']	['HSPA1A', 'HSP90AB1', 'STUB1', 'HSP90AA1', 'PTGES3']
27	GO:BP	GO:0071495	cellular response to endogenous stimulus	2.7163578715973943e-05	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]"	1385	99	26	15719	0.2626262626262626	0.0187725631768953	query_1	['GO:0009719']	['HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'SHC1', 'STUB1', 'SOS1', 'GAB1', 'UBE2D3', 'GRB2', 'EGFR', 'PLCG1', 'USP8', 'AKAP9', 'ERBB2', 'KCNQ1', 'ESR1', 'PRKACA', 'DNAJA1', 'HSPA8', 'PTGES3', 'GAREM1', 'CBL', 'KCNE1', 'PDCD6']
28	GO:BP	GO:0050896	response to stimulus	2.7163578715973943e-05	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]"	7975	99	75	15719	0.7575757575757576	0.0094043887147335	query_1	['GO:0008150']	['SCARA5', 'UBE2I', 'STIP1', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'STUB1', 'DNAJA2', 'FKBP5', 'SOS1', 'GAB1', 'UBE2D3', 'PRKACB', 'UBE4B', 'AKAP11', 'ANXA11', 'KCNH2', 'ENDOG', 'KCNB1', 'GFRA3', 'GRB2', 'KCNE2', 'HSPB8', 'EGFR', 'AKAP10', 'PRKACG', 'PRKAR2A', 'DNAJA4', 'HSP90AA1', 'RADX', 'OTUB1', 'FTH1', 'GPR161', 'PLCG1', 'PUM1', 'CHORDC1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'KCNQ1', 'ESR1', 'PRKACA', 'GAB2', 'AKAP3', 'SHC3', 'GTF2IRD1', 'SIRT5', 'DNAJA1', 'TOM1L2', 'HSPA8', 'PTGES3', 'ARTN', 'UBL7', 'DNAJC7', 'GAREM1', 'BAG3', 'CBL', 'KCNE1', 'PDCD6', 'CCDC117', 'UBE2N', 'AKAP1', 'GRAP2', 'CDC37']
67	REAC	REAC:R-HSA-432722	Golgi Associated Vesicle Biogenesis	2.751018768185598e-05	True	Golgi Associated Vesicle Biogenesis	54	77	6	10022	0.0779220779220779	0.1111111111111111	query_1	['REAC:R-HSA-199992']	['CLINT1', 'SH3D19', 'FTL', 'FTH1', 'PUM1', 'HSPA8']
68	REAC	REAC:R-HSA-5655302	Signaling by FGFR1 in disease	2.802916309762221e-05	True	Signaling by FGFR1 in disease	31	77	5	10022	0.0649350649350649	0.1612903225806451	query_1	['REAC:R-HSA-1226099']	['PIK3R1', 'SOS1', 'GAB1', 'PLCG1', 'GAB2']
69	REAC	REAC:R-HSA-5654741	Signaling by FGFR3	2.802916309762221e-05	True	Signaling by FGFR3	31	77	5	10022	0.0649350649350649	0.1612903225806451	query_1	['REAC:R-HSA-190236']	['PIK3R1', 'SOS1', 'GAB1', 'PLCG1', 'CBL']
29	GO:BP	GO:0086009	membrane repolarization	2.972079656539715e-05	True	"""The process in which ions are transported across a membrane such that the membrane potential changes in the repolarizing direction, toward the steady state potential. For example, the repolarization during an action potential is from a positive membrane potential towards a negative resting potential."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]"	44	99	6	15719	0.0606060606060606	0.1363636363636363	query_1	['GO:0042391']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
70	REAC	REAC:R-HSA-9703648	Signaling by FLT3 ITD and TKD mutants	3.339444285900211e-05	True	Signaling by FLT3 ITD and TKD mutants	15	77	4	10022	0.0519480519480519	0.2666666666666666	query_1	['REAC:R-HSA-9682385']	['PIK3R1', 'SOS1', 'GRB2', 'GAB2']
72	REAC	REAC:R-HSA-983231	Factors involved in megakaryocyte development and platelet production	3.3515393776737895e-05	True	Factors involved in megakaryocyte development and platelet production	164	77	9	10022	0.1168831168831168	0.0548780487804878	query_1	['REAC:R-HSA-109582']	['PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'AKAP10', 'PRKACG', 'PRKAR2A', 'PRKACA', 'AKAP1']
73	REAC	REAC:R-HSA-163358	PKA-mediated phosphorylation of key metabolic factors	3.3515393776737895e-05	True	PKA-mediated phosphorylation of key metabolic factors	5	77	3	10022	0.0389610389610389	0.6	query_1	['REAC:R-HSA-163685']	['PRKACB', 'PRKACG', 'PRKACA']
71	REAC	REAC:R-HSA-442755	Activation of NMDA receptors and postsynaptic events	3.3515393776737895e-05	True	Activation of NMDA receptors and postsynaptic events	87	77	7	10022	0.0909090909090909	0.0804597701149425	query_1	['REAC:R-HSA-112314']	['PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'PRKACG', 'PRKAR2A', 'PRKACA']
74	REAC	REAC:R-HSA-111885	Opioid Signalling	3.821459470529763e-05	True	Opioid Signalling	89	77	7	10022	0.0909090909090909	0.0786516853932584	query_1	['REAC:R-HSA-418594']	['PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'PRKACG', 'PRKAR2A', 'PRKACA']
30	GO:BP	GO:0086011	membrane repolarization during action potential	3.848302750778154e-05	True	"""The process in which ions are transported across a membrane such that the membrane potential changes in the direction from the positive membrane potential at the peak of the action potential towards the negative resting potential."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]"	25	99	5	15719	0.0505050505050505	0.2	query_1	['GO:0001508', 'GO:0086009']	['KCNE5', 'KCNH2', 'KCNE2', 'KCNQ1', 'KCNE1']
31	GO:BP	GO:1901380	negative regulation of potassium ion transmembrane transport	3.848302750778154e-05	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of potassium ion transmembrane transport."" [GOC:BHF, GOC:TermGenie]"	25	99	5	15719	0.0505050505050505	0.2	query_1	['GO:0043267', 'GO:0071805', 'GO:1901379', 'GO:1904063']	['KCNE5', 'KCNH2', 'KCNE2', 'KCNQ1', 'KCNE1']
34	GO:BP	GO:0009057	macromolecule catabolic process	3.970905295751801e-05	True	"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]"	1330	99	25	15719	0.2525252525252525	0.018796992481203	query_1	['GO:0043170', 'GO:1901575']	['UBE2I', 'HSPA1A', 'LRRK2', 'DPP3', 'HSP90AB1', 'PTPN23', 'STUB1', 'RNF128', 'UBE2G1', 'UBE2D3', 'UBE4B', 'ENDOG', 'SH3D19', 'KCNE2', 'EGFR', 'HSP90AA1', 'PUM1', 'USP8', 'UBE2D2', 'PRKACA', 'HSPA8', 'UBL7', 'BAG3', 'CBL', 'UBE2N']
32	GO:BP	GO:1902260	negative regulation of delayed rectifier potassium channel activity	3.970905295751801e-05	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of delayed rectifier potassium channel activity."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:rl, GOC:TermGenie, PMID:11299204]"	11	99	4	15719	0.0404040404040404	0.3636363636363636	query_1	['GO:1902259', 'GO:1903817']	['KCNE5', 'KCNE2', 'KCNQ1', 'KCNE1']
