Trichothiodystrophy	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
45	REAC	REAC:R-HSA-76046	RNA Polymerase III Transcription Initiation	8.041480960450886e-15	True	RNA Polymerase III Transcription Initiation	36	102	12	10022	0.1176470588235294	0.3333333333333333	query_1	['REAC:R-HSA-74158']	['GTF3C3', 'GTF3C1', 'ZNF143', 'GTF3A', 'BDP1', 'GTF3C2', 'POU2F1', 'BRF1', 'BRF2', 'GTF3C4', 'TBP', 'GTF3C5']
46	REAC	REAC:R-HSA-1989781	PPARA activates gene expression	8.603249718096136e-15	True	PPARA activates gene expression	111	102	17	10022	0.1666666666666666	0.1531531531531531	query_1	['REAC:R-HSA-400206']	['RXRA', 'NCOA3', 'CREBBP', 'NR1H2', 'NCOA2', 'CARM1', 'TBL1X', 'NCOR2', 'RXRB', 'NR1H3', 'EP300', 'GPS2', 'NCOR1', 'HDAC3', 'SP1', 'TBL1XR1', 'NCOA1']
26	GO:CC	GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	1.3768263126189623e-14	True	"""Cyclin-dependent protein kinase (CDK) complex found in the nucleus."" [GOC:krc]"	12	107	8	16420	0.0747663551401869	0.6666666666666666	query_1	['GO:0000307', 'GO:0140513']	['CCNT1', 'CDK7', 'CCNT2', 'CDK9', 'CCNK', 'CCNH', 'MNAT1', 'CDK13']
77	GO:BP	GO:0006367	transcription initiation at RNA polymerase II promoter	1.962612794944372e-14	True	"""A transcription initiation process that takes place at a RNA polymerase II gene promoter. Messenger RNAs (mRNA) genes, as well as some non-coding RNAs, are transcribed by RNA polymerase II."" [GOC:mah, GOC:txnOH]"	106	107	15	15719	0.1401869158878504	0.1415094339622641	query_1	['GO:0006352', 'GO:0006366']	['GTF2A2', 'CDK7', 'ERCC3', 'CDK9', 'GTF2E1', 'CCNH', 'GTF2B', 'GTF2F1', 'TBP', 'GTF2H5', 'ESR1', 'GTF2F2', 'GTF2E2', 'TP53', 'GTF2A1']
78	GO:BP	GO:0009719	response to endogenous stimulus	2.2563687901041958e-14	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:sm]"	1624	107	43	15719	0.4018691588785046	0.0264778325123152	query_1	['GO:0050896']	['RXRA', 'NCOA3', 'AKT1', 'SMURF2', 'CREBBP', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'SMARCA4', 'GTF2H1', 'NCOR2', 'SIN3A', 'RXRB', 'NR1H3', 'AR', 'SMAD2', 'DAXX', 'SMAD9', 'SMAD4', 'EP300', 'PRMT5', 'NCOR1', 'SKI', 'BRCA1', 'SP1', 'KAT2B', 'ESR1', 'FOXO1', 'PDE8A', 'RARA', 'FOXH1', 'TP53', 'SMAD3', 'PML', 'HDAC2', 'KDM1A', 'SMARCC1', 'SKIL', 'NCOA1', 'HIPK2']
79	GO:BP	GO:0061614	miRNA transcription	3.1755257910020534e-14	True	"""The cellular synthesis of microRNA (miRNA) transcripts. MicroRNA genes are synthesized as primary (pri) miRNA transcripts and subsequently processed to produce the ~22nt miRNAs that function in gene regulation."" [GOC:dph, GOC:kmv, PMID:18778799]"	68	107	13	15719	0.1214953271028037	0.1911764705882352	query_1	['GO:0006351', 'GO:0010586']	['FOXO3', 'NR1H2', 'DDX5', 'SMARCA4', 'NCOR2', 'AR', 'POU2F1', 'SMAD4', 'NCOR1', 'ESR1', 'RARA', 'TP53', 'SMAD3']
47	REAC	REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	3.855223580540346e-14	True	Regulation of MECP2 expression and activity	30	102	11	10022	0.1078431372549019	0.3666666666666666	query_1	['REAC:R-HSA-8986944']	['HDAC1', 'FOXG1', 'TBL1X', 'NCOR2', 'SIN3A', 'GPS2', 'NCOR1', 'HDAC3', 'TBL1XR1', 'HDAC2', 'HIPK2']
48	REAC	REAC:R-HSA-74158	RNA Polymerase III Transcription	4.4778287321529064e-14	True	RNA Polymerase III Transcription	41	102	12	10022	0.1176470588235294	0.2926829268292683	query_1	['REAC:R-HSA-74160']	['GTF3C3', 'GTF3C1', 'ZNF143', 'GTF3A', 'BDP1', 'GTF3C2', 'POU2F1', 'BRF1', 'BRF2', 'GTF3C4', 'TBP', 'GTF3C5']
49	REAC	REAC:R-HSA-749476	RNA Polymerase III Abortive And Retractive Initiation	4.4778287321529064e-14	True	RNA Polymerase III Abortive And Retractive Initiation	41	102	12	10022	0.1176470588235294	0.2926829268292683	query_1	['REAC:R-HSA-74158']	['GTF3C3', 'GTF3C1', 'ZNF143', 'GTF3A', 'BDP1', 'GTF3C2', 'POU2F1', 'BRF1', 'BRF2', 'GTF3C4', 'TBP', 'GTF3C5']
80	GO:BP	GO:0009892	negative regulation of metabolic process	4.5949292449346604e-14	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]"	2846	107	56	15719	0.5233644859813084	0.0196767392832044	query_1	['GO:0008152', 'GO:0019222', 'GO:0048519']	['NRIP1', 'RXRA', 'UBE2I', 'TGIF1', 'AKT1', 'SMURF2', 'CREBBP', 'CBFB', 'SUPT4H1', 'FOXO3', 'NR1H2', 'NCOA2', 'CTNNB1', 'DDX5', 'HDAC1', 'SMARCA4', 'SMARCA2', 'FOXG1', 'TBL1X', 'NCOR2', 'SIN3A', 'SUPT5H', 'NR1H3', 'AR', 'POU2F1', 'SUMO1', 'SMAD2', 'DAXX', 'SMARCB1', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'GPS2', 'NCOR1', 'HDAC3', 'SMARCC2', 'SKI', 'BRCA1', 'KAT2B', 'ESR1', 'FOXO1', 'DRAP1', 'RARA', 'FOXH1', 'TBL1XR1', 'TP53', 'SMAD3', 'PML', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'HIPK2']
81	GO:BP	GO:0032870	cellular response to hormone stimulus	6.082642726528227e-14	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:mah]"	586	107	27	15719	0.2523364485981308	0.046075085324232	query_1	['GO:0009725', 'GO:0071310', 'GO:0071495']	['RXRA', 'NCOA3', 'AKT1', 'NR1H2', 'NCOA2', 'CARM1', 'DDX5', 'HDAC1', 'SMARCA4', 'GTF2H1', 'NCOR2', 'RXRB', 'NR1H3', 'AR', 'DAXX', 'EP300', 'NCOR1', 'BRCA1', 'SP1', 'KAT2B', 'ESR1', 'FOXO1', 'RARA', 'FOXH1', 'KDM1A', 'SMARCC1', 'NCOA1']
82	GO:BP	GO:0006383	transcription by RNA polymerase III	7.559888503441864e-14	True	"""The synthesis of RNA from a DNA template by RNA polymerase III, originating at an RNAP III promoter."" [GOC:jl, GOC:txnOH, PMID:12381659]"	55	107	12	15719	0.1121495327102803	0.2181818181818181	query_1	['GO:0006351']	['GTF3C3', 'GTF3C1', 'ZNF143', 'GTF3A', 'BDP1', 'GTF3C2', 'AR', 'BRF1', 'BRF2', 'GTF3C4', 'TBP', 'GTF3C5']
50	REAC	REAC:R-HSA-5696395	Formation of Incision Complex in GG-NER	8.384057538954997e-14	True	Formation of Incision Complex in GG-NER	43	102	12	10022	0.1176470588235294	0.2790697674418604	query_1	['REAC:R-HSA-5696399']	['UBE2I', 'CDK7', 'GTF2H4', 'GTF2H1', 'ERCC3', 'GTF2H3', 'SUMO1', 'CCNH', 'SUMO2', 'MNAT1', 'GTF2H5', 'ERCC2']
83	GO:BP	GO:0050793	regulation of developmental process	1.288104656681281e-13	True	"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]"	2324	107	50	15719	0.4672897196261682	0.0215146299483648	query_1	['GO:0032502', 'GO:0050789']	['RXRA', 'NCOA3', 'AKT1', 'WDR77', 'SMURF2', 'CBFB', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'SMARCA4', 'SMARCA2', 'CCNT2', 'FOXG1', 'SIN3A', 'CDK9', 'RXRB', 'NR1H3', 'AR', 'SMAD2', 'SMARCB1', 'CTDP1', 'SMAD4', 'RUNX1', 'MECP2', 'PRMT5', 'PRMT1', 'GPS2', 'HDAC3', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'KAT2B', 'ESR1', 'FOXO1', 'RARA', 'TP53', 'SMAD3', 'PML', 'HDAC2', 'KDM1A', 'SMARCC1', 'SKIL', 'NCOA1', 'HIPK2']
53	REAC	REAC:R-HSA-9005895	Pervasive developmental disorders	1.450256587024104e-13	True	Pervasive developmental disorders	11	102	8	10022	0.0784313725490196	0.7272727272727273	query_1	['REAC:R-HSA-9697154']	['HDAC1', 'TBL1X', 'NCOR2', 'SIN3A', 'GPS2', 'NCOR1', 'HDAC3', 'TBL1XR1']
52	REAC	REAC:R-HSA-9675151	Disorders of Developmental Biology	1.450256587024104e-13	True	Disorders of Developmental Biology	11	102	8	10022	0.0784313725490196	0.7272727272727273	query_1	['REAC:R-HSA-1643685']	['HDAC1', 'TBL1X', 'NCOR2', 'SIN3A', 'GPS2', 'NCOR1', 'HDAC3', 'TBL1XR1']
54	REAC	REAC:R-HSA-9697154	Disorders of Nervous System Development	1.450256587024104e-13	True	Disorders of Nervous System Development	11	102	8	10022	0.0784313725490196	0.7272727272727273	query_1	['REAC:R-HSA-9675151']	['HDAC1', 'TBL1X', 'NCOR2', 'SIN3A', 'GPS2', 'NCOR1', 'HDAC3', 'TBL1XR1']
51	REAC	REAC:R-HSA-9005891	Loss of function of MECP2 in Rett syndrome	1.450256587024104e-13	True	Loss of function of MECP2 in Rett syndrome	11	102	8	10022	0.0784313725490196	0.7272727272727273	query_1	['REAC:R-HSA-9005895']	['HDAC1', 'TBL1X', 'NCOR2', 'SIN3A', 'GPS2', 'NCOR1', 'HDAC3', 'TBL1XR1']
84	GO:BP	GO:0006354	DNA-templated transcription elongation	2.8858155550787233e-13	True	"""The extension of an RNA molecule after transcription initiation and promoter clearance at a DNA-dependent RNA polymerase promoter by the addition of ribonucleotides catalyzed by an RNA polymerase."" [GOC:mah, GOC:txnOH, PMID:15020047, PMID:18280161]"	127	107	15	15719	0.1401869158878504	0.1181102362204724	query_1	['GO:0006351', 'GO:0032774']	['CCNT1', 'SUPT4H1', 'CTNNB1', 'CCNT2', 'ERCC3', 'CDK9', 'SUPT5H', 'CCNK', 'CTDP1', 'GTF2F1', 'CDK13', 'GTF2H5', 'GTF2F2', 'ERCC2', 'HEXIM1']
55	REAC	REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	3.456272217763041e-13	True	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	36	102	11	10022	0.1078431372549019	0.3055555555555556	query_1	['REAC:R-HSA-2173793']	['TGIF1', 'CCNT1', 'HDAC1', 'CCNT2', 'CDK9', 'CCNK', 'SMAD2', 'SMAD4', 'EP300', 'SP1', 'SMAD3']
85	GO:BP	GO:0006289	nucleotide-excision repair	3.885101145124154e-13	True	"""A DNA repair process in which a small region of the strand surrounding the damage is removed from the DNA helix as an oligonucleotide. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase. Nucleotide excision repair recognizes a wide range of substrates, including damage caused by UV irradiation (pyrimidine dimers and 6-4 photoproducts) and chemicals (intrastrand cross-links and bulky adducts)."" [PMID:10197977]"	82	107	13	15719	0.1214953271028037	0.1585365853658536	query_1	['GO:0006281']	['GTF2H4', 'SMARCA4', 'SMARCA2', 'GTF2H1', 'ERCC3', 'GTF2H3', 'SMARCB1', 'MNAT1', 'SMARCC2', 'GTF2H5', 'TP53', 'ERCC2', 'SMARCC1']
86	GO:BP	GO:0043401	steroid hormone mediated signaling pathway	5.675294936167149e-13	True	"""The series of molecular signals mediated by a steroid hormone binding to a receptor."" [PMID:12606724]"	133	107	15	15719	0.1401869158878504	0.112781954887218	query_1	['GO:0009755', 'GO:0071383']	['RXRA', 'CARM1', 'DDX5', 'HDAC1', 'SMARCA4', 'NCOR2', 'RXRB', 'AR', 'DAXX', 'EP300', 'NCOR1', 'BRCA1', 'ESR1', 'FOXH1', 'KDM1A']
56	REAC	REAC:R-HSA-9614085	FOXO-mediated transcription	6.072472953293018e-13	True	FOXO-mediated transcription	65	102	13	10022	0.1274509803921568	0.2	query_1	['REAC:R-HSA-212436']	['AKT1', 'CREBBP', 'FOXO3', 'HDAC1', 'FOXG1', 'SIN3A', 'SMAD2', 'SMAD4', 'EP300', 'KAT2B', 'FOXO1', 'SMAD3', 'HDAC2']
27	GO:CC	GO:0043231	intracellular membrane-bounded organelle	6.588783763772062e-13	True	"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]"	11275	107	104	16420	0.97196261682243	0.0092239467849223	query_1	['GO:0043227', 'GO:0043229']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'MPLKIP', 'ZNF143', 'GTF3A', 'COPRS', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'CTDP1', 'GTF2B', 'SMAD9', 'RNF26', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'CLNS1A', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2']
57	REAC	REAC:R-HSA-9623433	NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis	7.148415019901441e-13	True	NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis	8	102	7	10022	0.0686274509803921	0.875	query_1	['REAC:R-HSA-9024446']	['RXRA', 'NR1H2', 'NCOR2', 'RXRB', 'NR1H3', 'NCOR1', 'NCOA1']
87	GO:BP	GO:0033554	cellular response to stress	8.995538135521163e-13	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]"	1891	107	44	15719	0.411214953271028	0.0232681121099947	query_1	['GO:0006950', 'GO:0051716']	['AKT1', 'CREBBP', 'CDK7', 'FOXO3', 'NR1H2', 'CTNNB1', 'DDX5', 'GTF2H4', 'SMARCA4', 'SMARCA2', 'GTF2H1', 'ERCC3', 'SIN3A', 'CDK9', 'GTF2H3', 'NR1H3', 'CCNK', 'SUMO1', 'DAXX', 'SMARCB1', 'RNF113A', 'EP300', 'PRMT1', 'GPS2', 'NCOR1', 'HDAC3', 'MNAT1', 'BRF2', 'SMARCC2', 'BRCA1', 'SP1', 'GTF2H5', 'KAT2B', 'FOXO1', 'PDE8A', 'TP53', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'SKIL', 'HIPK2']
88	GO:BP	GO:1902893	regulation of miRNA transcription	9.009997180227405e-13	True	"""Any process that modulates the frequency, rate or extent of microRNA (miRNA) gene transcription."" [GO_REF:0000058, GOC:dph, GOC:kmv, GOC:TermGenie, PMID:24699545]"	67	107	12	15719	0.1121495327102803	0.1791044776119403	query_1	['GO:0006355', 'GO:0061614', 'GO:2000628']	['FOXO3', 'NR1H2', 'SMARCA4', 'NCOR2', 'AR', 'POU2F1', 'SMAD4', 'NCOR1', 'ESR1', 'RARA', 'TP53', 'SMAD3']
89	GO:BP	GO:0045595	regulation of cell differentiation	9.346325755691426e-13	True	"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]"	1479	107	39	15719	0.3644859813084112	0.0263691683569979	query_1	['GO:0030154', 'GO:0050793', 'GO:0050794']	['NCOA3', 'AKT1', 'CBFB', 'FOXO3', 'NR1H2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'SMARCA4', 'SMARCA2', 'CCNT2', 'FOXG1', 'SIN3A', 'CDK9', 'NR1H3', 'AR', 'SMAD2', 'SMARCB1', 'CTDP1', 'SMAD4', 'RUNX1', 'MECP2', 'PRMT5', 'PRMT1', 'GPS2', 'HDAC3', 'SMARCC2', 'SKI', 'CDK13', 'FOXO1', 'RARA', 'TP53', 'SMAD3', 'HDAC2', 'KDM1A', 'SMARCC1', 'SKIL', 'NCOA1']
58	REAC	REAC:R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	1.2510514559438857e-12	True	Downregulation of SMAD2/3:SMAD4 transcriptional activity	29	102	10	10022	0.0980392156862745	0.3448275862068966	query_1	['REAC:R-HSA-2173793']	['TGIF1', 'SMURF2', 'HDAC1', 'NCOR2', 'SMAD2', 'SMAD4', 'NCOR1', 'SKI', 'SMAD3', 'SKIL']
28	GO:CC	GO:1902554	serine/threonine protein kinase complex	1.5990099081131773e-12	True	"""A protein complex which is capable of protein serine/threonine kinase activity."" [GOC:bhm, GOC:TermGenie, PMID:18191223]"	132	107	14	16420	0.1308411214953271	0.106060606060606	query_1	['GO:1902911']	['CCNT1', 'CDK7', 'GTF2H4', 'CCNT2', 'GTF2H1', 'ERCC3', 'CDK9', 'GTF2H3', 'CCNK', 'CCNH', 'MNAT1', 'CDK13', 'GTF2H5', 'ERCC2']
90	GO:BP	GO:0019083	viral transcription	1.969652596805155e-12	True	"""The process by which a viral genome, or part of a viral genome, is transcribed within the host cell."" [GOC:jl, ISBN:0781702534]"	53	107	11	15719	0.102803738317757	0.2075471698113207	query_1	['GO:0016032', 'GO:0019080']	['CCNT1', 'HDAC1', 'SMARCA4', 'CCNT2', 'CDK9', 'SMARCB1', 'CTDP1', 'GTF2B', 'EP300', 'SP1', 'HEXIM1']
91	GO:BP	GO:0010586	miRNA metabolic process	1.9871515033955188e-12	True	"""The chemical reactions and pathways involving miRNA, microRNA, a class of single-stranded RNA molecules of about 21-23 nucleotides in length, which regulates gene expression."" [PMID:17993620]"	93	107	13	15719	0.1214953271028037	0.1397849462365591	query_1	['GO:0034660']	['FOXO3', 'NR1H2', 'DDX5', 'SMARCA4', 'NCOR2', 'AR', 'POU2F1', 'SMAD4', 'NCOR1', 'ESR1', 'RARA', 'TP53', 'SMAD3']
59	REAC	REAC:R-HSA-73863	RNA Polymerase I Transcription Termination	2.678677056268616e-12	True	RNA Polymerase I Transcription Termination	31	102	10	10022	0.0980392156862745	0.3225806451612903	query_1	['REAC:R-HSA-73864']	['CDK7', 'GTF2H4', 'GTF2H1', 'ERCC3', 'GTF2H3', 'CCNH', 'MNAT1', 'TBP', 'GTF2H5', 'ERCC2']
92	GO:BP	GO:0051094	positive regulation of developmental process	4.006362354178623e-12	True	"""Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]"	1237	107	35	15719	0.3271028037383177	0.0282942603071948	query_1	['GO:0032502', 'GO:0048518', 'GO:0050793']	['RXRA', 'NCOA3', 'AKT1', 'SMURF2', 'CBFB', 'FOXO3', 'NCOA2', 'CARM1', 'CTNNB1', 'HDAC1', 'SMARCA4', 'SMARCA2', 'FOXG1', 'SIN3A', 'RXRB', 'AR', 'SMAD2', 'SMARCB1', 'SMAD4', 'RUNX1', 'MECP2', 'PRMT5', 'PRMT1', 'SMARCC2', 'BRCA1', 'SP1', 'RARA', 'SMAD3', 'PML', 'HDAC2', 'KDM1A', 'SMARCC1', 'SKIL', 'NCOA1', 'HIPK2']
93	GO:BP	GO:0043923	positive regulation by host of viral transcription	5.3986773368452016e-12	True	"""Any process in which a host organism activates or increases the frequency, rate or extent of viral transcription, the synthesis of either RNA on a template of DNA or DNA on a template of RNA."" [GOC:jl]"	18	107	8	15719	0.0747663551401869	0.4444444444444444	query_1	['GO:0019083', 'GO:0051851']	['CCNT1', 'SMARCA4', 'CCNT2', 'CDK9', 'SMARCB1', 'CTDP1', 'EP300', 'SP1']
94	GO:BP	GO:2000628	regulation of miRNA metabolic process	5.747422632025428e-12	True	"""Any process that modulates the frequency, rate or extent of miRNA metabolic process."" [GOC:dph]"	78	107	12	15719	0.1121495327102803	0.1538461538461538	query_1	['GO:0010586', 'GO:0051252']	['FOXO3', 'NR1H2', 'SMARCA4', 'NCOR2', 'AR', 'POU2F1', 'SMAD4', 'NCOR1', 'ESR1', 'RARA', 'TP53', 'SMAD3']
30	GO:CC	GO:1902911	protein kinase complex	6.227001762893732e-12	True	"""A protein complex which is capable of protein kinase activity."" [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:24606918]"	146	107	14	16420	0.1308411214953271	0.0958904109589041	query_1	['GO:0061695']	['CCNT1', 'CDK7', 'GTF2H4', 'CCNT2', 'GTF2H1', 'ERCC3', 'CDK9', 'GTF2H3', 'CCNK', 'CCNH', 'MNAT1', 'CDK13', 'GTF2H5', 'ERCC2']
29	GO:CC	GO:0043227	membrane-bounded organelle	6.227001762893732e-12	True	"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]"	12219	107	106	16420	0.9906542056074766	0.0086750143219576	query_1	['GO:0043226']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'MPLKIP', 'ZNF143', 'GTF3A', 'COPRS', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'CTDP1', 'GTF2B', 'TARS1', 'SMAD9', 'RNF26', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'CLNS1A', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2']
95	GO:BP	GO:0007179	transforming growth factor beta receptor signaling pathway	6.595987205216486e-12	True	"""The series of molecular signals initiated by an extracellular ligand binding to a transforming growth factor beta receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:BHF, GOC:mah, GOC:signaling]"	190	107	16	15719	0.1495327102803738	0.0842105263157894	query_1	['GO:0007178', 'GO:0071560']	['SMURF2', 'CREBBP', 'HDAC1', 'SIN3A', 'SMAD2', 'SMAD9', 'SMAD4', 'EP300', 'SKI', 'FOXH1', 'TP53', 'SMAD3', 'PML', 'HDAC2', 'SKIL', 'HIPK2']
60	REAC	REAC:R-HSA-9707616	Heme signaling	8.388747666610619e-12	True	Heme signaling	47	102	11	10022	0.1078431372549019	0.2340425531914893	query_1	['REAC:R-HSA-2262752']	['NRIP1', 'RXRA', 'CREBBP', 'NCOA2', 'CARM1', 'TBL1X', 'EP300', 'NCOR1', 'HDAC3', 'TBL1XR1', 'NCOA1']
61	REAC	REAC:R-HSA-9022537	Loss of MECP2 binding ability to the NCoR/SMRT complex	8.794251210071387e-12	True	Loss of MECP2 binding ability to the NCoR/SMRT complex	6	102	6	10022	0.0588235294117647	1.0	query_1	['REAC:R-HSA-9005891']	['TBL1X', 'NCOR2', 'GPS2', 'NCOR1', 'HDAC3', 'TBL1XR1']
96	GO:BP	GO:0051093	negative regulation of developmental process	1.3204366922464982e-11	True	"""Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]"	864	107	29	15719	0.2710280373831775	0.0335648148148148	query_1	['GO:0032502', 'GO:0048519', 'GO:0050793']	['WDR77', 'CBFB', 'NR1H2', 'CARM1', 'CTNNB1', 'HDAC1', 'SMARCA4', 'SMARCA2', 'FOXG1', 'SIN3A', 'NR1H3', 'CTDP1', 'SMAD4', 'RUNX1', 'MECP2', 'PRMT5', 'PRMT1', 'GPS2', 'HDAC3', 'SKI', 'CDK13', 'FOXO1', 'RARA', 'TP53', 'SMAD3', 'PML', 'HDAC2', 'SMARCC1', 'SKIL']
97	GO:BP	GO:0080135	regulation of cellular response to stress	1.514140954085077e-11	True	"""Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]"	681	107	26	15719	0.2429906542056074	0.0381791483113069	query_1	['GO:0033554', 'GO:0050794', 'GO:0080134']	['AKT1', 'CREBBP', 'NR1H2', 'CTNNB1', 'DDX5', 'SMARCA4', 'SMARCA2', 'CDK9', 'NR1H3', 'SMARCB1', 'EP300', 'PRMT1', 'GPS2', 'NCOR1', 'HDAC3', 'SMARCC2', 'BRCA1', 'KAT2B', 'FOXO1', 'PDE8A', 'TP53', 'PML', 'KDM1A', 'SMARCC1', 'SKIL', 'HIPK2']
