Thanatophoric dysplasia type 1	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
20	GO:BP	GO:0002764	immune response-regulating signaling pathway	8.612156303098727e-11	True	"""The cascade of processes by which a signal interacts with a receptor, causing a change in the level or activity of a second messenger or other downstream target, and ultimately leading to the activation, perpetuation, or inhibition of an immune response."" [GOC:add, ISBN:0781735149, PMID:15771571]"	415	96	20	15719	0.2083333333333333	0.0481927710843373	query_1	['GO:0007165', 'GO:0050776']	['RAPGEF1', 'BCAR1', 'SRC', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'ZAP70', 'LYN', 'SHB', 'GRB2', 'LCP2', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'CRKL', 'XIAP', 'PTK2', 'LCK']
21	REAC	REAC:R-HSA-111461	Cytochrome c-mediated apoptotic response	9.212895594613277e-11	True	Cytochrome c-mediated apoptotic response	13	84	7	10022	0.0833333333333333	0.5384615384615384	query_1	['REAC:R-HSA-111471']	['CYCS', 'APAF1', 'UACA', 'CASP9', 'APIP', 'XIAP', 'DIABLO']
22	REAC	REAC:R-HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	1.381990168501416e-10	True	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	34	84	9	10022	0.1071428571428571	0.2647058823529412	query_1	['REAC:R-HSA-983705']	['NCK1', 'PIK3R1', 'PLCG2', 'SOS1', 'FYN', 'LYN', 'VAV1', 'SYK', 'SH3KBP1']
23	REAC	REAC:R-HSA-9012999	RHO GTPase cycle	1.4532923647376454e-10	True	RHO GTPase cycle	441	84	22	10022	0.2619047619047619	0.0498866213151927	query_1	['REAC:R-HSA-194315']	['RAPGEF1', 'NCK1', 'DOCK1', 'SRC', 'PIK3R1', 'WIPF3', 'WASL', 'SOS1', 'WIPF1', 'WIPF2', 'WAS', 'DOCK4', 'ZAP70', 'UACA', 'VAV1', 'PTK2B', 'DOCK3', 'DOCK2', 'LCK', 'DOCK5', 'NCK2', 'ELMO2']
24	REAC	REAC:R-HSA-202433	Generation of second messenger molecules	1.6346131449053156e-10	True	Generation of second messenger molecules	35	84	9	10022	0.1071428571428571	0.2571428571428571	query_1	['REAC:R-HSA-202403']	['NCK1', 'ITK', 'PLCG2', 'WAS', 'LAT', 'ZAP70', 'LCP2', 'PLCG1', 'LCK']
25	REAC	REAC:R-HSA-2219528	PI3K/AKT Signaling in Cancer	1.6346131449053156e-10	True	PI3K/AKT Signaling in Cancer	89	84	12	10022	0.1428571428571428	0.1348314606741573	query_1	['REAC:R-HSA-5663202']	['MET', 'SRC', 'PIK3R1', 'HGF', 'FYN', 'CASP9', 'EGFR', 'VAV1', 'ERBB2', 'LCK', 'PTPN11', 'PDGFRA']
21	GO:BP	GO:0007172	signal complex assembly	1.7146744787635147e-10	True	"""The aggregation, arrangement and bonding together of a set of components to form a complex capable of relaying a signal within a cell."" [GOC:bf, GOC:signaling, PMID:9646862]"	8	96	6	15719	0.0625	0.75	query_1	['GO:0009966', 'GO:0065003']	['NCK1', 'SRC', 'PXN', 'PTK2B', 'PTK2', 'NCK2']
22	GO:BP	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	2.168635625218869e-10	True	"""Any process that modulates the frequency, rate or extent of the phosphorylation of peptidyl-tyrosine."" [GOC:ai]"	245	96	16	15719	0.1666666666666666	0.0653061224489796	query_1	['GO:0001932', 'GO:0018108']	['SRC', 'HGF', 'SHC1', 'PLCG2', 'FYN', 'LYN', 'FGFR3', 'DVL2', 'EGFR', 'SYK', 'FCGR1A', 'PTK2B', 'DOCK3', 'CBL', 'PTPN11', 'NCK2']
23	GO:BP	GO:0002757	immune response-activating signaling pathway	2.2265778874183212e-10	True	"""The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an immune response."" [GOC:add]"	387	96	19	15719	0.1979166666666666	0.0490956072351421	query_1	['GO:0002253', 'GO:0002764']	['RAPGEF1', 'BCAR1', 'SRC', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'ZAP70', 'LYN', 'SHB', 'GRB2', 'LCP2', 'VAV1', 'SYK', 'PLCG1', 'CRKL', 'XIAP', 'PTK2', 'LCK']
24	GO:BP	GO:0042325	regulation of phosphorylation	3.2037642351744665e-10	True	"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."" [GOC:jl]"	1135	96	30	15719	0.3125	0.026431718061674	query_1	['GO:0016310', 'GO:0019220']	['MET', 'LATS1', 'NCK1', 'SRC', 'PIK3R1', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'FYN', 'LAT', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'LCP2', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'DOCK3', 'PKD1', 'PTK2', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
25	GO:BP	GO:0030036	actin cytoskeleton organization	3.205680866270308e-10	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:dph, GOC:jl, GOC:mah]"	695	96	24	15719	0.25	0.0345323741007194	query_1	['GO:0007010', 'GO:0030029']	['MET', 'LATS1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'WIPF3', 'CRK', 'NPHP4', 'SHC1', 'WASL', 'WIPF1', 'NPHP1', 'PXN', 'WAS', 'GRB2', 'CORO1B', 'SH3KBP1', 'PTK2B', 'DOCK2', 'ELMO1', 'PDGFRA', 'NCK2', 'ELMO2']
26	GO:BP	GO:0043549	regulation of kinase activity	3.281045040860819e-10	True	"""Any process that modulates the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [GOC:bf]"	697	96	24	15719	0.25	0.0344332855093256	query_1	['GO:0042325', 'GO:0051338']	['MET', 'LATS1', 'SRC', 'PIK3R1', 'HGF', 'SHC1', 'SOS1', 'LAT', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'LCP2', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'DOCK3', 'PKD1', 'PTK2', 'CBL', 'PDGFRA', 'NCK2']
27	GO:BP	GO:0006468	protein phosphorylation	3.320243465401349e-10	True	"""The process of introducing a phosphate group on to a protein."" [GOC:hb]"	1482	96	34	15719	0.3541666666666667	0.0229419703103913	query_1	['GO:0016310', 'GO:0036211']	['MET', 'LATS1', 'NCK1', 'SRC', 'PIK3R1', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'LAT', 'ZAP70', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'LCP2', 'EGFR', 'NEK8', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'DOCK3', 'PKD1', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
26	REAC	REAC:R-HSA-2424491	DAP12 signaling	3.3763353356280257e-10	True	DAP12 signaling	25	84	8	10022	0.0952380952380952	0.32	query_1	['REAC:R-HSA-2172127']	['PIK3R1', 'PLCG2', 'SOS1', 'FYN', 'LCP2', 'SYK', 'PLCG1', 'LCK']
28	GO:BP	GO:0065009	regulation of molecular function	3.505548939306322e-10	True	"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]"	2480	96	44	15719	0.4583333333333333	0.0177419354838709	query_1	['GO:0065007']	['MET', 'RAPGEF1', 'LATS1', 'TBC1D13', 'SRC', 'CYCS', 'PIK3R1', 'CRK', 'APAF1', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'SOS1', 'ASAP1', 'FYN', 'LAT', 'UACA', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'LCP2', 'CASP9', 'EGFR', 'VAV1', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'CRKL', 'XIAP', 'RP2', 'DOCK3', 'HAP1', 'DIABLO', 'PKD1', 'PTK2', 'LCK', 'CBL', 'PDGFRA', 'NCK2']
29	GO:BP	GO:0051716	cellular response to stimulus	3.7266259178868346e-10	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]"	6649	96	74	15719	0.7708333333333334	0.0111294931568656	query_1	['GO:0009987', 'GO:0050896']	['MTARC1', 'MET', 'RAPGEF1', 'LATS1', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'CYCS', 'PIK3R1', 'TMEM231', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'OSTF1', 'SOS1', 'RPGRIP1L', 'SLC44A2', 'NPHP1', 'PXN', 'FYN', 'B9D1', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'UACA', 'GSTK1', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'CORO1B', 'LCP2', 'CASP9', 'ARL3', 'EGFR', 'APIP', 'AHI1', 'VAV1', 'NEK8', 'SYK', 'PLCG1', 'FCGR1A', 'MTARC2', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'XIAP', 'DOCK3', 'HAP1', 'DIABLO', 'PKD1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'ELMO1', 'CBL', 'PTPN11', 'CYB5B', 'PDGFRA', 'NCK2', 'ELMO2', 'INVS', 'ALKBH7']
30	GO:BP	GO:0023052	signaling	3.7698639910750174e-10	True	"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]"	5663	96	68	15719	0.7083333333333334	0.0120077697333568	query_1	['GO:0050789']	['MET', 'RAPGEF1', 'LATS1', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'CYCS', 'PIK3R1', 'TMEM231', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'OSTF1', 'SOS1', 'RPGRIP1L', 'SLC44A2', 'NPHP1', 'PXN', 'FYN', 'B9D1', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'UACA', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'LCP2', 'CASP9', 'ARL3', 'EGFR', 'APIP', 'AHI1', 'VAV1', 'NEK8', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'XIAP', 'DOCK3', 'HAP1', 'DIABLO', 'PKD1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'ELMO1', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2', 'INVS']
31	GO:BP	GO:0030029	actin filament-based process	4.148506908084621e-10	True	"""Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins."" [GOC:mah]"	779	96	25	15719	0.2604166666666667	0.0320924261874197	query_1	['GO:0009987']	['MET', 'LATS1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'WIPF3', 'CRK', 'NPHP4', 'SHC1', 'WASL', 'WIPF1', 'NPHP1', 'PXN', 'WIPF2', 'WAS', 'GRB2', 'CORO1B', 'SH3KBP1', 'PTK2B', 'DOCK2', 'ELMO1', 'PDGFRA', 'NCK2', 'ELMO2']
27	REAC	REAC:R-HSA-76002	Platelet activation, signaling and aggregation	4.1496736045678644e-10	True	Platelet activation, signaling and aggregation	252	84	17	10022	0.2023809523809523	0.0674603174603174	query_1	['REAC:R-HSA-109582']	['BCAR1', 'SRC', 'PIK3R1', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'FYN', 'LAT', 'LYN', 'LCP2', 'VAV1', 'SYK', 'PTK2', 'LCK', 'PTPN11']
34	GO:BP	GO:0016477	cell migration	5.15582440553255e-10	True	"""The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues."" [GOC:cjm, GOC:dph, GOC:ems, GOC:pf, Wikipedia:Cell_migration]"	1427	96	33	15719	0.34375	0.0231254379817799	query_1	['GO:0048870']	['MET', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'PIK3R1', 'CRK', 'HGF', 'PLCG2', 'WASL', 'SOS1', 'PXN', 'FYN', 'DOCK4', 'ZAP70', 'LYN', 'CORO1B', 'EGFR', 'VAV1', 'SYK', 'PLCG1', 'SH3KBP1', 'PTK2B', 'CRKL', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'ELMO1', 'PTPN11', 'PDGFRA', 'NCK2', 'ELMO2']
33	GO:BP	GO:0050851	antigen receptor-mediated signaling pathway	5.15582440553255e-10	True	"""The series of molecular signals initiated by the cross-linking of an antigen receptor on a B or T cell."" [GOC:add]"	184	96	14	15719	0.1458333333333333	0.0760869565217391	query_1	['GO:0002429']	['BCAR1', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'ZAP70', 'LYN', 'SHB', 'GRB2', 'LCP2', 'SYK', 'PLCG1', 'CRKL', 'LCK']
32	GO:BP	GO:0048870	cell motility	5.15582440553255e-10	True	"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]"	1609	96	35	15719	0.3645833333333333	0.021752641392169	query_1	['GO:0009987']	['MET', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'PIK3R1', 'CRK', 'NPHP4', 'HGF', 'PLCG2', 'WASL', 'SOS1', 'PXN', 'FYN', 'WAS', 'DOCK4', 'ZAP70', 'LYN', 'CORO1B', 'EGFR', 'VAV1', 'SYK', 'PLCG1', 'SH3KBP1', 'PTK2B', 'CRKL', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'ELMO1', 'PTPN11', 'PDGFRA', 'NCK2', 'ELMO2']
28	REAC	REAC:R-HSA-194315	Signaling by Rho GTPases	5.753704954266313e-10	True	Signaling by Rho GTPases	691	84	26	10022	0.3095238095238095	0.0376266280752532	query_1	['REAC:R-HSA-9716542']	['RAPGEF1', 'NCK1', 'DOCK1', 'SRC', 'PIK3R1', 'WIPF3', 'WASL', 'SOS1', 'WIPF1', 'WIPF2', 'CENPN', 'WAS', 'DOCK4', 'ZAP70', 'UACA', 'DVL2', 'VAV1', 'PTK2B', 'DOCK3', 'B9D2', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'NCK2', 'ELMO2']
35	GO:BP	GO:0048584	positive regulation of response to stimulus	6.431917711492693e-10	True	"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]"	2113	96	40	15719	0.4166666666666667	0.0189304306672976	query_1	['GO:0048518', 'GO:0048583', 'GO:0050896']	['MET', 'RAPGEF1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'CRK', 'APAF1', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'SOS1', 'SLC44A2', 'FYN', 'WAS', 'ZAP70', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'LCP2', 'EGFR', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'PTK2B', 'HTRA2', 'CRKL', 'XIAP', 'HAP1', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
36	GO:BP	GO:0007154	cell communication	8.338092682069442e-10	True	"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]"	5768	96	68	15719	0.7083333333333334	0.0117891816920943	query_1	['GO:0009987']	['MET', 'RAPGEF1', 'LATS1', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'CYCS', 'PIK3R1', 'TMEM231', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'OSTF1', 'SOS1', 'RPGRIP1L', 'SLC44A2', 'NPHP1', 'PXN', 'FYN', 'B9D1', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'UACA', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'LCP2', 'CASP9', 'ARL3', 'EGFR', 'APIP', 'AHI1', 'VAV1', 'NEK8', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'XIAP', 'DOCK3', 'HAP1', 'DIABLO', 'PKD1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'ELMO1', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2', 'INVS']
29	REAC	REAC:R-HSA-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	8.982408111782401e-10	True	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	706	84	26	10022	0.3095238095238095	0.036827195467422	query_1	['REAC:R-HSA-162582']	['RAPGEF1', 'NCK1', 'DOCK1', 'SRC', 'PIK3R1', 'WIPF3', 'WASL', 'SOS1', 'WIPF1', 'WIPF2', 'CENPN', 'WAS', 'DOCK4', 'ZAP70', 'UACA', 'DVL2', 'VAV1', 'PTK2B', 'DOCK3', 'B9D2', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'NCK2', 'ELMO2']
37	GO:BP	GO:1902533	positive regulation of intracellular signal transduction	8.99620731022858e-10	True	"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]"	962	96	27	15719	0.28125	0.028066528066528	query_1	['GO:0009967', 'GO:0035556', 'GO:1902531']	['MET', 'RAPGEF1', 'NCK1', 'SRC', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'SLC44A2', 'FYN', 'ZAP70', 'LYN', 'FGFR3', 'DVL2', 'EGFR', 'SYK', 'ERBB2', 'PTK2B', 'CRKL', 'XIAP', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
39	GO:BP	GO:1902531	regulation of intracellular signal transduction	9.946217138644658e-10	True	"""Any process that modulates the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]"	1654	96	35	15719	0.3645833333333333	0.0211608222490931	query_1	['GO:0009966', 'GO:0035556']	['MET', 'RAPGEF1', 'NCK1', 'SRC', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'SLC44A2', 'FYN', 'ZAP70', 'UACA', 'LYN', 'FGFR3', 'GRB2', 'DVL2', 'EGFR', 'APIP', 'VAV1', 'NEK8', 'SYK', 'ERBB2', 'PTK2B', 'HTRA2', 'CRKL', 'XIAP', 'DOCK3', 'PTK2', 'DOCK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
38	GO:BP	GO:0030030	cell projection organization	9.946217138644658e-10	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]"	1470	96	33	15719	0.34375	0.0224489795918367	query_1	['GO:0016043']	['RAPGEF1', 'TTC30B', 'NCK1', 'SRC', 'PIK3R1', 'TMEM231', 'UNC119B', 'CRK', 'HGF', 'WASL', 'SOS1', 'RPGRIP1L', 'NPHP1', 'ASAP1', 'FYN', 'B9D1', 'WAS', 'LYN', 'DVL2', 'CORO1B', 'ARL3', 'AHI1', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'RP2', 'HAP1', 'B9D2', 'RPGRIP1', 'PTK2', 'PTPN11', 'NCK2']
3	GO:CC	GO:0005737	cytoplasm	1.338233244351976e-09	True	"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]"	11233	97	93	16420	0.9587628865979382	0.0082791774236624	query_1	['GO:0005622', 'GO:0110165']	['CYS1', 'MTARC1', 'RAPGEF1', 'LATS1', 'EPS15L1', 'TROAP', 'TTC30B', 'NCK1', 'BCAR1', 'DOCK1', 'TBC1D13', 'SRC', 'CYCS', 'PIK3R1', 'UNC119B', 'WIPF3', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'OSTF1', 'WASL', 'SOS1', 'RPGRIP1L', 'WIPF1', 'SLC44A2', 'NPHP1', 'PXN', 'ASAP1', 'WIPF2', 'FYN', 'B9D1', 'CENPN', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'UACA', 'GSTK1', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'CORO1B', 'LCP2', 'CASP9', 'ARL3', 'EGFR', 'APIP', 'SPATA7', 'AHI1', 'VAV1', 'NEK8', 'SYK', 'PLCG1', 'FCGR1A', 'MTARC2', 'ERBB2', 'SH3KBP1', 'PTK2B', 'CYB5R3', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'XIAP', 'RP2', 'DOCK3', 'HAP1', 'B9D2', 'DIABLO', 'PKD1', 'RPGRIP1', 'PTK2', 'DOCK2', 'LCK', 'CYB5A', 'DOCK5', 'ELMO1', 'CBL', 'PTPN11', 'CYB5B', 'PDGFRA', 'NCK2', 'ELMO2', 'ANKS6', 'INVS', 'ALKBH7', 'SNX11']
2	GO:CC	GO:0070161	anchoring junction	1.338233244351976e-09	True	"""A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix."" [ISBN:0815332181]"	855	97	25	16420	0.2577319587628865	0.0292397660818713	query_1	['GO:0030054']	['NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'NPHP4', 'ITK', 'RPGRIP1L', 'NPHP1', 'PXN', 'WAS', 'LAT', 'ZAP70', 'LYN', 'FGFR3', 'GRB2', 'CORO1B', 'LCP2', 'EGFR', 'AHI1', 'VAV1', 'PLCG1', 'SH3KBP1', 'PTK2B', 'PTK2', 'CBL']
30	REAC	REAC:R-HSA-111471	Apoptotic factor-mediated response	1.8436590180215182e-09	True	Apoptotic factor-mediated response	19	84	7	10022	0.0833333333333333	0.3684210526315789	query_1	['REAC:R-HSA-109606']	['CYCS', 'APAF1', 'UACA', 'CASP9', 'APIP', 'XIAP', 'DIABLO']
40	GO:BP	GO:0002253	activation of immune response	2.1050668271038734e-09	True	"""Any process that initiates an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	454	96	19	15719	0.1979166666666666	0.0418502202643171	query_1	['GO:0002376', 'GO:0050778']	['RAPGEF1', 'BCAR1', 'SRC', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'ZAP70', 'LYN', 'SHB', 'GRB2', 'LCP2', 'VAV1', 'SYK', 'PLCG1', 'CRKL', 'XIAP', 'PTK2', 'LCK']
4	GO:CC	GO:0005929	cilium	2.1149984312538293e-09	True	"""A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body."" [GOC:cilia, GOC:curators, GOC:kmv, GOC:vw, ISBN:0198547684, PMID:16824949, PMID:17009929, PMID:20144998]"	665	97	22	16420	0.2268041237113402	0.0330827067669172	query_1	['GO:0043227', 'GO:0120025']	['CYS1', 'TTC30B', 'TMEM231', 'UNC119B', 'NPHP4', 'RPGRIP1L', 'NPHP1', 'B9D1', 'ARL3', 'SPATA7', 'AHI1', 'NEK8', 'GNAT1', 'RP2', 'B9D2', 'PKD1', 'RPGRIP1', 'PTK2', 'CBL', 'PDGFRA', 'ANKS6', 'INVS']
41	GO:BP	GO:0016310	phosphorylation	2.195726877010281e-09	True	"""The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."" [ISBN:0198506732]"	1704	96	35	15719	0.3645833333333333	0.0205399061032863	query_1	['GO:0006796']	['MET', 'LATS1', 'NCK1', 'SRC', 'PIK3R1', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'LAT', 'ZAP70', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'LCP2', 'EGFR', 'NEK8', 'SYK', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'PTK2B', 'SH3GL2', 'CRKL', 'DOCK3', 'PKD1', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
42	GO:BP	GO:0120036	plasma membrane bounded cell projection organization	2.537459808871177e-09	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon."" [GOC:krc]"	1435	96	32	15719	0.3333333333333333	0.0222996515679442	query_1	['GO:0030030']	['RAPGEF1', 'TTC30B', 'NCK1', 'SRC', 'PIK3R1', 'TMEM231', 'UNC119B', 'CRK', 'HGF', 'WASL', 'SOS1', 'RPGRIP1L', 'ASAP1', 'FYN', 'B9D1', 'WAS', 'LYN', 'DVL2', 'CORO1B', 'ARL3', 'AHI1', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'RP2', 'HAP1', 'B9D2', 'RPGRIP1', 'PTK2', 'PTPN11', 'NCK2']
31	REAC	REAC:R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	3.038349542854147e-09	True	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	90	84	11	10022	0.1309523809523809	0.1222222222222222	query_1	['REAC:R-HSA-199418']	['MET', 'SRC', 'PIK3R1', 'HGF', 'FYN', 'EGFR', 'VAV1', 'ERBB2', 'LCK', 'PTPN11', 'PDGFRA']
33	REAC	REAC:R-HSA-2172127	DAP12 interactions	3.260420769479117e-09	True	DAP12 interactions	33	84	8	10022	0.0952380952380952	0.2424242424242424	query_1	['REAC:R-HSA-168249']	['PIK3R1', 'PLCG2', 'SOS1', 'FYN', 'LCP2', 'SYK', 'PLCG1', 'LCK']
32	REAC	REAC:R-HSA-2871809	FCERI mediated Ca+2 mobilization	3.260420769479117e-09	True	FCERI mediated Ca+2 mobilization	33	84	8	10022	0.0952380952380952	0.2424242424242424	query_1	['REAC:R-HSA-2454202']	['ITK', 'PLCG2', 'SOS1', 'LYN', 'LCP2', 'VAV1', 'SYK', 'PLCG1']
5	GO:CC	GO:0120025	plasma membrane bounded cell projection	3.4096123013294444e-09	True	"""A prolongation or process extending from a cell and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon."" [GOC:krc]"	2125	97	38	16420	0.3917525773195876	0.0178823529411764	query_1	['GO:0042995']	['CYS1', 'TTC30B', 'BCAR1', 'SRC', 'TMEM231', 'UNC119B', 'NPHP4', 'PLCG2', 'WASL', 'RPGRIP1L', 'WIPF1', 'NPHP1', 'PXN', 'ASAP1', 'FYN', 'B9D1', 'DOCK4', 'CORO1B', 'ARL3', 'EGFR', 'SPATA7', 'AHI1', 'NEK8', 'PLCG1', 'ERBB2', 'SH3KBP1', 'PTK2B', 'GNAT1', 'RP2', 'HAP1', 'B9D2', 'PKD1', 'RPGRIP1', 'PTK2', 'CBL', 'PDGFRA', 'ANKS6', 'INVS']
