B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
10	GO:CC	GO:0031982	vesicle	3.014121252440833e-17	True	"""Any small, fluid-filled, spherical organelle enclosed by membrane."" [GOC:mah, GOC:pz, GOC:vesicles]"	3794	94	62	16420	0.6595744680851063	0.0163415919873484	query_1	['GO:0043227']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'SORT1', 'RAB7A', 'RUFY1', 'EEA1', 'OPTN', 'RAB39A', 'MICALL1', 'RAB8A', 'PSEN1', 'HTT', 'RAB31', 'APH1B', 'OSBPL1A', 'HPS4', 'RAB8B', 'BACE1', 'RABEP1', 'VPS45', 'RAB32', 'RAB5B', 'RIN3', 'NCSTN', 'RABGEF1', 'RAB3IP', 'RAB5C', 'RAB38', 'RAB5A', 'RAB4A', 'GGA1', 'RAB13', 'RILP', 'NGFR', 'EHD3', 'PSENEN', 'RAB1A', 'GGA2', 'GGA3', 'YWHAE', 'PPFIA3', 'EHD2', 'APH1A', 'NGF', 'GDI2', 'RAB10', 'TBC1D17', 'RAB18', 'APP', 'RAB35', 'SUN2', 'EHD1', 'RAB23', 'HPS1', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'PTP4A2', 'RAB6A', 'RAB3IL1']
12	GO:BP	GO:0071702	organic substance transport	8.348033815789724e-17	True	"""The directed movement of organic substances into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or pore. An organic substance is a molecular entity that contains carbon."" [GOC:mah]"	2638	94	54	15719	0.574468085106383	0.0204700530705079	query_1	['GO:0006810']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'SORT1', 'RAB7A', 'RUFY1', 'OPTN', 'RAB39A', 'MICALL1', 'RAB8A', 'PSEN1', 'HTT', 'RAB31', 'OSBPL1A', 'HPS4', 'RAB8B', 'RABEP1', 'VPS45', 'RAB32', 'RAB5B', 'RABGEF1', 'RAB3IP', 'RAB5C', 'CHM', 'RAB38', 'RAB5A', 'RAB4A', 'GGA1', 'RAB13', 'RILP', 'NGFR', 'EHD3', 'RAB1A', 'CHML', 'GGA2', 'RAB3GAP2', 'GGA3', 'YWHAE', 'GDI1', 'MECP2', 'GDI2', 'RAB10', 'TBC1D17', 'RAB18', 'RAB35', 'EHD1', 'GOLGA7B', 'RAB23', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'RAB6A', 'RAB3IL1']
11	GO:CC	GO:0030133	transport vesicle	2.2801415110064065e-16	True	"""Any of the vesicles of the constitutive secretory pathway, which carry cargo from the endoplasmic reticulum to the Golgi, between Golgi cisternae, from the Golgi to the ER (retrograde transport) or to destinations within or outside the cell."" [GOC:mah, PMID:22160157]"	417	94	24	16420	0.2553191489361702	0.0575539568345323	query_1	['GO:0012505', 'GO:0031410']	['RAB14', 'RAB1B', 'SORT1', 'RAB7A', 'RAB8A', 'PSEN1', 'APH1B', 'RAB8B', 'BACE1', 'VPS45', 'RAB5B', 'NCSTN', 'RAB3IP', 'RAB5A', 'RAB13', 'RAB1A', 'APH1A', 'NGF', 'RAB10', 'APP', 'RAB35', 'RAB3A', 'RAB6A', 'RAB3IL1']
12	GO:CC	GO:0055037	recycling endosome	5.798048471619127e-16	True	"""An organelle consisting of a network of tubules that functions in targeting molecules, such as receptors transporters and lipids, to the plasma membrane."" [GOC:dph, GOC:jid, GOC:kmv, GOC:rph, PMID:10930469, PMID:15601896, PMID:16246101, PMID:21556374, PMID:21562044]"	188	94	18	16420	0.1914893617021276	0.0957446808510638	query_1	['GO:0005768']	['RAB14', 'OPTN', 'MICALL1', 'RAB8A', 'RAB8B', 'BACE1', 'RABEP1', 'RABGEF1', 'RAB4A', 'RAB13', 'EHD3', 'GGA3', 'EHD2', 'RAB10', 'TBC1D17', 'APP', 'RAB35', 'EHD1']
13	GO:CC	GO:0070382	exocytic vesicle	7.434237867413661e-16	True	"""A transport vesicle that mediates transport from an intracellular compartment to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis."" [GOC:kad, GOC:mah]"	226	94	19	16420	0.202127659574468	0.084070796460177	query_1	['GO:0030133', 'GO:0099503']	['RAB7A', 'RAB8A', 'PSEN1', 'RAB8B', 'BACE1', 'VPS45', 'RAB5B', 'NCSTN', 'RAB3IP', 'RAB5A', 'RAB13', 'APH1A', 'NGF', 'RAB10', 'APP', 'RAB35', 'RAB3A', 'RAB6A', 'RAB3IL1']
13	GO:BP	GO:0051668	localization within membrane	1.4192966639330585e-15	True	"""Any process in which a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a membrane."" [GOC:ai]"	662	94	29	15719	0.3085106382978723	0.0438066465256797	query_1	['GO:0051641']	['RAB14', 'RAB34', 'RAB7A', 'OPTN', 'MICALL1', 'RAB8A', 'RAB31', 'RAB8B', 'RABEP1', 'RAB32', 'RABGEF1', 'RAB3IP', 'CHM', 'RAB38', 'GGA1', 'RAB13', 'EHD3', 'GGA2', 'RAB3GAP2', 'GGA3', 'EHD2', 'GDI1', 'RAB10', 'RAB35', 'EHD1', 'GOLGA7B', 'RAB3GAP1', 'RAB3A', 'RAB6A']
14	GO:CC	GO:0031090	organelle membrane	1.4405049710244565e-15	True	"""A membrane that is one of the two lipid bilayers of an organelle envelope or the outermost membrane of single membrane bound organelle."" [GOC:dos, GOC:mah]"	3439	94	57	16420	0.6063829787234043	0.0165745856353591	query_1	['GO:0016020', 'GO:0043227']	['RAB14', 'RAB34', 'GPAM', 'RBSN', 'RAB1B', 'SORT1', 'ANKLE2', 'RAB7A', 'RUFY1', 'EEA1', 'OPTN', 'RAB39A', 'MICALL1', 'MTDH', 'RAB8A', 'PSEN1', 'HTT', 'RAB31', 'APH1B', 'HPS4', 'RAB8B', 'BACE1', 'RABEP1', 'VPS45', 'RAB32', 'RAB5B', 'NCSTN', 'RABGEF1', 'RAB5C', 'RAB38', 'RAB5A', 'B4GALT7', 'RAB4A', 'GGA1', 'RAB13', 'RILP', 'EHD3', 'PSENEN', 'RAB1A', 'GGA2', 'NAT8', 'RAB3GAP2', 'GGA3', 'EHD2', 'APH1A', 'RAB10', 'RAB18', 'APP', 'RAB35', 'SUN2', 'EHD1', 'GOLGA7B', 'RAB23', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'RAB6A']
14	GO:BP	GO:0072657	protein localization to membrane	4.080770813347008e-15	True	"""A process in which a protein is transported to, or maintained in, a specific location in a membrane."" [GOC:mah]"	575	94	27	15719	0.2872340425531915	0.0469565217391304	query_1	['GO:0008104', 'GO:0051668']	['RAB34', 'RAB7A', 'OPTN', 'MICALL1', 'RAB8A', 'RAB31', 'RAB8B', 'RABEP1', 'RAB32', 'RABGEF1', 'RAB3IP', 'CHM', 'RAB38', 'GGA1', 'RAB13', 'EHD3', 'GGA2', 'RAB3GAP2', 'GGA3', 'EHD2', 'GDI1', 'RAB10', 'EHD1', 'GOLGA7B', 'RAB3GAP1', 'RAB3A', 'RAB6A']
15	GO:CC	GO:0030670	phagocytic vesicle membrane	6.3284107126437905e-15	True	"""The lipid bilayer surrounding a phagocytic vesicle."" [GOC:mah]"	75	94	13	16420	0.1382978723404255	0.1733333333333333	query_1	['GO:0030666', 'GO:0045335']	['RAB34', 'RAB7A', 'RAB39A', 'RAB8A', 'RAB31', 'RAB8B', 'RAB32', 'RAB38', 'RAB5A', 'RILP', 'RAB10', 'RAB23', 'RAB22A']
15	GO:BP	GO:0016197	endosomal transport	3.348738917265261e-14	True	"""The directed movement of substances mediated by an endosome, a membrane-bounded organelle that carries materials enclosed in the lumen or located in the endosomal membrane."" [ISBN:0198506732]"	241	94	19	15719	0.202127659574468	0.0788381742738589	query_1	['GO:0016192', 'GO:0046907']	['RAB14', 'RBSN', 'SORT1', 'RAB7A', 'EEA1', 'MICALL1', 'RAB8A', 'RAB8B', 'GGA1', 'RAB13', 'RILP', 'EHD3', 'GGA3', 'EHD2', 'RAB10', 'TBC1D17', 'RAB35', 'EHD1', 'RAB6A']
16	GO:BP	GO:0006810	transport	5.985502896541957e-14	True	"""The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or a transporter complex, a pore or a motor protein."" [GOC:dos, GOC:dph, GOC:jl, GOC:mah]"	4218	94	63	15719	0.6702127659574468	0.0149359886201991	query_1	['GO:0051234']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'SORT1', 'RAB7A', 'RUFY1', 'EEA1', 'OPTN', 'RAB39A', 'MICALL1', 'RAB8A', 'PSEN1', 'HTT', 'TMEM102', 'RAB31', 'OSBPL1A', 'HPS4', 'RAB8B', 'RABEP1', 'VPS45', 'RAB32', 'RAB5B', 'RIN3', 'RABGEF1', 'RAB3IP', 'HMMR', 'RAB5C', 'CHM', 'RAB38', 'RAB5A', 'RAB4A', 'GGA1', 'RAB13', 'RILP', 'NGFR', 'EHD3', 'RAB1A', 'CHML', 'GGA2', 'RAB3GAP2', 'GGA3', 'YWHAE', 'PPFIA3', 'EHD2', 'GDI1', 'MECP2', 'GDI2', 'RAB10', 'TBC1D17', 'RAB18', 'APP', 'RAB35', 'SUN2', 'EHD1', 'GOLGA7B', 'RAB23', 'HPS1', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'RAB6A', 'RAB3IL1']
17	GO:BP	GO:0048193	Golgi vesicle transport	7.790618180407165e-14	True	"""The directed movement of substances into, out of or within the Golgi apparatus, mediated by vesicles."" [GOC:jid, ISBN:0716731363, PMID:10219233]"	294	94	20	15719	0.2127659574468085	0.0680272108843537	query_1	['GO:0016192']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'SORT1', 'OPTN', 'RAB8A', 'HTT', 'RAB31', 'RAB8B', 'RABEP1', 'RAB3IP', 'GGA1', 'RAB13', 'EHD3', 'RAB1A', 'GGA2', 'GGA3', 'RAB10', 'RAB6A']
16	GO:CC	GO:0031901	early endosome membrane	8.479584250657645e-14	True	"""The lipid bilayer surrounding an early endosome."" [GOC:pz]"	178	94	16	16420	0.1702127659574468	0.0898876404494382	query_1	['GO:0005769', 'GO:0010008']	['RAB14', 'RBSN', 'RUFY1', 'EEA1', 'PSEN1', 'RAB31', 'RABEP1', 'RAB5B', 'RABGEF1', 'RAB5C', 'RAB5A', 'RAB4A', 'GGA1', 'GGA2', 'GGA3', 'EHD1']
17	GO:CC	GO:0055038	recycling endosome membrane	2.1477601304879134e-13	True	"""The lipid bilayer surrounding a recycling endosome."" [GOC:jid, GOC:rph, PMID:10930469, PMID:15601896, PMID:16246101]"	98	94	13	16420	0.1382978723404255	0.1326530612244898	query_1	['GO:0010008', 'GO:0055037']	['RAB14', 'OPTN', 'MICALL1', 'RAB8A', 'RAB8B', 'RAB4A', 'RAB13', 'EHD3', 'GGA3', 'EHD2', 'RAB10', 'RAB35', 'EHD1']
18	GO:BP	GO:0010256	endomembrane system organization	2.3494208768875005e-13	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the endomembrane system."" [GOC:mah, GOC:sm]"	564	94	25	15719	0.2659574468085106	0.0443262411347517	query_1	['GO:0016043']	['RBSN', 'RAB1B', 'ANKLE2', 'RAB7A', 'EEA1', 'OPTN', 'MICALL1', 'RAB8A', 'HTT', 'HPS4', 'RAB5B', 'RAB38', 'RILP', 'EHD3', 'RAB1A', 'RAB3GAP2', 'EHD2', 'RAB10', 'SIRT2', 'RAB18', 'SUN2', 'HPS1', 'RAB3GAP1', 'RAB3A', 'RAB22A']
19	GO:BP	GO:0051234	establishment of localization	3.333211629856656e-13	True	"""Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos]"	4373	94	63	15719	0.6702127659574468	0.0144065858678252	query_1	['GO:0051179']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'SORT1', 'RAB7A', 'RUFY1', 'EEA1', 'OPTN', 'RAB39A', 'MICALL1', 'RAB8A', 'PSEN1', 'HTT', 'TMEM102', 'RAB31', 'OSBPL1A', 'HPS4', 'RAB8B', 'RABEP1', 'VPS45', 'RAB32', 'RAB5B', 'RIN3', 'RABGEF1', 'RAB3IP', 'HMMR', 'RAB5C', 'CHM', 'RAB38', 'RAB5A', 'RAB4A', 'GGA1', 'RAB13', 'RILP', 'NGFR', 'EHD3', 'RAB1A', 'CHML', 'GGA2', 'RAB3GAP2', 'GGA3', 'YWHAE', 'PPFIA3', 'EHD2', 'GDI1', 'MECP2', 'GDI2', 'RAB10', 'TBC1D17', 'RAB18', 'APP', 'RAB35', 'SUN2', 'EHD1', 'GOLGA7B', 'RAB23', 'HPS1', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'RAB6A', 'RAB3IL1']
18	GO:CC	GO:0045335	phagocytic vesicle	6.725526425760394e-13	True	"""A membrane-bounded intracellular vesicle that arises from the ingestion of particulate material by phagocytosis."" [GOC:go_curators, ISBN:0198506732]"	136	94	14	16420	0.1489361702127659	0.1029411764705882	query_1	['GO:0030139']	['RAB14', 'RAB34', 'RAB7A', 'RAB39A', 'RAB8A', 'RAB31', 'RAB8B', 'RAB32', 'RAB38', 'RAB5A', 'RILP', 'RAB10', 'RAB23', 'RAB22A']
19	GO:CC	GO:0008021	synaptic vesicle	7.817580126253108e-13	True	"""A secretory organelle, typically 50 nm in diameter, of presynaptic nerve terminals; accumulates in high concentrations of neurotransmitters and secretes these into the synaptic cleft by fusion with the 'active zone' of the presynaptic plasma membrane."" [PMID:10099709, PMID:12563290]"	207	94	16	16420	0.1702127659574468	0.0772946859903381	query_1	['GO:0070382', 'GO:0098793']	['RAB7A', 'RAB8A', 'PSEN1', 'RAB8B', 'BACE1', 'VPS45', 'RAB5B', 'NCSTN', 'RAB5A', 'RAB13', 'APH1A', 'NGF', 'RAB10', 'APP', 'RAB35', 'RAB3A']
20	GO:CC	GO:0098791	Golgi apparatus subcompartment	2.0957087254987574e-12	True	"""A compartment that consists of a lumen and an enclosing membrane, and is part of the Golgi apparatus."" [GOC:dos]"	356	94	19	16420	0.202127659574468	0.0533707865168539	query_1	['GO:0005794', 'GO:0031984']	['RAB14', 'RAB34', 'SORT1', 'OPTN', 'RAB8A', 'RAB31', 'BACE1', 'RAB32', 'RAB38', 'B4GALT7', 'GGA1', 'RAB13', 'PSENEN', 'GGA2', 'GGA3', 'APH1A', 'RAB10', 'APP', 'RAB6A']
20	GO:BP	GO:0090150	establishment of protein localization to membrane	2.3208673149547946e-12	True	"""The directed movement of a protein to a specific location in a membrane."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	265	94	18	15719	0.1914893617021276	0.0679245283018867	query_1	['GO:0045184', 'GO:0072657']	['RAB34', 'RAB7A', 'OPTN', 'MICALL1', 'RAB8A', 'RAB31', 'RAB8B', 'RABGEF1', 'RAB3IP', 'CHM', 'GGA1', 'GGA2', 'RAB3GAP2', 'GGA3', 'GDI1', 'RAB10', 'GOLGA7B', 'RAB3GAP1']
21	GO:BP	GO:0006892	post-Golgi vesicle-mediated transport	4.1651945435688745e-12	True	"""The directed movement of substances from the Golgi to other parts of the cell, including organelles and the plasma membrane, mediated by small transport vesicles."" [GOC:ai, GOC:mah]"	103	94	13	15719	0.1382978723404255	0.1262135922330097	query_1	['GO:0048193']	['RAB14', 'RAB34', 'RBSN', 'SORT1', 'OPTN', 'RAB31', 'RABEP1', 'RAB3IP', 'GGA1', 'EHD3', 'GGA2', 'GGA3', 'RAB10']
22	GO:BP	GO:0051179	localization	9.322027716641316e-12	True	"""Any process in which a cell, a substance, or a cellular entity, such as a protein complex or organelle, is transported, tethered to or otherwise maintained in a specific location. In the case of substances, localization may also be achieved via selective degradation."" [GOC:ai, GOC:dos]"	4977	94	65	15719	0.6914893617021277	0.0130600763512155	query_1	['GO:0008150']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'SORT1', 'RAB7A', 'RUFY1', 'EEA1', 'OPTN', 'RAB39A', 'MICALL1', 'RAB8A', 'PSEN1', 'HTT', 'TMEM102', 'RAB31', 'OSBPL1A', 'HPS4', 'RAB8B', 'RABEP1', 'VPS45', 'RAB32', 'RAB5B', 'RIN3', 'RABGEF1', 'RAB3IP', 'HMMR', 'RAB5C', 'CHM', 'RAB38', 'RAB5A', 'RAB4A', 'GGA1', 'RAB13', 'RILP', 'NGFR', 'EHD3', 'RAB1A', 'SHROOM3', 'CHML', 'GGA2', 'RAB3GAP2', 'GGA3', 'YWHAE', 'PPFIA3', 'EHD2', 'GDI1', 'MECP2', 'AURKA', 'GDI2', 'RAB10', 'TBC1D17', 'RAB18', 'APP', 'RAB35', 'SUN2', 'EHD1', 'GOLGA7B', 'RAB23', 'HPS1', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'RAB6A', 'RAB3IL1']
21	GO:CC	GO:0005794	Golgi apparatus	1.3643415954174987e-11	True	"""A membrane-bound cytoplasmic organelle of the endomembrane system that further processes the core oligosaccharides (e.g. N-glycans) added to proteins in the endoplasmic reticulum and packages them into membrane-bound vesicles. The Golgi apparatus operates at the intersection of the secretory, lysosomal, and endocytic pathways."" [ISBN:0198506732]"	1516	94	34	16420	0.3617021276595745	0.0224274406332453	query_1	['GO:0005737', 'GO:0012505', 'GO:0043231']	['RAB14', 'RAB34', 'RAB1B', 'SORT1', 'RAB7A', 'OPTN', 'RAB39A', 'RAB8A', 'PSEN1', 'HTT', 'RAB31', 'BACE1', 'VPS45', 'RAB32', 'NCSTN', 'RAB3IP', 'RAB38', 'B4GALT7', 'GGA1', 'RAB13', 'PSENEN', 'RAB1A', 'GGA2', 'GGA3', 'GDI1', 'APH1A', 'NGF', 'GDI2', 'RAB10', 'RAB18', 'APP', 'GOLGA7B', 'RAB3GAP1', 'RAB6A']
23	GO:CC	GO:0098793	presynapse	4.4160632272439246e-11	True	"""The part of a synapse that is part of the presynaptic cell."" [GOC:dos]"	545	94	21	16420	0.2234042553191489	0.0385321100917431	query_1	['GO:0045202', 'GO:0110165']	['RAB7A', 'RAB8A', 'PSEN1', 'HTT', 'RAB8B', 'BACE1', 'VPS45', 'RAB5B', 'NCSTN', 'RAB5A', 'RAB13', 'NGFR', 'PSENEN', 'PPFIA3', 'GDI1', 'APH1A', 'NGF', 'RAB10', 'APP', 'RAB35', 'RAB3A']
22	GO:CC	GO:0030666	endocytic vesicle membrane	4.4160632272439246e-11	True	"""The lipid bilayer surrounding an endocytic vesicle."" [GOC:mah]"	187	94	14	16420	0.1489361702127659	0.0748663101604278	query_1	['GO:0030139', 'GO:0030659', 'GO:0098588']	['RAB34', 'RAB7A', 'RAB39A', 'RAB8A', 'RAB31', 'RAB8B', 'RAB32', 'RAB38', 'RAB5A', 'RILP', 'RAB10', 'RAB35', 'RAB23', 'RAB22A']
24	GO:CC	GO:0005737	cytoplasm	5.7959875718978e-11	True	"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]"	11233	94	91	16420	0.9680851063829788	0.0081011305973471	query_1	['GO:0005622', 'GO:0110165']	['RAB14', 'RAB34', 'GPAM', 'RBSN', 'RAB1B', 'SORT1', 'TPX2', 'ANKLE2', 'RAB7A', 'RUFY1', 'EEA1', 'PAWR', 'OPTN', 'RAB39A', 'MICALL1', 'MTDH', 'RAB8A', 'PSEN1', 'AS3MT', 'HTT', 'TMEM102', 'RAB31', 'APH1B', 'OSBPL1A', 'BMX', 'HPS4', 'RAB8B', 'BACE1', 'RABGGTB', 'RABEP1', 'VPS45', 'DTD2', 'RAB32', 'RAB5B', 'RIN3', 'CCDC43', 'NCSTN', 'RABGEF1', 'RAB3IP', 'HMMR', 'RAB5C', 'RABGGTA', 'CHM', 'RAB38', 'RAB5A', 'B4GALT7', 'RAB4A', 'GGA1', 'RAB13', 'RILP', 'NGFR', 'EHD3', 'PSENEN', 'TNRC6C', 'RAB1A', 'SHROOM3', 'CHML', 'GGA2', 'NAT8', 'RAB3GAP2', 'SALL1', 'GGA3', 'YWHAE', 'TRIM4', 'PPFIA3', 'EHD2', 'GDI1', 'MECP2', 'APH1A', 'AURKA', 'NGF', 'GDI2', 'RAB10', 'TBC1D17', 'SIRT2', 'RAB18', 'APP', 'RAB35', 'SUN2', 'DDX3Y', 'EHD1', 'GOLGA7B', 'RAB23', 'HPS1', 'ACOT13', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'PTP4A2', 'RAB6A', 'RAB3IL1']
25	GO:CC	GO:0099503	secretory vesicle	1.612380062583381e-10	True	"""A cytoplasmic, membrane bound vesicle that is capable of fusing to the plasma membrane to release its contents into the extracellular space."" [GOC:dos]"	1031	94	27	16420	0.2872340425531915	0.026188166828322	query_1	['GO:0031410']	['RAB14', 'RAB7A', 'RAB8A', 'PSEN1', 'RAB31', 'HPS4', 'RAB8B', 'BACE1', 'VPS45', 'RAB5B', 'NCSTN', 'RAB3IP', 'RAB5C', 'RAB5A', 'RAB4A', 'RAB13', 'PPFIA3', 'APH1A', 'NGF', 'GDI2', 'RAB10', 'RAB18', 'APP', 'RAB35', 'RAB3A', 'RAB6A', 'RAB3IL1']
23	GO:BP	GO:0032456	endocytic recycling	1.7197395416420763e-10	True	"""The directed movement of membrane-bounded vesicles from endosomes back to the plasma membrane, a trafficking pathway that promotes the recycling of internalized transmembrane proteins."" [PMID:16473635, PMID:23563491]"	81	94	11	15719	0.1170212765957446	0.1358024691358024	query_1	['GO:0016197', 'GO:0098876']	['RAB14', 'RAB7A', 'MICALL1', 'RAB8A', 'RAB8B', 'RAB13', 'EHD3', 'GGA3', 'EHD2', 'RAB35', 'EHD1']
24	GO:BP	GO:0016050	vesicle organization	3.8165790630796965e-10	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a vesicle."" [GOC:mah]"	361	94	18	15719	0.1914893617021276	0.0498614958448753	query_1	['GO:0006996']	['RAB14', 'RAB34', 'SORT1', 'RAB7A', 'EEA1', 'RAB39A', 'RAB8A', 'HPS4', 'RAB8B', 'RAB32', 'RAB5B', 'RAB38', 'RAB13', 'RILP', 'RAB1A', 'HPS1', 'RAB3A', 'RAB22A']
26	GO:CC	GO:0048770	pigment granule	4.0423015147803497e-10	True	"""A small, subcellular membrane-bounded vesicle containing pigment and/or pigment precursor molecules. Pigment granule biogenesis is poorly understood, as pigment granules are derived from multiple sources including the endoplasmic reticulum, coated vesicles, lysosomes, and endosomes."" [GOC:jid, GOC:mh]"	110	94	11	16420	0.1170212765957446	0.1	query_1	['GO:0031410']	['RAB7A', 'HPS4', 'RAB32', 'RAB5B', 'NCSTN', 'RAB5C', 'RAB38', 'RAB5A', 'RAB1A', 'YWHAE', 'RAB35']
27	GO:CC	GO:0042470	melanosome	4.0423015147803497e-10	True	"""A tissue-specific, membrane-bounded cytoplasmic organelle within which melanin pigments are synthesized and stored. Melanosomes are synthesized in melanocyte cells."" [GOC:jl, PMID:11584301]"	110	94	11	16420	0.1170212765957446	0.1	query_1	['GO:0048770']	['RAB7A', 'HPS4', 'RAB32', 'RAB5B', 'NCSTN', 'RAB5C', 'RAB38', 'RAB5A', 'RAB1A', 'YWHAE', 'RAB35']
28	GO:CC	GO:0005829	cytosol	6.556097052396973e-10	True	"""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."" [GOC:hjd, GOC:jl]"	5250	94	61	16420	0.648936170212766	0.0116190476190476	query_1	['GO:0005737', 'GO:0110165']	['RAB14', 'RBSN', 'RAB1B', 'SORT1', 'TPX2', 'RAB7A', 'RUFY1', 'EEA1', 'OPTN', 'RAB39A', 'RAB8A', 'AS3MT', 'HTT', 'RAB31', 'OSBPL1A', 'BMX', 'HPS4', 'RABGGTB', 'RAB32', 'RIN3', 'CCDC43', 'RABGEF1', 'RAB3IP', 'HMMR', 'RABGGTA', 'CHM', 'RAB38', 'RAB5A', 'GGA1', 'RAB13', 'RILP', 'NGFR', 'EHD3', 'TNRC6C', 'RAB1A', 'CHML', 'RAB3GAP2', 'YWHAE', 'TRIM4', 'PPFIA3', 'EHD2', 'GDI1', 'MECP2', 'AURKA', 'NGF', 'GDI2', 'RAB10', 'TBC1D17', 'SIRT2', 'RAB18', 'APP', 'RAB35', 'DDX3Y', 'RAB23', 'HPS1', 'ACOT13', 'RAB3GAP1', 'RAB3A', 'PTP4A2', 'RAB6A', 'RAB3IL1']
6	REAC	REAC:R-HSA-205043	NRIF signals cell death from the nucleus	9.34937581566976e-10	True	NRIF signals cell death from the nucleus	16	82	7	10022	0.0853658536585365	0.4375	query_1	['REAC:R-HSA-204998']	['PSEN1', 'APH1B', 'NCSTN', 'NGFR', 'PSENEN', 'APH1A', 'NGF']
25	GO:BP	GO:0006897	endocytosis	1.3178039799234164e-09	True	"""A vesicle-mediated transport process in which cells take up external materials or membrane constituents by the invagination of a part of the plasma membrane to form a new membrane-bounded vesicle."" [GOC:mah, ISBN:0198506732, ISBN:0716731363, Wikipedia:Endocytosis]"	698	94	23	15719	0.2446808510638297	0.0329512893982808	query_1	['GO:0016192']	['RAB14', 'RAB34', 'SORT1', 'RAB7A', 'RUFY1', 'EEA1', 'RAB39A', 'MICALL1', 'RAB31', 'RABEP1', 'RAB5B', 'RIN3', 'RABGEF1', 'HMMR', 'RAB5C', 'RAB5A', 'RAB4A', 'EHD3', 'RAB1A', 'EHD2', 'APP', 'EHD1', 'RAB22A']
29	GO:CC	GO:0070765	gamma-secretase complex	1.3636285966568478e-09	True	"""A protein complex that has aspartic-type endopeptidase activity and contains a presenilin catalytic subunit (either PSEN1 or PSEN2), an APH1 subunit (multiple genes and splice variants exist), nicastrin (NCT), and presenilin enhancer (aka PEN-2 or Psenen), as the core complex. Variants of the complex with different subunit compositions differ in localization and specific substrates. Additionally, variants of the complex exist that contain a additional regulatory subunit as well as the four core subunits; known regulatory subunits include gamma-secretase-activating protein (aka gSAP), TMP1 (aka TMED10), and CD147 antigen (aka basigin). Gamma-secretase cleaves type I transmembrane protein substrates, including the cell surface receptor Notch and the amyloid-beta precursor protein."" [GOC:krc, PMID:15286082, PMID:15890777, PMID:17047368, PMID:22122073, PMID:25565961, PMID:28320827, PMID:32616437]"	7	94	5	16420	0.0531914893617021	0.7142857142857143	query_1	['GO:0098797', 'GO:1902494']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
26	GO:BP	GO:1990778	protein localization to cell periphery	1.3726147681659107e-09	True	"""A process in which a protein is transported to, or maintained in, the cell periphery."" [PMID:18216290]"	339	94	17	15719	0.1808510638297872	0.0501474926253687	query_1	['GO:0008104']	['RAB34', 'RAB7A', 'OPTN', 'RAB8A', 'RAB31', 'RAB8B', 'RABEP1', 'RAB38', 'GGA1', 'RAB13', 'EHD3', 'GGA2', 'GGA3', 'EHD2', 'RAB10', 'EHD1', 'RAB3A']
30	GO:CC	GO:0005802	trans-Golgi network	1.7868416949073624e-09	True	"""The network of interconnected tubular and cisternal structures located within the Golgi apparatus on the side distal to the endoplasmic reticulum, from which secretory vesicles emerge. The trans-Golgi network is important in the later stages of protein secretion where it is thought to play a key role in the sorting and targeting of secreted proteins to the correct destination."" [GOC:vw, ISBN:0815316194]"	251	94	14	16420	0.1489361702127659	0.0557768924302788	query_1	['GO:0098791']	['RAB14', 'OPTN', 'RAB8A', 'RAB31', 'BACE1', 'RAB32', 'RAB38', 'GGA1', 'RAB13', 'GGA2', 'GGA3', 'RAB10', 'APP', 'RAB6A']
