Cockayne syndrome type 3	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
8	REAC	REAC:R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	4.992566574197208e-33	True	Cyclin A:Cdk2-associated events at S phase entry	84	99	27	10022	0.2727272727272727	0.3214285714285714	query_1	['REAC:R-HSA-69242']	['CDC25B', 'AKT1', 'MYC', 'CKS1B', 'E2F4', 'CCNA1', 'CDK7', 'MAX', 'CCNE2', 'RBL2', 'TFDP1', 'RB1', 'CCNE1', 'CDKN1A', 'E2F5', 'CCNA2', 'CCNH', 'SKP1', 'E2F1', 'MNAT1', 'CDK2', 'SKP2', 'CDK4', 'CDKN1B', 'CUL1', 'TFDP2', 'CCND1']
7	GO:CC	GO:1990234	transferase complex	5.330407485999016e-33	True	"""A protein complex capable of catalyzing the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor)."" [GOC:bhm, PMID:16540464]"	854	102	48	16420	0.4705882352941176	0.0562060889929742	query_1	['GO:1902494']	['CUL3', 'BMI1', 'CUL4B', 'DDB2', 'CREBBP', 'CKS1B', 'CDK5', 'CCNB1', 'CCNA1', 'CDK7', 'MAX', 'CCNE2', 'RING1', 'RB1', 'PHC1', 'CCNE1', 'DDB1', 'CCNB2', 'RBX1', 'CDKN2D', 'PCGF6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'CCNA2', 'CCNH', 'SKP1', 'E2F6', 'EP300', 'CCND2', 'MGA', 'MNAT1', 'CDK1', 'CAND1', 'CDK2', 'PCGF2', 'ERCC8', 'CCND3', 'SKP2', 'CDK4', 'RNF2', 'CDKN1B', 'CUL1', 'CUL4A', 'CDK6', 'CCND1', 'PHC3']
9	REAC	REAC:R-HSA-69202	Cyclin E associated events during G1/S transition 	1.3610797274610395e-31	True	Cyclin E associated events during G1/S transition 	82	99	26	10022	0.2626262626262626	0.3170731707317073	query_1	['REAC:R-HSA-69206']	['AKT1', 'MYC', 'CKS1B', 'E2F4', 'CCNA1', 'CDK7', 'MAX', 'CCNE2', 'RBL2', 'TFDP1', 'RB1', 'CCNE1', 'CDKN1A', 'E2F5', 'CCNA2', 'CCNH', 'SKP1', 'E2F1', 'MNAT1', 'CDK2', 'SKP2', 'CDK4', 'CDKN1B', 'CUL1', 'TFDP2', 'CCND1']
8	GO:BP	GO:0051726	regulation of cell cycle	3.922305303449802e-31	True	"""Any process that modulates the rate or extent of progression through the cell cycle."" [GOC:ai, GOC:dph, GOC:tb]"	1089	101	52	15719	0.5148514851485149	0.0477502295684113	query_1	['GO:0007049', 'GO:0050794']	['CUL3', 'PKMYT1', 'CDKN2B', 'CDC25B', 'AKT1', 'CUL4B', 'MYC', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'CCNB1', 'CCNA1', 'CDK7', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RB1', 'CCNE1', 'DDB1', 'CDT1', 'CCNB2', 'CDKN2D', 'UBD', 'CDC6', 'BTRC', 'CDK5R1', 'CDKN1A', 'E2F5', 'CCNA2', 'E2F2', 'CCNH', 'CCND2', 'E2F1', 'ERCC6', 'MNAT1', 'CDK1', 'CDKN2A', 'CDKN2C', 'CDK2', 'ORC1', 'COPS5', 'CCND3', 'SKP2', 'CDK4', 'CDKN1B', 'TP53', 'TFDP2', 'CUL4A', 'CDK6', 'CCND1']
10	REAC	REAC:R-HSA-73857	RNA Polymerase II Transcription	6.5471952437965365e-31	True	RNA Polymerase II Transcription	1274	99	63	10022	0.6363636363636364	0.0494505494505494	query_1	['REAC:R-HSA-74160']	['CDKN2B', 'BMI1', 'AKT1', 'MYC', 'DDB2', 'CREBBP', 'CDK5', 'EHMT2', 'CBX3', 'E2F4', 'CCNB1', 'CCNA1', 'CDK7', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'RBX1', 'PCGF6', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'CCNA2', 'CCNH', 'SMAD2', 'SKP1', 'RYBP', 'SMAD4', 'E2F6', 'EP300', 'CCND2', 'E2F1', 'MGA', 'EHMT1', 'MNAT1', 'CDK1', 'CDKN2A', 'CDK2', 'SP1', 'PCGF2', 'YAF2', 'ESR1', 'FOXO1', 'CCND3', 'SKP2', 'L3MBTL2', 'CDK4', 'RNF2', 'CDKN1B', 'CUL1', 'TP53', 'TFDP2', 'SMAD3', 'CDK6', 'CCND1', 'PHC3']
9	GO:BP	GO:0051171	regulation of nitrogen compound metabolic process	2.7531569597514057e-30	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]"	5244	101	91	15719	0.900990099009901	0.0173531655225019	query_1	['GO:0006807', 'GO:0019222']	['CUL3', 'PKMYT1', 'MCM6', 'CDKN2B', 'CDC25B', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CCNB1', 'CCNA1', 'CDK7', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CDT1', 'CCNB2', 'RBX1', 'CDKN2D', 'PCGF6', 'CDC6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'ORC5', 'CCNA2', 'E2F2', 'CCNH', 'SMAD2', 'SKP1', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'ORC3', 'EP300', 'CCND2', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'SP1', 'MCM2', 'PCGF2', 'YAF2', 'ESR1', 'ERCC8', 'FOXO1', 'COPS5', 'CCND3', 'SKP2', 'L3MBTL2', 'CDK4', 'RNF2', 'CDKN1B', 'TP53', 'TFDP2', 'SMAD3', 'CUL4A', 'NUB1', 'CDK6', 'CCND1', 'ORC2', 'PHC3']
11	REAC	REAC:R-HSA-1538133	G0 and Early G1	1.1520960616040717e-29	True	G0 and Early G1	26	99	18	10022	0.1818181818181818	0.6923076923076923	query_1	['REAC:R-HSA-453279']	['MYC', 'E2F4', 'CCNA1', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'HDAC1', 'CCNE1', 'CDC6', 'PCNA', 'E2F5', 'CCNA2', 'E2F1', 'CDK1', 'CDK2', 'TFDP2']
12	REAC	REAC:R-HSA-74160	Gene expression (Transcription)	1.8626324155518008e-29	True	Gene expression (Transcription)	1409	99	64	10022	0.6464646464646465	0.0454222853087296	query_1	['REAC:0000000']	['CDKN2B', 'BMI1', 'AKT1', 'MYC', 'DDB2', 'CREBBP', 'CDK5', 'EHMT2', 'CBX3', 'E2F4', 'CCNB1', 'CCNA1', 'CDK7', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'RBX1', 'PCGF6', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'CCNA2', 'CCNH', 'SMAD2', 'SKP1', 'RYBP', 'SMAD4', 'E2F6', 'EP300', 'CCND2', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MNAT1', 'CDK1', 'CDKN2A', 'CDK2', 'SP1', 'PCGF2', 'YAF2', 'ESR1', 'FOXO1', 'CCND3', 'SKP2', 'L3MBTL2', 'CDK4', 'RNF2', 'CDKN1B', 'CUL1', 'TP53', 'TFDP2', 'SMAD3', 'CDK6', 'CCND1', 'PHC3']
10	GO:BP	GO:0060255	regulation of macromolecule metabolic process	2.4498703246106057e-29	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]"	5751	101	93	15719	0.9207920792079208	0.0161711006781429	query_1	['GO:0019222', 'GO:0043170']	['CUL3', 'PKMYT1', 'MCM6', 'CDKN2B', 'CDC25B', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CCNB1', 'CCNA1', 'CDK7', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CDT1', 'CCNB2', 'RBX1', 'CDKN2D', 'PCGF6', 'CDC6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'ORC5', 'CCNA2', 'E2F2', 'CCNH', 'SMAD2', 'SKP1', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'ORC3', 'EP300', 'UFD1', 'CCND2', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'SP1', 'MCM2', 'PCGF2', 'YAF2', 'ESR1', 'ERCC8', 'FOXO1', 'COPS5', 'CCND3', 'SKP2', 'L3MBTL2', 'NPLOC4', 'CDK4', 'RNF2', 'CDKN1B', 'TP53', 'TFDP2', 'SMAD3', 'CUL4A', 'NUB1', 'CDK6', 'CCND1', 'ORC2', 'PHC3']
11	GO:BP	GO:0080090	regulation of primary metabolic process	3.3701518971645765e-29	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [PMID:19211694]"	5409	101	91	15719	0.900990099009901	0.0168238121649103	query_1	['GO:0019222', 'GO:0044238']	['CUL3', 'PKMYT1', 'MCM6', 'CDKN2B', 'CDC25B', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CCNB1', 'CCNA1', 'CDK7', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CDT1', 'CCNB2', 'RBX1', 'CDKN2D', 'PCGF6', 'CDC6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'ORC5', 'CCNA2', 'E2F2', 'CCNH', 'SMAD2', 'SKP1', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'ORC3', 'EP300', 'CCND2', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'SP1', 'MCM2', 'PCGF2', 'YAF2', 'ESR1', 'ERCC8', 'FOXO1', 'COPS5', 'CCND3', 'SKP2', 'L3MBTL2', 'CDK4', 'RNF2', 'CDKN1B', 'TP53', 'TFDP2', 'SMAD3', 'CUL4A', 'NUB1', 'CDK6', 'CCND1', 'ORC2', 'PHC3']
13	REAC	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	9.00981744259014e-29	True	Transcriptional Regulation by E2F6	34	99	19	10022	0.1919191919191919	0.5588235294117647	query_1	['REAC:R-HSA-212436']	['BMI1', 'EHMT2', 'CBX3', 'MAX', 'TFDP1', 'RING1', 'PHC1', 'PCGF6', 'RYBP', 'E2F6', 'E2F1', 'MGA', 'EHMT1', 'PCGF2', 'YAF2', 'L3MBTL2', 'RNF2', 'TFDP2', 'PHC3']
12	GO:BP	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	1.3338319991770956e-27	True	"""Any process that modulates the frequency, rate or extent of cyclin-dependent protein serine/threonine kinase activity."" [GOC:go_curators, GOC:pr]"	101	101	23	15719	0.2277227722772277	0.2277227722772277	query_1	['GO:0071900', 'GO:1904029']	['PKMYT1', 'CDKN2B', 'AKT1', 'SERTAD1', 'CCNB1', 'CCNA1', 'CDK7', 'CCNE2', 'CCNE1', 'CCNB2', 'CDKN2D', 'CDC6', 'CDK5R1', 'CDKN1A', 'CCNA2', 'CCNH', 'CCND2', 'MNAT1', 'CDKN2A', 'CDKN2C', 'CCND3', 'CDKN1B', 'CCND1']
14	REAC	REAC:R-HSA-9661069	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	1.3798730258291416e-27	True	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	17	99	15	10022	0.1515151515151515	0.8823529411764706	query_1	['REAC:R-HSA-9659787']	['CCNE2', 'TFDP1', 'RB1', 'CCNE1', 'CDKN1A', 'E2F2', 'CCND2', 'E2F1', 'CDK2', 'CCND3', 'CDK4', 'CDKN1B', 'TFDP2', 'CDK6', 'CCND1']
15	REAC	REAC:R-HSA-9659787	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	1.3798730258291416e-27	True	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	17	99	15	10022	0.1515151515151515	0.8823529411764706	query_1	['REAC:R-HSA-9687139']	['CCNE2', 'TFDP1', 'RB1', 'CCNE1', 'CDKN1A', 'E2F2', 'CCND2', 'E2F1', 'CDK2', 'CCND3', 'CDK4', 'CDKN1B', 'TFDP2', 'CDK6', 'CCND1']
13	GO:BP	GO:1904029	regulation of cyclin-dependent protein kinase activity	2.605790013170089e-27	True	"""Any process that modulates the frequency, rate or extent of cyclin-dependent protein kinase activity."" [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:22995177]"	104	101	23	15719	0.2277227722772277	0.2211538461538461	query_1	['GO:0045859', 'GO:0051726']	['PKMYT1', 'CDKN2B', 'AKT1', 'SERTAD1', 'CCNB1', 'CCNA1', 'CDK7', 'CCNE2', 'CCNE1', 'CCNB2', 'CDKN2D', 'CDC6', 'CDK5R1', 'CDKN1A', 'CCNA2', 'CCNH', 'CCND2', 'MNAT1', 'CDKN2A', 'CDKN2C', 'CCND3', 'CDKN1B', 'CCND1']
14	GO:BP	GO:0090304	nucleic acid metabolic process	3.6992181848392536e-27	True	"""Any cellular metabolic process involving nucleic acids."" [GOC:dph, GOC:tb]"	4735	101	85	15719	0.8415841584158416	0.0179514255543822	query_1	['GO:0006139', 'GO:0043170']	['CUL3', 'MCM6', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'DDB2', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CDK7', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CDT1', 'RBX1', 'CDKN2D', 'PCGF6', 'CDC6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'ORC5', 'CCNA2', 'E2F2', 'CCNH', 'SMAD2', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'ORC3', 'EP300', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDK2', 'ORC1', 'SP1', 'MCM2', 'PCGF2', 'YAF2', 'UBE2W', 'ESR1', 'ERCC8', 'FOXO1', 'COPS5', 'CCND3', 'L3MBTL2', 'CDK4', 'RNF2', 'CDKN1B', 'ORC6', 'TP53', 'TFDP2', 'SMAD3', 'CUL4A', 'CDK6', 'ORC4', 'CCND1', 'ORC2', 'PHC3']
15	GO:BP	GO:1901990	regulation of mitotic cell cycle phase transition	5.37904955006808e-27	True	"""Any process that modulates the frequency, rate or extent of mitotic cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]"	331	101	32	15719	0.3168316831683168	0.0966767371601208	query_1	['GO:0007346', 'GO:0044772', 'GO:1901987']	['CUL3', 'CDKN2B', 'CDC25B', 'AKT1', 'CUL4B', 'CCNB1', 'CDK7', 'RBL1', 'RBL2', 'TFDP1', 'RB1', 'DDB1', 'CDT1', 'CDKN2D', 'UBD', 'CDC6', 'CDKN1A', 'CCNH', 'CCND2', 'E2F1', 'MNAT1', 'CDK1', 'CDKN2A', 'CDKN2C', 'CDK2', 'ORC1', 'CCND3', 'CDK4', 'CDKN1B', 'TP53', 'CUL4A', 'CCND1']
16	GO:BP	GO:0019222	regulation of metabolic process	2.4031041685809615e-26	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]"	6245	101	93	15719	0.9207920792079208	0.0148919135308246	query_1	['GO:0008152', 'GO:0050789']	['CUL3', 'PKMYT1', 'MCM6', 'CDKN2B', 'CDC25B', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CCNB1', 'CCNA1', 'CDK7', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CDT1', 'CCNB2', 'RBX1', 'CDKN2D', 'PCGF6', 'CDC6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'ORC5', 'CCNA2', 'E2F2', 'CCNH', 'SMAD2', 'SKP1', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'ORC3', 'EP300', 'UFD1', 'CCND2', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'SP1', 'MCM2', 'PCGF2', 'YAF2', 'ESR1', 'ERCC8', 'FOXO1', 'COPS5', 'CCND3', 'SKP2', 'L3MBTL2', 'NPLOC4', 'CDK4', 'RNF2', 'CDKN1B', 'TP53', 'TFDP2', 'SMAD3', 'CUL4A', 'NUB1', 'CDK6', 'CCND1', 'ORC2', 'PHC3']
8	GO:CC	GO:1902554	serine/threonine protein kinase complex	6.825888732923362e-26	True	"""A protein complex which is capable of protein serine/threonine kinase activity."" [GOC:bhm, GOC:TermGenie, PMID:18191223]"	132	102	23	16420	0.2254901960784313	0.1742424242424242	query_1	['GO:1902911']	['CKS1B', 'CDK5', 'CCNB1', 'CCNA1', 'CDK7', 'CCNE2', 'RB1', 'CCNE1', 'CCNB2', 'CDKN2D', 'CDK5R1', 'PCNA', 'CDKN1A', 'CCNA2', 'CCNH', 'CCND2', 'MNAT1', 'CDK1', 'CDK2', 'CCND3', 'CDK4', 'CDK6', 'CCND1']
17	GO:BP	GO:0031323	regulation of cellular metabolic process	7.288595291479236e-26	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]"	5085	101	86	15719	0.8514851485148515	0.0169124877089478	query_1	['GO:0019222', 'GO:0044237', 'GO:0050794']	['CUL3', 'PKMYT1', 'MCM6', 'CDKN2B', 'CDC25B', 'BMI1', 'AKT1', 'MYC', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CCNB1', 'CCNA1', 'CDK7', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CDT1', 'CCNB2', 'CDKN2D', 'PCGF6', 'CDC6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'ORC5', 'CCNA2', 'E2F2', 'CCNH', 'SMAD2', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'ORC3', 'EP300', 'CCND2', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'SP1', 'MCM2', 'PCGF2', 'YAF2', 'ESR1', 'ERCC8', 'FOXO1', 'COPS5', 'CCND3', 'L3MBTL2', 'CDK4', 'RNF2', 'CDKN1B', 'TP53', 'TFDP2', 'SMAD3', 'CUL4A', 'CDK6', 'CCND1', 'ORC2', 'PHC3']
18	GO:BP	GO:0007346	regulation of mitotic cell cycle	2.1676094506303533e-25	True	"""Any process that modulates the rate or extent of progress through the mitotic cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]"	489	101	35	15719	0.3465346534653465	0.0715746421267893	query_1	['GO:0000278', 'GO:0051726']	['CUL3', 'PKMYT1', 'CDKN2B', 'CDC25B', 'AKT1', 'CUL4B', 'CKS1B', 'GMNN', 'CCNB1', 'CDK7', 'RBL1', 'RBL2', 'TFDP1', 'RB1', 'DDB1', 'CDT1', 'CDKN2D', 'UBD', 'CDC6', 'CDKN1A', 'CCNH', 'CCND2', 'E2F1', 'MNAT1', 'CDK1', 'CDKN2A', 'CDKN2C', 'CDK2', 'ORC1', 'CCND3', 'CDK4', 'CDKN1B', 'TP53', 'CUL4A', 'CCND1']
19	GO:BP	GO:0043170	macromolecule metabolic process	2.578628515622193e-25	True	"""The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]"	8561	101	101	15719	1.0	0.0117976871860763	query_1	['GO:0071704']	['CUL3', 'PKMYT1', 'MCM6', 'CDKN2B', 'CDC25B', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'DDB2', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CCNB1', 'CCNA1', 'CDK7', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CDT1', 'CCNB2', 'RBX1', 'CDKN2D', 'PCGF6', 'UBD', 'CDC6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'ORC5', 'CCNA2', 'USP24', 'E2F2', 'CCNH', 'SMAD2', 'SKP1', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'ORC3', 'EP300', 'UFD1', 'CCND2', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'ORC1', 'SP1', 'MCM2', 'PCGF2', 'YAF2', 'UBE2W', 'ESR1', 'ERCC8', 'FOXO1', 'COPS5', 'CCND3', 'SKP2', 'L3MBTL2', 'NPLOC4', 'CDK4', 'RNF2', 'CDKN1B', 'ORC6', 'CUL1', 'TP53', 'TFDP2', 'SMAD3', 'CUL4A', 'NUB1', 'CDK6', 'ORC4', 'CCND1', 'ORC2', 'PHC3']
9	GO:CC	GO:1902911	protein kinase complex	7.189159549002291e-25	True	"""A protein complex which is capable of protein kinase activity."" [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:24606918]"	146	102	23	16420	0.2254901960784313	0.1575342465753424	query_1	['GO:0061695']	['CKS1B', 'CDK5', 'CCNB1', 'CCNA1', 'CDK7', 'CCNE2', 'RB1', 'CCNE1', 'CCNB2', 'CDKN2D', 'CDK5R1', 'PCNA', 'CDKN1A', 'CCNA2', 'CCNH', 'CCND2', 'MNAT1', 'CDK1', 'CDK2', 'CCND3', 'CDK4', 'CDK6', 'CCND1']
20	GO:BP	GO:1901987	regulation of cell cycle phase transition	8.398353405361937e-25	True	"""Any process that modulates the frequency, rate or extent of cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]"	429	101	33	15719	0.3267326732673267	0.0769230769230769	query_1	['GO:0010564', 'GO:0044770']	['CUL3', 'CDKN2B', 'CDC25B', 'AKT1', 'CUL4B', 'CCNB1', 'CDK7', 'RBL1', 'RBL2', 'TFDP1', 'RB1', 'DDB1', 'CDT1', 'CDKN2D', 'UBD', 'CDC6', 'CDKN1A', 'CCNH', 'CCND2', 'E2F1', 'ERCC6', 'MNAT1', 'CDK1', 'CDKN2A', 'CDKN2C', 'CDK2', 'ORC1', 'CCND3', 'CDK4', 'CDKN1B', 'TP53', 'CUL4A', 'CCND1']
16	REAC	REAC:R-HSA-69205	G1/S-Specific Transcription	9.740057515743881e-25	True	G1/S-Specific Transcription	27	99	16	10022	0.1616161616161616	0.5925925925925926	query_1	['REAC:R-HSA-69206']	['E2F4', 'CCNA1', 'RBL1', 'RBL2', 'TFDP1', 'HDAC1', 'CCNE1', 'CDT1', 'CDC6', 'PCNA', 'E2F5', 'E2F6', 'E2F1', 'CDK1', 'ORC1', 'TFDP2']
21	GO:BP	GO:0019219	regulation of nucleobase-containing compound metabolic process	1.0325404378833648e-24	True	"""Any cellular process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]"	3725	101	75	15719	0.7425742574257426	0.0201342281879194	query_1	['GO:0006139', 'GO:0031323', 'GO:0051171', 'GO:0080090']	['CUL3', 'MCM6', 'BMI1', 'AKT1', 'MYC', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CDK7', 'MAX', 'RBL1', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'CDT1', 'PCGF6', 'CDC6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'ORC5', 'CCNA2', 'E2F2', 'CCNH', 'SMAD2', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'ORC3', 'EP300', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDK2', 'SP1', 'MCM2', 'PCGF2', 'YAF2', 'ESR1', 'ERCC8', 'FOXO1', 'COPS5', 'CCND3', 'L3MBTL2', 'CDK4', 'RNF2', 'CDKN1B', 'TP53', 'TFDP2', 'SMAD3', 'CUL4A', 'CDK6', 'CCND1', 'ORC2', 'PHC3']
