Ablepharon macrostomia syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
146	GO:BP	GO:0007165	signal transduction	4.078980253760533e-12	True	"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]"	5252	99	69	15719	0.696969696969697	0.0131378522467631	query_1	['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']	['UBE2I', 'SOX9', 'RXRA', 'NCOA3', 'AKT1', 'CREBBP', 'NKX2-5', 'FOXO3', 'SENP1', 'NR1H2', 'NCOA2', 'CTNNB1', 'HDAC1', 'SMARCA4', 'TBL1X', 'NCOR2', 'SIN3A', 'RXRB', 'NR1H3', 'TEAD2', 'MED12', 'AR', 'WWTR1', 'GPR37L1', 'SMAD2', 'SMARCB1', 'SMAD9', 'SMAD4', 'VGLL4', 'ELK3', 'EP300', 'MECP2', 'TEAD1', 'TEAD4', 'PRMT5', 'GPS2', 'NCOR1', 'HDAC3', 'ESR2', 'RUNX2', 'GPR37', 'SKI', 'NR5A1', 'TEAD3', 'SENP2', 'NR1H4', 'ESR1', 'WWP1', 'GATA4', 'FOXO1', 'HIPK1', 'PDE8A', 'RARA', 'FOXH1', 'TBL1XR1', 'TP53', 'SMAD3', 'PSAP', 'HDAC2', 'MYOCD', 'YAP1', 'KDM1A', 'THRB', 'SMARCC1', 'SKIL', 'NCOA1', 'HIPK2', 'VDR', 'RANGAP1']
145	GO:BP	GO:0023057	negative regulation of signaling	4.078980253760533e-12	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]"	1288	99	34	15719	0.3434343434343434	0.0263975155279503	query_1	['GO:0023051', 'GO:0023052', 'GO:0048519']	['REST', 'SOX9', 'AKT1', 'NKX2-5', 'NR1H2', 'CTNNB1', 'HDAC1', 'SMARCA4', 'NCOR2', 'SIN3A', 'NR1H3', 'AR', 'WWTR1', 'GPR37L1', 'SMAD4', 'VGLL4', 'GPS2', 'NCOR1', 'HDAC3', 'RUNX2', 'SKI', 'NR1H4', 'ESR1', 'GATA4', 'FOXO1', 'FOXH1', 'TP53', 'HDAC2', 'MYOCD', 'YAP1', 'KDM1A', 'SRF', 'SKIL', 'HIPK2']
27	REAC	REAC:R-HSA-9022537	Loss of MECP2 binding ability to the NCoR/SMRT complex	9.114277954202107e-12	True	Loss of MECP2 binding ability to the NCoR/SMRT complex	6	91	6	10022	0.0659340659340659	1.0	query_1	['REAC:R-HSA-9005891']	['TBL1X', 'NCOR2', 'GPS2', 'NCOR1', 'HDAC3', 'TBL1XR1']
28	REAC	REAC:R-HSA-8939211	ESR-mediated signaling	1.0841388702319909e-11	True	ESR-mediated signaling	216	91	18	10022	0.1978021978021978	0.0833333333333333	query_1	['REAC:R-HSA-9006931']	['NRIP1', 'NCOA3', 'AKT1', 'CREBBP', 'CBFB', 'FOXO3', 'NCOA2', 'HDAC1', 'ELK1', 'RUNX1', 'EP300', 'ESR2', 'SP1', 'KAT2B', 'ESR1', 'KDM1A', 'SRF', 'NCOA1']
148	GO:BP	GO:2000036	regulation of stem cell population maintenance	1.2336702078665035e-11	True	"""Any process that modulates the frequency, rate or extent of stem cell population maintenance."" [GOC:obol]"	69	99	11	15719	0.1111111111111111	0.1594202898550724	query_1	['GO:0019827', 'GO:0050793', 'GO:0051239']	['REST', 'NCOA3', 'HDAC1', 'SMARCA4', 'SMARCA2', 'SIN3A', 'SMARCB1', 'TEAD4', 'HDAC2', 'YAP1', 'SMARCC1']
147	GO:BP	GO:0080135	regulation of cellular response to stress	1.2336702078665035e-11	True	"""Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]"	681	99	25	15719	0.2525252525252525	0.0367107195301027	query_1	['GO:0033554', 'GO:0050794', 'GO:0080134']	['REST', 'AKT1', 'CREBBP', 'NR1H2', 'CTNNB1', 'SMARCA4', 'SMARCA2', 'NR1H3', 'GPR37L1', 'SMARCB1', 'EP300', 'GPS2', 'NCOR1', 'HDAC3', 'GPR37', 'SMARCC2', 'KAT2B', 'GATA4', 'FOXO1', 'PDE8A', 'TP53', 'KDM1A', 'SMARCC1', 'SKIL', 'HIPK2']
29	REAC	REAC:R-HSA-1266738	Developmental Biology	1.2586650577029966e-11	True	Developmental Biology	1081	91	36	10022	0.3956043956043956	0.0333024976873265	query_1	['REAC:0000000']	['SOX9', 'RXRA', 'NCOA3', 'AKT1', 'CREBBP', 'CBFB', 'FOXO3', 'NCOA2', 'CTNNB1', 'FLI1', 'SMARCA4', 'TBL1X', 'NCOR2', 'MED12', 'WWTR1', 'SMAD2', 'SMAD4', 'RUNX1', 'EP300', 'TEAD1', 'NCOR1', 'HDAC3', 'NR5A1', 'KAT2B', 'SRY', 'WT1', 'GATA4', 'FOXO1', 'RARA', 'FOXH1', 'TBL1XR1', 'SMAD3', 'HDAC2', 'YAP1', 'ZFPM2', 'NCOA1']
150	GO:BP	GO:0030855	epithelial cell differentiation	1.3877079984577614e-11	True	"""The process in which a relatively unspecialized cell acquires specialized features of an epithelial cell, any of the cells making up an epithelium."" [GOC:ecd, PMID:11839751]"	685	99	25	15719	0.2525252525252525	0.0364963503649635	query_1	['GO:0030154', 'GO:0060429']	['SOX9', 'NCOA3', 'AKT1', 'WDR77', 'NKX2-5', 'CTNNB1', 'HDAC1', 'AR', 'MAF', 'WWTR1', 'SMARCB1', 'ASAH1', 'SMAD4', 'NR5A1', 'ESR1', 'WT1', 'GATA4', 'RARA', 'SMAD3', 'PSAP', 'HDAC2', 'YAP1', 'THRB', 'SKIL', 'VDR']
149	GO:BP	GO:0009968	negative regulation of signal transduction	1.3877079984577614e-11	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction."" [GOC:sm]"	1184	99	32	15719	0.3232323232323232	0.027027027027027	query_1	['GO:0007165', 'GO:0009966', 'GO:0010648', 'GO:0023057', 'GO:0048585']	['SOX9', 'AKT1', 'NKX2-5', 'NR1H2', 'CTNNB1', 'HDAC1', 'SMARCA4', 'NCOR2', 'SIN3A', 'NR1H3', 'AR', 'WWTR1', 'GPR37L1', 'SMAD4', 'VGLL4', 'GPS2', 'NCOR1', 'HDAC3', 'RUNX2', 'SKI', 'NR1H4', 'ESR1', 'GATA4', 'FOXO1', 'FOXH1', 'TP53', 'HDAC2', 'MYOCD', 'YAP1', 'KDM1A', 'SKIL', 'HIPK2']
151	GO:BP	GO:0045165	cell fate commitment	1.4668879973103672e-11	True	"""The cellular developmental process by which a cell establishes the intrinsic character of a cell or tissue region irreversibly committing it to a particular fate."" [ISBN:0716731185]"	262	99	17	15719	0.1717171717171717	0.0648854961832061	query_1	['GO:0030154', 'GO:0048869']	['SOX9', 'NKX2-5', 'CTNNB1', 'HDAC1', 'FOXG1', 'TBX5', 'AR', 'SMAD2', 'SMAD4', 'TEAD4', 'RUNX2', 'TEAD3', 'WT1', 'GATA4', 'RARA', 'TP53', 'HDAC2']
152	GO:BP	GO:0009299	mRNA transcription	1.993205303800268e-11	True	"""The cellular synthesis of messenger RNA (mRNA) from a DNA template."" [GOC:jl]"	52	99	10	15719	0.101010101010101	0.1923076923076923	query_1	['GO:0006351', 'GO:0016071']	['RXRA', 'NR1H2', 'NCOA2', 'RXRB', 'NR1H3', 'RARA', 'TP53', 'THRB', 'NCOA1', 'VDR']
153	GO:BP	GO:0007179	transforming growth factor beta receptor signaling pathway	2.2061223390353728e-11	True	"""The series of molecular signals initiated by an extracellular ligand binding to a transforming growth factor beta receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:BHF, GOC:mah, GOC:signaling]"	190	99	15	15719	0.1515151515151515	0.0789473684210526	query_1	['GO:0007178', 'GO:0071560']	['CREBBP', 'HDAC1', 'SIN3A', 'SMAD2', 'SMAD9', 'SMAD4', 'EP300', 'SKI', 'FOXH1', 'TP53', 'SMAD3', 'HDAC2', 'MYOCD', 'SKIL', 'HIPK2']
155	GO:BP	GO:0010941	regulation of cell death	2.8677963225618315e-11	True	"""Any process that modulates the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death."" [GOC:dph, GOC:tb]"	1554	99	36	15719	0.3636363636363636	0.0231660231660231	query_1	['GO:0008219', 'GO:0050794']	['REST', 'SOX9', 'AKT1', 'NKX2-5', 'FOXO3', 'CTNNB1', 'HDAC1', 'ELK1', 'SIN3A', 'TEAD2', 'AR', 'GPR37L1', 'ASAH1', 'SMAD4', 'MECP2', 'HDAC3', 'GPR37', 'NR1H4', 'ESR1', 'WT1', 'GATA4', 'FOXO1', 'PDE8A', 'RARA', 'TP53', 'SMAD3', 'TWIST2', 'HDAC2', 'MYOCD', 'YAP1', 'KDM1A', 'ZFPM2', 'SKIL', 'NCOA1', 'HIPK2', 'VDR']
154	GO:BP	GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	2.8677963225618315e-11	True	"""Any process that modulates the frequency, rate or extent of activity of any TGF-beta receptor signaling pathway."" [GOC:mah]"	127	99	13	15719	0.1313131313131313	0.1023622047244094	query_1	['GO:0007179', 'GO:0090092', 'GO:1903844']	['CREBBP', 'HDAC1', 'SIN3A', 'SMAD2', 'SMAD4', 'EP300', 'SKI', 'TP53', 'SMAD3', 'HDAC2', 'MYOCD', 'SKIL', 'HIPK2']
30	REAC	REAC:R-HSA-350054	Notch-HLH transcription pathway	2.9145662726763465e-11	True	Notch-HLH transcription pathway	28	91	9	10022	0.0989010989010989	0.3214285714285714	query_1	['REAC:R-HSA-212436']	['CREBBP', 'HDAC1', 'TBL1X', 'NCOR2', 'NCOR1', 'HDAC3', 'KAT2B', 'TBL1XR1', 'HDAC2']
156	GO:BP	GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	3.4911872389485824e-11	True	"""Any process that modulates the frequency, rate or extent of cellular response to transforming growth factor beta stimulus."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:22269326]"	129	99	13	15719	0.1313131313131313	0.1007751937984496	query_1	['GO:0071560', 'GO:0090287']	['CREBBP', 'HDAC1', 'SIN3A', 'SMAD2', 'SMAD4', 'EP300', 'SKI', 'TP53', 'SMAD3', 'HDAC2', 'MYOCD', 'SKIL', 'HIPK2']
32	REAC	REAC:R-HSA-9006936	Signaling by TGFB family members	3.654681220428336e-11	True	Signaling by TGFB family members	118	91	14	10022	0.1538461538461538	0.1186440677966101	query_1	['REAC:R-HSA-162582']	['TGIF1', 'HDAC1', 'NCOR2', 'WWTR1', 'SMAD2', 'SMAD9', 'SMAD4', 'EP300', 'NCOR1', 'SKI', 'SP1', 'FOXH1', 'SMAD3', 'SKIL']
31	REAC	REAC:R-HSA-8878166	Transcriptional regulation by RUNX2	3.654681220428336e-11	True	Transcriptional regulation by RUNX2	118	91	14	10022	0.1538461538461538	0.1186440677966101	query_1	['REAC:R-HSA-212436']	['SOX9', 'AKT1', 'CBFB', 'HIVEP3', 'AR', 'MAF', 'WWTR1', 'SMAD4', 'RUNX1', 'HDAC3', 'ESR1', 'WWP1', 'TWIST2', 'YAP1']
157	GO:BP	GO:0014706	striated muscle tissue development	3.691094049659858e-11	True	"""The process whose specific outcome is the progression of a striated muscle over time, from its formation to the mature structure. Striated muscle contain fibers that are divided by transverse bands into striations, and cardiac and skeletal muscle are types of striated muscle. Skeletal muscle myoblasts fuse to form myotubes and eventually multinucleated muscle fibers. The fusion of cardiac cells is very rare and can only form binucleate cells."" [CL:0000737, GOC:dph, GOC:mtg_muscle]"	236	99	16	15719	0.1616161616161616	0.0677966101694915	query_1	['GO:0060537']	['NKX2-5', 'TBX5', 'SMAD4', 'VGLL4', 'RUNX1', 'HDAC3', 'SKI', 'WT1', 'GATA4', 'RARA', 'FOXH1', 'SMAD3', 'MYOCD', 'YAP1', 'ZFPM2', 'SRF']
33	REAC	REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	4.726905512931829e-11	True	Transcriptional Regulation by MECP2	58	91	11	10022	0.1208791208791208	0.1896551724137931	query_1	['REAC:R-HSA-212436']	['HDAC1', 'FOXG1', 'TBL1X', 'NCOR2', 'SIN3A', 'GPS2', 'NCOR1', 'HDAC3', 'TBL1XR1', 'HDAC2', 'HIPK2']
158	GO:BP	GO:0043401	steroid hormone mediated signaling pathway	5.1218996973630537e-11	True	"""The series of molecular signals mediated by a steroid hormone binding to a receptor."" [PMID:12606724]"	133	99	13	15719	0.1313131313131313	0.0977443609022556	query_1	['GO:0009755', 'GO:0071383']	['RXRA', 'HDAC1', 'SMARCA4', 'NCOR2', 'RXRB', 'AR', 'EP300', 'NCOR1', 'ESR2', 'ESR1', 'FOXH1', 'YAP1', 'KDM1A']
159	GO:BP	GO:0071560	cellular response to transforming growth factor beta stimulus	5.3549249385913726e-11	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a transforming growth factor beta stimulus."" [GOC:ecd, PMID:15451575]"	242	99	16	15719	0.1616161616161616	0.0661157024793388	query_1	['GO:0071363', 'GO:0071559']	['SOX9', 'CREBBP', 'HDAC1', 'SIN3A', 'SMAD2', 'SMAD9', 'SMAD4', 'EP300', 'SKI', 'FOXH1', 'TP53', 'SMAD3', 'HDAC2', 'MYOCD', 'SKIL', 'HIPK2']
160	GO:BP	GO:0048732	gland development	5.488609163087229e-11	True	"""The process whose specific outcome is the progression of a gland over time, from its formation to the mature structure. A gland is an organ specialised for secretion."" [GOC:jid]"	432	99	20	15719	0.202020202020202	0.0462962962962962	query_1	['GO:0048513']	['SOX9', 'AKT1', 'WDR77', 'NKX2-5', 'CTNNB1', 'ELK1', 'NCOR2', 'AR', 'SMAD2', 'SMARCB1', 'SMAD4', 'PRMT5', 'NR5A1', 'ESR1', 'WT1', 'RARA', 'SMAD3', 'PSAP', 'SRF', 'VDR']
161	GO:BP	GO:0060284	regulation of cell development	6.213844578454748e-11	True	"""Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:dph, GOC:tb]"	803	99	26	15719	0.2626262626262626	0.0323785803237858	query_1	['GO:0045595', 'GO:0048468']	['REST', 'AKT1', 'CBFB', 'FOXO3', 'CTNNB1', 'HDAC1', 'SMARCA4', 'SMARCA2', 'FOXG1', 'GPR37L1', 'SMARCB1', 'SMAD4', 'RUNX1', 'MECP2', 'PRMT5', 'SMARCC2', 'SKI', 'RCOR1', 'RARA', 'TP53', 'HDAC2', 'YAP1', 'KDM1A', 'SMARCC1', 'SRF', 'SKIL']
162	GO:BP	GO:0060548	negative regulation of cell death	7.201500788856635e-11	True	"""Any process that decreases the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death."" [GOC:BHF, GOC:dph, GOC:tb]"	951	99	28	15719	0.2828282828282828	0.0294426919032597	query_1	['GO:0008219', 'GO:0010941', 'GO:0048523']	['REST', 'SOX9', 'AKT1', 'NKX2-5', 'CTNNB1', 'HDAC1', 'SIN3A', 'TEAD2', 'AR', 'GPR37L1', 'SMAD4', 'MECP2', 'HDAC3', 'GPR37', 'NR1H4', 'WT1', 'GATA4', 'FOXO1', 'PDE8A', 'TP53', 'SMAD3', 'TWIST2', 'HDAC2', 'MYOCD', 'YAP1', 'KDM1A', 'ZFPM2', 'HIPK2']
163	GO:BP	GO:0071559	response to transforming growth factor beta	7.595068144923045e-11	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a transforming growth factor beta stimulus."" [GOC:mah]"	248	99	16	15719	0.1616161616161616	0.064516129032258	query_1	['GO:0070848']	['SOX9', 'CREBBP', 'HDAC1', 'SIN3A', 'SMAD2', 'SMAD9', 'SMAD4', 'EP300', 'SKI', 'FOXH1', 'TP53', 'SMAD3', 'HDAC2', 'MYOCD', 'SKIL', 'HIPK2']
165	GO:BP	GO:0048511	rhythmic process	8.622722972840795e-11	True	"""Any process pertinent to the generation and maintenance of rhythms in the physiology of an organism."" [GOC:jid]"	294	99	17	15719	0.1717171717171717	0.0578231292517006	query_1	['GO:0008150']	['NRIP1', 'CREBBP', 'NCOA2', 'HDAC1', 'NCOR2', 'SIN3A', 'NR1H3', 'EP300', 'PRMT5', 'NCOR1', 'HDAC3', 'NR5A1', 'SP1', 'KAT2B', 'ESR1', 'TP53', 'HDAC2']
164	GO:BP	GO:0048468	cell development	8.622722972840795e-11	True	"""The cellular developmental process in which a specific cell progresses from an immature to a mature state. Cell development start once cell commitment has taken place."" [GOC:go_curators]"	2609	99	46	15719	0.4646464646464646	0.0176312763510923	query_1	['GO:0030154', 'GO:0048856', 'GO:0048869']	['REST', 'SOX9', 'AKT1', 'WDR77', 'NKX2-5', 'CBFB', 'FOXO3', 'CTNNB1', 'HDAC1', 'FLI1', 'SMARCA4', 'SMARCA2', 'FOXG1', 'TBX5', 'SIN3A', 'MED12', 'AR', 'MAF', 'GPR37L1', 'SMARCB1', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'GPS2', 'RUNX2', 'GPR37', 'SMARCC2', 'SKI', 'RCOR1', 'ESR1', 'WT1', 'GATA4', 'HIPK1', 'RARA', 'TP53', 'SMAD3', 'HDAC2', 'YAP1', 'KDM1A', 'THRB', 'SMARCC1', 'SRF', 'SKIL', 'HIPK2']
34	REAC	REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	8.678360697080147e-11	True	NOTCH1 Intracellular Domain Regulates Transcription	45	91	10	10022	0.1098901098901098	0.2222222222222222	query_1	['REAC:R-HSA-1980143']	['CREBBP', 'HDAC1', 'TBL1X', 'NCOR2', 'EP300', 'NCOR1', 'HDAC3', 'KAT2B', 'TBL1XR1', 'HDAC2']
166	GO:BP	GO:0048646	anatomical structure formation involved in morphogenesis	8.971597010781868e-11	True	"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]"	1113	99	30	15719	0.303030303030303	0.0269541778975741	query_1	['GO:0009653', 'GO:0032502']	['SOX9', 'AKT1', 'NKX2-5', 'CTNNB1', 'HDAC1', 'TBX5', 'TEAD2', 'MED12', 'AR', 'SMAD2', 'SMAD4', 'RUNX1', 'ELK3', 'EP300', 'MECP2', 'TEAD4', 'SKI', 'SP1', 'WT1', 'GATA4', 'HIPK1', 'RARA', 'FOXH1', 'TP53', 'SMAD3', 'HDAC2', 'YAP1', 'SRF', 'SKIL', 'HIPK2']
167	GO:BP	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	8.992334659200234e-11	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]"	342	99	18	15719	0.1818181818181818	0.0526315789473684	query_1	['GO:0007167']	['CREBBP', 'HDAC1', 'SIN3A', 'WWTR1', 'SMAD2', 'SMAD9', 'SMAD4', 'EP300', 'RUNX2', 'SKI', 'GATA4', 'FOXH1', 'TP53', 'SMAD3', 'HDAC2', 'MYOCD', 'SKIL', 'HIPK2']
168	GO:BP	GO:0048585	negative regulation of response to stimulus	9.239628630661264e-11	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]"	1532	99	35	15719	0.3535353535353535	0.0228459530026109	query_1	['GO:0048519', 'GO:0048583', 'GO:0050896']	['SOX9', 'AKT1', 'NKX2-5', 'NR1H2', 'CTNNB1', 'HDAC1', 'SMARCA4', 'NCOR2', 'SIN3A', 'NR1H3', 'AR', 'WWTR1', 'GPR37L1', 'SMAD4', 'VGLL4', 'GPS2', 'NCOR1', 'HDAC3', 'RUNX2', 'GPR37', 'SKI', 'NR1H4', 'ESR1', 'GATA4', 'FOXO1', 'PDE8A', 'FOXH1', 'TP53', 'SMAD3', 'HDAC2', 'MYOCD', 'YAP1', 'KDM1A', 'SKIL', 'HIPK2']
35	REAC	REAC:R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	1.0986592632716306e-10	True	Transcriptional regulation of white adipocyte differentiation	82	91	12	10022	0.1318681318681318	0.1463414634146341	query_1	['REAC:R-HSA-1266738']	['RXRA', 'NCOA3', 'CREBBP', 'NCOA2', 'TBL1X', 'NCOR2', 'MED12', 'EP300', 'NCOR1', 'HDAC3', 'TBL1XR1', 'NCOA1']
169	GO:BP	GO:0008219	cell death	1.1433167028393064e-10	True	"""Any biological process that results in permanent cessation of all vital functions of a cell. A cell should be considered dead when any one of the following molecular or morphological criteria is met: (1) the cell has lost the integrity of its plasma membrane; (2) the cell, including its nucleus, has undergone complete fragmentation into discrete bodies (frequently referred to as apoptotic bodies). The cell corpse (or its fragments) may be engulfed by an adjacent cell in vivo, but engulfment of whole cells should not be considered a strict criteria to define cell death as, under some circumstances, live engulfed cells can be released from phagosomes (see PMID:18045538)."" [GOC:mah, GOC:mtg_apoptosis, PMID:25236395]"	2011	99	40	15719	0.404040404040404	0.0198906016907011	query_1	['GO:0009987']	['REST', 'SOX9', 'AKT1', 'NKX2-5', 'FOXO3', 'SENP1', 'CTNNB1', 'HDAC1', 'ELK1', 'SIN3A', 'TEAD2', 'AR', 'GPR37L1', 'ASAH1', 'SMAD4', 'EP300', 'MECP2', 'HDAC3', 'GPR37', 'NR1H4', 'ESR1', 'WT1', 'GATA4', 'FOXO1', 'HIPK1', 'PDE8A', 'RARA', 'TP53', 'SMAD3', 'TWIST2', 'HDAC2', 'MYOCD', 'YAP1', 'KDM1A', 'THRB', 'ZFPM2', 'SKIL', 'NCOA1', 'HIPK2', 'VDR']
170	GO:BP	GO:0050896	response to stimulus	1.1615149948707048e-10	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]"	7975	99	83	15719	0.8383838383838383	0.0104075235109717	query_1	['GO:0008150']	['REST', 'UBE2I', 'NRIP1', 'SOX9', 'RXRA', 'NCOA3', 'AKT1', 'CREBBP', 'NKX2-5', 'FOXO3', 'SENP1', 'NR1H2', 'NCOA2', 'CTNNB1', 'HDAC1', 'SMARCA4', 'SMARCA2', 'ELK1', 'FOXG1', 'TBL1X', 'NCOR2', 'SIN3A', 'RXRB', 'NR1H3', 'TEAD2', 'MED12', 'AR', 'MAF', 'WWTR1', 'SUMO1', 'GPR37L1', 'SMAD2', 'SMARCB1', 'SMAD9', 'ASAH1', 'SMAD4', 'VGLL4', 'ELK3', 'EP300', 'MECP2', 'TEAD1', 'TEAD4', 'PRMT5', 'GPS2', 'NCOR1', 'HDAC3', 'ESR2', 'RUNX2', 'GPR37', 'SMARCC2', 'SKI', 'NR5A1', 'SP1', 'TEAD3', 'SENP2', 'NR1H4', 'KAT2B', 'ESR1', 'WT1', 'WWP1', 'GATA4', 'FOXO1', 'HIPK1', 'PDE8A', 'RARA', 'FOXH1', 'TBL1XR1', 'TP53', 'SMAD3', 'TWIST2', 'PSAP', 'HDAC2', 'MYOCD', 'YAP1', 'KDM1A', 'THRB', 'SMARCC1', 'SRF', 'SKIL', 'NCOA1', 'HIPK2', 'VDR', 'RANGAP1']
36	REAC	REAC:R-HSA-9707616	Heme signaling	1.3129164268954582e-10	True	Heme signaling	47	91	10	10022	0.1098901098901098	0.2127659574468085	query_1	['REAC:R-HSA-2262752']	['NRIP1', 'RXRA', 'CREBBP', 'NCOA2', 'TBL1X', 'EP300', 'NCOR1', 'HDAC3', 'TBL1XR1', 'NCOA1']
171	GO:BP	GO:0009653	anatomical structure morphogenesis	1.4043089304334994e-10	True	"""The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form."" [GOC:go_curators, ISBN:0521436125]"	2539	99	45	15719	0.4545454545454545	0.0177235131941709	query_1	['GO:0032502', 'GO:0048856']	['SOX9', 'AKT1', 'CREBBP', 'NKX2-5', 'CTNNB1', 'HDAC1', 'FLI1', 'FOXG1', 'TBX5', 'SIN3A', 'TEAD2', 'MED12', 'AR', 'WWTR1', 'SMAD2', 'SMAD9', 'SMAD4', 'RUNX1', 'ELK3', 'EP300', 'MECP2', 'TEAD4', 'RUNX2', 'SKI', 'SP1', 'SRY', 'ESR1', 'WT1', 'GATA4', 'HIPK1', 'RARA', 'FOXH1', 'TP53', 'SMAD3', 'HDAC2', 'MYOCD', 'YAP1', 'THRB', 'ZFPM2', 'SMARCC1', 'SRF', 'SKIL', 'NCOA1', 'HIPK2', 'VDR']
172	GO:BP	GO:0008284	positive regulation of cell population proliferation	1.4956063787646346e-10	True	"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]"	909	99	27	15719	0.2727272727272727	0.0297029702970297	query_1	['GO:0008283', 'GO:0042127', 'GO:0048522']	['SOX9', 'AKT1', 'WDR77', 'NKX2-5', 'CTNNB1', 'HDAC1', 'SMARCA4', 'SMARCA2', 'FOXG1', 'TBX5', 'AR', 'WWTR1', 'GPR37L1', 'SMAD4', 'MECP2', 'RUNX2', 'SP1', 'ESR1', 'HIPK1', 'RARA', 'HDAC2', 'MYOCD', 'YAP1', 'KDM1A', 'ZFPM2', 'SMARCC1', 'HIPK2']
173	GO:BP	GO:0048738	cardiac muscle tissue development	1.636885616762239e-10	True	"""The process whose specific outcome is the progression of cardiac muscle over time, from its formation to the mature structure."" [GOC:dph, GOC:jid, GOC:lm]"	220	99	15	15719	0.1515151515151515	0.0681818181818181	query_1	['GO:0007507', 'GO:0014706']	['NKX2-5', 'TBX5', 'SMAD4', 'VGLL4', 'RUNX1', 'HDAC3', 'SKI', 'WT1', 'GATA4', 'RARA', 'FOXH1', 'MYOCD', 'YAP1', 'ZFPM2', 'SRF']
38	REAC	REAC:R-HSA-5578768	Physiological factors	1.8100737912130846e-10	True	Physiological factors	14	91	7	10022	0.0769230769230769	0.5	query_1	['REAC:R-HSA-5576891']	['NKX2-5', 'TBX5', 'WWTR1', 'KAT2B', 'GATA4', 'HIPK1', 'HIPK2']
37	REAC	REAC:R-HSA-8951671	RUNX3 regulates YAP1-mediated transcription	1.8100737912130846e-10	True	RUNX3 regulates YAP1-mediated transcription	8	91	6	10022	0.0659340659340659	0.75	query_1	['REAC:R-HSA-8878159']	['TEAD2', 'WWTR1', 'TEAD1', 'TEAD4', 'TEAD3', 'YAP1']
