Thanatophoric dysplasia type 1	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
44	GO:BP	GO:0038127	ERBB signaling pathway	1.2505971155531621e-12	True	"""The series of molecular signals initiated by binding of a ligand to a member of the ERBB family of receptor tyrosine kinases on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:jc, PMID:16460914, Wikipedia:ErbB]"	122	98	14	17376	0.1428571428571428	0.1147540983606557	query_1	['GO:0007169']	['BCAR1', 'SRC', 'SHC1', 'SOS1', 'GRB2', 'EGFR', 'PLCG1', 'ERBB2', 'PTK2B', 'HAP1', 'PTK2', 'CBL', 'PTPN11', 'NCK2']
45	GO:BP	GO:0044093	positive regulation of molecular function	1.2505971155531621e-12	True	"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]"	1465	98	36	17376	0.3673469387755102	0.0245733788395904	query_1	['GO:0065009']	['MET', 'RAPGEF1', 'TBC1D13', 'SRC', 'CYCS', 'CRK', 'APAF1', 'ITK', 'PLCG2', 'SOS1', 'ASAP1', 'FYN', 'LAT', 'UACA', 'LYN', 'FGFR3', 'DVL2', 'LCP2', 'CASP9', 'EGFR', 'VAV1', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'CRKL', 'RP2', 'DOCK3', 'HAP1', 'DIABLO', 'PKD1', 'PTK2', 'LCK', 'PDGFRA']
46	GO:BP	GO:0002768	immune response-regulating cell surface receptor signaling pathway	1.2707756916900009e-12	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell capable of activating, perpetuating, or inhibiting an immune response."" [GOC:add, ISBN:0781735149, PMID:15771571]"	308	98	19	17376	0.1938775510204081	0.0616883116883116	query_1	['GO:0002764', 'GO:0007166']	['RAPGEF1', 'BCAR1', 'SRC', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'ZAP70', 'LYN', 'SHB', 'GRB2', 'LCP2', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'CRKL', 'PTK2', 'LCK']
47	REAC	REAC:R-HSA-5663205	Infectious disease	1.3343376042199206e-12	True	Infectious disease	985	98	29	17376	0.2959183673469387	0.0294416243654822	query_1	['REAC:R-HSA-1643685']	['MET', 'NCK1', 'DOCK1', 'SRC', 'WIPF3', 'CRK', 'PLCG2', 'WASL', 'SOS1', 'WIPF1', 'WIPF2', 'FYN', 'WAS', 'LYN', 'DVL2', 'EGFR', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'SH3KBP1', 'SH3GL2', 'PTK2', 'DOCK2', 'LCK', 'ELMO1', 'CBL', 'PTPN11', 'ELMO2']
48	REAC	REAC:R-HSA-2219528	PI3K/AKT Signaling in Cancer	1.6187139504788616e-12	True	PI3K/AKT Signaling in Cancer	89	98	12	17376	0.1224489795918367	0.1348314606741573	query_1	['REAC:R-HSA-5663202']	['MET', 'SRC', 'PIK3R1', 'HGF', 'FYN', 'CASP9', 'EGFR', 'VAV1', 'ERBB2', 'LCK', 'PTPN11', 'PDGFRA']
49	REAC	REAC:R-HSA-1643685	Disease	3.053591336853041e-12	True	Disease	1725	98	37	17376	0.3775510204081632	0.0214492753623188	query_1	['REAC:0000000']	['MET', 'NCK1', 'DOCK1', 'SRC', 'PIK3R1', 'WIPF3', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'WASL', 'SOS1', 'WIPF1', 'WIPF2', 'FYN', 'WAS', 'LYN', 'FGFR3', 'GRB2', 'DVL2', 'CASP9', 'EGFR', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'SH3GL2', 'PTK2', 'DOCK2', 'LCK', 'ELMO1', 'CBL', 'PTPN11', 'PDGFRA', 'ELMO2']
50	GO:BP	GO:0002429	immune response-activating cell surface receptor signaling pathway	3.254388546889397e-12	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of a cell, leading to the activation or perpetuation of an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	280	98	18	17376	0.1836734693877551	0.0642857142857142	query_1	['GO:0002757', 'GO:0002768']	['RAPGEF1', 'BCAR1', 'SRC', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'ZAP70', 'LYN', 'SHB', 'GRB2', 'LCP2', 'VAV1', 'SYK', 'PLCG1', 'CRKL', 'PTK2', 'LCK']
51	REAC	REAC:R-HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	3.26150778237318e-12	True	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	34	98	9	17376	0.0918367346938775	0.2647058823529412	query_1	['REAC:R-HSA-983705']	['NCK1', 'PIK3R1', 'PLCG2', 'SOS1', 'FYN', 'LYN', 'VAV1', 'SYK', 'SH3KBP1']
52	REAC	REAC:R-HSA-111461	Cytochrome c-mediated apoptotic response	4.15771813134679e-12	True	Cytochrome c-mediated apoptotic response	13	98	7	17376	0.0714285714285714	0.5384615384615384	query_1	['REAC:R-HSA-111471']	['CYCS', 'APAF1', 'UACA', 'CASP9', 'APIP', 'XIAP', 'DIABLO']
53	REAC	REAC:R-HSA-109582	Hemostasis	4.1782180759093785e-12	True	Hemostasis	606	98	23	17376	0.2346938775510204	0.0379537953795379	query_1	['REAC:0000000']	['BCAR1', 'DOCK1', 'SRC', 'PIK3R1', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'FYN', 'LAT', 'DOCK4', 'LYN', 'LCP2', 'VAV1', 'SYK', 'PLCG1', 'DOCK3', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'PTPN11']
54	REAC	REAC:R-HSA-202433	Generation of second messenger molecules	6.955918442688794e-12	True	Generation of second messenger molecules	37	98	9	17376	0.0918367346938775	0.2432432432432432	query_1	['REAC:R-HSA-202403']	['NCK1', 'ITK', 'PLCG2', 'WAS', 'LAT', 'ZAP70', 'LCP2', 'PLCG1', 'LCK']
55	GO:BP	GO:0051716	cellular response to stimulus	9.236097418446374e-12	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]"	6647	98	74	17376	0.7551020408163265	0.0111328418835564	query_1	['GO:0009987', 'GO:0050896']	['MTARC1', 'MET', 'RAPGEF1', 'LATS1', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'CYCS', 'PIK3R1', 'TMEM231', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'OSTF1', 'SOS1', 'RPGRIP1L', 'SLC44A2', 'NPHP1', 'PXN', 'FYN', 'B9D1', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'UACA', 'GSTK1', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'CORO1B', 'LCP2', 'CASP9', 'ARL3', 'EGFR', 'APIP', 'AHI1', 'VAV1', 'NEK8', 'SYK', 'PLCG1', 'FCGR1A', 'MTARC2', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'XIAP', 'DOCK3', 'HAP1', 'DIABLO', 'PKD1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'ELMO1', 'CBL', 'PTPN11', 'CYB5B', 'PDGFRA', 'NCK2', 'ELMO2', 'INVS', 'ALKBH7']
56	REAC	REAC:R-HSA-2424491	DAP12 signaling	1.1929744480107583e-11	True	DAP12 signaling	25	98	8	17376	0.0816326530612244	0.32	query_1	['REAC:R-HSA-2172127']	['PIK3R1', 'PLCG2', 'SOS1', 'FYN', 'LCP2', 'SYK', 'PLCG1', 'LCK']
57	GO:BP	GO:0023052	signaling	1.2380843806148354e-11	True	"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]"	5661	98	68	17376	0.6938775510204082	0.012012012012012	query_1	['GO:0050789']	['MET', 'RAPGEF1', 'LATS1', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'CYCS', 'PIK3R1', 'TMEM231', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'OSTF1', 'SOS1', 'RPGRIP1L', 'SLC44A2', 'NPHP1', 'PXN', 'FYN', 'B9D1', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'UACA', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'LCP2', 'CASP9', 'ARL3', 'EGFR', 'APIP', 'AHI1', 'VAV1', 'NEK8', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'XIAP', 'DOCK3', 'HAP1', 'DIABLO', 'PKD1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'ELMO1', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2', 'INVS']
58	REAC	REAC:R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	1.9081415639024278e-11	True	Diseases of signal transduction by growth factor receptors and second messengers	410	98	19	17376	0.1938775510204081	0.0463414634146341	query_1	['REAC:R-HSA-1643685']	['MET', 'SRC', 'PIK3R1', 'HGF', 'SHC1', 'SOS1', 'FYN', 'LYN', 'FGFR3', 'GRB2', 'CASP9', 'EGFR', 'VAV1', 'PLCG1', 'ERBB2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA']
59	GO:BP	GO:0002764	immune response-regulating signaling pathway	2.290379367227636e-11	True	"""The cascade of processes by which a signal interacts with a receptor, causing a change in the level or activity of a second messenger or other downstream target, and ultimately leading to the activation, perpetuation, or inhibition of an immune response."" [GOC:add, ISBN:0781735149, PMID:15771571]"	418	98	20	17376	0.2040816326530612	0.0478468899521531	query_1	['GO:0007165', 'GO:0050776']	['RAPGEF1', 'BCAR1', 'SRC', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'ZAP70', 'LYN', 'SHB', 'GRB2', 'LCP2', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'CRKL', 'XIAP', 'PTK2', 'LCK']
60	GO:BP	GO:0038094	Fc-gamma receptor signaling pathway	2.4733230540767847e-11	True	"""The series of molecular signals initiated by the binding of the Fc portion of immunoglobulin G (IgG) to an Fc-gamma receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:phg, PMID:11244038]"	34	98	9	17376	0.0918367346938775	0.2647058823529412	query_1	['GO:0038093']	['RAPGEF1', 'SRC', 'FYN', 'LYN', 'VAV1', 'SYK', 'FCGR1A', 'PTK2', 'LCK']
61	GO:BP	GO:0065009	regulation of molecular function	2.8095795354462355e-11	True	"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]"	2477	98	44	17376	0.4489795918367347	0.0177634234961647	query_1	['GO:0065007']	['MET', 'RAPGEF1', 'LATS1', 'TBC1D13', 'SRC', 'CYCS', 'PIK3R1', 'CRK', 'APAF1', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'SOS1', 'ASAP1', 'FYN', 'LAT', 'UACA', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'LCP2', 'CASP9', 'EGFR', 'VAV1', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'CRKL', 'XIAP', 'RP2', 'DOCK3', 'HAP1', 'DIABLO', 'PKD1', 'PTK2', 'LCK', 'CBL', 'PDGFRA', 'NCK2']
62	GO:BP	GO:0007154	cell communication	2.8095795354462355e-11	True	"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]"	5766	98	68	17376	0.6938775510204082	0.0117932708983697	query_1	['GO:0009987']	['MET', 'RAPGEF1', 'LATS1', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'CYCS', 'PIK3R1', 'TMEM231', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'OSTF1', 'SOS1', 'RPGRIP1L', 'SLC44A2', 'NPHP1', 'PXN', 'FYN', 'B9D1', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'UACA', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'LCP2', 'CASP9', 'ARL3', 'EGFR', 'APIP', 'AHI1', 'VAV1', 'NEK8', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'XIAP', 'DOCK3', 'HAP1', 'DIABLO', 'PKD1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'ELMO1', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2', 'INVS']
63	GO:BP	GO:0006468	protein phosphorylation	3.959802606298585e-11	True	"""The process of introducing a phosphate group on to a protein."" [GOC:hb]"	1479	98	34	17376	0.3469387755102041	0.0229885057471264	query_1	['GO:0016310', 'GO:0036211']	['MET', 'LATS1', 'NCK1', 'SRC', 'PIK3R1', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'LAT', 'ZAP70', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'LCP2', 'EGFR', 'NEK8', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'DOCK3', 'PKD1', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
64	GO:BP	GO:0042325	regulation of phosphorylation	4.0644761365466835e-11	True	"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."" [GOC:jl]"	1133	98	30	17376	0.3061224489795918	0.0264783759929391	query_1	['GO:0016310', 'GO:0019220']	['MET', 'LATS1', 'NCK1', 'SRC', 'PIK3R1', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'FYN', 'LAT', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'LCP2', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'DOCK3', 'PKD1', 'PTK2', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
65	REAC	REAC:R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	4.3908883448464805e-11	True	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	90	98	11	17376	0.1122448979591836	0.1222222222222222	query_1	['REAC:R-HSA-199418']	['MET', 'SRC', 'PIK3R1', 'HGF', 'FYN', 'EGFR', 'VAV1', 'ERBB2', 'LCK', 'PTPN11', 'PDGFRA']
66	GO:BP	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	5.2992048536766795e-11	True	"""Any process that modulates the frequency, rate or extent of the phosphorylation of peptidyl-tyrosine."" [GOC:ai]"	245	98	16	17376	0.1632653061224489	0.0653061224489796	query_1	['GO:0001932', 'GO:0018108']	['SRC', 'HGF', 'SHC1', 'PLCG2', 'FYN', 'LYN', 'FGFR3', 'DVL2', 'EGFR', 'SYK', 'FCGR1A', 'PTK2B', 'DOCK3', 'CBL', 'PTPN11', 'NCK2']
67	GO:BP	GO:0030036	actin cytoskeleton organization	5.2992048536766795e-11	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:dph, GOC:jl, GOC:mah]"	695	98	24	17376	0.2448979591836734	0.0345323741007194	query_1	['GO:0007010', 'GO:0030029']	['MET', 'LATS1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'WIPF3', 'CRK', 'NPHP4', 'SHC1', 'WASL', 'WIPF1', 'NPHP1', 'PXN', 'WAS', 'GRB2', 'CORO1B', 'SH3KBP1', 'PTK2B', 'DOCK2', 'ELMO1', 'PDGFRA', 'NCK2', 'ELMO2']
68	GO:BP	GO:0002757	immune response-activating signaling pathway	5.2992048536766795e-11	True	"""The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an immune response."" [GOC:add]"	390	98	19	17376	0.1938775510204081	0.0487179487179487	query_1	['GO:0002253', 'GO:0002764']	['RAPGEF1', 'BCAR1', 'SRC', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'ZAP70', 'LYN', 'SHB', 'GRB2', 'LCP2', 'VAV1', 'SYK', 'PLCG1', 'CRKL', 'XIAP', 'PTK2', 'LCK']
69	GO:BP	GO:0043549	regulation of kinase activity	5.2992048536766795e-11	True	"""Any process that modulates the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [GOC:bf]"	695	98	24	17376	0.2448979591836734	0.0345323741007194	query_1	['GO:0042325', 'GO:0051338']	['MET', 'LATS1', 'SRC', 'PIK3R1', 'HGF', 'SHC1', 'SOS1', 'LAT', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'LCP2', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'DOCK3', 'PKD1', 'PTK2', 'CBL', 'PDGFRA', 'NCK2']
70	GO:BP	GO:0048870	cell motility	6.254462929897722e-11	True	"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]"	1608	98	35	17376	0.3571428571428571	0.0217661691542288	query_1	['GO:0009987']	['MET', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'PIK3R1', 'CRK', 'NPHP4', 'HGF', 'PLCG2', 'WASL', 'SOS1', 'PXN', 'FYN', 'WAS', 'DOCK4', 'ZAP70', 'LYN', 'CORO1B', 'EGFR', 'VAV1', 'SYK', 'PLCG1', 'SH3KBP1', 'PTK2B', 'CRKL', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'ELMO1', 'PTPN11', 'PDGFRA', 'NCK2', 'ELMO2']
71	GO:BP	GO:0048584	positive regulation of response to stimulus	6.379718767284819e-11	True	"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]"	2115	98	40	17376	0.4081632653061224	0.0189125295508274	query_1	['GO:0048518', 'GO:0048583', 'GO:0050896']	['MET', 'RAPGEF1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'CRK', 'APAF1', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'SOS1', 'SLC44A2', 'FYN', 'WAS', 'ZAP70', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'LCP2', 'EGFR', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'PTK2B', 'HTRA2', 'CRKL', 'XIAP', 'HAP1', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
72	GO:BP	GO:0016477	cell migration	6.379718767284819e-11	True	"""The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues."" [GOC:cjm, GOC:dph, GOC:ems, GOC:pf, Wikipedia:Cell_migration]"	1426	98	33	17376	0.336734693877551	0.0231416549789621	query_1	['GO:0048870']	['MET', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'PIK3R1', 'CRK', 'HGF', 'PLCG2', 'WASL', 'SOS1', 'PXN', 'FYN', 'DOCK4', 'ZAP70', 'LYN', 'CORO1B', 'EGFR', 'VAV1', 'SYK', 'PLCG1', 'SH3KBP1', 'PTK2B', 'CRKL', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'ELMO1', 'PTPN11', 'PDGFRA', 'NCK2', 'ELMO2']
73	GO:BP	GO:0007172	signal complex assembly	6.711793700637139e-11	True	"""The aggregation, arrangement and bonding together of a set of components to form a complex capable of relaying a signal within a cell."" [GOC:bf, GOC:signaling, PMID:9646862]"	8	98	6	17376	0.0612244897959183	0.75	query_1	['GO:0009966', 'GO:0065003']	['NCK1', 'SRC', 'PXN', 'PTK2B', 'PTK2', 'NCK2']
74	GO:BP	GO:0030029	actin filament-based process	6.921896726447973e-11	True	"""Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins."" [GOC:mah]"	779	98	25	17376	0.2551020408163265	0.0320924261874197	query_1	['GO:0009987']	['MET', 'LATS1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'WIPF3', 'CRK', 'NPHP4', 'SHC1', 'WASL', 'WIPF1', 'NPHP1', 'PXN', 'WIPF2', 'WAS', 'GRB2', 'CORO1B', 'SH3KBP1', 'PTK2B', 'DOCK2', 'ELMO1', 'PDGFRA', 'NCK2', 'ELMO2']
75	GO:CC	GO:0005737	cytoplasm	8.72430351349551e-11	True	"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]"	11219	98	93	17376	0.9489795918367347	0.0082895088688831	query_1	['GO:0005622', 'GO:0110165']	['CYS1', 'MTARC1', 'RAPGEF1', 'LATS1', 'EPS15L1', 'TROAP', 'TTC30B', 'NCK1', 'BCAR1', 'DOCK1', 'TBC1D13', 'SRC', 'CYCS', 'PIK3R1', 'UNC119B', 'WIPF3', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'OSTF1', 'WASL', 'SOS1', 'RPGRIP1L', 'WIPF1', 'SLC44A2', 'NPHP1', 'PXN', 'ASAP1', 'WIPF2', 'FYN', 'B9D1', 'CENPN', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'UACA', 'GSTK1', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'CORO1B', 'LCP2', 'CASP9', 'ARL3', 'EGFR', 'APIP', 'SPATA7', 'AHI1', 'VAV1', 'NEK8', 'SYK', 'PLCG1', 'FCGR1A', 'MTARC2', 'ERBB2', 'SH3KBP1', 'PTK2B', 'CYB5R3', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'XIAP', 'RP2', 'DOCK3', 'HAP1', 'B9D2', 'DIABLO', 'PKD1', 'RPGRIP1', 'PTK2', 'DOCK2', 'LCK', 'CYB5A', 'DOCK5', 'ELMO1', 'CBL', 'PTPN11', 'CYB5B', 'PDGFRA', 'NCK2', 'ELMO2', 'ANKS6', 'INVS', 'ALKBH7', 'SNX11']
76	REAC	REAC:R-HSA-199418	Negative regulation of the PI3K/AKT network	9.744945041170051e-11	True	Negative regulation of the PI3K/AKT network	97	98	11	17376	0.1122448979591836	0.1134020618556701	query_1	['REAC:R-HSA-1257604']	['MET', 'SRC', 'PIK3R1', 'HGF', 'FYN', 'EGFR', 'VAV1', 'ERBB2', 'LCK', 'PTPN11', 'PDGFRA']
77	REAC	REAC:R-HSA-111471	Apoptotic factor-mediated response	9.744945041170051e-11	True	Apoptotic factor-mediated response	19	98	7	17376	0.0714285714285714	0.3684210526315789	query_1	['REAC:R-HSA-109606']	['CYCS', 'APAF1', 'UACA', 'CASP9', 'APIP', 'XIAP', 'DIABLO']
78	REAC	REAC:R-HSA-8848021	Signaling by PTK6	1.0939443619062054e-10	True	Signaling by PTK6	50	98	9	17376	0.0918367346938775	0.18	query_1	['REAC:R-HSA-9006927']	['BCAR1', 'DOCK1', 'CRK', 'PXN', 'EGFR', 'ERBB2', 'ELMO1', 'CBL', 'ELMO2']
79	REAC	REAC:R-HSA-9006927	Signaling by Non-Receptor Tyrosine Kinases	1.0939443619062054e-10	True	Signaling by Non-Receptor Tyrosine Kinases	50	98	9	17376	0.0918367346938775	0.18	query_1	['REAC:R-HSA-162582']	['BCAR1', 'DOCK1', 'CRK', 'PXN', 'EGFR', 'ERBB2', 'ELMO1', 'CBL', 'ELMO2']
80	REAC	REAC:R-HSA-2172127	DAP12 interactions	1.2013105534048798e-10	True	DAP12 interactions	33	98	8	17376	0.0816326530612244	0.2424242424242424	query_1	['REAC:R-HSA-168249']	['PIK3R1', 'PLCG2', 'SOS1', 'FYN', 'LCP2', 'SYK', 'PLCG1', 'LCK']
81	REAC	REAC:R-HSA-2871809	FCERI mediated Ca+2 mobilization	1.2013105534048798e-10	True	FCERI mediated Ca+2 mobilization	33	98	8	17376	0.0816326530612244	0.2424242424242424	query_1	['REAC:R-HSA-2454202']	['ITK', 'PLCG2', 'SOS1', 'LYN', 'LCP2', 'VAV1', 'SYK', 'PLCG1']
82	GO:BP	GO:1902531	regulation of intracellular signal transduction	1.2718443580626155e-10	True	"""Any process that modulates the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]"	1656	98	35	17376	0.3571428571428571	0.021135265700483	query_1	['GO:0009966', 'GO:0035556']	['MET', 'RAPGEF1', 'NCK1', 'SRC', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'SLC44A2', 'FYN', 'ZAP70', 'UACA', 'LYN', 'FGFR3', 'GRB2', 'DVL2', 'EGFR', 'APIP', 'VAV1', 'NEK8', 'SYK', 'ERBB2', 'PTK2B', 'HTRA2', 'CRKL', 'XIAP', 'DOCK3', 'PTK2', 'DOCK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
83	GO:BP	GO:0030030	cell projection organization	1.3235306435778519e-10	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]"	1470	98	33	17376	0.336734693877551	0.0224489795918367	query_1	['GO:0016043']	['RAPGEF1', 'TTC30B', 'NCK1', 'SRC', 'PIK3R1', 'TMEM231', 'UNC119B', 'CRK', 'HGF', 'WASL', 'SOS1', 'RPGRIP1L', 'NPHP1', 'ASAP1', 'FYN', 'B9D1', 'WAS', 'LYN', 'DVL2', 'CORO1B', 'ARL3', 'AHI1', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'RP2', 'HAP1', 'B9D2', 'RPGRIP1', 'PTK2', 'PTPN11', 'NCK2']
84	GO:BP	GO:1902533	positive regulation of intracellular signal transduction	1.498505439324291e-10	True	"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]"	962	98	27	17376	0.2755102040816326	0.028066528066528	query_1	['GO:0009967', 'GO:0035556', 'GO:1902531']	['MET', 'RAPGEF1', 'NCK1', 'SRC', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'SLC44A2', 'FYN', 'ZAP70', 'LYN', 'FGFR3', 'DVL2', 'EGFR', 'SYK', 'ERBB2', 'PTK2B', 'CRKL', 'XIAP', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
85	GO:BP	GO:0050851	antigen receptor-mediated signaling pathway	2.0974962147129138e-10	True	"""The series of molecular signals initiated by the cross-linking of an antigen receptor on a B or T cell."" [GOC:add]"	188	98	14	17376	0.1428571428571428	0.0744680851063829	query_1	['GO:0002429']	['BCAR1', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'ZAP70', 'LYN', 'SHB', 'GRB2', 'LCP2', 'SYK', 'PLCG1', 'CRKL', 'LCK']
