Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
17	GO:BP	GO:1902533	positive regulation of intracellular signal transduction	1.5408704927459916e-29	True	"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]"	962	100	48	15719	0.48	0.0498960498960499	query_1	['GO:0009967', 'GO:0035556', 'GO:1902531']	['SHARPIN', 'BCL2L11', 'CARD11', 'BAX', 'UBE2V1', 'MAP3K14', 'TRAF3', 'CASP10', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'MCL1', 'IKBKE', 'RBCK1', 'TBK1', 'TNF', 'RNF31', 'FADD', 'TNIP2', 'BID', 'BBC3', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'MALT1', 'HSP90AA1', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'PYCARD', 'REL', 'TRAF6', 'BIRC2', 'CASP1', 'CASP8', 'TAB3', 'FBXW7', 'BCL10', 'UBE2N', 'BAD']
18	GO:BP	GO:0002376	immune system process	2.2024033769766045e-29	True	"""Any process involved in the development or functioning of the immune system, an organismal system for calibrated responses to potential internal or invasive threats."" [GO_REF:0000022, GOC:add]"	2394	100	67	15719	0.67	0.0279866332497911	query_1	['GO:0008150']	['BCL2L11', 'CARD11', 'BAX', 'MAP3K8', 'TANK', 'HSPA1A', 'AKT1', 'TNFRSF1B', 'MAP3K14', 'TRAF3', 'PYDC2', 'BCL2', 'CHUK', 'CARD8', 'RELA', 'IKBKB', 'NLRC4', 'TBKBP1', 'FASLG', 'IKBKE', 'FYB1', 'RBCK1', 'AZI2', 'TBK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'PSTPIP1', 'BID', 'NLRP3', 'LTA', 'RIPK1', 'TNFSF14', 'MALT1', 'LTB', 'TNIP1', 'NFKB2', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'AIM2', 'MEFV', 'LTBR', 'RELB', 'PYCARD', 'REL', 'TRAF6', 'NLRP1', 'SHMT2', 'BIRC2', 'NFKBIA', 'BAK1', 'CASP1', 'CASP8', 'FBXW7', 'BCL10', 'UBE2N', 'BAD', 'NLRP2', 'CDC37']
19	GO:BP	GO:0006952	defense response	3.8150944008433527e-29	True	"""Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."" [GOC:go_curators]"	1650	100	58	15719	0.58	0.0351515151515151	query_1	['GO:0006950']	['SHARPIN', 'TANK', 'HSPA1A', 'AKT1', 'TNFRSF1B', 'NFKBIB', 'MAP3K14', 'TRAF3', 'PYDC2', 'BCL2', 'CHUK', 'CARD8', 'TNFRSF1A', 'RELA', 'IKBKB', 'NLRC4', 'TBKBP1', 'FASLG', 'CASP5', 'IKBKE', 'RBCK1', 'AZI2', 'TBK1', 'TNF', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'PSTPIP1', 'NLRP3', 'LTA', 'RIPK1', 'TRADD', 'MALT1', 'TNIP1', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'NLRP4', 'MAP3K7', 'TNFAIP3', 'AIM2', 'MEFV', 'RELB', 'PYCARD', 'REL', 'TRAF6', 'NLRP1', 'SHMT2', 'BIRC2', 'BCL2L1', 'NFKBIA', 'CASP1', 'CASP8', 'BCL10', 'NLRP2', 'CDC37']
20	GO:BP	GO:0006950	response to stress	6.08404788927052e-29	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]"	3764	100	79	15719	0.79	0.0209883103081827	query_1	['GO:0050896']	['SHARPIN', 'BCL2L11', 'BAX', 'TANK', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'BABAM2', 'NFKBIB', 'UBE2V1', 'MAP3K14', 'TRAF3', 'PYDC2', 'BCL2', 'HSP90AB1', 'CHUK', 'CARD8', 'BRCC3', 'TNFRSF1A', 'RELA', 'IKBKB', 'NLRC4', 'TBKBP1', 'FASLG', 'MCL1', 'CASP5', 'IKBKE', 'RBX1', 'RBCK1', 'AZI2', 'TBK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'PSTPIP1', 'BID', 'NLRP3', 'LTA', 'BBC3', 'RIPK1', 'ABRAXAS2', 'CFLAR', 'TRADD', 'MALT1', 'TNIP1', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'TRAF2', 'NLRP4', 'MAP3K7', 'TNFAIP3', 'AIM2', 'MEFV', 'LTBR', 'RELB', 'PYCARD', 'REL', 'TRAF6', 'NLRP1', 'SHMT2', 'BIRC2', 'BCL2L1', 'SFN', 'NFKBIA', 'BAK1', 'CASP1', 'CASP8', 'FBXW7', 'BCL10', 'UBE2N', 'BAD', 'NLRP2', 'CDC37']
21	GO:BP	GO:0098542	defense response to other organism	6.571804496744138e-29	True	"""Reactions triggered in response to the presence of another organism that act to protect the cell or organism from damage caused by that organism."" [GOC:dos]"	1117	100	50	15719	0.5	0.0447627573858549	query_1	['GO:0006952', 'GO:0051707']	['SHARPIN', 'TANK', 'HSPA1A', 'MAP3K14', 'TRAF3', 'PYDC2', 'BCL2', 'CHUK', 'CARD8', 'TNFRSF1A', 'RELA', 'IKBKB', 'NLRC4', 'TBKBP1', 'FASLG', 'IKBKE', 'RBCK1', 'AZI2', 'TBK1', 'TNF', 'RNF31', 'FADD', 'TNIP2', 'PSTPIP1', 'NLRP3', 'LTA', 'MALT1', 'TNIP1', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'MAP3K7', 'TNFAIP3', 'AIM2', 'MEFV', 'RELB', 'PYCARD', 'REL', 'TRAF6', 'NLRP1', 'SHMT2', 'BIRC2', 'BCL2L1', 'NFKBIA', 'CASP1', 'CASP8', 'BCL10', 'NLRP2', 'CDC37']
22	GO:BP	GO:0008219	cell death	1.0790793617537516e-28	True	"""Any biological process that results in permanent cessation of all vital functions of a cell. A cell should be considered dead when any one of the following molecular or morphological criteria is met: (1) the cell has lost the integrity of its plasma membrane; (2) the cell, including its nucleus, has undergone complete fragmentation into discrete bodies (frequently referred to as apoptotic bodies). The cell corpse (or its fragments) may be engulfed by an adjacent cell in vivo, but engulfment of whole cells should not be considered a strict criteria to define cell death as, under some circumstances, live engulfed cells can be released from phagosomes (see PMID:18045538)."" [GOC:mah, GOC:mtg_apoptosis, PMID:25236395]"	2011	100	62	15719	0.62	0.0308304326205867	query_1	['GO:0009987']	['SHARPIN', 'BCL2L11', 'CARD11', 'BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'BABAM2', 'TRAF3', 'BCL2', 'CASP10', 'HSP90AB1', 'CARD8', 'TNFRSF1A', 'RELA', 'NLRC4', 'FASLG', 'MCL1', 'CASP5', 'IKBKE', 'RBCK1', 'TBK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'BID', 'LTA', 'BBC3', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'MALT1', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'AIM2', 'MEFV', 'LTBR', 'PYCARD', 'TRAF6', 'NLRP1', 'BIRC2', 'BCL2L1', 'SFN', 'NFKBIA', 'BAK1', 'CASP1', 'CASP8', 'CUL1', 'FBXW7', 'BCL10', 'BAD', 'NLRP2']
23	GO:BP	GO:0051247	positive regulation of protein metabolic process	1.3791026826070035e-28	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]"	1401	100	54	15719	0.54	0.038543897216274	query_1	['GO:0010604', 'GO:0019538', 'GO:0051173', 'GO:0051246']	['BCL2L11', 'BAX', 'TANK', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'UBE2V1', 'BCL2', 'CASP10', 'HSP90AB1', 'CARD8', 'TNFRSF1A', 'TAB2', 'RELA', 'NLRC4', 'FASLG', 'RBX1', 'BTRC', 'TBK1', 'TNF', 'FAS', 'FADD', 'BID', 'NLRP3', 'BBC3', 'RIPK1', 'SKP1', 'CFLAR', 'MALT1', 'TNIP1', 'HSP90AA1', 'FBXW11', 'SNX33', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'AIM2', 'MEFV', 'PYCARD', 'TRAF6', 'NLRP1', 'BIRC2', 'NFKBIA', 'BAK1', 'CASP1', 'CASP8', 'FBXW7', 'BCL10', 'UBE2N', 'BAD', 'NLRP2']
8	REAC	REAC:R-HSA-5607764	CLEC7A (Dectin-1) signaling	1.577556223077688e-28	True	CLEC7A (Dectin-1) signaling	97	93	25	10022	0.2688172043010752	0.2577319587628865	query_1	['REAC:R-HSA-5621481']	['CARD11', 'UBE2V1', 'MAP3K14', 'CHUK', 'TAB2', 'RELA', 'IKBKB', 'BTRC', 'NFKB1', 'SKP1', 'MALT1', 'NFKB2', 'FBXW11', 'IKBKG', 'TAB1', 'MAP3K7', 'RELB', 'PYCARD', 'TRAF6', 'NFKBIA', 'CASP8', 'TAB3', 'CUL1', 'BCL10', 'UBE2N']
9	REAC	REAC:R-HSA-168256	Immune System	1.5918061917479427e-28	True	Immune System	1957	93	69	10022	0.7419354838709677	0.0352580480327031	query_1	['REAC:0000000']	['BCL2L11', 'CARD11', 'MAP3K8', 'TANK', 'HSPA1A', 'AKT1', 'TNFRSF1B', 'NFKBIE', 'NFKBIB', 'UBE2V1', 'MAP3K14', 'TRAF3', 'BCL2', 'CASP10', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'NLRC4', 'FASLG', 'MCL1', 'IKBKE', 'RBX1', 'FYB1', 'RBCK1', 'BTRC', 'TBK1', 'TNF', 'FADD', 'NFKB1', 'TNIP2', 'PSTPIP1', 'LTA', 'RIPK1', 'SKP1', 'TNFSF14', 'MALT1', 'LTB', 'NFKB2', 'HSP90AA1', 'TAX1BP1', 'FBXW11', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'NLRP4', 'MAP3K7', 'TNFAIP3', 'AIM2', 'MEFV', 'LTBR', 'RELB', 'PYCARD', 'REL', 'TRAF6', 'NLRP1', 'BIRC2', 'BCL2L1', 'NFKBIA', 'CASP1', 'CASP8', 'TAB3', 'CUL1', 'FBXW7', 'BCL10', 'UBE2N']
10	REAC	REAC:R-HSA-5357956	TNFR1-induced NFkappaB signaling pathway	1.6260117392963742e-28	True	TNFR1-induced NFkappaB signaling pathway	30	93	18	10022	0.1935483870967742	0.6	query_1	['REAC:R-HSA-75893']	['SHARPIN', 'CHUK', 'TNFRSF1A', 'TAB2', 'IKBKB', 'RBCK1', 'TNF', 'RNF31', 'RIPK1', 'TRADD', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'BIRC2', 'TAB3']
24	GO:BP	GO:0006915	apoptotic process	2.8696422823260196e-28	True	"""A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died."" [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]"	1799	100	59	15719	0.59	0.0327959977765425	query_1	['GO:0012501']	['SHARPIN', 'BCL2L11', 'CARD11', 'BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'BABAM2', 'TRAF3', 'BCL2', 'CASP10', 'HSP90AB1', 'CARD8', 'TNFRSF1A', 'RELA', 'NLRC4', 'FASLG', 'MCL1', 'CASP5', 'IKBKE', 'RBCK1', 'TNF', 'FAS', 'FADD', 'NFKB1', 'TNIP2', 'BID', 'LTA', 'BBC3', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'MALT1', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'AIM2', 'LTBR', 'PYCARD', 'TRAF6', 'NLRP1', 'BIRC2', 'BCL2L1', 'SFN', 'NFKBIA', 'BAK1', 'CASP1', 'CASP8', 'CUL1', 'FBXW7', 'BCL10', 'BAD', 'NLRP2']
25	GO:BP	GO:0009966	regulation of signal transduction	4.447176353822945e-28	True	"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]"	2829	100	70	15719	0.7	0.0247437256981265	query_1	['GO:0007165', 'GO:0010646', 'GO:0023051', 'GO:0048583']	['SHARPIN', 'BCL2L11', 'CARD11', 'BAX', 'TANK', 'HSPA1A', 'GSK3B', 'AKT1', 'BABAM2', 'NFKBIB', 'UBE2V1', 'MAP3K14', 'TRAF3', 'PYDC2', 'BCL2', 'CASP10', 'HSP90AB1', 'CHUK', 'CARD8', 'BRCC3', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'MCL1', 'IKBKE', 'RBX1', 'RBCK1', 'BTRC', 'TBK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'BID', 'BBC3', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'MALT1', 'TNIP1', 'HSP90AA1', 'FBXW11', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'LTBR', 'PYCARD', 'REL', 'TRAF6', 'BIRC2', 'BCL2L1', 'NFKBIA', 'BAK1', 'CASP1', 'CASP8', 'TAB3', 'FBXW7', 'BCL10', 'UBE2N', 'BAD', 'NLRP2', 'CDC37']
26	GO:BP	GO:0019221	cytokine-mediated signaling pathway	5.52636144134571e-28	True	"""The series of molecular signals initiated by the binding of a cytokine to a receptor on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, PMID:19295629]"	457	100	36	15719	0.36	0.0787746170678337	query_1	['GO:0007166', 'GO:0071345']	['SHARPIN', 'TANK', 'HSPA1A', 'AKT1', 'TNFRSF1B', 'TRAF3', 'PYDC2', 'CHUK', 'CARD8', 'TNFRSF1A', 'RELA', 'IKBKB', 'TBKBP1', 'IKBKE', 'AZI2', 'TBK1', 'TNF', 'FAS', 'FADD', 'TNIP2', 'RIPK1', 'TRADD', 'BIRC3', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'AIM2', 'PYCARD', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP1', 'CASP8', 'BAD', 'NLRP2', 'CDC37']
27	GO:BP	GO:2000116	regulation of cysteine-type endopeptidase activity	6.200785815463974e-28	True	"""Any process that modulates the frequency, rate or extent of cysteine-type endopeptidase activity."" [GOC:obol, GOC:yaf]"	230	100	29	15719	0.29	0.1260869565217391	query_1	['GO:0052548']	['BCL2L11', 'BAX', 'AKT1', 'CASP10', 'CARD8', 'NLRC4', 'FASLG', 'TNF', 'FAS', 'FADD', 'BID', 'NLRP3', 'BBC3', 'CFLAR', 'TNFSF14', 'MALT1', 'BIRC3', 'AIM2', 'MEFV', 'PYCARD', 'NLRP1', 'BIRC2', 'SFN', 'BAK1', 'CASP1', 'CASP8', 'BCL10', 'BAD', 'NLRP2']
28	GO:BP	GO:0007165	signal transduction	8.017168474927344e-28	True	"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]"	5252	100	88	15719	0.88	0.0167555217060167	query_1	['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']	['SHARPIN', 'BCL2L11', 'CARD11', 'BAX', 'MAP3K8', 'TANK', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'BABAM2', 'NFKBIB', 'UBE2V1', 'MAP3K14', 'TRAF3', 'PYDC2', 'BCL2', 'CASP10', 'HSP90AB1', 'CHUK', 'CARD8', 'BRCC3', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'NLRC4', 'TBKBP1', 'FASLG', 'MCL1', 'CASP5', 'IKBKE', 'RBX1', 'FYB1', 'RBCK1', 'AZI2', 'BTRC', 'TBK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'PSTPIP1', 'BID', 'LTA', 'BBC3', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'MALT1', 'LTB', 'TNIP1', 'NFKB2', 'HSP90AA1', 'FBXW11', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'AIM2', 'MEFV', 'LTBR', 'RELB', 'PYCARD', 'REL', 'TRAF6', 'NLRP1', 'BIRC2', 'BCL2L1', 'SFN', 'NFKBIA', 'BAK1', 'CASP1', 'CASP8', 'TAB3', 'CUL1', 'FBXW7', 'RHPN2', 'BCL10', 'UBE2N', 'BAD', 'NLRP2', 'CDC37']
29	GO:BP	GO:0030162	regulation of proteolysis	8.017168474927344e-28	True	"""Any process that modulates the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:mah]"	681	100	41	15719	0.41	0.0602055800293685	query_1	['GO:0006508', 'GO:0051246']	['BCL2L11', 'BAX', 'TANK', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'TRAF3', 'CASP10', 'HSP90AB1', 'CARD8', 'NLRC4', 'FASLG', 'RBX1', 'BTRC', 'TNF', 'FAS', 'FADD', 'BID', 'NLRP3', 'BBC3', 'CFLAR', 'TNFSF14', 'MALT1', 'TNIP1', 'FBXW11', 'SNX33', 'BIRC3', 'AIM2', 'MEFV', 'PYCARD', 'NLRP1', 'BIRC2', 'SFN', 'BAK1', 'CASP1', 'CASP8', 'FBXW7', 'BCL10', 'BAD', 'NLRP2']
11	REAC	REAC:R-HSA-168249	Innate Immune System	2.025128668991247e-27	True	Innate Immune System	1022	93	53	10022	0.5698924731182796	0.0518590998043052	query_1	['REAC:R-HSA-168256']	['CARD11', 'MAP3K8', 'TANK', 'HSPA1A', 'TNFRSF1B', 'NFKBIB', 'UBE2V1', 'MAP3K14', 'TRAF3', 'BCL2', 'CASP10', 'HSP90AB1', 'CHUK', 'TAB2', 'RELA', 'IKBKB', 'NLRC4', 'IKBKE', 'BTRC', 'TBK1', 'FADD', 'NFKB1', 'TNIP2', 'PSTPIP1', 'RIPK1', 'SKP1', 'MALT1', 'NFKB2', 'HSP90AA1', 'TAX1BP1', 'FBXW11', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'NLRP4', 'MAP3K7', 'TNFAIP3', 'AIM2', 'MEFV', 'RELB', 'PYCARD', 'TRAF6', 'NLRP1', 'BIRC2', 'BCL2L1', 'NFKBIA', 'CASP1', 'CASP8', 'TAB3', 'CUL1', 'BCL10', 'UBE2N']
30	GO:BP	GO:0071356	cellular response to tumor necrosis factor	2.463475503295182e-27	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus."" [GOC:mah]"	215	100	28	15719	0.28	0.1302325581395348	query_1	['GO:0034612', 'GO:0071345']	['SHARPIN', 'TANK', 'HSPA1A', 'AKT1', 'TNFRSF1B', 'TRAF3', 'PYDC2', 'CHUK', 'CARD8', 'TNFRSF1A', 'RELA', 'IKBKB', 'TNF', 'FAS', 'NFKB1', 'RIPK1', 'TRADD', 'BIRC3', 'TRAF2', 'TNFAIP3', 'AIM2', 'PYCARD', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP1', 'CASP8', 'NLRP2']
31	GO:BP	GO:0097191	extrinsic apoptotic signaling pathway	6.02602289102275e-27	True	"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with either a ligand binding to a cell surface receptor, or a ligand being withdrawn from a cell surface receptor (e.g. in the case of signaling by dependence receptors), and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis, GOC:yaf, PMID:17340152]"	222	100	28	15719	0.28	0.1261261261261261	query_1	['GO:0007166', 'GO:0097190']	['BCL2L11', 'BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'BCL2', 'TNFRSF1A', 'RELA', 'FASLG', 'MCL1', 'RBCK1', 'TNF', 'FAS', 'FADD', 'BID', 'RIPK1', 'CFLAR', 'TRADD', 'TRAF2', 'TNFAIP3', 'LTBR', 'PYCARD', 'BCL2L1', 'BAK1', 'CASP8', 'BCL10', 'BAD']
32	GO:BP	GO:0071345	cellular response to cytokine stimulus	1.1168458505555558e-26	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:mah]"	781	100	42	15719	0.42	0.0537772087067861	query_1	['GO:0034097', 'GO:0071310']	['SHARPIN', 'STIP1', 'TANK', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'TRAF3', 'PYDC2', 'HSP90AB1', 'CHUK', 'CARD8', 'TNFRSF1A', 'RELA', 'IKBKB', 'TBKBP1', 'FASLG', 'IKBKE', 'AZI2', 'TBK1', 'TNF', 'FAS', 'FADD', 'NFKB1', 'TNIP2', 'RIPK1', 'TRADD', 'SHMT1', 'BIRC3', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'AIM2', 'PYCARD', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP1', 'CASP8', 'BAD', 'NLRP2', 'CDC37']
33	GO:BP	GO:0009967	positive regulation of signal transduction	1.1923986310265482e-26	True	"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]"	1468	100	53	15719	0.53	0.0361035422343324	query_1	['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']	['SHARPIN', 'BCL2L11', 'CARD11', 'BAX', 'HSPA1A', 'UBE2V1', 'MAP3K14', 'TRAF3', 'CASP10', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'MCL1', 'IKBKE', 'RBCK1', 'TBK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'BID', 'BBC3', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'MALT1', 'HSP90AA1', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'LTBR', 'PYCARD', 'REL', 'TRAF6', 'BIRC2', 'BAK1', 'CASP1', 'CASP8', 'TAB3', 'FBXW7', 'BCL10', 'UBE2N', 'BAD']
34	GO:BP	GO:0043067	regulation of programmed cell death	1.553557249824925e-26	True	"""Any process that modulates the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]"	1405	100	52	15719	0.52	0.0370106761565836	query_1	['GO:0010941', 'GO:0012501']	['BCL2L11', 'CARD11', 'BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'BABAM2', 'TRAF3', 'BCL2', 'CASP10', 'HSP90AB1', 'CARD8', 'TNFRSF1A', 'RELA', 'NLRC4', 'FASLG', 'MCL1', 'CASP5', 'RBCK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'BID', 'LTA', 'BBC3', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'MALT1', 'HSP90AA1', 'TAX1BP1', 'BIRC3', 'TRAF2', 'TNFAIP3', 'LTBR', 'PYCARD', 'TRAF6', 'NLRP1', 'BIRC2', 'BCL2L1', 'SFN', 'BAK1', 'CASP1', 'CASP8', 'FBXW7', 'BCL10', 'BAD']
35	GO:BP	GO:0010941	regulation of cell death	1.6930171375117632e-26	True	"""Any process that modulates the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death."" [GOC:dph, GOC:tb]"	1554	100	54	15719	0.54	0.0347490347490347	query_1	['GO:0008219', 'GO:0050794']	['BCL2L11', 'CARD11', 'BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'BABAM2', 'TRAF3', 'BCL2', 'CASP10', 'HSP90AB1', 'CARD8', 'TNFRSF1A', 'RELA', 'NLRC4', 'FASLG', 'MCL1', 'CASP5', 'RBCK1', 'TBK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'BID', 'LTA', 'BBC3', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'MALT1', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'TRAF2', 'TNFAIP3', 'LTBR', 'PYCARD', 'TRAF6', 'NLRP1', 'BIRC2', 'BCL2L1', 'SFN', 'BAK1', 'CASP1', 'CASP8', 'FBXW7', 'BCL10', 'BAD']
36	GO:BP	GO:0051090	regulation of DNA-binding transcription factor activity	1.8546136830468544e-26	True	"""Any process that modulates the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription."" [GOC:ai]"	429	100	34	15719	0.34	0.0792540792540792	query_1	['GO:0006355', 'GO:0065009']	['CARD11', 'HSPA1A', 'AKT1', 'NFKBIE', 'NFKBIB', 'UBE2V1', 'TRAF3', 'PYDC2', 'CHUK', 'CARD8', 'RELA', 'IKBKB', 'NLRC4', 'IKBKE', 'RBCK1', 'BTRC', 'TNF', 'RNF31', 'RIPK1', 'CFLAR', 'TRADD', 'MALT1', 'TAX1BP1', 'IKBKG', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'AIM2', 'PYCARD', 'TRAF6', 'NFKBIA', 'BCL10', 'UBE2N', 'NLRP2']
37	GO:BP	GO:0034612	response to tumor necrosis factor	3.32758441912464e-26	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus."" [GOC:mah]"	237	100	28	15719	0.28	0.1181434599156118	query_1	['GO:0034097']	['SHARPIN', 'TANK', 'HSPA1A', 'AKT1', 'TNFRSF1B', 'TRAF3', 'PYDC2', 'CHUK', 'CARD8', 'TNFRSF1A', 'RELA', 'IKBKB', 'TNF', 'FAS', 'NFKB1', 'RIPK1', 'TRADD', 'BIRC3', 'TRAF2', 'TNFAIP3', 'AIM2', 'PYCARD', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP1', 'CASP8', 'NLRP2']
