Vogt-Koyanagi-Harada disease	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
8	GO:BP	GO:0043207	response to external biotic stimulus	9.07196377614114e-31	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external biotic stimulus, an external stimulus caused by, or produced by living things."" [GOC:go_curators]"	1429	101	57	15719	0.5643564356435643	0.039888033589923	query_1	['GO:0009605', 'GO:0009607']	['PTPN22', 'SHARPIN', 'TANK', 'HSPA1A', 'TNFRSF1B', 'CREBBP', 'MYD88', 'NFKBIB', 'OPTN', 'MAP3K14', 'TRAF3', 'SARM1', 'IRAK3', 'CHUK', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FKBP5', 'TBKBP1', 'FASLG', 'IKBKE', 'TLR4', 'IRAK4', 'RBCK1', 'AZI2', 'TBK1', 'TNF', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'MAP3K7', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'BCL10', 'CD14', 'LRSAM1', 'TNFAIP3', 'CDC37']
9	GO:BP	GO:0031347	regulation of defense response	1.0574241243508536e-30	True	"""Any process that modulates the frequency, rate or extent of a defense response."" [GOC:mah]"	687	101	44	15719	0.4356435643564356	0.0640465793304221	query_1	['GO:0006952', 'GO:0080134']	['PTPN22', 'SHARPIN', 'HSPA1A', 'TNFRSF1B', 'CREBBP', 'MYD88', 'OPTN', 'TRAF3', 'SARM1', 'IRAK3', 'TNFRSF1A', 'RELA', 'IKBKB', 'IKBKE', 'TLR4', 'IRAK4', 'TBK1', 'TNF', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'RIPK1', 'TRADD', 'IRAK1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'BCL10', 'CD14', 'LRSAM1', 'TNFAIP3', 'CDC37']
10	GO:BP	GO:0098542	defense response to other organism	1.1695469815858791e-30	True	"""Reactions triggered in response to the presence of another organism that act to protect the cell or organism from damage caused by that organism."" [GOC:dos]"	1117	101	52	15719	0.5148514851485149	0.0465532676812891	query_1	['GO:0006952', 'GO:0051707']	['PTPN22', 'SHARPIN', 'TANK', 'HSPA1A', 'CREBBP', 'MYD88', 'OPTN', 'MAP3K14', 'TRAF3', 'SARM1', 'IRAK3', 'CHUK', 'TNFRSF1A', 'RELA', 'IKBKB', 'TBKBP1', 'FASLG', 'IKBKE', 'TLR4', 'IRAK4', 'RBCK1', 'AZI2', 'TBK1', 'TNF', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'TNIP2', 'PELI1', 'LTA', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'MAP3K7', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'BCL10', 'CD14', 'LRSAM1', 'TNFAIP3', 'CDC37']
11	GO:BP	GO:0006955	immune response	1.2368392171605212e-30	True	"""Any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat."" [GO_REF:0000022, GOC:add]"	1662	101	60	15719	0.594059405940594	0.0361010830324909	query_1	['GO:0002376', 'GO:0050896']	['PTPN22', 'CARD11', 'TANK', 'HSPA1A', 'TNFRSF1B', 'CREBBP', 'MYD88', 'OPTN', 'MAP3K14', 'TRAF3', 'SARM1', 'IRAK3', 'CHUK', 'RELA', 'IKBKB', 'TBKBP1', 'FASLG', 'IKBKE', 'TLR4', 'FYB1', 'IRAK4', 'RBCK1', 'AZI2', 'TBK1', 'TNF', 'FAS', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'TNFSF14', 'IRAK1', 'MALT1', 'LTB', 'TNIP1', 'NFKB2', 'TICAM2', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'BCL10', 'CD14', 'UBE2N', 'TNFAIP3', 'CDC37']
12	GO:BP	GO:0044419	biological process involved in interspecies interaction between organisms	1.3238950997601338e-30	True	"""Any process evolved to enable an interaction with an organism of a different species."" [GOC:cc]"	1592	101	59	15719	0.5841584158415841	0.0370603015075376	query_1	['GO:0008150']	['PTPN22', 'SHARPIN', 'TANK', 'HSPA1A', 'TNFRSF1B', 'CREBBP', 'MYD88', 'NFKBIB', 'OPTN', 'MAP3K14', 'TRAF3', 'SARM1', 'IRAK3', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FKBP5', 'TBKBP1', 'FASLG', 'IKBKE', 'TLR4', 'IRAK4', 'RBCK1', 'AZI2', 'TBK1', 'TNF', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'MAP3K7', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'HSPA8', 'TICAM1', 'BCL10', 'CD14', 'LRSAM1', 'TNFAIP3', 'CDC37']
13	GO:BP	GO:1902533	positive regulation of intracellular signal transduction	2.2382962547939553e-30	True	"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]"	962	101	49	15719	0.4851485148514851	0.0509355509355509	query_1	['GO:0009967', 'GO:0035556', 'GO:1902531']	['PTPN22', 'SHARPIN', 'CARD11', 'MYD88', 'UBE2V1', 'MAP3K14', 'TRAF3', 'CASP10', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'IKBKE', 'TLR4', 'IRAK4', 'RBCK1', 'TBK1', 'TNF', 'RNF31', 'FADD', 'TNIP2', 'PELI1', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'IRAK1', 'MALT1', 'TICAM2', 'HSP90AA1', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'REL', 'TRAF6', 'BIRC2', 'CASP8', 'TAB3', 'TICAM1', 'FBXW7', 'BCL10', 'CD14', 'UBE2N']
14	GO:BP	GO:0002253	activation of immune response	2.4823472511032783e-30	True	"""Any process that initiates an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	454	101	38	15719	0.3762376237623762	0.0837004405286343	query_1	['GO:0002376', 'GO:0050778']	['PTPN22', 'CARD11', 'HSPA1A', 'CREBBP', 'MYD88', 'TRAF3', 'SARM1', 'IRAK3', 'RELA', 'IKBKB', 'TLR4', 'FYB1', 'IRAK4', 'RBCK1', 'TBK1', 'TNF', 'RNF31', 'IRAK2', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'IKBKG', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'UBE2N', 'TNFAIP3']
15	GO:BP	GO:0002757	immune response-activating signaling pathway	3.414169597017905e-30	True	"""The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an immune response."" [GOC:add]"	387	101	36	15719	0.3564356435643564	0.0930232558139534	query_1	['GO:0002253', 'GO:0002764']	['PTPN22', 'CARD11', 'HSPA1A', 'CREBBP', 'MYD88', 'TRAF3', 'SARM1', 'IRAK3', 'RELA', 'IKBKB', 'TLR4', 'FYB1', 'IRAK4', 'RBCK1', 'TNF', 'RNF31', 'IRAK2', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'IKBKG', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'UBE2N', 'TNFAIP3']
16	GO:BP	GO:0048584	positive regulation of response to stimulus	3.7505413847823215e-30	True	"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]"	2113	101	65	15719	0.6435643564356436	0.0307619498343587	query_1	['GO:0048518', 'GO:0048583', 'GO:0050896']	['PTPN22', 'SHARPIN', 'CARD11', 'HSPA1A', 'CREBBP', 'MYD88', 'UBE2V1', 'OPTN', 'MAP3K14', 'TRAF3', 'SARM1', 'HTT', 'CASP10', 'IRAK3', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'IKBKE', 'TLR4', 'FYB1', 'IRAK4', 'RBCK1', 'TBK1', 'TNF', 'FAS', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TAB3', 'TICAM1', 'FBXW7', 'BCL10', 'CD14', 'LRSAM1', 'UBE2N', 'TNFAIP3']
17	GO:BP	GO:0032103	positive regulation of response to external stimulus	3.7926546068662236e-30	True	"""Any process that activates, maintains or increases the rate of a response to an external stimulus."" [GOC:mah]"	540	101	40	15719	0.396039603960396	0.074074074074074	query_1	['GO:0009605', 'GO:0032101', 'GO:0048584']	['PTPN22', 'HSPA1A', 'CREBBP', 'MYD88', 'OPTN', 'TRAF3', 'SARM1', 'IRAK3', 'TNFRSF1A', 'RELA', 'IKBKB', 'IKBKE', 'TLR4', 'IRAK4', 'TBK1', 'TNF', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'TNIP2', 'PELI1', 'LTA', 'RIPK1', 'TNFSF14', 'TRADD', 'IRAK1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'LRSAM1', 'TNFAIP3']
18	GO:BP	GO:0002218	activation of innate immune response	3.9197612131975175e-30	True	"""Any process that initiates an innate immune response. Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens. Examples of this process include activation of the hypersensitive response of Arabidopsis thaliana and activation of any NOD or TLR signaling pathway in vertebrate species."" [GO_REF:0000022, GOC:add, GOC:mtg_sensu, ISBN:0781735149, PMID:15199967, PMID:16177805]"	214	101	30	15719	0.297029702970297	0.1401869158878504	query_1	['GO:0002253', 'GO:0045089']	['PTPN22', 'HSPA1A', 'CREBBP', 'MYD88', 'TRAF3', 'SARM1', 'IRAK3', 'RELA', 'IKBKB', 'TLR4', 'IRAK4', 'TBK1', 'TNF', 'IRAK2', 'IRF7', 'TNIP2', 'PELI1', 'IRAK1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'TNFAIP3']
19	GO:BP	GO:0050778	positive regulation of immune response	6.37452861946401e-30	True	"""Any process that activates or increases the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."" [GOC:ai]"	635	101	42	15719	0.4158415841584158	0.0661417322834645	query_1	['GO:0002684', 'GO:0006955', 'GO:0048584', 'GO:0050776']	['PTPN22', 'CARD11', 'HSPA1A', 'CREBBP', 'MYD88', 'TRAF3', 'SARM1', 'IRAK3', 'RELA', 'IKBKB', 'IKBKE', 'TLR4', 'FYB1', 'IRAK4', 'RBCK1', 'TBK1', 'TNF', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'IKBKG', 'BIRC3', 'TRAF2', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'UBE2N', 'TNFAIP3']
20	GO:BP	GO:0002831	regulation of response to biotic stimulus	8.689627888430852e-30	True	"""Any process that modulates the frequency, rate, or extent of a response to biotic stimulus."" [GOC:add]"	436	101	37	15719	0.3663366336633663	0.0848623853211009	query_1	['GO:0009607', 'GO:0048583']	['PTPN22', 'HSPA1A', 'CREBBP', 'MYD88', 'OPTN', 'TRAF3', 'SARM1', 'IRAK3', 'RELA', 'IKBKB', 'IKBKE', 'TLR4', 'IRAK4', 'TBK1', 'TNF', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'TNIP2', 'PELI1', 'IRAK1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'BCL10', 'CD14', 'LRSAM1', 'TNFAIP3', 'CDC37']
21	GO:BP	GO:0045089	positive regulation of innate immune response	1.5829749472254208e-29	True	"""Any process that activates or increases the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."" [GOC:ebc]"	279	101	32	15719	0.3168316831683168	0.1146953405017921	query_1	['GO:0002833', 'GO:0031349', 'GO:0032103', 'GO:0045087', 'GO:0045088', 'GO:0050778']	['PTPN22', 'HSPA1A', 'CREBBP', 'MYD88', 'TRAF3', 'SARM1', 'IRAK3', 'RELA', 'IKBKB', 'IKBKE', 'TLR4', 'IRAK4', 'TBK1', 'TNF', 'IRAK2', 'FADD', 'IRF7', 'TNIP2', 'PELI1', 'IRAK1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'TNFAIP3']
22	GO:BP	GO:0009967	positive regulation of signal transduction	1.929957497954652e-29	True	"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]"	1468	101	56	15719	0.5544554455445545	0.0381471389645776	query_1	['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']	['PTPN22', 'SHARPIN', 'CARD11', 'HSPA1A', 'CREBBP', 'MYD88', 'UBE2V1', 'MAP3K14', 'TRAF3', 'HTT', 'CASP10', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'IKBKE', 'TLR4', 'IRAK4', 'RBCK1', 'TBK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'IRAK1', 'MALT1', 'TICAM2', 'HSP90AA1', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'REL', 'TRAF6', 'BIRC2', 'CASP8', 'TAB3', 'TICAM1', 'FBXW7', 'BCL10', 'CD14', 'UBE2N', 'TNFAIP3']
23	GO:BP	GO:0002764	immune response-regulating signaling pathway	2.817306780917732e-29	True	"""The cascade of processes by which a signal interacts with a receptor, causing a change in the level or activity of a second messenger or other downstream target, and ultimately leading to the activation, perpetuation, or inhibition of an immune response."" [GOC:add, ISBN:0781735149, PMID:15771571]"	415	101	36	15719	0.3564356435643564	0.0867469879518072	query_1	['GO:0007165', 'GO:0050776']	['PTPN22', 'CARD11', 'HSPA1A', 'CREBBP', 'MYD88', 'TRAF3', 'SARM1', 'IRAK3', 'RELA', 'IKBKB', 'TLR4', 'FYB1', 'IRAK4', 'RBCK1', 'TNF', 'RNF31', 'IRAK2', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'IKBKG', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'UBE2N', 'TNFAIP3']
24	GO:BP	GO:0045088	regulation of innate immune response	2.8477162889865696e-29	True	"""Any process that modulates the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."" [GOC:ebc]"	347	101	34	15719	0.3366336633663366	0.0979827089337175	query_1	['GO:0002831', 'GO:0031347', 'GO:0032101', 'GO:0045087', 'GO:0050776']	['PTPN22', 'HSPA1A', 'CREBBP', 'MYD88', 'TRAF3', 'SARM1', 'IRAK3', 'RELA', 'IKBKB', 'IKBKE', 'TLR4', 'IRAK4', 'TBK1', 'TNF', 'IRAK2', 'FADD', 'IRF7', 'TNIP2', 'PELI1', 'IRAK1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'BCL10', 'CD14', 'TNFAIP3', 'CDC37']
25	GO:BP	GO:0050776	regulation of immune response	2.925211820251761e-29	True	"""Any process that modulates the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."" [GOC:ai]"	810	101	45	15719	0.4455445544554455	0.0555555555555555	query_1	['GO:0002682', 'GO:0006955', 'GO:0048583']	['PTPN22', 'CARD11', 'HSPA1A', 'TNFRSF1B', 'CREBBP', 'MYD88', 'TRAF3', 'SARM1', 'IRAK3', 'RELA', 'IKBKB', 'IKBKE', 'TLR4', 'FYB1', 'IRAK4', 'RBCK1', 'TBK1', 'TNF', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'IKBKG', 'BIRC3', 'TRAF2', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'BCL10', 'CD14', 'UBE2N', 'TNFAIP3', 'CDC37']
26	GO:BP	GO:0002376	immune system process	3.685658361599759e-29	True	"""Any process involved in the development or functioning of the immune system, an organismal system for calibrated responses to potential internal or invasive threats."" [GO_REF:0000022, GOC:add]"	2394	101	67	15719	0.6633663366336634	0.0279866332497911	query_1	['GO:0008150']	['PTPN22', 'CARD11', 'MAP3K8', 'TANK', 'HSPA1A', 'TNFRSF1B', 'CREBBP', 'MYD88', 'OPTN', 'MAP3K14', 'TRAF3', 'SARM1', 'IRAK3', 'CHUK', 'HSPH1', 'RAB8B', 'RELA', 'IKBKB', 'TBKBP1', 'FASLG', 'IKBKE', 'TLR4', 'FYB1', 'IRAK4', 'RBCK1', 'AZI2', 'TBK1', 'SKAP2', 'TNF', 'FAS', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'RIPK1', 'TNFSF14', 'IRAK1', 'MALT1', 'LTB', 'TNIP1', 'NFKB2', 'TICAM2', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'FBXW7', 'BCL10', 'CD14', 'CUL4A', 'UBE2N', 'TNFAIP3', 'CDC37']
22	REAC	REAC:R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	3.7204383815324477e-29	True	DDX58/IFIH1-mediated induction of interferon-alpha/beta	80	96	24	10022	0.25	0.3	query_1	['REAC:R-HSA-168249']	['TANK', 'CREBBP', 'NFKBIB', 'TRAF3', 'CASP10', 'HSP90AB1', 'CHUK', 'RELA', 'IKBKB', 'IKBKE', 'TBK1', 'FADD', 'IRF7', 'NFKB1', 'RIPK1', 'NFKB2', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'TRAF2', 'TRAF6', 'NFKBIA', 'CASP8', 'TNFAIP3']
27	GO:BP	GO:0023056	positive regulation of signaling	4.019578147798799e-29	True	"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]"	1641	101	58	15719	0.5742574257425742	0.0353443022547227	query_1	['GO:0023051', 'GO:0023052', 'GO:0048518']	['PTPN22', 'SHARPIN', 'CARD11', 'HSPA1A', 'GSK3B', 'CREBBP', 'MYD88', 'UBE2V1', 'MAP3K14', 'TRAF3', 'HTT', 'CASP10', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RAB8B', 'RELA', 'IKBKB', 'FASLG', 'IKBKE', 'TLR4', 'IRAK4', 'RBCK1', 'TBK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'IRAK1', 'MALT1', 'TICAM2', 'HSP90AA1', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'REL', 'TRAF6', 'BIRC2', 'CASP8', 'TAB3', 'TICAM1', 'FBXW7', 'BCL10', 'CD14', 'UBE2N', 'TNFAIP3']
28	GO:BP	GO:0010647	positive regulation of cell communication	4.145375475782322e-29	True	"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]"	1643	101	58	15719	0.5742574257425742	0.0353012781497261	query_1	['GO:0007154', 'GO:0010646', 'GO:0048522']	['PTPN22', 'SHARPIN', 'CARD11', 'HSPA1A', 'GSK3B', 'CREBBP', 'MYD88', 'UBE2V1', 'MAP3K14', 'TRAF3', 'HTT', 'CASP10', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RAB8B', 'RELA', 'IKBKB', 'FASLG', 'IKBKE', 'TLR4', 'IRAK4', 'RBCK1', 'TBK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'IRAK1', 'MALT1', 'TICAM2', 'HSP90AA1', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'REL', 'TRAF6', 'BIRC2', 'CASP8', 'TAB3', 'TICAM1', 'FBXW7', 'BCL10', 'CD14', 'UBE2N', 'TNFAIP3']
29	GO:BP	GO:0006952	defense response	5.0433105221213364e-29	True	"""Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."" [GOC:go_curators]"	1650	101	58	15719	0.5742574257425742	0.0351515151515151	query_1	['GO:0006950']	['CUL3', 'PTPN22', 'SHARPIN', 'TANK', 'HSPA1A', 'TNFRSF1B', 'CREBBP', 'MYD88', 'NFKBIB', 'OPTN', 'MAP3K14', 'TRAF3', 'SARM1', 'IRAK3', 'CHUK', 'TNFRSF1A', 'RELA', 'IKBKB', 'TBKBP1', 'FASLG', 'IKBKE', 'TLR4', 'IRAK4', 'RBCK1', 'AZI2', 'TBK1', 'TNF', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'RIPK1', 'TRADD', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'MAP3K7', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'BCL10', 'CD14', 'LRSAM1', 'TNFAIP3', 'CDC37']
30	GO:BP	GO:0009966	regulation of signal transduction	8.779666509624588e-29	True	"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]"	2829	101	71	15719	0.7029702970297029	0.025097207493814	query_1	['GO:0007165', 'GO:0010646', 'GO:0023051', 'GO:0048583']	['CUL3', 'PTPN22', 'SHARPIN', 'CARD11', 'TANK', 'HSPA1A', 'GSK3B', 'CREBBP', 'MYD88', 'NFKBIB', 'UBE2V1', 'OPTN', 'MAP3K14', 'TRAF3', 'SARM1', 'HTT', 'CASP10', 'IRAK3', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'IKBKE', 'RBX1', 'TLR4', 'IRAK4', 'RBCK1', 'BTRC', 'TBK1', 'TNF', 'FAS', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'FBXW11', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TAB3', 'TICAM1', 'FBXW7', 'BCL10', 'CD14', 'CUL4A', 'UBE2N', 'TNFAIP3', 'CDC37']
31	GO:BP	GO:0002758	innate immune response-activating signaling pathway	9.73546181878244e-29	True	"""The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an innate immune response."" [GOC:jy, GOC:mah, PMID:11418339, PMID:28105028]"	191	101	28	15719	0.2772277227722772	0.1465968586387434	query_1	['GO:0002218', 'GO:0002757']	['PTPN22', 'HSPA1A', 'CREBBP', 'MYD88', 'TRAF3', 'SARM1', 'IRAK3', 'RELA', 'IKBKB', 'TLR4', 'IRAK4', 'TNF', 'IRAK2', 'IRF7', 'TNIP2', 'PELI1', 'IRAK1', 'TNIP1', 'TICAM2', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'TNFAIP3']
23	REAC	REAC:R-HSA-5357956	TNFR1-induced NFkappaB signaling pathway	1.3892447991227694e-28	True	TNFR1-induced NFkappaB signaling pathway	30	96	18	10022	0.1875	0.6	query_1	['REAC:R-HSA-75893']	['SHARPIN', 'CHUK', 'TNFRSF1A', 'TAB2', 'IKBKB', 'RBCK1', 'TNF', 'RNF31', 'RIPK1', 'TRADD', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'BIRC2', 'TAB3', 'TNFAIP3']
32	GO:BP	GO:0002833	positive regulation of response to biotic stimulus	1.552219866027932e-28	True	"""Any process that activates or increases the frequency, rate, or extent of a response to biotic stimulus."" [GOC:add]"	303	101	32	15719	0.3168316831683168	0.1056105610561056	query_1	['GO:0002831', 'GO:0009607', 'GO:0048584']	['PTPN22', 'HSPA1A', 'CREBBP', 'MYD88', 'TRAF3', 'SARM1', 'IRAK3', 'RELA', 'IKBKB', 'IKBKE', 'TLR4', 'IRAK4', 'TBK1', 'TNF', 'IRAK2', 'FADD', 'IRF7', 'TNIP2', 'PELI1', 'IRAK1', 'TNIP1', 'TICAM2', 'HSP90AA1', 'BIRC3', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'TNFAIP3']
