Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
																		REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	14	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	118	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	118	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	112				REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	114							REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	193	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	142	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	12	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	12	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	116																			REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	116										REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	203										REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	116										REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	12				REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	148				REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	165																REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	116													REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	165																			REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	125	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	148				REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	138							REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	7	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	58	REAC:R-HSA-8953750	Transcriptional Regulation by E2F6	112
						REAC:R-HSA-3700989	Transcriptional Regulation by TP53	132										REAC:R-HSA-3700989	Transcriptional Regulation by TP53	26	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	32	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	32	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	28				REAC:R-HSA-3700989	Transcriptional Regulation by TP53	39							REAC:R-HSA-3700989	Transcriptional Regulation by TP53	53	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	24	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	20	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	20	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	41	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	128													REAC:R-HSA-3700989	Transcriptional Regulation by TP53	61	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	39	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	239							REAC:R-HSA-3700989	Transcriptional Regulation by TP53	48										REAC:R-HSA-3700989	Transcriptional Regulation by TP53	41										REAC:R-HSA-3700989	Transcriptional Regulation by TP53	20	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	8	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	29				REAC:R-HSA-3700989	Transcriptional Regulation by TP53	39													REAC:R-HSA-3700989	Transcriptional Regulation by TP53	142	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	41	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	32	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	176	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	128				REAC:R-HSA-3700989	Transcriptional Regulation by TP53	17																REAC:R-HSA-3700989	Transcriptional Regulation by TP53	132	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	33	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	23	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	66	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	24				REAC:R-HSA-3700989	Transcriptional Regulation by TP53	181	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	21	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	63	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	28
						REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	19																																		REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	48				REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	208	REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	208																			REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	75													REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	53																						REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	208	REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	52							REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	59																			REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	8	REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	47																									REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	19				REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	195	REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	77							REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	41	REAC:R-HSA-9022692	Regulation of MECP2 expression and activity	157						
						REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	32																																		REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	62				REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	278	REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	278																															REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	262	REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	66																			REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	189	REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	278	REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	65							REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	66																			REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	10	REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	53																									REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	32				REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	253										REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	49	REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	185						
						REAC:R-HSA-350054	Notch-HLH transcription pathway	33										REAC:R-HSA-350054	Notch-HLH transcription pathway	300																						REAC:R-HSA-350054	Notch-HLH transcription pathway	18				REAC:R-HSA-350054	Notch-HLH transcription pathway	205	REAC:R-HSA-350054	Notch-HLH transcription pathway	205																																		REAC:R-HSA-350054	Notch-HLH transcription pathway	25																						REAC:R-HSA-350054	Notch-HLH transcription pathway	205	REAC:R-HSA-350054	Notch-HLH transcription pathway	66							REAC:R-HSA-350054	Notch-HLH transcription pathway	57																						REAC:R-HSA-350054	Notch-HLH transcription pathway	11																									REAC:R-HSA-350054	Notch-HLH transcription pathway	33				REAC:R-HSA-350054	Notch-HLH transcription pathway	58										REAC:R-HSA-350054	Notch-HLH transcription pathway	14	REAC:R-HSA-350054	Notch-HLH transcription pathway	190						
			REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	245	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	15							REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	146	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	89																REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	271	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	264	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	31				REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	66	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	66				REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	199				REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	207	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	154													REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	184				REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	27	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	246													REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	268				REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	66	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	94	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	183	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	183	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	52	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	182	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	257	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	221													REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	24	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	199	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	221	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	203	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	191													REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	15				REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	14							REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	162	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	22	REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	68						
						REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	56										REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	34																						REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	30				REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	30	REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	30													REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	299													REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	216				REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	22																						REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	30	REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	55				REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	291	REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	18	REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	272																			REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	57										REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	293													REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	56				REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	16							REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	217	REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	54	REAC:R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	26						
						REAC:R-HSA-383280	Nuclear Receptor transcription pathway	18																						REAC:R-HSA-383280	Nuclear Receptor transcription pathway	94										REAC:R-HSA-383280	Nuclear Receptor transcription pathway	43																																											REAC:R-HSA-383280	Nuclear Receptor transcription pathway	52																									REAC:R-HSA-383280	Nuclear Receptor transcription pathway	102							REAC:R-HSA-383280	Nuclear Receptor transcription pathway	73																						REAC:R-HSA-383280	Nuclear Receptor transcription pathway	75																									REAC:R-HSA-383280	Nuclear Receptor transcription pathway	18																REAC:R-HSA-383280	Nuclear Receptor transcription pathway	76	REAC:R-HSA-383280	Nuclear Receptor transcription pathway	303						
						REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	210										REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	141	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	21	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	21	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	25				REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	29							REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	210	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	25	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	129	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	129	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	21																			REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	20										REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	221										REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	21										REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	129	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	211	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	20				REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	190																REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	21													REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	19																REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	210	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	21	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	140				REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	22							REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	154	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	46	REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	25
						REAC:R-HSA-9614085	FOXO-mediated transcription	20										REAC:R-HSA-9614085	FOXO-mediated transcription	62																						REAC:R-HSA-9614085	FOXO-mediated transcription	35				REAC:R-HSA-9614085	FOXO-mediated transcription	39	REAC:R-HSA-9614085	FOXO-mediated transcription	39				REAC:R-HSA-9614085	FOXO-mediated transcription	104																						REAC:R-HSA-9614085	FOXO-mediated transcription	309				REAC:R-HSA-9614085	FOXO-mediated transcription	36																						REAC:R-HSA-9614085	FOXO-mediated transcription	39	REAC:R-HSA-9614085	FOXO-mediated transcription	54							REAC:R-HSA-9614085	FOXO-mediated transcription	42													REAC:R-HSA-9614085	FOXO-mediated transcription	122							REAC:R-HSA-9614085	FOXO-mediated transcription	34	REAC:R-HSA-9614085	FOXO-mediated transcription	104																						REAC:R-HSA-9614085	FOXO-mediated transcription	20				REAC:R-HSA-9614085	FOXO-mediated transcription	41							REAC:R-HSA-9614085	FOXO-mediated transcription	319	REAC:R-HSA-9614085	FOXO-mediated transcription	37	REAC:R-HSA-9614085	FOXO-mediated transcription	29						
																																																									REAC:R-HSA-5628897	TP53 Regulates Metabolic Genes	240																						REAC:R-HSA-5628897	TP53 Regulates Metabolic Genes	268																																																													REAC:R-HSA-5628897	TP53 Regulates Metabolic Genes	20				REAC:R-HSA-5628897	TP53 Regulates Metabolic Genes	240																																					REAC:R-HSA-5628897	TP53 Regulates Metabolic Genes	270												
																		REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	21	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	126	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	126	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	120				REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	123							REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	66	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	91	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	23	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	23	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	124	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	207																REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	124										REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	57										REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	124										REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	23	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	168	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	166				REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	28																REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	124				REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	150	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	207				REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	149																			REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	112	REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	20				REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	147							REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	23				REAC:R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	120
						REAC:R-HSA-9005895	Pervasive developmental disorders	22																																		REAC:R-HSA-9005895	Pervasive developmental disorders	57				REAC:R-HSA-9005895	Pervasive developmental disorders	232	REAC:R-HSA-9005895	Pervasive developmental disorders	232																																		REAC:R-HSA-9005895	Pervasive developmental disorders	63																						REAC:R-HSA-9005895	Pervasive developmental disorders	232	REAC:R-HSA-9005895	Pervasive developmental disorders	56							REAC:R-HSA-9005895	Pervasive developmental disorders	62																						REAC:R-HSA-9005895	Pervasive developmental disorders	45																									REAC:R-HSA-9005895	Pervasive developmental disorders	22				REAC:R-HSA-9005895	Pervasive developmental disorders	215										REAC:R-HSA-9005895	Pervasive developmental disorders	43	REAC:R-HSA-9005895	Pervasive developmental disorders	212						
						REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	120										REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	239										REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	103										REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	86				REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	255	REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	255																									REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	197							REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	86																						REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	255	REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	156							REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	113																						REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	22																									REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	120				REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	63										REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	32	REAC:R-HSA-8941856	RUNX3 regulates NOTCH signaling	234						
