Unnamed: 0	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	evidences
1167	GO:BP	GO:1901976	regulation of cell cycle checkpoint	0.027250665223063	True	"""Any process that modulates the frequency, rate or extent of cell cycle checkpoint."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:23028116]"	48	135	3	15719	0.0222222222222222	0.0625	query_1	['GO:0000075', 'GO:1901987', 'GO:1902531']	['BRCC3', 'CUL4A', 'BABAM2']	[['NAS'], ['IEA'], ['NAS']]
1164	GO:BP	GO:2000318	positive regulation of T-helper 17 type immune response	0.027250665223063	True	"""Any process that activates or increases the frequency, rate or extent of T-helper 17 type immune response."" [GOC:BHF, GOC:mah]"	16	135	2	15719	0.0148148148148148	0.125	query_1	['GO:0002824', 'GO:0072538', 'GO:2000316']	['NLRP3', 'MALT1']	[['IEA'], ['ISS', 'IEA']]
1165	GO:BP	GO:0022405	hair cycle process	0.027250665223063	True	"""A multicellular organismal process involved in the cyclical phases of growth (anagen), regression (catagen), quiescence (telogen), and shedding (exogen) in the life of a hair; one of the collection or mass of filaments growing from the skin of an animal, and forming a covering for a part of the head or for any part or the whole of the body."" [GOC:isa_complete]"	92	135	4	15719	0.0296296296296296	0.0434782608695652	query_1	['GO:0022404', 'GO:0042633']	['TRADD', 'BCL2', 'TNF', 'RELA']	[['IEA'], ['IEA'], ['IEA'], ['IEA']]
1168	GO:BP	GO:0002371	dendritic cell cytokine production	0.027250665223063	True	"""Any process that contributes to cytokine production by a dendritic cell."" [GOC:add, ISBN:0781735149]"	16	135	2	15719	0.0148148148148148	0.125	query_1	['GO:0002367', 'GO:0002443']	['TLR4', 'TICAM1']	[['IEA'], ['ISS', 'IBA', 'IEA']]
1169	GO:BP	GO:0002066	columnar/cuboidal epithelial cell development	0.027250665223063	True	"""The process whose specific outcome is the progression of a columnar/cuboidal epithelial cell over time, from its formation to the mature structure. A columnar/cuboidal epithelial cell is a cell usually found in a two dimensional sheet with a free surface. Columnar/cuboidal epithelial cells take on the shape of a column or cube."" [GOC:dph]"	48	135	3	15719	0.0222222222222222	0.0625	query_1	['GO:0002064', 'GO:0002065']	['AKT1', 'GSK3B', 'BAD']	[['TAS'], ['TAS'], ['ISS', 'IEA']]
1174	GO:BP	GO:0071702	organic substance transport	0.027471065189361	True	"""The directed movement of organic substances into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or pore. An organic substance is a molecular entity that contains carbon."" [GOC:mah]"	2638	135	34	15719	0.2518518518518518	0.0128885519332827	query_1	['GO:0006810']	['AKT1', 'RNF31', 'RAB8A', 'NFKB1', 'SNX33', 'BBC3', 'FASLG', 'TICAM2', 'CDC37', 'BCL2', 'PTPN22', 'RAB8B', 'LRSAM1', 'RIPK1', 'TNF', 'FBXW7', 'BAK1', 'GSK3B', 'NFKBIE', 'TLR4', 'TBC1D17', 'COG5', 'BAD', 'BAX', 'OPTN', 'HSPA8', 'SFN', 'MCL1', 'COG7', 'BID', 'HTT', 'NFKBIA', 'HSP90AA1', 'TP53']	[['IMP', 'IEA'], ['HMP'], ['IBA', 'IEA'], ['IC'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IBA'], ['TAS'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['IEA'], ['IDA', 'ISS'], ['IEA'], ['IMP'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'IBA', 'TAS'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IDA'], ['IMP', 'IEA'], ['IDA', 'IEA'], ['IEA']]
1203	GO:BP	GO:0120190	negative regulation of bile acid secretion	0.0276228819665789	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of the controlled release of bile acid from a cell or a tissue."" [GOC:BHF, GOC:BHF_miRNA, GOC:rph, PMID:22767443]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0032782', 'GO:0032891', 'GO:0051048', 'GO:0120188']	['TNF']	[['IEA']]
1204	GO:BP	GO:1901389	negative regulation of transforming growth factor beta activation	0.0276228819665789	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of transforming growth factor beta activation."" [GOC:sl, GOC:TermGenie]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0010648', 'GO:0023057', 'GO:0036363', 'GO:0071635', 'GO:1901388']	['HSP90AB1']	[['IDA']]
1201	GO:BP	GO:0072573	tolerance induction to lipopolysaccharide	0.0276228819665789	True	"""Tolerance induction directed at lipopolysaccharide antigens."" [GOC:BHF, GOC:mah]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0002507', 'GO:0031665', 'GO:0071222']	['TNFAIP3']	[['IMP']]
1211	GO:BP	GO:0140460	response to Gram-negative bacterium	0.0276228819665789	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a Gram-negative bacterium."" [PMID:23664307]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0009617']	['TNF']	[['IEA']]
1206	GO:BP	GO:0034147	regulation of toll-like receptor 5 signaling pathway	0.0276228819665789	True	"""Any process that modulates the frequency, rate, or extent of toll-like receptor 5 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0034146', 'GO:0062207']	['TNFAIP3']	[['IEA']]
1207	GO:BP	GO:1901554	response to paracetamol	0.0276228819665789	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a paracetamol stimulus."" [GOC:TermGenie]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0010243', 'GO:0014070', 'GO:1901700']	['TNF']	[['IEA']]
1208	GO:BP	GO:0046687	response to chromate	0.0276228819665789	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chromate stimulus."" [ISBN:0721662544]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0010035', 'GO:1901700', 'GO:1902074']	['BAD']	[['IEA']]
1209	GO:BP	GO:0032976	release of matrix enzymes from mitochondria	0.0276228819665789	True	"""The process in which enzymes, such as aspartate aminotransferase, are enabled to move from the mitochondrial matrix into the cytosol, as part of the apoptotic process."" [GOC:mah, GOC:mtg_apoptosis, PMID:9843949]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0008637']	['BAX']	[['IDA']]
1210	GO:BP	GO:0034148	negative regulation of toll-like receptor 5 signaling pathway	0.0276228819665789	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of toll-like receptor 5 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0002683', 'GO:0009968', 'GO:0034146', 'GO:0034147']	['TNFAIP3']	[['IEA']]
1202	GO:BP	GO:0048219	inter-Golgi cisterna vesicle-mediated transport	0.0276228819665789	True	"""The directed movement of substances from one Golgi cisterna to another, mediated by small transport vesicles."" [GOC:jid, GOC:mah, ISBN:0716731363, PMID:10219233]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0006891']	['COG5']	[['IDA']]
1205	GO:BP	GO:1901423	response to benzene	0.0276228819665789	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a benzene stimulus."" [GOC:mengo_curators, GOC:TermGenie]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0014070']	['BAD']	[['IEA']]
1214	GO:BP	GO:0150127	regulation of interleukin-33 production	0.0276228819665789	True	"""Any process that modulates the frequency, rate or extent of interleukin-33 production."" [GOC:aruk, PMID:29778524]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0001817', 'GO:0072639']	['TNF']	[['IDA']]
1213	GO:BP	GO:0150101	regulation of microtubule anchoring at centrosome	0.0276228819665789	True	"""Any process that modulates the frequency, rate or extent of microtubule anchoring at centrosome."" [GOC:aruk, GOC:bc, PMID:17139249]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0034454', 'GO:0070507']	['GSK3B']	[['IMP']]
1215	GO:BP	GO:0032768	regulation of monooxygenase activity	0.0276228819665789	True	"""Any process that modulates the activity of a monooxygenase."" [GOC:mah]"	49	135	3	15719	0.0222222222222222	0.0612244897959183	query_1	['GO:0051341']	['AKT1', 'NFKB1', 'TNF']	[['IMP'], ['IDA'], ['IDA', 'IC', 'IEA']]
1216	GO:BP	GO:0045994	positive regulation of translational initiation by iron	0.0276228819665789	True	"""Any process involving iron that activates or increases the rate of translational initiation."" [GOC:go_curators]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0006447', 'GO:0045948']	['TNF']	[['IEA']]
1217	GO:BP	GO:0060709	glycogen cell differentiation involved in embryonic placenta development	0.0276228819665789	True	"""The process in which a relatively unspecialized cell acquires specialized features of a glycogen cell of the placenta. A glycogen cell is a vacuolated glycogen-rich cell that appears in compact cell islets of the spongiotrophoblast layer."" [GOC:dph, PMID:16269175]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0060706', 'GO:0060712']	['AKT1']	[['IEA']]
1218	GO:BP	GO:0061048	negative regulation of branching involved in lung morphogenesis	0.0276228819665789	True	"""Any process that decreases the rate, frequency, or extent of the process in which a highly ordered sequence of patterning events generates the branched structures of the lung, consisting of reiterated combinations of bud outgrowth, elongation, and dichotomous subdivision of terminal units."" [GOC:dph, GOC:yaf]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0051241', 'GO:0060441', 'GO:0061046', 'GO:1905331']	['TNF']	[['IDA']]
1219	GO:BP	GO:0070429	negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway	0.0276228819665789	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of the nucleotide-binding oligomerization domain containing 1 (NOD1) pathway."" [GOC:add]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0070425', 'GO:0070427', 'GO:0070428']	['TNFAIP3']	[['IEA']]
1200	GO:BP	GO:0072639	interleukin-33 production	0.0276228819665789	True	"""The appearance of interleukin-33 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:BHF, GOC:mah, PMID:29778524]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0001816']	['TNF']	[['IDA']]
1220	GO:BP	GO:0035644	phosphoanandamide dephosphorylation	0.0276228819665789	True	"""The process of removing one or more phosphate groups from a phosphorylated anandamide."" [GOC:BHF, PMID:16938887]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0016311']	['PTPN22']	[['ISS', 'IEA']]
1221	GO:BP	GO:0042592	homeostatic process	0.0276228819665789	True	"""Any biological process involved in the maintenance of an internal steady state."" [GOC:jl, ISBN:0395825172]"	1586	135	23	15719	0.1703703703703703	0.0145018915510718	query_1	['GO:0008150']	['CARD11', 'AKT1', 'FOXO3', 'BCL2L11', 'FADD', 'BBC3', 'FASLG', 'BCL2', 'CREBBP', 'TNF', 'FBXW7', 'BAK1', 'TNFSF14', 'TRAF6', 'TLR4', 'FAS', 'BAD', 'BAX', 'TNFAIP3', 'MCL1', 'HTT', 'BCL10', 'APP']	[['IEA'], ['IMP', 'IEA'], ['IDA'], ['IEA'], ['ISS', 'IEA'], ['IDA'], ['IDA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['NAS'], ['ISS', 'IEA'], ['ISS', 'IBA'], ['TAS', 'IEA'], ['NAS'], ['IEA'], ['ISS', 'IEA'], ['IBA'], ['ISS', 'IEA'], ['TAS', 'IEA'], ['ISS', 'NAS', 'IEA'], ['NAS'], ['IDA'], ['IDA'], ['ISS', 'IEA']]
1222	GO:BP	GO:0071247	cellular response to chromate	0.0276228819665789	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chromate stimulus."" [GOC:mah]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0046687', 'GO:0071241', 'GO:1901701', 'GO:1902075']	['BAD']	[['IEA']]
1223	GO:BP	GO:0034263	positive regulation of autophagy in response to ER overload	0.0276228819665789	True	"""The process in which the accumulation of misfolded proteins in the endoplasmic reticulum triggers a response that positively regulates autophagy."" [GOC:mah]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0006983', 'GO:0010508']	['BCL2L11']	[['IEA']]
1224	GO:BP	GO:0034128	negative regulation of MyD88-independent toll-like receptor signaling pathway	0.0276228819665789	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of MyD88-independent toll-like receptor signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0002756', 'GO:0034122', 'GO:0034127']	['SARM1']	[['IEA']]
1212	GO:BP	GO:0032848	negative regulation of cellular pH reduction	0.0276228819665789	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of a process that reduces the internal pH of a cell."" [GOC:mah]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0032847', 'GO:0048519', 'GO:0051452']	['BCL2']	[['IDA']]
1199	GO:BP	GO:0150129	positive regulation of interleukin-33 production	0.0276228819665789	True	"""Any process that activates or increases the frequency, rate or extent of interleukin-33 production."" [GOC:aruk]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0001819', 'GO:0072639', 'GO:0150127']	['TNF']	[['IDA']]
1193	GO:BP	GO:0010932	regulation of macrophage tolerance induction	0.0276228819665789	True	"""Any process that modulates the frequency, rate, or extent of macrophage tolerance induction."" [GOC:BHF, GOC:dph, GOC:tb]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0002643', 'GO:0010931']	['IRAK3']	[['ISS', 'IEA']]
1197	GO:BP	GO:2000158	positive regulation of ubiquitin-specific protease activity	0.0276228819665789	True	"""Any process that activates or increases the frequency, rate or extent of ubiquitin-specific protease (deubiquitinase) activity."" [GOC:obol]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0010952', 'GO:2000152']	['TANK']	[['IMP']]
1198	GO:BP	GO:0070926	regulation of ATP:ADP antiporter activity	0.0276228819665789	True	"""Any process that modulates the activity of an ATP:ADP antiporter."" [GOC:BHF, GOC:mah]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0022898', 'GO:0032239', 'GO:1903959']	['RIPK1']	[['IMP']]
1176	GO:BP	GO:1902443	negative regulation of ripoptosome assembly involved in necroptotic process	0.0276228819665789	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of ripoptosome assembly involved in a necroptotic process."" [GOC:dph, GOC:mtg_apoptosis, GOC:TermGenie, PMID:21052097]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0031333', 'GO:1901026', 'GO:1902442']	['BIRC2']	[['IEA']]
1177	GO:BP	GO:1902442	regulation of ripoptosome assembly involved in necroptotic process	0.0276228819665789	True	"""Any process that modulates the frequency, rate or extent of ripoptosome assembly involved in a necroptotic process."" [GOC:dph, GOC:mtg_apoptosis, GOC:TermGenie, PMID:21052097]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0043254', 'GO:1901026']	['BIRC2']	[['IEA']]
1178	GO:BP	GO:1902220	positive regulation of intrinsic apoptotic signaling pathway in response to osmotic stress	0.0276228819665789	True	"""Any process that activates or increases the frequency, rate or extent of intrinsic apoptotic signaling pathway in response to osmotic stress."" [GOC:BHF, GOC:mtg_apoptosis, GOC:rl, GOC:TermGenie, PMID:14569084]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0008627', 'GO:1902218', 'GO:2001244']	['BAD']	[['IEA']]
1179	GO:BP	GO:1904481	response to tetrahydrofolate	0.0276228819665789	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tetrahydrofolate stimulus."" [GO_REF:0000071, GOC:BHF, GOC:hal, GOC:TermGenie, PMID:24698160]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0010243', 'GO:1901700']	['SHMT1']	[['IDA']]
1180	GO:BP	GO:0002537	nitric oxide production involved in inflammatory response	0.0276228819665789	True	"""The synthesis or release of nitric oxide following a stimulus as part of an inflammatory response, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0002532']	['TLR4']	[['IEA']]
1181	GO:BP	GO:1904482	cellular response to tetrahydrofolate	0.0276228819665789	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tetrahydrofolate stimulus."" [GO_REF:0000071, GOC:BHF, GOC:hal, GOC:TermGenie, PMID:24698160]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0071417', 'GO:1901701', 'GO:1904481']	['SHMT1']	[['IDA']]
1183	GO:BP	GO:1903747	regulation of establishment of protein localization to mitochondrion	0.0276228819665789	True	"""Any process that modulates the frequency, rate or extent of establishment of protein localization to mitochondrion."" [GO_REF:0000058, GOC:TermGenie, PMID:16857185]"	49	135	3	15719	0.0222222222222222	0.0612244897959183	query_1	['GO:0070201', 'GO:0072655']	['RNF31', 'BBC3', 'FBXW7']	[['HMP'], ['IDA', 'IBA', 'IEA'], ['IMP']]
1184	GO:BP	GO:0009682	induced systemic resistance	0.0276228819665789	True	"""A response to non-pathogenic bacteria that confers broad spectrum systemic resistance to disease that does not depend upon salicylic acid signaling."" [PMID:10234273]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0042742', 'GO:0045087']	['MYD88']	[['IEA']]
1185	GO:BP	GO:0009791	post-embryonic development	0.0276228819665789	True	"""The process whose specific outcome is the progression of the organism over time, from the completion of embryonic development to the mature structure. See embryonic development."" [GOC:go_curators]"	93	135	4	15719	0.0296296296296296	0.043010752688172	query_1	['GO:0007275', 'GO:0032501']	['BCL2L11', 'BCL2', 'BAK1', 'BAX']	[['IEA'], ['IEA'], ['IEA'], ['IEA']]
1175	GO:BP	GO:0002269	leukocyte activation involved in inflammatory response	0.0276228819665789	True	"""A change in the morphology or behavior of a leukocyte resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an inflammatory response."" [GOC:add, ISBN:0781735149]"	49	135	3	15719	0.0222222222222222	0.0612244897959183	query_1	['GO:0006954', 'GO:0045321']	['MYD88', 'TNF', 'APP']	[['IEA'], ['ISS', 'NAS', 'IEA'], ['IGI']]
1187	GO:BP	GO:1904784	NLRP1 inflammasome complex assembly	0.0276228819665789	True	"""The aggregation, arrangement and bonding together of a set of components to form a NLRP1 inflammasome complex."" [GO_REF:0000079, GOC:TermGenie, PMID:19124602]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0140632']	['NLRP1']	[['IMP']]
1186	GO:BP	GO:1904764	chaperone-mediated autophagy translocation complex disassembly	0.0276228819665789	True	"""The disaggregation of a chaperone-mediated autophagy translocation complex into its constituent components."" [GO_REF:0000079, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:18644871]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0032984']	['HSPA8']	[['ISS', 'IBA']]
1196	GO:BP	GO:2000454	positive regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation	0.0276228819665789	True	"""Any process that activates or increases the frequency, rate or extent of CD8-positive, alpha-beta cytotoxic T cell extravasation."" [GOC:obol]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0035698', 'GO:2000451', 'GO:2000452']	['FADD']	[['ISS', 'IEA']]
1195	GO:BP	GO:1990832	slow axonal transport	0.0276228819665789	True	"""The directed slow movement of non-membranous molecules in nerve cell axons. It is comprised of a Slow Component a (SCa) and a Slow Component b (SCb) which differ in transport rates and protein composition."" [PMID:6378920]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0008088']	['HSPA8']	[['IBA']]
1194	GO:BP	GO:0010933	positive regulation of macrophage tolerance induction	0.0276228819665789	True	"""Any process that increases the frequency, rate, or extent of B cell tolerance induction."" [GOC:BHF, GOC:dph, GOC:tb]"	1	135	1	15719	0.0074074074074074	1.0	query_1	['GO:0002645', 'GO:0010931', 'GO:0010932']	['IRAK3']	[['ISS', 'IEA']]
