source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	evidences
GO:CC	GO:0030054	cell junction	4.986606060438049e-07	True	"""A cellular component that forms a specialized region of connection between two or more cells, or between a cell and the extracellular matrix, or between two membrane-bound components of a cell, such as flagella."" [GOC:aruk, GOC:bc, GOC:mah, http://www.vivo.colostate.edu/hbooks/cmb/cells/pmemb/junctions_a.html, ISBN:0198506732, PMID:26820516, PMID:28096264]"	2080	141	42	16420	0.2978723404255319	0.0201923076923076	query_1	['GO:0110165']	['GDI2', 'RAB8A', 'NCSTN', 'APBA3', 'HTT', 'RAB3A', 'PPFIA3', 'PSEN1', 'RAB35', 'NGF', 'BACE1', 'SNAP25', 'RAB5B', 'NGFR', 'RHOG', 'AURKA', 'APP', 'VAMP2', 'ARHGDIA', 'SHROOM3', 'PSENEN', 'MECP2', 'RAB4A', 'RAB7A', 'STXBP1', 'RAB23', 'STX1A', 'GDI1', 'RAB8B', 'YWHAE', 'VPS45', 'MTDH', 'SYT1', 'RAB5A', 'EEA1', 'APH1A', 'RAB3GAP1', 'RAB13', 'RAB10', 'SIRT2', 'EHD3', 'SORT1']	[['HDA', 'IEA'], ['IBA', 'IEA'], ['HDA', 'IEA'], ['IBA'], ['IDA', 'IEP'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IBA'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['IEA'], ['HDA'], ['IEA'], ['IDA', 'IEA'], ['ISS', 'TAS', 'IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IBA'], ['IEA'], ['IEA'], ['IDA'], ['IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['HDA'], ['IEA'], ['ISS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['HDA', 'IBA'], ['ISS', 'IEA'], ['HDA'], ['IEA']]
REAC	REAC:R-HSA-264642	Acetylcholine Neurotransmitter Release Cycle	5.14786610716953e-07	True	Acetylcholine Neurotransmitter Release Cycle	16	124	6	10022	0.0483870967741935	0.375	query_1	['REAC:R-HSA-112310']	['RAB3A', 'PPFIA3', 'SNAP25', 'VAMP2', 'STX1A', 'SYT1']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0007264	small GTPase mediated signal transduction	6.331436447664895e-07	True	"""The series of molecular signals in which a small monomeric GTPase relays a signal."" [GOC:mah]"	481	142	20	15719	0.1408450704225352	0.0415800415800415	query_1	['GO:0035556']	['RUFY1', 'GDI2', 'RAB38', 'RHOH', 'RAB18', 'RAB39A', 'CHML', 'ARHGDIG', 'RAB35', 'NGF', 'CHM', 'NGFR', 'RHOG', 'ARHGDIB', 'ARHGDIA', 'RAB4A', 'RAB12', 'GDI1', 'NTRK1', 'RABGEF1']	[['IEA'], ['IEA'], ['NAS'], ['IBA', 'IEA'], ['NAS'], ['IEA'], ['IEA'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['ISS'], ['IEA'], ['IDA', 'IBA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA'], ['IEA']]
REAC	REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	6.750477327847429e-07	True	Transcriptional Regulation by MECP2	58	124	9	10022	0.0725806451612903	0.1551724137931034	query_1	['REAC:R-HSA-212436']	['HTT', 'MOV10', 'TNRC6B', 'AGO4', 'TNRC6A', 'TNRC6C', 'AGO2', 'AGO1', 'AGO3']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
REAC	REAC:R-HSA-181429	Serotonin Neurotransmitter Release Cycle	6.750477327847429e-07	True	Serotonin Neurotransmitter Release Cycle	17	124	6	10022	0.0483870967741935	0.3529411764705882	query_1	['REAC:R-HSA-112310']	['RAB3A', 'PPFIA3', 'SNAP25', 'VAMP2', 'STX1A', 'SYT1']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
REAC	REAC:R-HSA-181430	Norepinephrine Neurotransmitter Release Cycle	6.750477327847429e-07	True	Norepinephrine Neurotransmitter Release Cycle	17	124	6	10022	0.0483870967741935	0.3529411764705882	query_1	['REAC:R-HSA-112310']	['RAB3A', 'PPFIA3', 'SNAP25', 'VAMP2', 'STX1A', 'SYT1']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:CC	GO:0043229	intracellular organelle	6.824408822352003e-07	True	"""Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:go_curators]"	12263	141	130	16420	0.9219858156028368	0.0106009948625947	query_1	['GO:0005622', 'GO:0043226']	['NT5E', 'RUFY1', 'NAT8', 'GDI2', 'PRKRA', 'HSD17B10', 'RAB38', 'GGA1', 'RHOH', 'RAB8A', 'RAB14', 'RAB32', 'NCSTN', 'RAB18', 'RILP', 'DICER1', 'RAB39A', 'HTT', 'GOLGA7B', 'RBSN', 'RAB3A', 'ABCD3', 'OSBPL1A', 'CHML', 'PEX19', 'ELOVL2', 'SUN2', 'ABCD1', 'PPFIA3', 'B4GALT7', 'SALL2', 'SALL1', 'SLC27A2', 'ARHGDIG', 'MOV10', 'PEX3', 'PIGW', 'TNRC6B', 'PSEN1', 'ZFP36', 'HMMR', 'RAB35', 'APH1B', 'TMEM9', 'NGF', 'BACE1', 'EHD1', 'PEX16', 'CHM', 'KTN1', 'RAB1B', 'SNAP25', 'RAB5B', 'NGFR', 'RHOG', 'AURKA', 'PAWR', 'ARHGDIB', 'APP', 'PTP4A2', 'VAMP2', 'RAB3IP', 'RAB5C', 'GPAM', 'ARHGDIA', 'DDX3Y', 'AGO4', 'SHROOM3', 'RABEP1', 'PSENEN', 'ANKLE2', 'MECP2', 'TMEM120B', 'TNRC6A', 'RAB4A', 'RAB7A', 'STXBP1', 'TNRC6C', 'GGA3', 'EHD2', 'RAB23', 'HPS1', 'STX1A', 'TARBP2', 'GDI1', 'RAB8B', 'YWHAE', 'VPS45', 'RAB3GAP2', 'SLC25A52', 'HPS4', 'SCML1', 'TBC1D17', 'MTDH', 'SYT1', 'RAB5A', 'RAB1A', 'USP3', 'TMEM102', 'MICALL1', 'RAB3IL1', 'BMX', 'NTRK1', 'EEA1', 'AGO2', 'ABCD2', 'RABGEF1', 'TRMT10C', 'RAB22A', 'APH1A', 'RAB31', 'RIN3', 'GGA2', 'SLC39A4', 'TMEM143', 'AGO1', 'PTDSS1', 'RAB3GAP1', 'RAB13', 'RAB10', 'OPTN', 'TPX2', 'GOLM1', 'SIRT2', 'RAB6A', 'RAB34', 'EHD3', 'AGO3', 'SORT1', 'ACOT13']	[['IDA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IPI', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'HDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'HDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IBA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'HDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['TAS'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'HDA', 'IBA', 'TAS', 'IEA'], ['TAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'HDA', 'IBA', 'TAS', 'IEA'], ['IBA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'TAS'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'TAS'], ['IBA', 'TAS'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'TAS', 'IEA'], ['TAS'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'ISS', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'HDA', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IBA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'TAS'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'IEA'], ['TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['HDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IBA'], ['IDA'], ['ISS', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'TAS', 'IC', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IPI', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'TAS', 'IC', 'IEA'], ['ISS', 'TAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'NAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['HDA', 'IEA']]
GO:BP	GO:0016079	synaptic vesicle exocytosis	7.681878908198897e-07	True	"""Fusion of intracellular membrane-bounded vesicles with the pre-synaptic membrane of the neuronal cell resulting in release of neurotransmitter into the synaptic cleft."" [GOC:jid, GOC:lmg]"	96	142	10	15719	0.0704225352112676	0.1041666666666666	query_1	['GO:0007269', 'GO:0045055', 'GO:0051649', 'GO:0099003', 'GO:0099504', 'GO:0099643']	['RAB3A', 'PPFIA3', 'PSEN1', 'SNAP25', 'VAMP2', 'STXBP1', 'STX1A', 'SYT1', 'RAB5A', 'RAB3GAP1']	[['ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IBA', 'TAS', 'NAS', 'IEA'], ['ISS', 'TAS'], ['ISS', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IMP'], ['ISS']]
GO:CC	GO:0000932	P-body	7.859067072856946e-07	True	"""A focus in the cytoplasm where mRNAs may become inactivated by decapping or some other mechanism. Protein and RNA localized to these foci are involved in mRNA degradation, nonsense-mediated mRNA decay (NMD), translational repression, and RNA-mediated gene silencing."" [GOC:clt, PMID:12730603]"	92	141	9	16420	0.0638297872340425	0.0978260869565217	query_1	['GO:0036464']	['MOV10', 'TNRC6B', 'ZFP36', 'AGO4', 'TNRC6A', 'TNRC6C', 'AGO2', 'AGO1', 'AGO3']	[['IDA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IBA'], ['IDA', 'IEA'], ['IEA'], ['IEA']]
GO:BP	GO:0042982	amyloid precursor protein metabolic process	8.046345598024541e-07	True	"""The chemical reactions and pathways involving amyloid precursor protein (APP), the precursor of amyloid-beta, a glycoprotein associated with Alzheimer's disease."" [GOC:go_curators]"	72	142	9	15719	0.0633802816901408	0.125	query_1	['GO:0019538']	['NCSTN', 'PSEN1', 'APH1B', 'BACE1', 'PAWR', 'PSENEN', 'GGA3', 'AGO2', 'APH1A']	[['IDA', 'IMP', 'IGI', 'ISS', 'TAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'TAS', 'IEA'], ['IDA', 'IGI', 'ISS'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'TAS'], ['IDA'], ['ISS'], ['IDA', 'IMP', 'IGI', 'ISS', 'TAS']]
REAC	REAC:R-HSA-9603798	Class I peroxisomal membrane protein import	9.359905518729456e-07	True	Class I peroxisomal membrane protein import	18	124	6	10022	0.0483870967741935	0.3333333333333333	query_1	['REAC:R-HSA-9609507']	['ABCD3', 'PEX19', 'ABCD1', 'PEX3', 'PEX16', 'ABCD2']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
REAC	REAC:R-HSA-9024446	NR1H2 and NR1H3-mediated signaling	9.359905518729456e-07	True	NR1H2 and NR1H3-mediated signaling	44	124	8	10022	0.064516129032258	0.1818181818181818	query_1	['REAC:R-HSA-9006931']	['MOV10', 'TNRC6B', 'AGO4', 'TNRC6A', 'TNRC6C', 'AGO2', 'AGO1', 'AGO3']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0031331	positive regulation of cellular catabolic process	1.046636732614584e-06	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:mah]"	311	142	16	15719	0.1126760563380281	0.0514469453376205	query_1	['GO:0009896', 'GO:0031325', 'GO:0031329', 'GO:0044248']	['HTT', 'ABCD1', 'MOV10', 'TNRC6B', 'PSEN1', 'ZFP36', 'APP', 'TNRC6A', 'TNRC6C', 'RAB3GAP2', 'MTDH', 'AGO2', 'ABCD2', 'RAB3GAP1', 'OPTN', 'AGO3']	[['IMP'], ['IMP', 'ISS', 'IEA'], ['IDA'], ['IMP', 'IBA'], ['IGI'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IGI'], ['IBA'], ['IDA', 'IBA'], ['IMP'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IMP'], ['IDA', 'IMP'], ['IEA']]
GO:BP	GO:0007031	peroxisome organization	1.1013134462050553e-06	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a peroxisome. A peroxisome is a small, membrane-bounded organelle that uses dioxygen (O2) to oxidize organic molecules."" [GOC:mah]"	35	142	7	15719	0.0492957746478873	0.2	query_1	['GO:0006996']	['ABCD3', 'PEX19', 'ABCD1', 'PEX3', 'PEX16', 'RAB8B', 'ABCD2']	[['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA'], ['IBA']]
GO:BP	GO:0017157	regulation of exocytosis	1.260706741769696e-06	True	"""Any process that modulates the frequency, rate or extent of exocytosis."" [GOC:go_curators]"	197	142	13	15719	0.0915492957746478	0.065989847715736	query_1	['GO:0006887', 'GO:0060627', 'GO:1903530']	['RAB8A', 'RAB3A', 'VAMP2', 'RAB7A', 'STXBP1', 'STX1A', 'RAB8B', 'SYT1', 'RAB5A', 'RABGEF1', 'RAB3GAP1', 'RAB13', 'RAB10']	[['IBA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['ISS'], ['IMP'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IBA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IMP'], ['IEA'], ['ISS'], ['IBA'], ['IBA']]
REAC	REAC:R-HSA-9013700	NOTCH4 Activation and Transmission of Signal to the Nucleus	1.9549620643740277e-06	True	NOTCH4 Activation and Transmission of Signal to the Nucleus	11	124	5	10022	0.0403225806451612	0.4545454545454545	query_1	['REAC:R-HSA-9013694']	['NCSTN', 'PSEN1', 'APH1B', 'PSENEN', 'APH1A']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0060213	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	1.956260216686844e-06	True	"""Any process that increases the frequency, rate or extent of poly(A) tail shortening of a nuclear-transcribed mRNA. Poly(A) tail shortening is the decrease in length of the poly(A) tail of an mRNA from full length to an oligo(A) length."" [GOC:dph, GOC:tb]"	12	142	5	15719	0.0352112676056338	0.4166666666666667	query_1	['GO:0000289', 'GO:0060211', 'GO:0061014']	['TNRC6B', 'ZFP36', 'TNRC6A', 'TNRC6C', 'AGO2']	[['IMP', 'IBA'], ['IDA', 'IEA'], ['IBA'], ['IDA', 'IBA'], ['ISS', 'IEA']]
REAC	REAC:R-HSA-2559585	Oncogene Induced Senescence	1.9742745036488533e-06	True	Oncogene Induced Senescence	33	124	7	10022	0.0564516129032258	0.2121212121212121	query_1	['REAC:R-HSA-2559583']	['MOV10', 'TNRC6B', 'AGO4', 'TNRC6A', 'TNRC6C', 'AGO1', 'AGO3']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0033365	protein localization to organelle	2.358114241893237e-06	True	"""A process in which a protein is transported to, or maintained in, a location within an organelle."" [GOC:mah]"	924	142	27	15719	0.1901408450704225	0.0292207792207792	query_1	['GO:0008104']	['GDI2', 'GGA1', 'RAB8A', 'PEX19', 'SUN2', 'PEX3', 'PSEN1', 'RAB35', 'EHD1', 'PEX16', 'NGFR', 'AURKA', 'RAB3IP', 'RABEP1', 'RAB7A', 'GGA3', 'RAB23', 'RAB8B', 'YWHAE', 'RAB3GAP2', 'HPS4', 'MICALL1', 'RAB3GAP1', 'RAB10', 'OPTN', 'RAB6A', 'SORT1']	[['IMP'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IBA'], ['IDA'], ['IMP', 'IBA'], ['IMP'], ['IMP', 'IEA'], ['IMP'], ['IDA', 'IMP'], ['IDA'], ['IEA'], ['IMP'], ['ISS', 'IEA'], ['IMP'], ['IPI', 'IEA'], ['IMP'], ['IDA'], ['IMP'], ['IMP'], ['HMP'], ['IMP'], ['IMP'], ['IMP'], ['IMP', 'IBA'], ['IDA', 'IMP'], ['IEA']]
GO:CC	GO:0030141	secretory granule	2.8126822936860397e-06	True	"""A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."" [GOC:mah, ISBN:0198506732]"	867	141	24	16420	0.1702127659574468	0.0276816608996539	query_1	['GO:0012505', 'GO:0099503']	['GDI2', 'RAB14', 'NCSTN', 'RAB18', 'RAB3A', 'PPFIA3', 'SLC27A2', 'PSEN1', 'SNAP25', 'RAB5B', 'RHOG', 'APP', 'VAMP2', 'RAB5C', 'RAB4A', 'RAB7A', 'STXBP1', 'STX1A', 'HPS4', 'SYT1', 'RAB31', 'RAB13', 'RAB10', 'RAB6A']	[['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS', 'IEA'], ['IDA', 'IEA'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS', 'IEA'], ['ISS', 'TAS'], ['TAS'], ['IBA'], ['TAS', 'IEA'], ['IDA', 'IBA'], ['IEA'], ['IDA'], ['IBA', 'IEA'], ['TAS'], ['ISS'], ['IDA', 'IBA', 'TAS'], ['ISS', 'TAS', 'IEA']]
GO:BP	GO:0030030	cell projection organization	3.0176709375120804e-06	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]"	1470	142	35	15719	0.2464788732394366	0.0238095238095238	query_1	['GO:0016043']	['GDI2', 'RHOH', 'RAB8A', 'RILP', 'DICER1', 'HTT', 'RAB3A', 'ABCD1', 'MOV10', 'PSEN1', 'RAB35', 'NGF', 'EHD1', 'SNAP25', 'NGFR', 'RHOG', 'AURKA', 'APP', 'RAB3IP', 'MECP2', 'STXBP1', 'EHD2', 'RAB23', 'GDI1', 'RAB8B', 'SYT1', 'RAB5A', 'MICALL1', 'NTRK1', 'ABCD2', 'RAB13', 'RAB10', 'RAB6A', 'RAB34', 'EHD3']	[['IMP'], ['IBA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IBA'], ['ISS'], ['IMP'], ['IBA', 'IEA'], ['ISS', 'IEA'], ['ISS'], ['IMP', 'IGI', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IBA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IMP', 'IEA'], ['IGI', 'ISS', 'IBA', 'IEA'], ['IMP', 'TAS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IBA'], ['IMP'], ['ISS', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'IBA'], ['ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IMP'], ['ISS'], ['TAS'], ['IEA'], ['IMP', 'IBA', 'IEA']]
REAC	REAC:R-HSA-212676	Dopamine Neurotransmitter Release Cycle	3.124728556099074e-06	True	Dopamine Neurotransmitter Release Cycle	22	124	6	10022	0.0483870967741935	0.2727272727272727	query_1	['REAC:R-HSA-112310']	['RAB3A', 'PPFIA3', 'SNAP25', 'VAMP2', 'STX1A', 'SYT1']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
REAC	REAC:R-HSA-210500	Glutamate Neurotransmitter Release Cycle	4.029972499276461e-06	True	Glutamate Neurotransmitter Release Cycle	23	124	6	10022	0.0483870967741935	0.2608695652173913	query_1	['REAC:R-HSA-112310']	['RAB3A', 'PPFIA3', 'SNAP25', 'VAMP2', 'STX1A', 'SYT1']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0045046	protein import into peroxisome membrane	4.187523620806428e-06	True	"""The targeting of proteins into the peroxisomal membrane. The process is not well understood, but both signals and mechanism differ from those involved in peroxisomal matrix protein import."" [ISBN:0716731363, PMID:11687502]"	6	142	4	15719	0.028169014084507	0.6666666666666666	query_1	['GO:0006612', 'GO:0006625', 'GO:0015919']	['PEX19', 'PEX3', 'PEX16', 'RAB8B']	[['IDA', 'IBA'], ['IMP', 'IBA'], ['IMP'], ['IDA']]
GO:BP	GO:0050804	modulation of chemical synaptic transmission	4.495737554576933e-06	True	"""Any process that modulates the frequency or amplitude of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse. Amplitude, in this case, refers to the change in postsynaptic membrane potential due to a single instance of synaptic transmission."" [GOC:ai]"	445	142	18	15719	0.1267605633802817	0.0404494382022471	query_1	['GO:0007268', 'GO:0099177']	['RAB8A', 'NCSTN', 'RAB3A', 'PPFIA3', 'PSEN1', 'NGF', 'BACE1', 'SNAP25', 'NGFR', 'APP', 'VAMP2', 'MECP2', 'STXBP1', 'STX1A', 'SYT1', 'RAB5A', 'NTRK1', 'RAB3GAP1']	[['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS'], ['IEA'], ['IBA'], ['IEA'], ['IEA'], ['IEA'], ['IGI'], ['ISS'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'IBA'], ['IEA'], ['ISS']]
GO:BP	GO:0048167	regulation of synaptic plasticity	4.495737554576933e-06	True	"""A process that modulates synaptic plasticity, the ability of synapses to change as circumstances require. They may alter function, such as increasing or decreasing their sensitivity, or they may increase or decrease in actual numbers."" [GOC:dph, GOC:jid, GOC:tb, PMID:11891290]"	184	142	12	15719	0.0845070422535211	0.0652173913043478	query_1	['GO:0050804', 'GO:0065008']	['RAB8A', 'NCSTN', 'RAB3A', 'PPFIA3', 'PSEN1', 'SNAP25', 'APP', 'VAMP2', 'MECP2', 'STXBP1', 'RAB5A', 'RAB3GAP1']	[['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS'], ['IEA'], ['IEA'], ['IGI'], ['ISS'], ['IEA'], ['IEA'], ['IBA'], ['ISS']]
GO:BP	GO:0034205	amyloid-beta formation	4.495737554576933e-06	True	"""The generation of amyloid-beta by cleavage of the amyloid precursor protein (APP)."" [GOC:mah]"	43	142	7	15719	0.0492957746478873	0.1627906976744186	query_1	['GO:0042987', 'GO:0050435']	['NCSTN', 'PSEN1', 'APH1B', 'BACE1', 'PSENEN', 'GGA3', 'APH1A']	[['IDA', 'IMP', 'IGI', 'IEA'], ['IDA', 'IMP', 'IGI', 'IEA'], ['IDA', 'IGI'], ['IDA'], ['IMP', 'IGI'], ['IDA'], ['IDA', 'IMP', 'IGI']]
