Unnamed: 0	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	seeds	diseases
11	GO:BP	GO:0072657	protein localization to membrane	2.7983412410439773e-18	True	"""A process in which a protein is transported to, or maintained in, a specific location in a membrane."" [GOC:mah]"	575	142	36	15719	0.2535211267605634	0.0626086956521739	query_1	['GO:0008104', 'GO:0051668']	['RAB10', 'RAB8A', 'GGA3', 'GGA2', 'STXBP1', 'CHM', 'GDI1', 'SNAP25', 'PEX16', 'RAB32', 'RAB38', 'RAB6A', 'GOLGA7B', 'EHD1', 'RAB8B', 'RAB3A', 'RAB3GAP2', 'RAB13', 'STX1A', 'RAB7A', 'OPTN', 'PIGW', 'RAB3IP', 'RABEP1', 'GGA1', 'RAB31', 'EHD3', 'MICALL1', 'RHOG', 'EHD2', 'VAMP2', 'PEX19', 'RABGEF1', 'PEX3', 'RAB34', 'RAB3GAP1']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
9	GO:BP	GO:0051649	establishment of localization in cell	2.7983412410439773e-18	True	"""Any process, occuring in a cell, that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos, GOC:dph, GOC:tb]"	2072	142	64	15719	0.4507042253521127	0.0308880308880308	query_1	['GO:0051234', 'GO:0051641']	['RAB10', 'CHML', 'PPFIA3', 'RAB8A', 'GGA3', 'GGA2', 'STXBP1', 'SORT1', 'EEA1', 'CHM', 'GDI1', 'SNAP25', 'PEX16', 'RAB32', 'SYT1', 'RAB38', 'RAB6A', 'GOLGA7B', 'EHD1', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'RAB23', 'RAB3A', 'RAB3GAP2', 'RAB13', 'STX1A', 'SUN2', 'ABCD2', 'RAB5A', 'RAB7A', 'RAB1A', 'RBSN', 'HPS1', 'TBC1D17', 'RAB5C', 'RAB3IP', 'SLC25A52', 'RAB18', 'GGA1', 'RAB35', 'RAB31', 'ABCD3', 'RAB22A', 'EHD3', 'VPS45', 'MICALL1', 'TMEM102', 'RAB1B', 'EHD2', 'VAMP2', 'PEX19', 'HTT', 'RABGEF1', 'PEX3', 'APP', 'HPS4', 'NGFR', 'RAB3GAP1', 'ARHGDIA', 'RILP', 'ABCD1', 'YWHAE']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
10	GO:BP	GO:0071702	organic substance transport	2.7983412410439773e-18	True	"""The directed movement of organic substances into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or pore. An organic substance is a molecular entity that contains carbon."" [GOC:mah]"	2638	142	72	15719	0.5070422535211268	0.0272934040940106	query_1	['GO:0006810']	['GDI2', 'RAB10', 'CHML', 'RAB8A', 'GGA3', 'GGA2', 'OSBPL1A', 'STXBP1', 'SORT1', 'RAB39A', 'CHM', 'GDI1', 'SNAP25', 'PEX16', 'RAB32', 'SYT1', 'RAB38', 'RAB6A', 'GOLGA7B', 'EHD1', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'RAB23', 'RAB3A', 'RAB3GAP2', 'KTN1', 'RAB13', 'STX1A', 'ABCD2', 'RAB5A', 'ZFP36', 'RAB7A', 'RAB1A', 'RBSN', 'TBC1D17', 'RAB4A', 'RAB5C', 'OPTN', 'RAB3IP', 'RABEP1', 'SLC25A52', 'MECP2', 'RAB18', 'GGA1', 'RAB35', 'RAB31', 'ABCD3', 'SLC27A2', 'RAB22A', 'EHD3', 'VPS45', 'MICALL1', 'TMEM9', 'RAB1B', 'RUFY1', 'VAMP2', 'RAB3IL1', 'PEX19', 'HTT', 'SLC6A8', 'RABGEF1', 'PEX3', 'RAB34', 'HPS4', 'APBA3', 'NGFR', 'RAB3GAP1', 'RILP', 'ABCD1', 'YWHAE']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
12	GO:BP	GO:0051668	localization within membrane	3.627132762257449e-18	True	"""Any process in which a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a membrane."" [GOC:ai]"	662	142	38	15719	0.2676056338028169	0.0574018126888217	query_1	['GO:0051641']	['RAB10', 'RAB8A', 'GGA3', 'GGA2', 'STXBP1', 'CHM', 'GDI1', 'SNAP25', 'PEX16', 'RAB32', 'RAB38', 'RAB6A', 'GOLGA7B', 'EHD1', 'RAB14', 'RAB8B', 'RAB3A', 'RAB3GAP2', 'RAB13', 'STX1A', 'RAB7A', 'OPTN', 'PIGW', 'RAB3IP', 'RABEP1', 'GGA1', 'RAB35', 'RAB31', 'EHD3', 'MICALL1', 'RHOG', 'EHD2', 'VAMP2', 'PEX19', 'RABGEF1', 'PEX3', 'RAB34', 'RAB3GAP1']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
8	GO:CC	GO:0031090	organelle membrane	1.3052490290354013e-17	True	"""A membrane that is one of the two lipid bilayers of an organelle envelope or the outermost membrane of single membrane bound organelle."" [GOC:dos, GOC:mah]"	3439	141	78	16420	0.5531914893617021	0.0226810119220703	query_1	['GO:0016020', 'GO:0043227']	['RAB10', 'RAB8A', 'GGA3', 'GGA2', 'TMEM120B', 'SORT1', 'EEA1', 'RAB39A', 'SNAP25', 'PEX16', 'APH1A', 'ELOVL2', 'RAB32', 'SYT1', 'RAB38', 'RAB6A', 'GOLGA7B', 'EHD1', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'BACE1', 'NTRK1', 'RAB23', 'NCSTN', 'RAB3A', 'RAB3GAP2', 'MTDH', 'KTN1', 'RAB13', 'STX1A', 'SUN2', 'NAT8', 'ANKLE2', 'ABCD2', 'RAB5A', 'PSENEN', 'RAB7A', 'RAB1A', 'PTDSS1', 'APH1B', 'RBSN', 'RAB4A', 'RAB5C', 'OPTN', 'PIGW', 'RABEP1', 'SLC25A52', 'RAB18', 'GGA1', 'RAB35', 'RAB31', 'GPAM', 'ABCD3', 'SLC39A4', 'SLC27A2', 'RAB22A', 'EHD3', 'VPS45', 'MICALL1', 'TMEM9', 'RAB1B', 'RUFY1', 'RHOG', 'EHD2', 'VAMP2', 'PEX19', 'HTT', 'RABGEF1', 'PEX3', 'APP', 'RAB34', 'B4GALT7', 'HPS4', 'RAB3GAP1', 'RILP', 'ABCD1']	['RAB3GAP2', 'PTDSS1', 'B4GALT7', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Lenz-Majewski hyperostotic dwarfism', 'B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
9	GO:CC	GO:0030139	endocytic vesicle	2.0557633163669147e-17	True	"""A membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. Endocytic vesicles fuse with early endosomes to deliver the cargo for further sorting."" [GOC:go_curators, PMID:19696797]"	331	141	27	16420	0.1914893617021276	0.0815709969788519	query_1	['GO:0031410']	['RAB10', 'RAB8A', 'STXBP1', 'RAB39A', 'RAB32', 'SYT1', 'RAB38', 'RIN3', 'EHD1', 'RAB5B', 'RAB14', 'RAB8B', 'RAB23', 'RAB13', 'RAB5A', 'RAB7A', 'RAB5C', 'RABEP1', 'RAB35', 'RAB31', 'RAB22A', 'EHD3', 'EHD2', 'VAMP2', 'RABGEF1', 'RAB34', 'RILP']	0	0
13	GO:BP	GO:0098876	vesicle-mediated transport to the plasma membrane	3.1011557183338383e-17	True	"""The directed movement of substances to the plasma membrane in transport vesicles that fuse with the plasma membrane by exocytosis."" [GOC:dos]"	147	142	21	15719	0.1478873239436619	0.1428571428571428	query_1	['GO:0016192', 'GO:0051668']	['RAB10', 'RAB8A', 'GGA3', 'GGA2', 'SNAP25', 'EHD1', 'RAB14', 'RAB8B', 'RAB13', 'RAB7A', 'OPTN', 'RAB3IP', 'RABEP1', 'GGA1', 'RAB35', 'RAB31', 'EHD3', 'MICALL1', 'EHD2', 'VAMP2', 'RAB34']	0	0
10	GO:CC	GO:0070382	exocytic vesicle	7.098828578976941e-17	True	"""A transport vesicle that mediates transport from an intracellular compartment to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis."" [GOC:kad, GOC:mah]"	226	141	23	16420	0.1631205673758865	0.1017699115044247	query_1	['GO:0030133', 'GO:0099503']	['RAB10', 'RAB8A', 'SNAP25', 'APH1A', 'SYT1', 'RAB6A', 'RAB5B', 'PSEN1', 'RAB8B', 'BACE1', 'NCSTN', 'RAB3A', 'RAB13', 'STX1A', 'RAB5A', 'NGF', 'RAB7A', 'RAB3IP', 'RAB35', 'VPS45', 'VAMP2', 'RAB3IL1', 'APP']	0	0
14	GO:BP	GO:0006886	intracellular protein transport	7.878524817023374e-17	True	"""The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell."" [GOC:mah]"	865	142	41	15719	0.2887323943661972	0.0473988439306358	query_1	['GO:0008104', 'GO:0015031', 'GO:0046907']	['CHML', 'RAB8A', 'GGA3', 'GGA2', 'STXBP1', 'SORT1', 'CHM', 'GDI1', 'PEX16', 'RAB32', 'RAB38', 'RAB6A', 'GOLGA7B', 'EHD1', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'RAB23', 'RAB3A', 'RAB3GAP2', 'STX1A', 'RAB5A', 'RAB7A', 'RAB1A', 'RAB5C', 'RAB3IP', 'RAB18', 'GGA1', 'RAB31', 'RAB22A', 'VPS45', 'MICALL1', 'RAB1B', 'VAMP2', 'PEX19', 'RABGEF1', 'PEX3', 'HPS4', 'NGFR', 'YWHAE']	['RAB3GAP2']	['Cataract-intellectual disability-hypogonadism syndrome']
11	GO:CC	GO:0012505	endomembrane system	1.6210936999011967e-16	True	"""A collection of membranous structures involved in transport within the cell. The main components of the endomembrane system are endoplasmic reticulum, Golgi bodies, vesicles, cell membrane and nuclear envelope. Members of the endomembrane system pass materials through each other or though the use of vesicles."" [GOC:lh]"	4431	141	87	16420	0.6170212765957447	0.0196343940419769	query_1	['GO:0110165']	['GDI2', 'RAB10', 'PPFIA3', 'RAB8A', 'GGA3', 'GGA2', 'TMEM120B', 'OSBPL1A', 'STXBP1', 'SORT1', 'EEA1', 'RAB39A', 'GDI1', 'SNAP25', 'PEX16', 'APH1A', 'ELOVL2', 'RAB32', 'SYT1', 'RAB38', 'RAB6A', 'GOLGA7B', 'RIN3', 'EHD1', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'BACE1', 'NTRK1', 'RAB23', 'NCSTN', 'RAB3A', 'RAB3GAP2', 'MTDH', 'KTN1', 'RAB13', 'STX1A', 'SUN2', 'NAT8', 'ANKLE2', 'RAB5A', 'PSENEN', 'NGF', 'RAB7A', 'RAB1A', 'PTDSS1', 'APH1B', 'RBSN', 'TBC1D17', 'RAB4A', 'RAB5C', 'OPTN', 'PIGW', 'RAB3IP', 'PTP4A2', 'RABEP1', 'RAB18', 'GGA1', 'GOLM1', 'RAB35', 'RAB31', 'SLC39A4', 'SLC27A2', 'RAB22A', 'EHD3', 'VPS45', 'MICALL1', 'TMEM9', 'RAB1B', 'RUFY1', 'RHOG', 'EHD2', 'VAMP2', 'RAB3IL1', 'HTT', 'RABGEF1', 'PEX3', 'APP', 'RAB34', 'B4GALT7', 'HPS4', 'NGFR', 'TNRC6A', 'RAB3GAP1', 'RILP', 'ABCD1']	['RAB3GAP2', 'PTDSS1', 'B4GALT7', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Lenz-Majewski hyperostotic dwarfism', 'B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
12	GO:CC	GO:0030133	transport vesicle	5.610147739484861e-16	True	"""Any of the vesicles of the constitutive secretory pathway, which carry cargo from the endoplasmic reticulum to the Golgi, between Golgi cisternae, from the Golgi to the ER (retrograde transport) or to destinations within or outside the cell."" [GOC:mah, PMID:22160157]"	417	141	28	16420	0.1985815602836879	0.0671462829736211	query_1	['GO:0012505', 'GO:0031410']	['RAB10', 'RAB8A', 'SORT1', 'SNAP25', 'APH1A', 'SYT1', 'RAB6A', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'BACE1', 'NCSTN', 'RAB3A', 'RAB13', 'STX1A', 'RAB5A', 'NGF', 'RAB7A', 'RAB1A', 'APH1B', 'RAB3IP', 'RAB35', 'VPS45', 'RAB1B', 'VAMP2', 'RAB3IL1', 'APP']	0	0
13	GO:CC	GO:0031982	vesicle	8.159085113840498e-16	True	"""Any small, fluid-filled, spherical organelle enclosed by membrane."" [GOC:mah, GOC:pz, GOC:vesicles]"	3794	141	79	16420	0.5602836879432624	0.0208223510806536	query_1	['GO:0043227']	['GDI2', 'RAB10', 'ARHGDIB', 'PPFIA3', 'RAB8A', 'GGA3', 'GGA2', 'OSBPL1A', 'STXBP1', 'SORT1', 'EEA1', 'RAB39A', 'DICER1', 'SNAP25', 'APH1A', 'RAB32', 'SYT1', 'AGO2', 'RAB38', 'RAB6A', 'RIN3', 'EHD1', 'ARHGDIG', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'BACE1', 'NTRK1', 'RAB23', 'NCSTN', 'RAB3A', 'RAB13', 'STX1A', 'SUN2', 'RAB5A', 'PSENEN', 'NGF', 'RAB7A', 'RAB1A', 'APH1B', 'RBSN', 'HPS1', 'TBC1D17', 'RAB4A', 'RAB5C', 'OPTN', 'RAB3IP', 'PTP4A2', 'RABEP1', 'RAB18', 'GGA1', 'RAB35', 'RAB31', 'RHOH', 'NT5E', 'SLC39A4', 'SLC27A2', 'RAB22A', 'EHD3', 'VPS45', 'MICALL1', 'TMEM9', 'RAB1B', 'RUFY1', 'RHOG', 'EHD2', 'VAMP2', 'RAB3IL1', 'HTT', 'RABGEF1', 'APP', 'RAB34', 'HPS4', 'NGFR', 'RAB3GAP1', 'ARHGDIA', 'RILP', 'YWHAE']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
14	GO:CC	GO:0005737	cytoplasm	1.2284342230571572e-15	True	"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]"	11233	141	136	16420	0.9645390070921984	0.0121071841894418	query_1	['GO:0005622', 'GO:0110165']	['GDI2', 'RAB10', 'ARHGDIB', 'CHML', 'HSD17B10', 'PPFIA3', 'RAB8A', 'GGA3', 'GGA2', 'OSBPL1A', 'AURKA', 'STXBP1', 'SORT1', 'EEA1', 'RAB39A', 'DICER1', 'CHM', 'GDI1', 'SNAP25', 'PEX16', 'APH1A', 'S1PR5', 'ELOVL2', 'RAB32', 'AS3MT', 'SYT1', 'AGO2', 'RAB38', 'RAB6A', 'GOLGA7B', 'RIN3', 'EHD1', 'USP3', 'TARBP2', 'ARHGDIG', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'BACE1', 'NTRK1', 'RAB23', 'NCSTN', 'PAWR', 'RAB3A', 'LONRF3', 'RAB3GAP2', 'MTDH', 'KTN1', 'RAB13', 'STX1A', 'SUN2', 'NAT8', 'ANKLE2', 'ABCD2', 'BMX', 'RAB5A', 'PSENEN', 'ZFP36', 'NGF', 'CCDC43', 'RAB7A', 'RAB1A', 'PTDSS1', 'MOV10', 'APH1B', 'SALL1', 'RBSN', 'HPS1', 'TBC1D17', 'RAB4A', 'RAB5C', 'OPTN', 'PIGW', 'RAB3IP', 'PTP4A2', 'PRKRA', 'TMEM143', 'RABEP1', 'SLC25A52', 'MECP2', 'DTD2', 'AGO1', 'TRMT10C', 'RAB18', 'GGA1', 'GOLM1', 'RAB35', 'RAB31', 'HMMR', 'GPAM', 'RHOH', 'TNRC6C', 'ABCD3', 'NT5E', 'SLC39A4', 'SLC27A2', 'RAB22A', 'EHD3', 'VPS45', 'MICALL1', 'TMEM102', 'RABGGTB', 'TMEM9', 'RAB1B', 'RUFY1', 'RHOG', 'EHD2', 'SIRT2', 'VAMP2', 'RAB3IL1', 'PEX19', 'HTT', 'TPX2', 'RABGEF1', 'TNRC6B', 'PEX3', 'APP', 'RAB34', 'AGO3', 'B4GALT7', 'HPS4', 'APBA3', 'TRIM4', 'RABGGTA', 'ACOT13', 'NGFR', 'TNRC6A', 'RAB3GAP1', 'ARHGDIA', 'SHROOM3', 'RILP', 'ABCD1', 'AGO4', 'YWHAE', 'DDX3Y']	['RAB3GAP2', 'PTDSS1', 'B4GALT7', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Lenz-Majewski hyperostotic dwarfism', 'B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
15	GO:CC	GO:0055037	recycling endosome	4.0305467889187444e-15	True	"""An organelle consisting of a network of tubules that functions in targeting molecules, such as receptors transporters and lipids, to the plasma membrane."" [GOC:dph, GOC:jid, GOC:kmv, GOC:rph, PMID:10930469, PMID:15601896, PMID:16246101, PMID:21556374, PMID:21562044]"	188	141	20	16420	0.1418439716312056	0.1063829787234042	query_1	['GO:0005768']	['RAB10', 'RAB8A', 'GGA3', 'EHD1', 'RAB14', 'RAB8B', 'BACE1', 'NTRK1', 'RAB13', 'TBC1D17', 'RAB4A', 'OPTN', 'RABEP1', 'RAB35', 'SLC39A4', 'EHD3', 'MICALL1', 'EHD2', 'RABGEF1', 'APP']	0	0
16	GO:CC	GO:0070578	RISC-loading complex	5.251682515803773e-15	True	"""A trimeric protein complex required for the formation of a mature RNA-induced silencing complex (RISC). In humans the complex is composed of the endonuclease Dicer (DICER1), TRBP (TARBP2) and the Argonaute protein Ago2 (EIF2C2/AGO2). Within the complex, Dicer and TRBP are required to process precursor miRNAs (pre-miRNAs) to mature miRNAs and then load them onto Ago2. Ago2 bound to the mature miRNA constitutes the minimal RISC and may subsequently dissociate from Dicer and TRBP. This complex has endoribonuclease activity."" [GOC:ab, GOC:BHF, GOC:nc, GOC:rph, PMID:18178619, PMID:19820710]"	9	141	8	16420	0.0567375886524822	0.8888888888888888	query_1	['GO:1902555']	['DICER1', 'AGO2', 'TARBP2', 'ZFP36', 'PRKRA', 'AGO1', 'AGO3', 'AGO4']	0	0
15	GO:BP	GO:0010256	endomembrane system organization	7.430135407977969e-15	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the endomembrane system."" [GOC:mah, GOC:sm]"	564	142	32	15719	0.2253521126760563	0.0567375886524822	query_1	['GO:0016043']	['RAB10', 'RAB8A', 'STXBP1', 'EEA1', 'SNAP25', 'SYT1', 'RAB38', 'RAB5B', 'RAB3A', 'RAB3GAP2', 'STX1A', 'SUN2', 'ANKLE2', 'ABCD2', 'RAB7A', 'RAB1A', 'RBSN', 'HPS1', 'OPTN', 'RAB18', 'RAB22A', 'EHD3', 'MICALL1', 'TMEM9', 'RAB1B', 'EHD2', 'SIRT2', 'HTT', 'HPS4', 'RAB3GAP1', 'RILP', 'ABCD1']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
16	GO:BP	GO:0006810	transport	1.9796802622804542e-14	True	"""The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or a transporter complex, a pore or a motor protein."" [GOC:dos, GOC:dph, GOC:jl, GOC:mah]"	4218	142	85	15719	0.5985915492957746	0.0201517306780464	query_1	['GO:0051234']	['GDI2', 'RAB10', 'CHML', 'PPFIA3', 'RAB8A', 'GGA3', 'GGA2', 'OSBPL1A', 'STXBP1', 'SORT1', 'EEA1', 'RAB39A', 'CHM', 'GDI1', 'SNAP25', 'PEX16', 'RAB32', 'SYT1', 'RAB38', 'RAB6A', 'GOLGA7B', 'RIN3', 'EHD1', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'RAB23', 'RAB3A', 'RAB3GAP2', 'KTN1', 'RAB13', 'STX1A', 'SUN2', 'ABCD2', 'RAB5A', 'ZFP36', 'RAB7A', 'RAB1A', 'RBSN', 'HPS1', 'TBC1D17', 'RAB4A', 'RAB5C', 'OPTN', 'RAB3IP', 'RABEP1', 'SLC25A52', 'MECP2', 'RAB18', 'GGA1', 'RAB35', 'RAB31', 'HMMR', 'RHOH', 'ABCD3', 'SLC39A4', 'SLC27A2', 'RAB22A', 'EHD3', 'VPS45', 'MICALL1', 'TMEM102', 'TMEM9', 'RAB1B', 'RUFY1', 'RHOG', 'EHD2', 'VAMP2', 'RAB3IL1', 'PEX19', 'HTT', 'SLC6A8', 'RABGEF1', 'PEX3', 'APP', 'RAB34', 'HPS4', 'APBA3', 'NGFR', 'RAB3GAP1', 'ARHGDIA', 'RILP', 'ABCD1', 'YWHAE']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
17	GO:CC	GO:0008021	synaptic vesicle	2.3714127926787402e-14	True	"""A secretory organelle, typically 50 nm in diameter, of presynaptic nerve terminals; accumulates in high concentrations of neurotransmitters and secretes these into the synaptic cleft by fusion with the 'active zone' of the presynaptic plasma membrane."" [PMID:10099709, PMID:12563290]"	207	141	20	16420	0.1418439716312056	0.0966183574879227	query_1	['GO:0070382', 'GO:0098793']	['RAB10', 'RAB8A', 'SNAP25', 'APH1A', 'SYT1', 'RAB5B', 'PSEN1', 'RAB8B', 'BACE1', 'NCSTN', 'RAB3A', 'RAB13', 'STX1A', 'RAB5A', 'NGF', 'RAB7A', 'RAB35', 'VPS45', 'VAMP2', 'APP']	0	0
6	REAC	REAC:R-HSA-8948700	Competing endogenous RNAs (ceRNAs) regulate PTEN translation	2.5179873904039183e-14	True	Competing endogenous RNAs (ceRNAs) regulate PTEN translation	8	124	8	10022	0.064516129032258	1.0	query_1	['REAC:R-HSA-8943723']	['AGO2', 'MOV10', 'AGO1', 'TNRC6C', 'TNRC6B', 'AGO3', 'TNRC6A', 'AGO4']	0	0
17	GO:BP	GO:0090150	establishment of protein localization to membrane	3.376682214234658e-14	True	"""The directed movement of a protein to a specific location in a membrane."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	265	142	23	15719	0.1619718309859155	0.0867924528301886	query_1	['GO:0045184', 'GO:0072657']	['RAB10', 'RAB8A', 'GGA3', 'GGA2', 'CHM', 'GDI1', 'SNAP25', 'PEX16', 'GOLGA7B', 'RAB8B', 'RAB3GAP2', 'RAB7A', 'OPTN', 'RAB3IP', 'GGA1', 'RAB31', 'MICALL1', 'VAMP2', 'PEX19', 'RABGEF1', 'PEX3', 'RAB34', 'RAB3GAP1']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
18	GO:CC	GO:0055038	recycling endosome membrane	1.0316400928789825e-13	True	"""The lipid bilayer surrounding a recycling endosome."" [GOC:jid, GOC:rph, PMID:10930469, PMID:15601896, PMID:16246101]"	98	141	15	16420	0.1063829787234042	0.1530612244897959	query_1	['GO:0010008', 'GO:0055037']	['RAB10', 'RAB8A', 'GGA3', 'EHD1', 'RAB14', 'RAB8B', 'NTRK1', 'RAB13', 'RAB4A', 'OPTN', 'RAB35', 'SLC39A4', 'EHD3', 'MICALL1', 'EHD2']	0	0
18	GO:BP	GO:0051234	establishment of localization	1.836249856261845e-13	True	"""Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos]"	4373	142	85	15719	0.5985915492957746	0.0194374571232563	query_1	['GO:0051179']	['GDI2', 'RAB10', 'CHML', 'PPFIA3', 'RAB8A', 'GGA3', 'GGA2', 'OSBPL1A', 'STXBP1', 'SORT1', 'EEA1', 'RAB39A', 'CHM', 'GDI1', 'SNAP25', 'PEX16', 'RAB32', 'SYT1', 'RAB38', 'RAB6A', 'GOLGA7B', 'RIN3', 'EHD1', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'RAB23', 'RAB3A', 'RAB3GAP2', 'KTN1', 'RAB13', 'STX1A', 'SUN2', 'ABCD2', 'RAB5A', 'ZFP36', 'RAB7A', 'RAB1A', 'RBSN', 'HPS1', 'TBC1D17', 'RAB4A', 'RAB5C', 'OPTN', 'RAB3IP', 'RABEP1', 'SLC25A52', 'MECP2', 'RAB18', 'GGA1', 'RAB35', 'RAB31', 'HMMR', 'RHOH', 'ABCD3', 'SLC39A4', 'SLC27A2', 'RAB22A', 'EHD3', 'VPS45', 'MICALL1', 'TMEM102', 'TMEM9', 'RAB1B', 'RUFY1', 'RHOG', 'EHD2', 'VAMP2', 'RAB3IL1', 'PEX19', 'HTT', 'SLC6A8', 'RABGEF1', 'PEX3', 'APP', 'RAB34', 'HPS4', 'APBA3', 'NGFR', 'RAB3GAP1', 'ARHGDIA', 'RILP', 'ABCD1', 'YWHAE']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
7	REAC	REAC:R-HSA-8943723	Regulation of PTEN mRNA translation	1.9624975967954121e-13	True	Regulation of PTEN mRNA translation	9	124	8	10022	0.064516129032258	0.8888888888888888	query_1	['REAC:R-HSA-6807070']	['AGO2', 'MOV10', 'AGO1', 'TNRC6C', 'TNRC6B', 'AGO3', 'TNRC6A', 'AGO4']	0	0
19	GO:CC	GO:0030670	phagocytic vesicle membrane	1.305728863601999e-12	True	"""The lipid bilayer surrounding a phagocytic vesicle."" [GOC:mah]"	75	141	13	16420	0.0921985815602836	0.1733333333333333	query_1	['GO:0030666', 'GO:0045335']	['RAB10', 'RAB8A', 'RAB39A', 'RAB32', 'RAB38', 'RAB8B', 'RAB23', 'RAB5A', 'RAB7A', 'RAB31', 'RAB22A', 'RAB34', 'RILP']	0	0
8	REAC	REAC:R-HSA-426496	Post-transcriptional silencing by small RNAs	1.6763865717404224e-12	True	Post-transcriptional silencing by small RNAs	7	124	7	10022	0.0564516129032258	1.0	query_1	['REAC:R-HSA-211000']	['AGO2', 'AGO1', 'TNRC6C', 'TNRC6B', 'AGO3', 'TNRC6A', 'AGO4']	0	0
19	GO:BP	GO:0016050	vesicle organization	2.6126517794161783e-12	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a vesicle."" [GOC:mah]"	361	142	24	15719	0.1690140845070422	0.0664819944598338	query_1	['GO:0006996']	['RAB8A', 'STXBP1', 'SORT1', 'EEA1', 'RAB39A', 'SNAP25', 'RAB32', 'SYT1', 'RAB38', 'RAB5B', 'RAB14', 'RAB8B', 'RAB3A', 'RAB13', 'STX1A', 'RAB7A', 'RAB1A', 'HPS1', 'RAB22A', 'TMEM9', 'VAMP2', 'RAB34', 'HPS4', 'RILP']	0	0
20	GO:CC	GO:1902555	endoribonuclease complex	3.4145769534462328e-12	True	"""A protein complex which is capable of endoribonuclease activity."" [GOC:bhm, GOC:TermGenie, PMID:18191223]"	34	141	10	16420	0.0709219858156028	0.2941176470588235	query_1	['GO:1905348']	['HSD17B10', 'DICER1', 'AGO2', 'TARBP2', 'ZFP36', 'PRKRA', 'AGO1', 'TRMT10C', 'AGO3', 'AGO4']	0	0
