	Unnamed: 0	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	seeds	diseases
363	363	GO:BP	GO:0009725	response to hormone	2.8595101441927623e-08	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:jl]"	845	155	28	17376	0.1806451612903225	0.0331360946745562	query_1	['GO:0009719', 'GO:0010033']	['FOXH1', 'CITED2', 'ESR1', 'NQO1', 'STAT3', 'CCNA2', 'RB1', 'EP300', 'CDKN1B', 'SMARCA4', 'CITED4', 'FOXO1', 'MAX', 'CDC6', 'KDM1A', 'MYO5A', 'AR', 'SP1', 'CCND3', 'YY1', 'SKP2', 'CDK4', 'REST', 'CCND1', 'HDAC1', 'BMI1', 'PCNA', 'AKT1']	['MYO5A']	['Griscelli syndrome type 1', 'Neuroectodermal melanolysosomal disease']
364	364	GO:BP	GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	3.1713507205058365e-08	True	"""Any process that modulates the frequency, rate or extent of cellular response to transforming growth factor beta stimulus."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:22269326]"	129	155	12	17376	0.0774193548387096	0.0930232558139534	query_1	['GO:0071560', 'GO:0090287']	['CITED2', 'RBBP4', 'SMAD4', 'SMAD3', 'CDKN2B', 'EP300', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'CREBBP', 'HDAC1']	0	0
365	365	GO:BP	GO:2000630	positive regulation of miRNA metabolic process	3.1713507205058365e-08	True	"""Any process that activates or increases the frequency, rate or extent of miRNA metabolic process."" [GOC:dph]"	57	155	9	17376	0.0580645161290322	0.1578947368421052	query_1	['GO:0010586', 'GO:0051254', 'GO:2000628']	['MYC', 'STAT3', 'SMAD4', 'FOXO3', 'SMAD1', 'SMAD3', 'SMARCA4', 'TP53', 'AR']	0	0
366	366	GO:BP	GO:0001932	regulation of protein phosphorylation	3.25607864844007e-08	True	"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into an amino acid in a protein."" [GOC:hjd]"	1029	155	31	17376	0.2	0.0301263362487852	query_1	['GO:0006468', 'GO:0031399', 'GO:0042325']	['CDK5R1', 'CDKN2C', 'EZH2', 'CCND2', 'ERCC6', 'CCNH', 'CCNA2', 'PKMYT1', 'CDK7', 'SMAD4', 'CCNE2', 'RB1', 'CDKN2B', 'CDC25B', 'CDK5', 'CCNB2', 'CDKN1B', 'CDKN2D', 'TP53', 'HDAC2', 'CCNB1', 'CDC6', 'CCNA1', 'CDKN2A', 'CCND3', 'MNAT1', 'CDKN1A', 'SERTAD1', 'CCND1', 'CCNE1', 'AKT1']	['ERCC6']	['Cockayne syndrome type 3']
367	367	REAC	REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	3.6242554643574375e-08	True	NOTCH1 Intracellular Domain Regulates Transcription	45	155	8	17376	0.0516129032258064	0.1777777777777777	query_1	['REAC:R-HSA-1980143']	['MYC', 'RBX1', 'CUL1', 'EP300', 'SKP1', 'HDAC2', 'CREBBP', 'HDAC1']	0	0
368	368	GO:BP	GO:1902808	positive regulation of cell cycle G1/S phase transition	3.691456294665532e-08	True	"""Any signalling pathway that activates or increases the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G1 phase to S phase of the cell cycle."" [GO_REF:0000058, GOC:mtg_cell_cycle, GOC:TermGenie]"	58	155	9	17376	0.0580645161290322	0.1551724137931034	query_1	['GO:0044843', 'GO:1901989', 'GO:1902806']	['CUL4A', 'EZH2', 'CCND2', 'CUL4B', 'CDC6', 'CCND3', 'CCND1', 'TFDP1', 'AKT1']	0	0
369	369	GO:BP	GO:0043069	negative regulation of programmed cell death	3.723498387199144e-08	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]"	856	155	28	17376	0.1806451612903225	0.0327102803738317	query_1	['GO:0012501', 'GO:0043067', 'GO:0060548']	['MYC', 'DDB1', 'TFAP2B', 'CITED2', 'CCND2', 'NQO1', 'TFAP2A', 'COPS5', 'RB1', 'SMAD3', 'PSMC5', 'CDK1', 'DNMT1', 'CDKN1B', 'CDKN2D', 'FOXO1', 'TP53', 'HDAC2', 'SIN3A', 'KDM1A', 'AR', 'MNAT1', 'CTNNB1', 'PCGF2', 'CCND1', 'HDAC1', 'BMI1', 'AKT1']	['TFAP2A']	['Branchio-oculo-facial syndrome']
370	370	REAC	REAC:R-HSA-69200	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	4.014981062522529e-08	True	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	4	155	4	17376	0.0258064516129032	1.0	query_1	['REAC:R-HSA-69202']	['CDK2', 'CCNE2', 'RB1', 'CCNE1']	0	0
371	371	GO:BP	GO:0009987	cellular process	4.0804770594288043e-08	True	"""Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators, GOC:isa_complete]"	14469	155	152	17376	0.9806451612903224	0.0105052180523878	query_1	['GO:0008150']	['MYC', 'L3MBTL2', 'KCTD15', 'CDK5R1', 'NPLOC4', 'DDB1', 'RBX1', 'PCGF6', 'CUL3', 'CUL4A', 'CDKN2C', 'KDM5B', 'RYBP', 'FOXH1', 'TFAP2B', 'KLC2', 'CITED2', 'EZH2', 'CCND2', 'AZIN1', 'RBL2', 'ESR1', 'ORC6', 'NEDD8', 'NQO1', 'BTRC', 'E2F6', 'ERCC6', 'ORC5', 'CDK2', 'STAT3', 'CCNH', 'E2F1', 'RBBP4', 'KLC1', 'MCM4', 'CCNA2', 'RAB27A', 'RING1', 'TFDP2', 'MCM2', 'UFD1', 'CUL1', 'TRRAP', 'EED', 'KIF5B', 'FOXG1', 'PKMYT1', 'USP37', 'CDK7', 'UBE2W', 'SMAD4', 'FOXO3', 'EHMT2', 'E2F5', 'CDK6', 'E2F4', 'YEATS4', 'ORC4', 'CCNE2', 'TFAP2A', 'SYTL3', 'C3orf62', 'COPS5', 'TFAP2C', 'SMAD1', 'RB1', 'SMAD3', 'CDKN2B', 'PSMC5', 'CDC25B', 'VCP', 'ERCC8', 'KIF5A', 'SUZ12', 'PHC3', 'CDK5', 'EP300', 'CDK1', 'DNMT1', 'E2F2', 'CUL4B', 'CCNB2', 'CDKN1B', 'SMARCA4', 'CDKN2D', 'CITED4', 'ACOT1', 'CTCF', 'FOXO1', 'MGA', 'ODC1', 'SKP1', 'TP53', 'OAZ2', 'SMAD2', 'HDAC2', 'SIN3A', 'MCM6', 'ORC1', 'CCNB1', 'RBL1', 'YAF2', 'RCOR1', 'MAX', 'PHC1', 'CDC6', 'KDM1A', 'CCNA1', 'CBX3', 'KLC4', 'MYO5A', 'RUVBL1', 'EPC1', 'CDKN2A', 'OAZ3', 'AR', 'DDB2', 'SP1', 'KAT5', 'MYRIP', 'CCND3', 'ORC2', 'MNAT1', 'CTNNB1', 'YY1', 'SKP2', 'EHMT1', 'CDK4', 'CDKN1A', 'OAZ1', 'REST', 'CKS1B', 'TGIF1', 'GMNN', 'SERTAD1', 'CREBBP', 'CAND1', 'PCGF2', 'CCND1', 'CDT1', 'HDAC1', 'CCNE1', 'BMI1', 'ORC3', 'MCM7', 'TFDP1', 'UBD', 'PCNA', 'KCTD1', 'RNF2', 'AKT1']	['ERCC6', 'RAB27A', 'TFAP2A', 'ERCC8', 'MYO5A']	['Cockayne syndrome type 3', 'Griscelli syndrome type 2', 'Branchio-oculo-facial syndrome', 'Cockayne syndrome type 3', 'Griscelli syndrome type 1', 'Neuroectodermal melanolysosomal disease']
372	372	REAC	REAC:R-HSA-8866904	Negative regulation of activity of TFAP2 (AP-2) family transcription factors	4.23358330742613e-08	True	Negative regulation of activity of TFAP2 (AP-2) family transcription factors	9	155	5	17376	0.032258064516129	0.5555555555555556	query_1	['REAC:R-HSA-8864260']	['KCTD15', 'TFAP2B', 'TFAP2A', 'TFAP2C', 'KCTD1']	['TFAP2A']	['Branchio-oculo-facial syndrome']
373	373	REAC	REAC:R-HSA-73762	RNA Polymerase I Transcription Initiation	5.068582720800848e-08	True	RNA Polymerase I Transcription Initiation	47	155	8	17376	0.0516129032258064	0.1702127659574468	query_1	['REAC:R-HSA-73854']	['ERCC6', 'CCNH', 'RBBP4', 'CDK7', 'EHMT2', 'HDAC2', 'MNAT1', 'HDAC1']	['ERCC6']	['Cockayne syndrome type 3']
374	374	GO:BP	GO:0031570	DNA integrity checkpoint signaling	5.221072567576625e-08	True	"""A signaling process that controls cell cycle progression in response to changes in DNA structure by monitoring the integrity of the DNA. The DNA integrity checkpoint begins with detection of DNA damage, defects in DNA structure or DNA replication, and progresses through signal transduction and ends with cell cycle effector processes."" [GOC:mtg_cell_cycle]"	135	155	12	17376	0.0774193548387096	0.0888888888888888	query_1	['GO:0000075']	['CUL4A', 'ERCC6', 'CDK2', 'E2F1', 'CDK1', 'CDKN1B', 'TP53', 'ORC1', 'CDC6', 'CDKN1A', 'CCND1', 'CDT1']	['ERCC6']	['Cockayne syndrome type 3']
375	375	GO:BP	GO:0050793	regulation of developmental process	5.58304781968079e-08	True	"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]"	2325	155	49	17376	0.3161290322580645	0.0210752688172043	query_1	['GO:0032502', 'GO:0050789']	['MYC', 'CDK5R1', 'DDB1', 'CUL4A', 'KDM5B', 'TFAP2B', 'CITED2', 'EZH2', 'ESR1', 'STAT3', 'E2F1', 'RBBP4', 'FOXG1', 'SMAD4', 'FOXO3', 'CDK6', 'TFAP2A', 'SMAD1', 'RB1', 'SMAD3', 'CDKN2B', 'SUZ12', 'CDK5', 'CDK1', 'DNMT1', 'E2F2', 'CDKN1B', 'SMARCA4', 'FOXO1', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'RCOR1', 'KDM1A', 'RUVBL1', 'CDKN2A', 'AR', 'SP1', 'KAT5', 'CTNNB1', 'YY1', 'EHMT1', 'CDK4', 'CDKN1A', 'REST', 'CCND1', 'HDAC1', 'AKT1']	['TFAP2A']	['Branchio-oculo-facial syndrome']
376	376	REAC	REAC:R-HSA-73893	DNA Damage Bypass	5.983199579984651e-08	True	DNA Damage Bypass	48	155	8	17376	0.0516129032258064	0.1666666666666666	query_1	['REAC:R-HSA-73894']	['NPLOC4', 'DDB1', 'RBX1', 'CUL4A', 'UFD1', 'VCP', 'CUL4B', 'PCNA']	0	0
377	377	GO:CC	GO:0035189	Rb-E2F complex	6.004671185132217e-08	True	"""A multiprotein complex containing a heterodimeric E2F transcription factor and a Retinoblastoma (Rb) family member. This complex is capable of repressing transcription of E2F-regulated genes in order to regulate cell cycle progression."" [PMID:14616073]"	4	155	4	17376	0.0258064516129032	1.0	query_1	['GO:0090575']	['E2F1', 'RB1', 'E2F2', 'TFDP1']	0	0
378	378	GO:BP	GO:0051603	proteolysis involved in protein catabolic process	6.252110022496213e-08	True	"""The hydrolysis of a peptide bond or bonds within a protein as part of the chemical reactions and pathways resulting in the breakdown of a protein by individual cells."" [GOC:ai, GOC:dph, GOC:tb]"	762	155	26	17376	0.1677419354838709	0.0341207349081364	query_1	['GO:0006508', 'GO:0030163']	['NPLOC4', 'DDB1', 'RBX1', 'CUL3', 'CUL4A', 'RYBP', 'NEDD8', 'BTRC', 'CDK2', 'USP24', 'UFD1', 'CUL1', 'USP37', 'UBE2W', 'PSMC5', 'VCP', 'ERCC8', 'CUL4B', 'SKP1', 'CDKN2A', 'KAT5', 'CTNNB1', 'SKP2', 'UBD', 'NUB1', 'AKT1']	['ERCC8']	['Cockayne syndrome type 3']
379	379	GO:BP	GO:0071560	cellular response to transforming growth factor beta stimulus	7.354479458305826e-08	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a transforming growth factor beta stimulus."" [GOC:ecd, PMID:15451575]"	241	155	15	17376	0.0967741935483871	0.0622406639004149	query_1	['GO:0071363', 'GO:0071559']	['FOXH1', 'CITED2', 'STAT3', 'RBBP4', 'SMAD4', 'SMAD1', 'SMAD3', 'CDKN2B', 'EP300', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'CREBBP', 'HDAC1']	0	0
380	380	GO:BP	GO:0033993	response to lipid	7.550739197679231e-08	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]"	885	155	28	17376	0.1806451612903225	0.031638418079096	query_1	['GO:0010033']	['FOXH1', 'EZH2', 'ESR1', 'NQO1', 'STAT3', 'E2F1', 'CCNA2', 'FOXO3', 'EP300', 'CDKN1B', 'SMARCA4', 'CDKN2D', 'FOXO1', 'SMAD2', 'HDAC2', 'KDM1A', 'AR', 'KAT5', 'CTNNB1', 'YY1', 'SKP2', 'CDK4', 'REST', 'CCND1', 'HDAC1', 'BMI1', 'PCNA', 'AKT1']	0	0
381	381	GO:BP	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	7.741576332376497e-08	True	"""Any signalling pathway that increases or activates a cell cycle cyclin-dependent protein kinase to modulate the switch from G1 phase to S phase of the mitotic cell cycle."" [GOC:mtg_cell_cycle]"	44	155	8	17376	0.0516129032258064	0.1818181818181818	query_1	['GO:0000082', 'GO:1901992', 'GO:1902808', 'GO:2000045']	['CUL4A', 'CCND2', 'CUL4B', 'CDC6', 'CCND3', 'CCND1', 'TFDP1', 'AKT1']	0	0
382	382	REAC	REAC:R-HSA-9701898	STAT3 nuclear events downstream of ALK signaling	8.1850585116566e-08	True	STAT3 nuclear events downstream of ALK signaling	10	155	5	17376	0.032258064516129	0.5	query_1	['REAC:R-HSA-201556']	['STAT3', 'EP300', 'HDAC2', 'SIN3A', 'HDAC1']	0	0
383	383	GO:BP	GO:2000026	regulation of multicellular organismal development	8.800830846700818e-08	True	"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]"	1335	155	35	17376	0.2258064516129032	0.0262172284644194	query_1	['GO:0007275', 'GO:0050793', 'GO:0051239']	['MYC', 'CUL4A', 'CITED2', 'EZH2', 'STAT3', 'E2F1', 'FOXG1', 'SMAD4', 'FOXO3', 'CDK6', 'TFAP2A', 'SMAD1', 'RB1', 'SMAD3', 'CDKN2B', 'CDK5', 'CDK1', 'E2F2', 'CDKN1B', 'SMARCA4', 'TP53', 'HDAC2', 'RCOR1', 'KDM1A', 'RUVBL1', 'CDKN2A', 'SP1', 'KAT5', 'CTNNB1', 'YY1', 'EHMT1', 'REST', 'CCND1', 'HDAC1', 'AKT1']	['TFAP2A']	['Branchio-oculo-facial syndrome']
384	384	GO:BP	GO:0018205	peptidyl-lysine modification	8.800830846700818e-08	True	"""The modification of peptidyl-lysine."" [GOC:go_curators]"	368	155	18	17376	0.1161290322580645	0.0489130434782608	query_1	['GO:0018193']	['EZH2', 'ERCC6', 'TRRAP', 'SMAD4', 'EHMT2', 'YEATS4', 'EP300', 'HDAC2', 'KDM1A', 'RUVBL1', 'EPC1', 'CDKN2A', 'KAT5', 'CTNNB1', 'EHMT1', 'CREBBP', 'PCGF2', 'BMI1']	['ERCC6']	['Cockayne syndrome type 3']
385	385	GO:BP	GO:0010498	proteasomal protein catabolic process	9.42453686610272e-08	True	"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome."" [GOC:tb]"	511	155	21	17376	0.1354838709677419	0.0410958904109589	query_1	['GO:0030163', 'GO:0051603']	['NPLOC4', 'DDB1', 'RBX1', 'CUL3', 'CUL4A', 'RYBP', 'BTRC', 'CDK2', 'UFD1', 'CUL1', 'UBE2W', 'PSMC5', 'VCP', 'ERCC8', 'CUL4B', 'SKP1', 'KAT5', 'CTNNB1', 'SKP2', 'NUB1', 'AKT1']	['ERCC8']	['Cockayne syndrome type 3']
386	386	GO:BP	GO:0043066	negative regulation of apoptotic process	9.660456170008007e-08	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]"	837	155	27	17376	0.1741935483870967	0.032258064516129	query_1	['GO:0006915', 'GO:0042981', 'GO:0043069']	['MYC', 'DDB1', 'TFAP2B', 'CITED2', 'CCND2', 'NQO1', 'TFAP2A', 'COPS5', 'RB1', 'SMAD3', 'CDK1', 'DNMT1', 'CDKN1B', 'CDKN2D', 'FOXO1', 'TP53', 'HDAC2', 'SIN3A', 'KDM1A', 'AR', 'MNAT1', 'CTNNB1', 'PCGF2', 'CCND1', 'HDAC1', 'BMI1', 'AKT1']	['TFAP2A']	['Branchio-oculo-facial syndrome']
387	387	GO:BP	GO:0048513	animal organ development	9.87805078377433e-08	True	"""Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dph, GOC:jid]"	2937	155	56	17376	0.3612903225806451	0.0190670752468505	query_1	['GO:0048856']	['MYC', 'CDK5R1', 'CUL3', 'KDM5B', 'FOXH1', 'TFAP2B', 'CITED2', 'EZH2', 'ESR1', 'BTRC', 'STAT3', 'E2F1', 'RBBP4', 'CCNA2', 'RING1', 'TFDP2', 'MCM2', 'CUL1', 'EED', 'FOXG1', 'SMAD4', 'CDK6', 'E2F4', 'TFAP2A', 'TFAP2C', 'SMAD1', 'RB1', 'SMAD3', 'CDKN2B', 'CDK5', 'EP300', 'CDK1', 'CCNB2', 'CDKN1B', 'SMARCA4', 'ODC1', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'MAX', 'KDM1A', 'AR', 'MNAT1', 'CTNNB1', 'YY1', 'CDK4', 'CDKN1A', 'REST', 'GMNN', 'PCGF2', 'CCND1', 'HDAC1', 'BMI1', 'PCNA', 'AKT1']	['TFAP2A']	['Branchio-oculo-facial syndrome']
388	388	GO:BP	GO:0071559	response to transforming growth factor beta	9.919616623743561e-08	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a transforming growth factor beta stimulus."" [GOC:mah]"	247	155	15	17376	0.0967741935483871	0.0607287449392712	query_1	['GO:0070848']	['FOXH1', 'CITED2', 'STAT3', 'RBBP4', 'SMAD4', 'SMAD1', 'SMAD3', 'CDKN2B', 'EP300', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'CREBBP', 'HDAC1']	0	0
389	389	GO:BP	GO:0006468	protein phosphorylation	9.985596834158081e-08	True	"""The process of introducing a phosphate group on to a protein."" [GOC:hb]"	1479	155	37	17376	0.2387096774193548	0.0250169033130493	query_1	['GO:0016310', 'GO:0036211']	['CDK5R1', 'CDKN2C', 'EZH2', 'CCND2', 'ERCC6', 'CDK2', 'CCNH', 'CCNA2', 'PKMYT1', 'CDK7', 'SMAD4', 'CDK6', 'CCNE2', 'SMAD1', 'RB1', 'CDKN2B', 'CDC25B', 'CDK5', 'CDK1', 'CCNB2', 'CDKN1B', 'CDKN2D', 'TP53', 'SMAD2', 'HDAC2', 'CCNB1', 'CDC6', 'CCNA1', 'CDKN2A', 'CCND3', 'MNAT1', 'CDK4', 'CDKN1A', 'SERTAD1', 'CCND1', 'CCNE1', 'AKT1']	['ERCC6']	['Cockayne syndrome type 3']
390	390	GO:BP	GO:0009790	embryo development	1.0173357847960209e-07	True	"""The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]"	1083	155	31	17376	0.2	0.0286241920590951	query_1	['GO:0007275']	['CDK5R1', 'CUL3', 'CUL4A', 'FOXH1', 'CITED2', 'FOXG1', 'SMAD4', 'TFAP2A', 'SMAD1', 'SMAD3', 'EP300', 'CDK1', 'DNMT1', 'CCNB2', 'TP53', 'SMAD2', 'HDAC2', 'SIN3A', 'CCNB1', 'RUVBL1', 'AR', 'KAT5', 'CTNNB1', 'YY1', 'EHMT1', 'CREBBP', 'PCGF2', 'HDAC1', 'BMI1', 'RNF2', 'AKT1']	['TFAP2A']	['Branchio-oculo-facial syndrome']
391	391	REAC	REAC:R-HSA-201681	TCF dependent signaling in response to WNT	1.1323832132109133e-07	True	TCF dependent signaling in response to WNT	229	155	14	17376	0.0903225806451612	0.0611353711790393	query_1	['REAC:R-HSA-195721']	['MYC', 'RBX1', 'CUL3', 'BTRC', 'TRRAP', 'PSMC5', 'EP300', 'SMARCA4', 'RUVBL1', 'KAT5', 'CTNNB1', 'CREBBP', 'HDAC1', 'AKT1']	0	0
392	392	GO:BP	GO:0048589	developmental growth	1.302318344615319e-07	True	"""The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another."" [GOC:go_curators]"	625	155	23	17376	0.1483870967741935	0.0368	query_1	['GO:0032502', 'GO:0040007']	['KDM5B', 'CITED2', 'EZH2', 'ESR1', 'ERCC6', 'STAT3', 'SMAD4', 'EHMT2', 'SMAD1', 'SMAD3', 'CDK5', 'EP300', 'CDK1', 'CDKN1B', 'TP53', 'SMAD2', 'SIN3A', 'AR', 'CTNNB1', 'YY1', 'CDK4', 'CDKN1A', 'AKT1']	['ERCC6']	['Cockayne syndrome type 3']
393	393	GO:CC	GO:0070603	SWI/SNF superfamily-type complex	1.3415773270845485e-07	True	"""A protein complex that contains an ortholog of the Saccharomyces ATPase Swi2/Snf2 as one of the catalytic subunit components (ATPase) and mediates assembly of nucleosomes, changes to the spacing or structure of nucleosomes, or some combination of those activities in a manner that requires ATP."" [GOC:bhm, GOC:krc, GOC:mah, PMID:16155938]"	96	155	10	17376	0.064516129032258	0.1041666666666666	query_1	['GO:0000785', 'GO:0140513', 'GO:1904949']	['ERCC6', 'RBBP4', 'TRRAP', 'RB1', 'SMARCA4', 'HDAC2', 'RUVBL1', 'KAT5', 'YY1', 'HDAC1']	['ERCC6']	['Cockayne syndrome type 3']
394	394	REAC	REAC:R-HSA-5625970	RHO GTPases activate KTN1	1.464118207599486e-07	True	RHO GTPases activate KTN1	11	155	5	17376	0.032258064516129	0.4545454545454545	query_1	['REAC:R-HSA-195258']	['KLC2', 'KLC1', 'KIF5B', 'KIF5A', 'KLC4']	0	0
395	395	GO:BP	GO:0045596	negative regulation of cell differentiation	1.5053112134683413e-07	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation."" [GOC:go_curators]"	630	155	23	17376	0.1483870967741935	0.0365079365079365	query_1	['GO:0030154', 'GO:0045595', 'GO:0048523', 'GO:0051093']	['MYC', 'CUL4A', 'EZH2', 'STAT3', 'E2F1', 'FOXG1', 'SMAD4', 'CDK6', 'SMAD1', 'RB1', 'SMAD3', 'CDKN2B', 'SUZ12', 'CDK5', 'DNMT1', 'SMARCA4', 'FOXO1', 'TP53', 'CDKN2A', 'CTNNB1', 'YY1', 'REST', 'CCND1']	0	0
396	396	GO:BP	GO:0006302	double-strand break repair	1.557541543758411e-07	True	"""The repair of double-strand breaks in DNA via homologous and nonhomologous mechanisms to reform a continuous DNA helix."" [GOC:elh]"	296	155	16	17376	0.1032258064516129	0.054054054054054	query_1	['GO:0006281']	['ERCC6', 'MCM4', 'MCM2', 'TRRAP', 'YEATS4', 'VCP', 'ERCC8', 'SMARCA4', 'TP53', 'MCM6', 'KDM1A', 'RUVBL1', 'EPC1', 'KAT5', 'YY1', 'MCM7']	['ERCC6', 'ERCC8']	['Cockayne syndrome type 3', 'Cockayne syndrome type 3']
397	397	REAC	REAC:R-HSA-6804757	Regulation of TP53 Degradation	1.633330960628166e-07	True	Regulation of TP53 Degradation	36	155	7	17376	0.0451612903225806	0.1944444444444444	query_1	['REAC:R-HSA-6806003']	['CDK2', 'CCNA2', 'CDK1', 'TP53', 'CCNA1', 'CDKN2A', 'AKT1']	0	0
398	398	REAC	REAC:R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	1.69624630695407e-07	True	Signaling by NOTCH1 PEST Domain Mutants in Cancer	55	155	8	17376	0.0516129032258064	0.1454545454545454	query_1	['REAC:R-HSA-2644603']	['MYC', 'RBX1', 'CUL1', 'EP300', 'SKP1', 'HDAC2', 'CREBBP', 'HDAC1']	0	0
399	399	REAC	REAC:R-HSA-2644603	Signaling by NOTCH1 in Cancer	1.69624630695407e-07	True	Signaling by NOTCH1 in Cancer	55	155	8	17376	0.0516129032258064	0.1454545454545454	query_1	['REAC:R-HSA-5663202']	['MYC', 'RBX1', 'CUL1', 'EP300', 'SKP1', 'HDAC2', 'CREBBP', 'HDAC1']	0	0
400	400	REAC	REAC:R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	1.69624630695407e-07	True	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	55	155	8	17376	0.0516129032258064	0.1454545454545454	query_1	['REAC:R-HSA-2644603']	['MYC', 'RBX1', 'CUL1', 'EP300', 'SKP1', 'HDAC2', 'CREBBP', 'HDAC1']	0	0
401	401	REAC	REAC:R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	1.69624630695407e-07	True	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	55	155	8	17376	0.0516129032258064	0.1454545454545454	query_1	['REAC:R-HSA-2894858']	['MYC', 'RBX1', 'CUL1', 'EP300', 'SKP1', 'HDAC2', 'CREBBP', 'HDAC1']	0	0
402	402	REAC	REAC:R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	1.69624630695407e-07	True	Constitutive Signaling by NOTCH1 PEST Domain Mutants	55	155	8	17376	0.0516129032258064	0.1454545454545454	query_1	['REAC:R-HSA-2644602']	['MYC', 'RBX1', 'CUL1', 'EP300', 'SKP1', 'HDAC2', 'CREBBP', 'HDAC1']	0	0
