Representing term id	Representing term name	Representing term rank	cluster_1 term id	cluster_1 term name	cluster_1 term rank	cluster_2 term id	cluster_2 term name	cluster_2 term rank	cluster_3 term id	cluster_3 term name	cluster_3 term rank	cluster_4 term id	cluster_4 term name	cluster_4 term rank	cluster_5 term id	cluster_5 term name	cluster_5 term rank	cluster_6 term id	cluster_6 term name	cluster_6 term rank
			GO:1903050	regulation of proteolysis involved in protein catabolic process	407	GO:1903050	regulation of proteolysis involved in protein catabolic process	551	GO:1903050	regulation of proteolysis involved in protein catabolic process	921	GO:1903050	regulation of proteolysis involved in protein catabolic process	1146						
			GO:0061136	regulation of proteasomal protein catabolic process	408	GO:0061136	regulation of proteasomal protein catabolic process	607	GO:0061136	regulation of proteasomal protein catabolic process	1223	GO:0061136	regulation of proteasomal protein catabolic process	1020						
												GO:0007250	activation of NF-kappaB-inducing kinase activity	409						
			GO:0060768	regulation of epithelial cell proliferation involved in prostate gland development	677	GO:0060768	regulation of epithelial cell proliferation involved in prostate gland development	449	GO:0060768	regulation of epithelial cell proliferation involved in prostate gland development	422									
			GO:1903799	negative regulation of miRNA maturation	432	GO:1903799	negative regulation of miRNA maturation	805	GO:1903799	negative regulation of miRNA maturation	1776									
						GO:1902455	negative regulation of stem cell population maintenance	438	GO:1902455	negative regulation of stem cell population maintenance	1729									
						GO:0120261	regulation of heterochromatin organization	439	GO:0120261	regulation of heterochromatin organization	1725									
						GO:0031445	regulation of heterochromatin formation	440	GO:0031445	regulation of heterochromatin formation	1727									
						GO:0042659	regulation of cell fate specification	451	GO:0042659	regulation of cell fate specification	1326									
															GO:0061097	regulation of protein tyrosine kinase activity	463			
												GO:0045429	positive regulation of nitric oxide biosynthetic process	467	GO:0045429	positive regulation of nitric oxide biosynthetic process	1094			
			GO:0061647	histone H3-K9 modification	666	GO:0061647	histone H3-K9 modification	471	GO:0061647	histone H3-K9 modification	795									
			GO:0031056	regulation of histone modification	518	GO:0031056	regulation of histone modification	589	GO:0031056	regulation of histone modification	473									
												GO:1904407	positive regulation of nitric oxide metabolic process	477	GO:1904407	positive regulation of nitric oxide metabolic process	1132			
			GO:1903798	regulation of miRNA maturation	481	GO:1903798	regulation of miRNA maturation	911	GO:1903798	regulation of miRNA maturation	1933									
						GO:1904666	regulation of ubiquitin protein ligase activity	482	GO:1904666	regulation of ubiquitin protein ligase activity	1859									
			GO:0060260	regulation of transcription initiation by RNA polymerase II	486	GO:0060260	regulation of transcription initiation by RNA polymerase II	620	GO:0060260	regulation of transcription initiation by RNA polymerase II	751	GO:0060260	regulation of transcription initiation by RNA polymerase II	951						
			GO:0051569	regulation of histone H3-K4 methylation	493	GO:0051569	regulation of histone H3-K4 methylation	778	GO:0051569	regulation of histone H3-K4 methylation	1057									
			GO:1901983	regulation of protein acetylation	498	GO:1901983	regulation of protein acetylation	925	GO:1901983	regulation of protein acetylation	950				GO:1901983	regulation of protein acetylation	1440			
												GO:0033135	regulation of peptidyl-serine phosphorylation	498	GO:0033135	regulation of peptidyl-serine phosphorylation	532			
			GO:0031060	regulation of histone methylation	531	GO:0031060	regulation of histone methylation	502	GO:0031060	regulation of histone methylation	776									
			GO:0051570	regulation of histone H3-K9 methylation	509	GO:0051570	regulation of histone H3-K9 methylation	540	GO:0051570	regulation of histone H3-K9 methylation	722									
			GO:2000142	regulation of DNA-templated transcription initiation	520	GO:2000142	regulation of DNA-templated transcription initiation	670	GO:2000142	regulation of DNA-templated transcription initiation	823	GO:2000142	regulation of DNA-templated transcription initiation	1001						
			GO:1904814	regulation of protein localization to chromosome, telomeric region	528															
												GO:1900044	regulation of protein K63-linked ubiquitination	528						
															GO:1905907	negative regulation of amyloid fibril formation	535			
						GO:0060766	negative regulation of androgen receptor signaling pathway	564	GO:0060766	negative regulation of androgen receptor signaling pathway	536									
						GO:0035563	positive regulation of chromatin binding	537												
						GO:1904668	positive regulation of ubiquitin protein ligase activity	538				GO:1904668	positive regulation of ubiquitin protein ligase activity	1022						
						GO:0051443	positive regulation of ubiquitin-protein transferase activity	546				GO:0051443	positive regulation of ubiquitin-protein transferase activity	715						
												GO:0045428	regulation of nitric oxide biosynthetic process	546	GO:0045428	regulation of nitric oxide biosynthetic process	899			
												GO:2000117	negative regulation of cysteine-type endopeptidase activity	549	GO:2000117	negative regulation of cysteine-type endopeptidase activity	1321			
												GO:1902916	positive regulation of protein polyubiquitination	553						
												GO:0080164	regulation of nitric oxide metabolic process	561	GO:0080164	regulation of nitric oxide metabolic process	952			
						GO:0120263	positive regulation of heterochromatin organization	563												
			GO:0060261	positive regulation of transcription initiation by RNA polymerase II	565	GO:0060261	positive regulation of transcription initiation by RNA polymerase II	797	GO:0060261	positive regulation of transcription initiation by RNA polymerase II	831	GO:0060261	positive regulation of transcription initiation by RNA polymerase II	884						
						GO:0031453	positive regulation of heterochromatin formation	566												
									GO:0034243	regulation of transcription elongation by RNA polymerase II	583									
						GO:1905269	positive regulation of chromatin organization	584												
			GO:0031062	positive regulation of histone methylation	587				GO:0031062	positive regulation of histone methylation	978									
			GO:0051573	negative regulation of histone H3-K9 methylation	595				GO:0051573	negative regulation of histone H3-K9 methylation	678									
			GO:2000144	positive regulation of DNA-templated transcription initiation	596	GO:2000144	positive regulation of DNA-templated transcription initiation	857	GO:2000144	positive regulation of DNA-templated transcription initiation	887	GO:2000144	positive regulation of DNA-templated transcription initiation	914						
						GO:0006469	negative regulation of protein kinase activity	627	GO:0006469	negative regulation of protein kinase activity	596	GO:0006469	negative regulation of protein kinase activity	1055						
						GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	617	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	600	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	1105						
			GO:0051571	positive regulation of histone H3-K4 methylation	605				GO:0051571	positive regulation of histone H3-K4 methylation	1196									
			GO:0051567	histone H3-K9 methylation	606	GO:0051567	histone H3-K9 methylation	666	GO:0051567	histone H3-K9 methylation	898									
												GO:0033138	positive regulation of peptidyl-serine phosphorylation	607	GO:0033138	positive regulation of peptidyl-serine phosphorylation	792			
			GO:1901985	positive regulation of protein acetylation	616	GO:1901985	positive regulation of protein acetylation	1015	GO:1901985	positive regulation of protein acetylation	1717				GO:1901985	positive regulation of protein acetylation	933			
												GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	619	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	1149			
															GO:0061098	positive regulation of protein tyrosine kinase activity	619			
			GO:0051574	positive regulation of histone H3-K9 methylation	620				GO:0051574	positive regulation of histone H3-K9 methylation	1089									
